country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
Madagascar,2010,national,consumption,p99p100_share,9.34696625412478,Top 1% share,Consumption,"Household, per capita"
Madagascar,2012,national,consumption,p99p100_share,7.47297719880591,Top 1% share,Consumption,"Household, per capita"
Malawi,1997,national,consumption,p99p100_share,44.964520354542096,Top 1% share,Consumption,"Household, per capita"
Malawi,2004,national,consumption,p99p100_share,9.5082398849922,Top 1% share,Consumption,"Household, per capita"
Malawi,2010,national,consumption,p99p100_share,11.3637362469594,Top 1% share,Consumption,"Household, per capita"
Malawi,2016,national,consumption,p99p100_share,16.73022052784276,Top 1% share,Consumption,"Household, per capita"
Malawi,2019,national,consumption,p99p100_share,7.29509505575501,Top 1% share,Consumption,"Household, per capita"
Malaysia,1984,national,income,p99p100_share,12.124860718745161,Top 1% share,Disposable income,"Household, per capita"
Malaysia,1987,national,income,p99p100_share,10.30577777097819,Top 1% share,Disposable income,"Household, per capita"
Malaysia,1989,national,income,p99p100_share,10.267348262474881,Top 1% share,Disposable income,"Household, per capita"
Malaysia,1992,national,income,p99p100_share,9.47180938696437,Top 1% share,Disposable income,"Household, per capita"
Malaysia,1995,national,income,p99p100_share,10.41222417171692,Top 1% share,Disposable income,"Household, per capita"
Malaysia,1997,national,income,p99p100_share,10.882788870422159,Top 1% share,Disposable income,"Household, per capita"
Malaysia,2003,national,income,p99p100_share,8.96203471144358,Top 1% share,Disposable income,"Household, per capita"
Malaysia,2006,national,income,p99p100_share,8.14642589831466,Top 1% share,Disposable income,"Household, per capita"
Malaysia,2008,national,income,p99p100_share,8.106987155331561,Top 1% share,Disposable income,"Household, per capita"
Malaysia,2011,national,income,p99p100_share,8.22584406983771,Top 1% share,Disposable income,"Household, per capita"
Malaysia,2013,national,income,p99p100_share,7.49431991303551,Top 1% share,Disposable income,"Household, per capita"
Malaysia,2015,national,income,p99p100_share,7.34902280380898,Top 1% share,Disposable income,"Household, per capita"
Maldives,2002,national,consumption,p99p100_share,14.829645768114469,Top 1% share,Consumption,"Household, per capita"
Maldives,2009,national,consumption,p99p100_share,7.75856897015412,Top 1% share,Consumption,"Household, per capita"
Maldives,2016,national,consumption,p99p100_share,5.2024256350332,Top 1% share,Consumption,"Household, per capita"
Maldives,2019,national,consumption,p99p100_share,3.74826104682578,Top 1% share,Consumption,"Household, per capita"
Mali,1994,national,consumption,p99p100_share,11.522903871379429,Top 1% share,Consumption,"Household, per capita"
Mali,2001,national,consumption,p99p100_share,6.62228535141594,Top 1% share,Consumption,"Household, per capita"
Mali,2006,national,consumption,p99p100_share,6.12788468370804,Top 1% share,Consumption,"Household, per capita"
Mali,2009,national,consumption,p99p100_share,4.34719642225427,Top 1% share,Consumption,"Household, per capita"
Mali,2018,national,consumption,p99p100_share,5.5768534773679805,Top 1% share,Consumption,"Household, per capita"
Malta,2006,national,income,p99p100_share,3.6912513872397,Top 1% share,Disposable income,"Household, per capita"
Malta,2007,national,income,p99p100_share,4.00403152113071,Top 1% share,Disposable income,"Household, per capita"
Malta,2008,national,income,p99p100_share,3.9673049580581097,Top 1% share,Disposable income,"Household, per capita"
Malta,2009,national,income,p99p100_share,4.46596968311311,Top 1% share,Disposable income,"Household, per capita"
Malta,2010,national,income,p99p100_share,4.053049059886559,Top 1% share,Disposable income,"Household, per capita"
Malta,2011,national,income,p99p100_share,4.49578358432342,Top 1% share,Disposable income,"Household, per capita"
Malta,2012,national,income,p99p100_share,4.62160233619087,Top 1% share,Disposable income,"Household, per capita"
Malta,2013,national,income,p99p100_share,4.408632134217609,Top 1% share,Disposable income,"Household, per capita"
Malta,2014,national,income,p99p100_share,4.44711043433861,Top 1% share,Disposable income,"Household, per capita"
Malta,2015,national,income,p99p100_share,4.58310188493106,Top 1% share,Disposable income,"Household, per capita"
Malta,2016,national,income,p99p100_share,4.199695055487529,Top 1% share,Disposable income,"Household, per capita"
Malta,2017,national,income,p99p100_share,4.1748607318279,Top 1% share,Disposable income,"Household, per capita"
Malta,2018,national,income,p99p100_share,4.20749714039421,Top 1% share,Disposable income,"Household, per capita"
Malta,2019,national,income,p99p100_share,5.190006434843171,Top 1% share,Disposable income,"Household, per capita"
Marshall Islands,2019,national,consumption,p99p100_share,5.27877403722988,Top 1% share,Consumption,"Household, per capita"
Mauritania,1987,national,consumption,p99p100_share,6.25945826926084,Top 1% share,Consumption,"Household, per capita"
Mauritania,1993,national,consumption,p99p100_share,18.32834391780359,Top 1% share,Consumption,"Household, per capita"
Mauritania,1995,national,consumption,p99p100_share,5.997980112546379,Top 1% share,Consumption,"Household, per capita"
Mauritania,2000,national,consumption,p99p100_share,5.24152568941315,Top 1% share,Consumption,"Household, per capita"
Mauritania,2004,national,consumption,p99p100_share,8.20007284337834,Top 1% share,Consumption,"Household, per capita"
Mauritania,2008,national,consumption,p99p100_share,4.70172624785086,Top 1% share,Consumption,"Household, per capita"
Mauritania,2014,national,consumption,p99p100_share,4.8346380793947,Top 1% share,Consumption,"Household, per capita"
Mauritius,2006,national,consumption,p99p100_share,6.41909299911585,Top 1% share,Consumption,"Household, per capita"
Mauritius,2012,national,consumption,p99p100_share,8.232599147824999,Top 1% share,Consumption,"Household, per capita"
Mauritius,2017,national,consumption,p99p100_share,7.54287697541293,Top 1% share,Consumption,"Household, per capita"
Mexico,1984,national,income,p99p100_share,9.97697718710502,Top 1% share,Disposable income,"Household, per capita"
Mexico,1989,national,income,p99p100_share,13.46783507514415,Top 1% share,Disposable income,"Household, per capita"
Mexico,1992,national,income,p99p100_share,13.138144137638871,Top 1% share,Disposable income,"Household, per capita"
Mexico,1994,national,income,p99p100_share,11.97891573153075,Top 1% share,Disposable income,"Household, per capita"
Mexico,1996,national,income,p99p100_share,12.25160092283422,Top 1% share,Disposable income,"Household, per capita"
Mexico,1998,national,income,p99p100_share,12.06498934739883,Top 1% share,Disposable income,"Household, per capita"
Mexico,2000,national,income,p99p100_share,12.20312888432921,Top 1% share,Disposable income,"Household, per capita"
Mexico,2002,national,income,p99p100_share,10.144073678254669,Top 1% share,Disposable income,"Household, per capita"
Mexico,2004,national,income,p99p100_share,11.94360627847316,Top 1% share,Disposable income,"Household, per capita"
Mexico,2005,national,income,p99p100_share,12.10391262189362,Top 1% share,Disposable income,"Household, per capita"
Mexico,2006,national,income,p99p100_share,10.91996469152916,Top 1% share,Disposable income,"Household, per capita"
Mexico,2008,national,income,p99p100_share,11.55312726229037,Top 1% share,Disposable income,"Household, per capita"
Mexico,2010,national,income,p99p100_share,9.91902686447759,Top 1% share,Disposable income,"Household, per capita"
Mexico,2012,national,income,p99p100_share,10.27236125363561,Top 1% share,Disposable income,"Household, per capita"
Mexico,2014,national,income,p99p100_share,12.06515768012225,Top 1% share,Disposable income,"Household, per capita"
Mexico,2016,national,income,p99p100_share,10.51941820706171,Top 1% share,Disposable income,"Household, per capita"
Mexico,2018,national,income,p99p100_share,11.01579904749952,Top 1% share,Disposable income,"Household, per capita"
Mexico,2020,national,income,p99p100_share,9.34560906326497,Top 1% share,Disposable income,"Household, per capita"
Micronesia (country),2000,urban,income,p99p100_share,17.62404784688205,Top 1% share,Disposable income,"Household, per capita"
Micronesia (country),2005,national,consumption,p99p100_share,7.342563930898691,Top 1% share,Consumption,"Household, per capita"
Micronesia (country),2013,national,consumption,p99p100_share,6.78705451283361,Top 1% share,Consumption,"Household, per capita"
Moldova,1997,national,consumption,p99p100_share,6.11723943078539,Top 1% share,Consumption,"Household, per capita"
Moldova,1998,national,consumption,p99p100_share,7.2490478136537195,Top 1% share,Consumption,"Household, per capita"
Moldova,1999,national,consumption,p99p100_share,8.4616961462872,Top 1% share,Consumption,"Household, per capita"
Moldova,2000,national,consumption,p99p100_share,6.122620218658089,Top 1% share,Consumption,"Household, per capita"
Moldova,2001,national,consumption,p99p100_share,6.61904969699094,Top 1% share,Consumption,"Household, per capita"
Moldova,2002,national,consumption,p99p100_share,5.53684173236661,Top 1% share,Consumption,"Household, per capita"
Moldova,2003,national,consumption,p99p100_share,5.985423727753901,Top 1% share,Consumption,"Household, per capita"
Moldova,2004,national,consumption,p99p100_share,5.75536918669511,Top 1% share,Consumption,"Household, per capita"
Moldova,2005,national,consumption,p99p100_share,6.07029462056106,Top 1% share,Consumption,"Household, per capita"
Moldova,2006,national,consumption,p99p100_share,5.70921681510033,Top 1% share,Consumption,"Household, per capita"
Moldova,2007,national,consumption,p99p100_share,5.27429221012551,Top 1% share,Consumption,"Household, per capita"
Moldova,2008,national,consumption,p99p100_share,6.1006290327983,Top 1% share,Consumption,"Household, per capita"
Moldova,2009,national,consumption,p99p100_share,4.6273272585263,Top 1% share,Consumption,"Household, per capita"
Moldova,2010,national,consumption,p99p100_share,5.2834466588606,Top 1% share,Consumption,"Household, per capita"
Moldova,2011,national,consumption,p99p100_share,5.0310798500485,Top 1% share,Consumption,"Household, per capita"
Moldova,2012,national,consumption,p99p100_share,4.22821003687043,Top 1% share,Consumption,"Household, per capita"
Moldova,2013,national,consumption,p99p100_share,4.48934783270881,Top 1% share,Consumption,"Household, per capita"
Moldova,2014,national,consumption,p99p100_share,3.7859369294165,Top 1% share,Consumption,"Household, per capita"
Moldova,2015,national,consumption,p99p100_share,4.17022472895111,Top 1% share,Consumption,"Household, per capita"
Moldova,2016,national,consumption,p99p100_share,4.708009653485941,Top 1% share,Consumption,"Household, per capita"
Moldova,2017,national,consumption,p99p100_share,3.6502374565493,Top 1% share,Consumption,"Household, per capita"
Moldova,2018,national,consumption,p99p100_share,3.88509924962274,Top 1% share,Consumption,"Household, per capita"
Moldova,2019,national,consumption,p99p100_share,3.6192131227088504,Top 1% share,Consumption,"Household, per capita"
Mongolia,1995,national,consumption,p99p100_share,3.71947920211894,Top 1% share,Consumption,"Household, per capita"
Mongolia,1998,national,consumption,p99p100_share,3.3453768746991996,Top 1% share,Consumption,"Household, per capita"
Mongolia,2002,national,consumption,p99p100_share,4.53572983914027,Top 1% share,Consumption,"Household, per capita"
Mongolia,2007,national,consumption,p99p100_share,5.92221239116755,Top 1% share,Consumption,"Household, per capita"
Mongolia,2010,national,consumption,p99p100_share,5.0340311356206,Top 1% share,Consumption,"Household, per capita"
Mongolia,2011,national,consumption,p99p100_share,5.773310870269429,Top 1% share,Consumption,"Household, per capita"
Mongolia,2012,national,consumption,p99p100_share,5.1177652746149,Top 1% share,Consumption,"Household, per capita"
Mongolia,2014,national,consumption,p99p100_share,5.3409974483279,Top 1% share,Consumption,"Household, per capita"
Mongolia,2016,national,consumption,p99p100_share,5.44255690499466,Top 1% share,Consumption,"Household, per capita"
Mongolia,2018,national,consumption,p99p100_share,5.2886766163955805,Top 1% share,Consumption,"Household, per capita"
Montenegro,2005,national,consumption,p99p100_share,4.19422951961479,Top 1% share,Consumption,"Household, per capita"
Montenegro,2006,national,consumption,p99p100_share,4.2924483373074205,Top 1% share,Consumption,"Household, per capita"
Montenegro,2007,national,consumption,p99p100_share,5.0182860089586,Top 1% share,Consumption,"Household, per capita"
Montenegro,2008,national,consumption,p99p100_share,4.53443386029204,Top 1% share,Consumption,"Household, per capita"
Montenegro,2009,national,consumption,p99p100_share,5.27840413952225,Top 1% share,Consumption,"Household, per capita"
Montenegro,2010,national,consumption,p99p100_share,4.82181832235091,Top 1% share,Consumption,"Household, per capita"
Montenegro,2011,national,consumption,p99p100_share,4.9481775668095205,Top 1% share,Consumption,"Household, per capita"
Montenegro,2012,national,consumption,p99p100_share,4.41805305054922,Top 1% share,Consumption,"Household, per capita"
Montenegro,2012,national,income,p99p100_share,5.1102162414243795,Top 1% share,Disposable income,"Household, per capita"
Montenegro,2013,national,consumption,p99p100_share,5.1102162414243795,Top 1% share,Consumption,"Household, per capita"
Montenegro,2013,national,income,p99p100_share,4.85562416318839,Top 1% share,Disposable income,"Household, per capita"
Montenegro,2014,national,consumption,p99p100_share,4.85562416318839,Top 1% share,Consumption,"Household, per capita"
Montenegro,2014,national,income,p99p100_share,4.6884783369326,Top 1% share,Disposable income,"Household, per capita"
Montenegro,2015,national,income,p99p100_share,5.44950097760903,Top 1% share,Disposable income,"Household, per capita"
Montenegro,2016,national,income,p99p100_share,5.63810747446574,Top 1% share,Disposable income,"Household, per capita"
Montenegro,2017,national,income,p99p100_share,4.90532047851263,Top 1% share,Disposable income,"Household, per capita"
Montenegro,2018,national,income,p99p100_share,4.99502174561338,Top 1% share,Disposable income,"Household, per capita"
Morocco,1984,national,consumption,p99p100_share,10.781742738940379,Top 1% share,Consumption,"Household, per capita"
Morocco,1990,national,consumption,p99p100_share,6.99296976456195,Top 1% share,Consumption,"Household, per capita"
Morocco,1998,national,consumption,p99p100_share,6.7797805833630305,Top 1% share,Consumption,"Household, per capita"
Morocco,2000,national,consumption,p99p100_share,7.78482904855427,Top 1% share,Consumption,"Household, per capita"
Morocco,2006,national,consumption,p99p100_share,8.376391949388589,Top 1% share,Consumption,"Household, per capita"
Morocco,2013,national,consumption,p99p100_share,7.32185715783515,Top 1% share,Consumption,"Household, per capita"
Mozambique,1996,national,consumption,p99p100_share,13.39143553944708,Top 1% share,Consumption,"Household, per capita"
Mozambique,2002,national,consumption,p99p100_share,13.614506699263709,Top 1% share,Consumption,"Household, per capita"
Mozambique,2008,national,consumption,p99p100_share,12.22570299269233,Top 1% share,Consumption,"Household, per capita"
Mozambique,2014,national,consumption,p99p100_share,17.71110380791014,Top 1% share,Consumption,"Household, per capita"
Myanmar,2015,national,consumption,p99p100_share,11.39609713027549,Top 1% share,Consumption,"Household, per capita"
Myanmar,2017,national,consumption,p99p100_share,5.71549235353046,Top 1% share,Consumption,"Household, per capita"
Namibia,1993,national,income,p99p100_share,30.18609216643771,Top 1% share,Disposable income,"Household, per capita"
Namibia,2003,national,consumption,p99p100_share,16.1949688747697,Top 1% share,Consumption,"Household, per capita"
Namibia,2009,national,consumption,p99p100_share,15.54270147123781,Top 1% share,Consumption,"Household, per capita"
Namibia,2015,national,consumption,p99p100_share,12.21702981195066,Top 1% share,Consumption,"Household, per capita"
Nauru,2012,national,consumption,p99p100_share,5.03558753846929,Top 1% share,Consumption,"Household, per capita"
Nepal,1984,national,income,p99p100_share,4.71663855779723,Top 1% share,Disposable income,"Household, per capita"
Nepal,1995,national,consumption,p99p100_share,7.16353461388998,Top 1% share,Consumption,"Household, per capita"
Nepal,2003,national,consumption,p99p100_share,10.84840528133482,Top 1% share,Consumption,"Household, per capita"
Nepal,2010,national,consumption,p99p100_share,5.28655311369237,Top 1% share,Consumption,"Household, per capita"
Netherlands,1983,national,income,p99p100_share,4.003316772013,Top 1% share,Disposable income,"Household, per capita"
Netherlands,1987,national,income,p99p100_share,3.7136646618408298,Top 1% share,Disposable income,"Household, per capita"
Netherlands,1990,national,income,p99p100_share,5.28100398913334,Top 1% share,Disposable income,"Household, per capita"
Netherlands,1993,national,income,p99p100_share,3.5953619682250997,Top 1% share,Disposable income,"Household, per capita"
Netherlands,1999,national,income,p99p100_share,3.6419105616084697,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2004,national,income,p99p100_share,5.24755220505876,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2005,national,income,p99p100_share,4.824585798283261,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2006,national,income,p99p100_share,6.3008267465939,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2007,national,income,p99p100_share,5.5145260070009,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2008,national,income,p99p100_share,5.22951447339,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2009,national,income,p99p100_share,4.2597910566877095,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2010,national,income,p99p100_share,4.32398146210976,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2011,national,income,p99p100_share,4.55762125169413,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2012,national,income,p99p100_share,4.46761689573418,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2013,national,income,p99p100_share,4.51281493474519,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2014,national,income,p99p100_share,5.001198580456849,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2015,national,income,p99p100_share,4.821993832636591,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2016,national,income,p99p100_share,4.51102941053313,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2017,national,income,p99p100_share,5.17585420955502,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2018,national,income,p99p100_share,4.87385249840586,Top 1% share,Disposable income,"Household, per capita"
Netherlands,2019,national,income,p99p100_share,5.86618991138486,Top 1% share,Disposable income,"Household, per capita"
Nicaragua,1993,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Nicaragua,1993,national,income,p99p100_share,13.037916479909631,Top 1% share,Disposable income,"Household, per capita"
Nicaragua,1998,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Nicaragua,1998,national,income,p99p100_share,12.99497108436351,Top 1% share,Disposable income,"Household, per capita"
Nicaragua,2001,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Nicaragua,2001,national,income,p99p100_share,13.340862105016479,Top 1% share,Disposable income,"Household, per capita"
Nicaragua,2005,national,consumption,p99p100_share,,Top 1% share,Consumption,"Household, per capita"
Nicaragua,2005,national,income,p99p100_share,11.26843307627116,Top 1% share,Disposable income,"Household, per capita"
Nicaragua,2009,national,income,p99p100_share,8.97823429914055,Top 1% share,Disposable income,"Household, per capita"
Nicaragua,2014,national,income,p99p100_share,11.35038819394791,Top 1% share,Disposable income,"Household, per capita"
Niger,1992,national,consumption,p99p100_share,8.33513717430753,Top 1% share,Consumption,"Household, per capita"
Niger,1994,national,consumption,p99p100_share,8.230449598666919,Top 1% share,Consumption,"Household, per capita"
Niger,2005,national,consumption,p99p100_share,12.31144622278265,Top 1% share,Consumption,"Household, per capita"
Niger,2007,national,consumption,p99p100_share,8.00653094703819,Top 1% share,Consumption,"Household, per capita"
Niger,2011,national,consumption,p99p100_share,5.524861409427951,Top 1% share,Consumption,"Household, per capita"
Niger,2014,national,consumption,p99p100_share,5.2979777870547204,Top 1% share,Consumption,"Household, per capita"
Niger,2018,national,consumption,p99p100_share,7.80768844216841,Top 1% share,Consumption,"Household, per capita"
Nigeria,1985,national,consumption,p99p100_share,4.29010921999972,Top 1% share,Consumption,"Household, per capita"
Nigeria,1992,national,consumption,p99p100_share,5.4664182662678,Top 1% share,Consumption,"Household, per capita"
Nigeria,1996,national,consumption,p99p100_share,13.23968121771532,Top 1% share,Consumption,"Household, per capita"
Nigeria,2003,national,consumption,p99p100_share,6.535085194603001,Top 1% share,Consumption,"Household, per capita"
Nigeria,2010,national,consumption,p99p100_share,4.6985654128240695,Top 1% share,Consumption,"Household, per capita"
Nigeria,2012,national,consumption,p99p100_share,4.667695941098811,Top 1% share,Consumption,"Household, per capita"
Nigeria,2015,national,consumption,p99p100_share,4.7340838136591294,Top 1% share,Consumption,"Household, per capita"
Nigeria,2018,national,consumption,p99p100_share,5.31173133394679,Top 1% share,Consumption,"Household, per capita"
North Macedonia,1998,national,consumption,p99p100_share,3.469280939476,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2000,national,consumption,p99p100_share,5.02669381972982,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2002,national,consumption,p99p100_share,6.3488746733731105,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2003,national,consumption,p99p100_share,6.380837001620231,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2004,national,consumption,p99p100_share,7.03729853307244,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2005,national,consumption,p99p100_share,5.89181401240335,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2006,national,consumption,p99p100_share,8.11138316723484,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2008,national,consumption,p99p100_share,8.03584427646749,Top 1% share,Consumption,"Household, per capita"
North Macedonia,2009,national,income,p99p100_share,7.476955886157801,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2010,national,income,p99p100_share,4.69104062755017,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2011,national,income,p99p100_share,4.40400090883583,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2012,national,income,p99p100_share,4.61402398812902,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2013,national,income,p99p100_share,4.30294127150369,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2014,national,income,p99p100_share,4.15373957055215,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2015,national,income,p99p100_share,4.228406313737191,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2016,national,income,p99p100_share,4.17320068921967,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2017,national,income,p99p100_share,4.23497879240737,Top 1% share,Disposable income,"Household, per capita"
North Macedonia,2018,national,income,p99p100_share,3.59275316563676,Top 1% share,Disposable income,"Household, per capita"
Norway,1979,national,income,p99p100_share,3.69832178552292,Top 1% share,Disposable income,"Household, per capita"
Norway,1986,national,income,p99p100_share,3.52712844308726,Top 1% share,Disposable income,"Household, per capita"
Norway,1991,national,income,p99p100_share,4.048187691948979,Top 1% share,Disposable income,"Household, per capita"
Norway,1995,national,income,p99p100_share,4.77356278029933,Top 1% share,Disposable income,"Household, per capita"
Norway,2000,national,income,p99p100_share,6.364591350181629,Top 1% share,Disposable income,"Household, per capita"
Norway,2003,national,income,p99p100_share,6.3492953239429895,Top 1% share,Disposable income,"Household, per capita"
Norway,2004,national,income,p99p100_share,10.99582031015952,Top 1% share,Disposable income,"Household, per capita"
Norway,2005,national,income,p99p100_share,9.58236720898937,Top 1% share,Disposable income,"Household, per capita"
Norway,2006,national,income,p99p100_share,4.22636158137283,Top 1% share,Disposable income,"Household, per capita"
Norway,2007,national,income,p99p100_share,5.16676318656389,Top 1% share,Disposable income,"Household, per capita"
Norway,2008,national,income,p99p100_share,4.41510978782008,Top 1% share,Disposable income,"Household, per capita"
Norway,2009,national,income,p99p100_share,4.36342470621041,Top 1% share,Disposable income,"Household, per capita"
Norway,2010,national,income,p99p100_share,4.1442890334286195,Top 1% share,Disposable income,"Household, per capita"
Norway,2011,national,income,p99p100_share,3.6326874226977703,Top 1% share,Disposable income,"Household, per capita"
Norway,2012,national,income,p99p100_share,3.8457142954100796,Top 1% share,Disposable income,"Household, per capita"
Norway,2013,national,income,p99p100_share,4.15674255291403,Top 1% share,Disposable income,"Household, per capita"
Norway,2014,national,income,p99p100_share,4.39558731592076,Top 1% share,Disposable income,"Household, per capita"
Norway,2015,national,income,p99p100_share,4.88219694057665,Top 1% share,Disposable income,"Household, per capita"
Norway,2016,national,income,p99p100_share,5.61122808122943,Top 1% share,Disposable income,"Household, per capita"
Norway,2017,national,income,p99p100_share,4.01224134154884,Top 1% share,Disposable income,"Household, per capita"
Norway,2018,national,income,p99p100_share,4.51854516055843,Top 1% share,Disposable income,"Household, per capita"
Norway,2019,national,income,p99p100_share,4.76144766026979,Top 1% share,Disposable income,"Household, per capita"
Pakistan,1987,national,consumption,p99p100_share,6.156306392829229,Top 1% share,Consumption,"Household, per capita"
Pakistan,1990,national,consumption,p99p100_share,6.00790594362671,Top 1% share,Consumption,"Household, per capita"
Pakistan,1996,national,consumption,p99p100_share,6.19937400498984,Top 1% share,Consumption,"Household, per capita"
Pakistan,1998,national,consumption,p99p100_share,7.34495221280322,Top 1% share,Consumption,"Household, per capita"
Pakistan,2001,national,consumption,p99p100_share,5.59316089863744,Top 1% share,Consumption,"Household, per capita"
Pakistan,2004,national,consumption,p99p100_share,5.9826290291591,Top 1% share,Consumption,"Household, per capita"
Pakistan,2005,national,consumption,p99p100_share,6.774911017502459,Top 1% share,Consumption,"Household, per capita"
Pakistan,2007,national,consumption,p99p100_share,5.74266801006189,Top 1% share,Consumption,"Household, per capita"
Pakistan,2010,national,consumption,p99p100_share,5.71015788460804,Top 1% share,Consumption,"Household, per capita"
Pakistan,2011,national,consumption,p99p100_share,5.94487943544107,Top 1% share,Consumption,"Household, per capita"
Pakistan,2013,national,consumption,p99p100_share,5.91704141399845,Top 1% share,Consumption,"Household, per capita"
Pakistan,2015,national,consumption,p99p100_share,6.46781277927177,Top 1% share,Consumption,"Household, per capita"
Pakistan,2018,national,consumption,p99p100_share,5.98447464371883,Top 1% share,Consumption,"Household, per capita"
Palestine,2004,national,consumption,p99p100_share,5.5717141122086495,Top 1% share,Consumption,"Household, per capita"
Palestine,2005,national,consumption,p99p100_share,5.29143734621832,Top 1% share,Consumption,"Household, per capita"
Palestine,2006,national,consumption,p99p100_share,5.76379876186871,Top 1% share,Consumption,"Household, per capita"
Palestine,2007,national,consumption,p99p100_share,6.04411802436626,Top 1% share,Consumption,"Household, per capita"
Palestine,2009,national,consumption,p99p100_share,5.61231627087069,Top 1% share,Consumption,"Household, per capita"
Palestine,2010,national,consumption,p99p100_share,5.94549785154967,Top 1% share,Consumption,"Household, per capita"
Palestine,2011,national,consumption,p99p100_share,5.5405351586494,Top 1% share,Consumption,"Household, per capita"
Palestine,2016,national,consumption,p99p100_share,4.3871247628165,Top 1% share,Consumption,"Household, per capita"
Panama,1979,national,income,p99p100_share,6.94025508256532,Top 1% share,Disposable income,"Household, per capita"
Panama,1989,national,income,p99p100_share,10.432133247459149,Top 1% share,Disposable income,"Household, per capita"
Panama,1991,national,income,p99p100_share,10.76580463045717,Top 1% share,Disposable income,"Household, per capita"
Panama,1995,national,income,p99p100_share,10.79760109141391,Top 1% share,Disposable income,"Household, per capita"
Panama,1997,national,income,p99p100_share,12.72211332053294,Top 1% share,Disposable income,"Household, per capita"
Panama,1998,national,income,p99p100_share,11.43141679994714,Top 1% share,Disposable income,"Household, per capita"
Panama,1999,national,income,p99p100_share,10.775134167183161,Top 1% share,Disposable income,"Household, per capita"
Panama,2000,national,income,p99p100_share,11.497750372374,Top 1% share,Disposable income,"Household, per capita"
Panama,2001,national,income,p99p100_share,10.63298988798966,Top 1% share,Disposable income,"Household, per capita"
Panama,2002,national,income,p99p100_share,11.02877166282638,Top 1% share,Disposable income,"Household, per capita"
Panama,2003,national,income,p99p100_share,10.64465175479277,Top 1% share,Disposable income,"Household, per capita"
Panama,2004,national,income,p99p100_share,9.35880666363312,Top 1% share,Disposable income,"Household, per capita"
Panama,2005,national,income,p99p100_share,9.39792395450875,Top 1% share,Disposable income,"Household, per capita"
Panama,2006,national,income,p99p100_share,10.12292811344031,Top 1% share,Disposable income,"Household, per capita"
Panama,2007,national,income,p99p100_share,9.828743543148,Top 1% share,Disposable income,"Household, per capita"
Panama,2008,national,income,p99p100_share,11.47772364384371,Top 1% share,Disposable income,"Household, per capita"
Panama,2009,national,income,p99p100_share,10.40186023697623,Top 1% share,Disposable income,"Household, per capita"
Panama,2010,national,income,p99p100_share,10.59938930138273,Top 1% share,Disposable income,"Household, per capita"
Panama,2011,national,income,p99p100_share,10.25923385445368,Top 1% share,Disposable income,"Household, per capita"
Panama,2012,national,income,p99p100_share,10.25567517203862,Top 1% share,Disposable income,"Household, per capita"
Panama,2013,national,income,p99p100_share,9.60976167945007,Top 1% share,Disposable income,"Household, per capita"
Panama,2014,national,income,p99p100_share,9.67722482421716,Top 1% share,Disposable income,"Household, per capita"
Panama,2015,national,income,p99p100_share,10.01400562743126,Top 1% share,Disposable income,"Household, per capita"
Panama,2016,national,income,p99p100_share,8.748037488989251,Top 1% share,Disposable income,"Household, per capita"
Panama,2017,national,income,p99p100_share,10.05495629234473,Top 1% share,Disposable income,"Household, per capita"
Panama,2018,national,income,p99p100_share,9.53241014458162,Top 1% share,Disposable income,"Household, per capita"
Panama,2019,national,income,p99p100_share,9.46843199124599,Top 1% share,Disposable income,"Household, per capita"
Papua New Guinea,1996,national,consumption,p99p100_share,7.531205417473901,Top 1% share,Consumption,"Household, per capita"
