year,reporting_level,welfare_type,percentile,avg_welfare,pop_share,top1_share_wb,quantile,country
2007,national,income,100,192.9199807,0.010088193,0.061704946,460.9027462,Portugal
2008,national,income,100,204.0312639,0.010176053,0.066415342,676.4945819,Portugal
2009,national,income,100,175.2131982,0.010007762,0.0548707,415.730458,Portugal
2010,national,income,100,178.6312211,0.010081488,0.057339393,582.1782972,Portugal
2011,national,income,100,192.4534785,0.010021574,0.064130056,921.025239,Portugal
2012,national,income,100,159.9607504,0.010041304,0.056723039,430.9669353,Portugal
2013,national,income,100,151.9912112,0.010011286,0.05386261,734.0892833,Portugal
2014,national,income,100,158.0581545,0.010043545,0.055207501,465.3503148,Portugal
2015,national,income,100,164.4304138,0.010023273,0.054449376,622.0046799,Portugal
2016,national,income,100,182.3276514,0.010003459,0.058760405,757.5287521,Portugal
2017,national,income,100,160.3773097,0.010020505,0.05141213,369.1515819,Portugal
2018,national,income,100,171.0886714,0.010021149,0.051970519,367.3307391,Portugal
2019,national,income,100,172.7514571,0.010017803,0.049078149,434.409152,Portugal
2020,national,income,100,198.5843301,0.01000048,0.054286567,694.2724666,Portugal
1990,national,income,100,90.09758275,0.01013463,0.057659521,270.8707026,Paraguay
1995,national,income,100,214.5633268,0.010027602,0.144310853,490.1578713,Paraguay
1997,national,income,100,179.8406583,0.010030478,0.112679261,886.9762299,Paraguay
1999,national,income,100,190.0239022,0.010003747,0.130604031,2092.238537,Paraguay
2001,national,income,100,204.5955279,0.010009569,0.137954167,1860.610197,Paraguay
2002,national,income,100,240.40973,0.010025187,0.200241781,2368.740555,Paraguay
2003,national,income,100,212.2970267,0.01004525,0.156422972,4353.574276,Paraguay
2004,national,income,100,196.9769612,0.010017302,0.147932318,1920.468615,Paraguay
2005,national,income,100,177.8017805,0.010077529,0.127867284,593.640966,Paraguay
2006,national,income,100,186.7622468,0.01007209,0.143821985,4529.261687,Paraguay
2007,national,income,100,225.1857661,0.010002934,0.160773932,5697.51608,Paraguay
2008,national,income,100,184.4493774,0.010005438,0.126668302,1467.995761,Paraguay
2009,national,income,100,164.84358,0.010018068,0.116594345,555.2586941,Paraguay
2010,national,income,100,218.4624189,0.010022567,0.14199275,3133.702156,Paraguay
2011,national,income,100,234.0386025,0.010038904,0.138321401,1713.868365,Paraguay
2012,national,income,100,179.3679126,0.010022083,0.106569198,1122.456876,Paraguay
2013,national,income,100,191.831006,0.010029505,0.102080522,1131.762088,Paraguay
2014,national,income,100,285.3757698,0.010058199,0.142739508,2508.754762,Paraguay
2015,national,income,100,189.1412565,0.010042568,0.099925601,1470.27875,Paraguay
2016,national,income,100,206.1831812,0.010019805,0.112075055,1456.262155,Paraguay
2017,national,income,100,279.8749411,0.010012357,0.144353426,1711.754989,Paraguay
2018,national,income,100,185.8422327,0.010020987,0.09682443,713.774767,Paraguay
2019,national,income,100,194.4752635,0.010006579,0.100001555,1006.616483,Paraguay
2020,national,income,100,136.6894676,0.0100023,0.07946995,433.8308737,Paraguay
2021,national,income,100,141.8359511,0.010024941,0.082102366,946.7203686,Paraguay
2022,national,income,100,183.2833906,0.010086418,0.100161753,894.9963056,Paraguay
2004,national,consumption,100,71.2500739,0.010055163,0.055717141,182.5516801,Palestine
2005,national,consumption,100,70.84991264,0.010010037,0.052914373,204.6924024,Palestine
2006,national,consumption,100,75.32903458,0.010278706,0.057637988,114.5625885,Palestine
2007,national,consumption,100,74.67545868,0.010005895,0.06044118,251.5231491,Palestine
2009,national,consumption,100,79.3823123,0.010020295,0.056123163,208.3282456,Palestine
2010,national,consumption,100,84.36816549,0.010078354,0.059454979,403.4923805,Palestine
2011,national,consumption,100,78.48991685,0.010075374,0.055405352,344.4978891,Palestine
2016,national,consumption,100,60.58114472,0.010012169,0.043871248,168.7639915,Palestine
1989,national,income,100,42.81244786,0.01,0.025391325,,Romania
1992,national,income,100,29.90489074,0.01,0.026790428,,Romania
1994,national,income,100,17.44400725,0.01,0.036524458,,Romania
1995,national,income,100,55.81528279,0.010001777,0.060948479,113.724882,Romania
1997,national,income,100,46.14913454,0.010006357,0.055008396,80.31492931,Romania
1998,national,consumption,100,42.00123156,0.010023594,0.048840193,277.8367234,Romania
1999,national,consumption,100,28.56884509,0.010040094,0.049020667,460.9651732,Romania
2000,national,consumption,100,26.67446624,0.010021373,0.047350384,561.5286472,Romania
2001,national,consumption,100,27.86915384,0.010016129,0.044853798,167.9005444,Romania
2002,national,consumption,100,30.63816466,0.010010991,0.047667985,153.1395195,Romania
2003,national,consumption,100,31.01764581,0.010016462,0.045494086,181.7889858,Romania
2004,national,consumption,100,30.81469305,0.010001365,0.040495235,139.291509,Romania
2005,national,consumption,100,30.92167718,0.010024265,0.038556914,387.0807255,Romania
2006,national,consumption,100,34.31720278,0.010005887,0.041797823,499.9946503,Romania
2006,national,income,100,58.34851791,0.010026141,0.060379524,155.8011662,Romania
2007,national,consumption,100,35.66991204,0.010011206,0.039723747,265.8972277,Romania
2007,national,income,100,57.54330168,0.010009471,0.054574288,199.5872952,Romania
2008,national,consumption,100,40.87591238,0.010002132,0.03833964,201.6383165,Romania
2008,national,income,100,61.78123548,0.010011984,0.052054673,271.4620473,Romania
2009,national,consumption,100,37.38599292,0.010009783,0.034505362,159.9571571,Romania
2009,national,income,100,58.1183458,0.010023762,0.047999609,226.512278,Romania
2010,national,consumption,100,34.48811399,0.01003088,0.033229068,118.3061804,Romania
2010,national,income,100,51.32846732,0.010005332,0.044259569,183.5712078,Romania
2011,national,consumption,100,32.59247559,0.010006861,0.031988764,118.8019391,Romania
2011,national,income,100,46.61665041,0.010043011,0.043042697,159.2421426,Romania
2012,national,consumption,100,34.54386457,0.010016907,0.033288305,128.7407992,Romania
2012,national,income,100,51.12105449,0.010103865,0.047172622,1232.42469,Romania
2013,national,consumption,100,34.811923,0.010001739,0.033280216,254.5331566,Romania
2013,national,income,100,55.49106263,0.010021918,0.050442038,701.8256776,Romania
2014,national,income,100,51.22487282,0.010008521,0.044821896,507.6332019,Romania
2015,national,income,100,54.87806701,0.010043847,0.044664632,130.582053,Romania
2016,national,consumption,100,43.81239608,0.010021673,0.036601901,258.0911536,Romania
2016,national,income,100,56.26703881,0.010001324,0.040038685,186.9237936,Romania
2017,national,income,100,72.39078041,0.010033894,0.041250357,181.7214786,Romania
2018,national,consumption,100,57.12416866,0.010004135,0.039839135,297.1900703,Romania
2018,national,income,100,81.69829208,0.01002426,0.041312635,201.2516795,Romania
2019,national,income,100,87.73879039,0.010015072,0.040933336,182.3048539,Romania
2020,national,income,100,100.4391069,0.010020265,0.04181787,156.4952248,Romania
1993,national,consumption,100,199.7628713,0.01,0.138702793,,Russia
1996,national,consumption,100,144.3405016,0.01,0.105311486,,Russia
1997,national,consumption,100,83.65520648,0.010008696,0.066893756,371.1239488,Russia
1998,national,consumption,100,64.86399606,0.01000002,0.05761017,237.9859273,Russia
1999,national,consumption,100,50.79540845,0.010013121,0.056706464,331.8671713,Russia
2000,national,consumption,100,55.11691506,0.010000706,0.056077637,220.6677552,Russia
2001,national,consumption,100,63.71885463,0.010016949,0.057689255,422.5663838,Russia
2002,national,consumption,100,72.94538335,0.01000282,0.059516189,472.8256409,Russia
2003,national,consumption,100,78.02966672,0.010062076,0.058142186,278.597487,Russia
2004,national,consumption,100,89.45575055,0.010169347,0.062472412,298.4295389,Russia
2005,national,consumption,100,101.4230817,0.010222518,0.064736468,326.0855402,Russia
2006,national,consumption,100,105.6030231,0.010130672,0.061345102,354.9200388,Russia
2007,national,consumption,100,133.1680232,0.010126314,0.06667992,399.1740998,Russia
2008,national,consumption,100,154.8660437,0.010010307,0.069277427,446.2159567,Russia
2009,national,consumption,100,137.2194763,0.010019941,0.064402389,414.9496844,Russia
2010,national,consumption,100,141.869534,0.010039261,0.062021867,455.4465033,Russia
2011,national,consumption,100,151.2157259,0.010116789,0.064112023,469.7367359,Russia
2012,national,consumption,100,176.2530154,0.0100747,0.070724483,486.1136392,Russia
2013,national,consumption,100,180.3982408,0.010002093,0.070356344,495.9235295,Russia
2014,national,consumption,100,177.7464288,0.010017863,0.070713557,499.1968475,Russia
2014,national,income,100,192.8815591,0.010006989,0.052974775,577.2353865,Russia
2015,national,consumption,100,145.2055869,0.010005574,0.062999719,473.8734308,Russia
2015,national,income,100,159.9774987,0.010022884,0.047775815,461.499722,Russia
2016,national,consumption,100,132.9042714,0.01013549,0.059807099,449.9768974,Russia
2016,national,income,100,163.9536691,0.010003168,0.050671985,845.9647844,Russia
2017,national,consumption,100,150.4364511,0.010004703,0.066685217,446.1143879,Russia
2017,national,income,100,146.3629515,0.010037021,0.046793821,393.0283228,Russia
2018,national,consumption,100,150.9367974,0.010162253,0.067080283,446.4648104,Russia
2018,national,income,100,149.2592453,0.010018721,0.046612447,414.6392945,Russia
2019,national,consumption,100,164.881065,0.010057456,0.069920209,459.5678524,Russia
2020,national,consumption,100,147.4432663,0.010002195,0.06545698,450.264775,Russia
1984,rural,consumption,100,10.71690194,0.01,0.045875287,,Rwanda
2000,national,consumption,100,27.27307423,0.010046822,0.129706501,191.6564731,Rwanda
2005,national,consumption,100,40.84783982,0.010128301,0.151139523,278.1616585,Rwanda
2010,national,consumption,100,36.52168139,0.010023257,0.125784764,256.994541,Rwanda
2013,national,consumption,100,36.61817569,0.010000729,0.11805537,134.7749393,Rwanda
2016,national,consumption,100,31.02741902,0.010000954,0.100526191,233.7089047,Rwanda
2009,national,consumption,100,24.21140383,0.010020569,0.051905451,60.95031243,Sudan
2014,national,consumption,100,32.51920047,0.010022428,0.071415374,186.818037,Sudan
1991,national,consumption,100,31.88189453,0.01,0.140580618,,Senegal
1994,national,consumption,100,29.28560668,0.01,0.115161341,,Senegal
2001,national,consumption,100,27.6263674,0.01012829,0.095355407,157.0662929,Senegal
2005,national,consumption,100,21.24936135,0.010095153,0.06469834,60.46056221,Senegal
2011,national,consumption,100,21.23474216,0.010015123,0.063215876,66.5287871,Senegal
2018,national,consumption,100,42.99933417,0.010027698,0.072085621,160.4632176,Senegal
2005,national,consumption,100,29.11757391,0.010068884,0.091362624,135.338036,Solomon Islands
2012,national,consumption,100,26.62913065,0.010056506,0.06654751,164.7937106,Solomon Islands
2003,national,consumption,100,15.21391935,0.010131835,0.062461202,28.2527363,Sierra Leone
2011,national,consumption,100,15.47141951,0.010015097,0.048587978,50.81943718,Sierra Leone
2018,national,consumption,100,27.43740966,0.01000057,0.070609908,140.4627263,Sierra Leone
1989,national,income,100,61.94572569,0.01,0.078285397,,El Salvador
1991,national,income,100,97.31402422,0.010000497,0.12622381,476.0673486,El Salvador
1995,national,income,100,97.84350354,0.010024684,0.11038813,357.9605407,El Salvador
1996,national,income,100,99.8543722,0.010031438,0.113072109,789.5423304,El Salvador
1998,national,income,100,102.6689882,0.010016048,0.114338441,986.6136966,El Salvador
1999,national,income,100,88.5839721,0.010077423,0.095067745,307.1162833,El Salvador
2000,national,income,100,116.336201,0.010032239,0.109803967,1213.570728,El Salvador
2001,national,income,100,99.88422024,0.010005014,0.098212464,776.8007688,El Salvador
2002,national,income,100,117.534445,0.010000975,0.11453788,811.5007022,El Salvador
2003,national,income,100,88.02270785,0.010002519,0.092725264,363.7267426,El Salvador
2004,national,income,100,83.37008466,0.010064067,0.085890839,438.2606042,El Salvador
2005,national,income,100,95.86871663,0.010047408,0.096920771,570.1114529,El Salvador
2006,national,income,100,92.27146094,0.010002463,0.093135495,429.8462048,El Salvador
2007,national,income,100,105.0713582,0.010009321,0.099169837,925.9405132,El Salvador
2008,national,income,100,95.63874384,0.010053752,0.093994526,464.091584,El Salvador
2009,national,income,100,89.53723667,0.01000473,0.090692464,352.5893896,El Salvador
2010,national,income,100,70.76021067,0.010012732,0.072466014,296.121517,El Salvador
2011,national,income,100,73.91324926,0.010035238,0.077708219,309.4289219,El Salvador
2012,national,income,100,80.76901198,0.010003609,0.081800805,514.4254093,El Salvador
2013,national,income,100,106.7456784,0.010008652,0.098059211,3472.397594,El Salvador
2014,national,income,100,80.03788216,0.010016424,0.075396159,453.1857882,El Salvador
2015,national,income,100,87.33937499,0.010003262,0.079857241,1749.365004,El Salvador
2016,national,income,100,80.50451696,0.010069198,0.073513661,463.999465,El Salvador
2017,national,income,100,72.85634245,0.010005411,0.065843911,979.3497085,El Salvador
2018,national,income,100,76.01161556,0.010032708,0.064046708,561.9013002,El Salvador
2019,national,income,100,85.79422506,0.010025318,0.06640925,554.4641985,El Salvador
2021,national,income,100,74.16908161,0.010024184,0.057109223,263.650473,El Salvador
2022,national,income,100,75.88651361,0.010022527,0.058047496,378.0335185,El Salvador
2002,national,consumption,100,105.6552176,0.010140738,0.065397199,574.6620411,Serbia
2003,national,consumption,100,77.29600346,0.010044834,0.053056572,163.4341215,Serbia
2004,national,consumption,100,83.05986666,0.010035914,0.060890714,186.8473808,Serbia
2005,national,consumption,100,91.150298,0.010143904,0.063214352,177.0831191,Serbia
2006,national,consumption,100,61.7711653,0.010040821,0.045188967,152.0253589,Serbia
2007,national,consumption,100,56.48983051,0.010550637,0.043013525,154.8812592,Serbia
2008,national,consumption,100,54.47364124,0.01002055,0.038678545,143.5523796,Serbia
2009,national,consumption,100,54.40524151,0.010047068,0.039351729,122.9372155,Serbia
2010,national,consumption,100,54.42738532,0.01000834,0.040511992,142.4125998,Serbia
2012,national,income,100,83.04846115,0.010098294,0.059032711,179.3904583,Serbia
2013,national,consumption,100,54.59180884,0.010060842,0.041207812,105.3996443,Serbia
2013,national,income,100,78.2528106,0.010003506,0.060137883,258.8081111,Serbia
2014,national,income,100,90.19590976,0.010105447,0.069512005,876.1583419,Serbia
2015,national,consumption,100,63.62976152,0.010061355,0.042585857,128.9159869,Serbia
2015,national,income,100,102.8052796,0.010165433,0.077647246,1450.748589,Serbia
2016,national,income,100,77.02002407,0.010035362,0.056198877,189.9282721,Serbia
2017,national,income,100,69.48206073,0.010070624,0.050571009,179.0813286,Serbia
2018,national,consumption,100,70.71870914,0.010019626,0.04340797,161.1758068,Serbia
2018,national,income,100,78.65467596,0.010025647,0.050054709,218.3590811,Serbia
2019,national,consumption,100,61.88161353,0.010012541,0.040520839,159.9674211,Serbia
2019,national,income,100,103.770706,0.010047554,0.05842177,200.2514696,Serbia
2020,national,income,100,136.9554563,0.010493546,0.074737618,1902.223984,Serbia
2009,national,consumption,100,31.32683677,0.01001438,0.070582395,164.6679625,South Sudan
2016,national,consumption,100,16.30021838,0.010239545,0.077477824,65.30425866,South Sudan
2000,national,consumption,100,16.780497,0.010260696,0.041411331,21.96714028,Sao Tome and Principe
2010,national,consumption,100,15.1000341,0.01000005,0.039449106,28.47711,Sao Tome and Principe
2017,national,consumption,100,42.93509164,0.010018088,0.078751237,187.7333066,Sao Tome and Principe
1999,urban,income,100,153.0671251,0.010035419,0.117425461,179.0370752,Suriname
1992,national,income,100,52.35595012,0.010018024,0.034186908,78.16486431,Slovakia
1996,national,income,100,67.38725176,0.010075279,0.043238691,95.76731014,Slovakia
2004,national,consumption,100,73.06365178,0.010237206,0.054737055,231.5285396,Slovakia
2004,national,income,100,79.1277697,0.010053781,0.048706762,277.276958,Slovakia
2005,national,consumption,100,95.3522001,0.010032137,0.06077625,767.442465,Slovakia
2005,national,income,100,139.7689542,0.010029396,0.074868016,923.3695499,Slovakia
2006,national,consumption,100,93.61793437,0.010002713,0.053774955,498.9117914,Slovakia
2006,national,income,100,90.86344069,0.010001046,0.044996559,301.264842,Slovakia
2007,national,consumption,100,106.7640488,0.010029749,0.060442273,936.8152524,Slovakia
2007,national,income,100,84.69250441,0.010012823,0.040496034,409.9487161,Slovakia
2008,national,consumption,100,95.66418851,0.010016304,0.053233338,422.9067546,Slovakia
2008,national,income,100,82.03913961,0.010041521,0.037822688,332.3845938,Slovakia
2009,national,consumption,100,80.49516613,0.010024535,0.048730225,276.2130834,Slovakia
2009,national,income,100,101.2495602,0.010180537,0.044499493,565.8741949,Slovakia
2010,national,income,100,108.396489,0.010038415,0.045940876,1742.486726,Slovakia
2011,national,income,100,84.3000841,0.01004656,0.034454174,261.1205811,Slovakia
2012,national,income,100,76.63102527,0.010018933,0.034037812,149.9277705,Slovakia
2013,national,income,100,110.2919843,0.01009279,0.048094117,400.6020889,Slovakia
2014,national,income,100,81.15440171,0.010066327,0.036199432,210.2573984,Slovakia
2015,national,income,100,97.00389312,0.010026215,0.0422131,580.931517,Slovakia
2016,national,income,100,77.53536909,0.0100267,0.033359892,148.6098642,Slovakia
2017,national,income,100,64.99198225,0.010076042,0.027243399,113.1365692,Slovakia
2018,national,income,100,79.94488955,0.010000534,0.031481355,130.8443198,Slovakia
2019,national,income,100,74.35857264,0.010051122,0.02869749,160.7013094,Slovakia
1987,national,income,100,123.5607247,0.01,0.031936935,,Slovenia
1993,national,income,100,128.7415738,0.01,0.054998354,,Slovenia
1997,national,income,100,83.49206277,0.010028452,0.031420616,99.71018069,Slovenia
1998,national,consumption,100,96.09721255,0.01,0.036544181,,Slovenia
1999,national,income,100,88.28141981,0.010073135,0.033192179,110.9500783,Slovenia
2002,national,consumption,100,109.3387382,0.010380742,0.041147356,175.3461143,Slovenia
2003,national,consumption,100,110.9902296,0.011275898,0.04595669,191.0146668,Slovenia
2004,national,income,100,117.2152763,0.010011337,0.035187651,307.5197877,Slovenia
2005,national,income,100,119.9910214,0.010006718,0.034778244,220.074759,Slovenia
2006,national,income,100,116.8640024,0.010000422,0.032695262,277.8017721,Slovenia
2007,national,income,100,126.3998613,0.010020691,0.033678062,272.3617162,Slovenia
2008,national,income,100,128.6158605,0.010031199,0.033312733,330.0651263,Slovenia
2009,national,income,100,136.3396555,0.010018125,0.035037513,352.3642626,Slovenia
2010,national,income,100,139.2073949,0.010034759,0.035783893,374.3244931,Slovenia
2011,national,income,100,138.710027,0.010031759,0.035952391,330.3396638,Slovenia
2012,national,income,100,137.9776314,0.010158673,0.037774139,367.0530499,Slovenia
2013,national,income,100,139.4045463,0.010037315,0.037911945,341.6709748,Slovenia
2014,national,income,100,134.5362564,0.010016147,0.035633988,303.4588486,Slovenia
2015,national,income,100,147.7194224,0.010103947,0.039320919,857.5905662,Slovenia
2016,national,income,100,135.1928264,0.010004684,0.034591236,258.5625888,Slovenia
2017,national,income,100,137.9462061,0.010033809,0.034587918,308.4762128,Slovenia
2018,national,income,100,158.3644142,0.010030639,0.037343672,542.0089064,Slovenia
2019,national,income,100,176.397004,0.010057048,0.040829504,666.4755142,Slovenia
2020,national,income,100,173.4639148,0.010035835,0.038180753,836.0930816,Slovenia
1975,national,income,100,80.96046697,0.010032791,0.02898263,102.9525333,Sweden
1981,national,income,100,74.09638115,0.010132648,0.025583239,91.21832807,Sweden
1987,national,income,100,98.42696649,0.010062705,0.0314074,160.7375235,Sweden
1992,national,income,100,121.9661154,0.010046466,0.032802551,172.6858747,Sweden
1995,national,income,100,121.9279804,0.010005632,0.034611871,183.7175074,Sweden
2000,national,income,100,187.9775477,0.010058752,0.046675409,335.8741452,Sweden
2002,national,income,100,173.5769312,0.010005301,0.039781054,280.1755253,Sweden
2003,national,income,100,125.2540624,0.010026664,0.031464501,303.3925393,Sweden
2004,national,income,100,152.7346944,0.010130988,0.037762162,1005.579523,Sweden
2005,national,income,100,157.5837075,0.01003657,0.03821867,668.2783053,Sweden
2006,national,income,100,172.4084871,0.010056844,0.039544653,614.1486402,Sweden
2007,national,income,100,205.1034481,0.010008461,0.044169948,627.7957551,Sweden
2008,national,income,100,231.9035991,0.010042686,0.048508879,1618.192892,Sweden
2009,national,income,100,190.7553053,0.010014692,0.039541763,1269.401473,Sweden
2010,national,income,100,205.0570957,0.010052158,0.042013466,1570.296003,Sweden
2011,national,income,100,193.2898316,0.010012998,0.039041956,961.8779243,Sweden
2012,national,income,100,197.6919821,0.010011845,0.039011961,951.4998608,Sweden
2013,national,income,100,230.7015142,0.010072212,0.044634375,822.8899738,Sweden
2014,national,income,100,225.822247,0.010027205,0.042488274,974.8728317,Sweden
2015,national,income,100,282.1124944,0.010061134,0.051478931,2163.086373,Sweden
2016,national,income,100,322.7979033,0.010040093,0.057872256,2552.369459,Sweden
2017,national,income,100,261.5026298,0.010165284,0.047498707,848.8131502,Sweden
2018,national,income,100,301.5854192,0.01007208,0.053680384,2944.111827,Sweden
2019,national,income,100,295.1775833,0.010025836,0.051288374,2885.034321,Sweden
2020,national,income,100,274.8608586,0.010093596,0.047176455,1764.660565,Sweden
1994,national,consumption,100,32.07056804,0.01,0.216346404,,Eswatini
2000,national,consumption,100,41.63194437,0.010221492,0.12067514,113.7877739,Eswatini
2009,national,consumption,100,35.97299133,0.010032226,0.096764936,138.6999565,Eswatini
2016,national,consumption,100,58.73975429,0.010043235,0.104741524,153.6365838,Eswatini
1999,national,consumption,100,222.1701852,0.010009099,0.110293262,577.1838958,Seychelles
2006,national,consumption,100,187.1664917,0.010263832,0.104884798,814.2217284,Seychelles
2013,national,income,100,439.0716044,0.010000787,0.182012423,2626.175538,Seychelles
2018,national,income,100,86.09461648,0.010481574,0.040554778,115.7735574,Seychelles
1996,national,consumption,100,51.6894704,0.010002036,0.069957553,515.653281,Syria
2003,national,consumption,100,63.10244668,0.010000231,0.06783114,426.8358457,Syria
2003,national,consumption,100,17.39843259,0.010076725,0.069855698,106.9476557,Chad
2011,national,consumption,100,29.4400671,0.010013805,0.077351116,126.2475628,Chad
2018,national,consumption,100,24.05324805,0.010014318,0.06317201,113.0217899,Chad
2006,national,consumption,100,17.33145498,0.010079314,0.068787884,40.41334169,Togo
2011,national,consumption,100,20.50216151,0.010169323,0.078314882,72.0991274,Togo
2015,national,consumption,100,18.39515067,0.010002282,0.067421878,36.1119298,Togo
2018,national,consumption,100,34.5975431,0.010008356,0.076140762,93.68859527,Togo
1981,national,consumption,100,49.52267901,0.01,0.087525043,,Thailand
1988,national,consumption,100,55.55016233,0.01,0.093928166,,Thailand
1990,national,consumption,100,63.01398389,0.010008335,0.095363079,521.2226831,Thailand
1992,national,consumption,100,80.94703134,0.010003319,0.101719441,466.9262828,Thailand
1994,national,consumption,100,77.85482701,0.010001757,0.093038059,779.102501,Thailand
1996,national,consumption,100,78.85780219,0.010059827,0.087290433,979.5904501,Thailand
1998,national,consumption,100,64.28122717,0.010000961,0.070753325,285.2004145,Thailand
1999,national,consumption,100,69.5748988,0.010122191,0.081099318,304.2313125,Thailand
2000,national,consumption,100,69.718922,0.01006097,0.081880855,328.5022099,Thailand
2002,national,consumption,100,79.82630105,0.010020189,0.082592917,316.2971421,Thailand
2004,national,consumption,100,91.69924708,0.010018051,0.084049699,474.6964818,Thailand
2006,national,consumption,100,90.76164385,0.010000005,0.074083984,382.9751716,Thailand
2007,national,consumption,100,82.18928349,0.010017246,0.067447013,952.1877741,Thailand
2008,national,consumption,100,91.18814056,0.010012556,0.070775704,1048.007912,Thailand
2009,national,consumption,100,92.25674917,0.010003596,0.069170793,528.453098,Thailand
2010,national,consumption,100,92.6946488,0.01000192,0.067340391,682.3275656,Thailand
2011,national,consumption,100,96.78106317,0.01003464,0.06949624,476.494491,Thailand
2012,national,consumption,100,104.8273727,0.010130339,0.070490933,1601.04747,Thailand
2013,national,consumption,100,96.33400116,0.010111078,0.06364534,443.1711549,Thailand
2014,national,consumption,100,95.82598212,0.010004925,0.062753709,588.8819187,Thailand
2015,national,consumption,100,99.77350714,0.010004013,0.062417233,411.5522324,Thailand
2016,national,consumption,100,101.538659,0.010000799,0.063445905,683.3636218,Thailand
2017,national,consumption,100,98.25167121,0.01000231,0.06046411,1066.341309,Thailand
2018,national,consumption,100,89.40749689,0.010005883,0.055940425,435.8811547,Thailand
2019,national,consumption,100,87.76048592,0.01001663,0.05479311,383.8751845,Thailand
2020,national,consumption,100,86.12826416,0.010011893,0.052616362,514.9678518,Thailand
2021,national,consumption,100,94.36903191,0.010014138,0.056855086,413.2235002,Thailand
1999,national,consumption,100,9.120494596,0.010039875,0.043000331,27.98939561,Tajikistan
2003,national,consumption,100,15.64904071,0.01002034,0.049901584,28.65048215,Tajikistan
2004,national,consumption,100,20.69510354,0.010261247,0.051021868,85.25994833,Tajikistan
2007,national,consumption,100,29.91424186,0.010015714,0.063415413,252.4381098,Tajikistan
2009,national,consumption,100,27.09583666,0.010007883,0.048713609,48.97495725,Tajikistan
2015,national,consumption,100,32.82802966,0.01002805,0.050502623,77.8105064,Tajikistan
1998,national,consumption,100,24.75881128,0.010306728,0.076530332,58.67849707,Turkmenistan
2001,national,consumption,100,19.25823131,0.010023693,0.060679809,40.96274826,East Timor
2007,national,consumption,100,12.35334862,0.010008515,0.044206686,53.11500351,East Timor
2014,national,consumption,100,16.66143501,0.01026053,0.04990142,68.73900069,East Timor
2000,national,consumption,100,63.59072292,0.010483405,0.058753415,188.0100013,Tonga
2009,national,consumption,100,63.04029894,0.010545116,0.062735085,266.2706959,Tonga
2015,national,consumption,100,46.63481345,0.010012236,0.055255036,135.1698453,Tonga
1988,national,income,100,103.8730558,0.01,0.055372091,,Trinidad and Tobago
1992,national,income,100,73.89859828,0.01,0.056140331,,Trinidad and Tobago
1985,national,consumption,100,63.56582009,0.01,0.090947959,,Tunisia
1990,national,consumption,100,47.49736518,0.01,0.063179739,,Tunisia
1995,national,consumption,100,49.94388808,0.01,0.065203877,,Tunisia
2000,national,consumption,100,63.24854153,0.01,0.069794604,,Tunisia
2005,national,consumption,100,59.51654558,0.010019011,0.059743081,242.0775669,Tunisia
2010,national,consumption,100,58.3771049,0.010022399,0.050178425,134.6726571,Tunisia
2015,national,consumption,100,67.71671151,0.010015865,0.049234305,254.020474,Tunisia
1987,national,consumption,100,131.7988627,0.01,0.122371105,,Turkey
1994,national,consumption,100,78.56765376,0.01,0.074546975,,Turkey
2002,national,consumption,100,81.6799067,0.010002739,0.071617775,361.3735549,Turkey
2003,national,consumption,100,75.45249064,0.010012128,0.069658164,668.4802009,Turkey
2004,national,consumption,100,83.23362959,0.010025392,0.062610832,240.9061063,Turkey
2005,national,consumption,100,104.3637664,0.010001302,0.073671265,458.9841471,Turkey
2006,national,consumption,100,81.95178891,0.010049328,0.057843066,215.3756776,Turkey
2007,national,consumption,100,74.98809925,0.010006418,0.049982498,154.0849795,Turkey
2008,national,consumption,100,99.72444083,0.010015362,0.060137044,219.809156,Turkey
2009,national,consumption,100,86.48286303,0.010002686,0.052637821,179.5654836,Turkey
2010,national,consumption,100,95.1173542,0.010011124,0.056977194,247.859667,Turkey
2011,national,consumption,100,110.3301665,0.010024953,0.060499005,432.63254,Turkey
2012,national,consumption,100,113.4308737,0.010012321,0.059812052,332.3290174,Turkey
2013,national,consumption,100,129.5190438,0.010005716,0.065584094,532.8479068,Turkey
2014,national,consumption,100,140.4542135,0.010000771,0.068063685,1016.755663,Turkey
2015,national,consumption,100,172.3001795,0.010000186,0.083337766,483.9776439,Turkey
2016,national,consumption,100,147.414098,0.010012486,0.068075497,654.5237392,Turkey
2017,national,consumption,100,158.6129626,0.01000912,0.071906943,498.3502629,Turkey
2018,national,consumption,100,165.762624,0.010027853,0.07372699,457.2644048,Turkey
2019,national,consumption,100,150.2395071,0.010051231,0.068013274,708.7758444,Turkey
2010,national,consumption,100,62.30757822,0.010099835,0.075197207,139.0472786,Tuvalu
1981,national,income,100,72.75631142,0.010018918,0.043963355,101.329268,Taiwan
1986,national,income,100,109.0045997,0.010002236,0.049364458,182.2295736,Taiwan
1991,national,income,100,178.903805,0.010004563,0.048580176,302.1963853,Taiwan
1995,national,income,100,201.4968461,0.01000236,0.046992018,298.7181501,Taiwan
1997,national,income,100,211.825969,0.010020231,0.046836994,309.9387844,Taiwan
2000,national,income,100,228.4826739,0.010032107,0.047727033,333.871708,Taiwan
2005,national,income,100,246.748542,0.010017251,0.051627874,370.9594655,Taiwan
2007,national,income,100,213.9989415,0.01001589,0.047173654,294.23922,Taiwan
