country,year,pipreportinglevel,pipwelfare,value
Uganda,2009,national,consumption,0.09571938
Uganda,2012,national,consumption,0.07595927
Uganda,2016,national,consumption,0.08481415
Uganda,2019,national,consumption,0.10811171
Ukraine,1992,national,consumption,0.041406155
Ukraine,1993,national,consumption,0.043500274
Ukraine,1995,national,consumption,0.0721598
Ukraine,1996,national,consumption,0.0648649
Ukraine,1999,national,income,0.037041757
Ukraine,2002,national,consumption,0.041353513
Ukraine,2003,national,consumption,0.04239315
Ukraine,2004,national,consumption,0.04328762
Ukraine,2005,national,consumption,0.041505862
Ukraine,2006,national,consumption,0.049904887
Ukraine,2007,national,consumption,0.03926008
Ukraine,2008,national,consumption,0.038325533
Ukraine,2009,national,consumption,0.035017196
Ukraine,2010,national,consumption,0.03432037
Ukraine,2011,national,consumption,0.034712266
Ukraine,2012,national,consumption,0.033589248
Ukraine,2013,national,consumption,0.035792474
Ukraine,2014,national,consumption,0.035838008
Ukraine,2015,national,consumption,0.03859752
Ukraine,2016,national,consumption,0.03898636
Ukraine,2017,national,consumption,0.039106194
Ukraine,2018,national,consumption,0.039877504
Ukraine,2019,national,consumption,0.03881807
Ukraine,2020,national,consumption,0.038628235
United Arab Emirates,2013,national,income,0.02449824
United Arab Emirates,2018,national,income,0.029798958
United Kingdom,1968,national,income,0.04448989
United Kingdom,1969,national,income,0.046242118
United Kingdom,1970,national,income,0.042427957
United Kingdom,1971,national,income,0.047666386
United Kingdom,1972,national,income,0.040472176
United Kingdom,1973,national,income,0.045831613
United Kingdom,1974,national,income,0.046044912
United Kingdom,1975,national,income,0.041998245
United Kingdom,1976,national,income,0.03849978
United Kingdom,1977,national,income,0.039238088
United Kingdom,1978,national,income,0.037709195
United Kingdom,1979,national,income,0.035374902
United Kingdom,1980,national,income,0.04121833
United Kingdom,1981,national,income,0.047170162
United Kingdom,1982,national,income,0.044456128
United Kingdom,1983,national,income,0.04437856
United Kingdom,1984,national,income,0.04268665
United Kingdom,1985,national,income,0.042581186
United Kingdom,1986,national,income,0.05729013
United Kingdom,1987,national,income,0.061054733
United Kingdom,1988,national,income,0.06516398
United Kingdom,1989,national,income,0.051971354
United Kingdom,1990,national,income,0.063833185
United Kingdom,1991,national,income,0.05977714
United Kingdom,1992,national,income,0.054656193
United Kingdom,1993,national,income,0.057678938
United Kingdom,1994,national,income,0.065467454
United Kingdom,1995,national,income,0.06117487
United Kingdom,1996,national,income,0.06328652
United Kingdom,1997,national,income,0.065924704
United Kingdom,1998,national,income,0.07319335
United Kingdom,1999,national,income,0.07615352
United Kingdom,2000,national,income,0.10477766
United Kingdom,2001,national,income,0.081488974
United Kingdom,2002,national,income,0.068477094
United Kingdom,2003,national,income,0.065388694
United Kingdom,2004,national,income,0.065339886
United Kingdom,2005,national,income,0.07057903
United Kingdom,2006,national,income,0.07180398
United Kingdom,2007,national,income,0.055597663
United Kingdom,2008,national,income,0.0688995
United Kingdom,2009,national,income,0.06755121
United Kingdom,2010,national,income,0.057069585
United Kingdom,2011,national,income,0.054755013
United Kingdom,2012,national,income,0.053169508
United Kingdom,2013,national,income,0.050573755
United Kingdom,2014,national,income,0.053737145
United Kingdom,2015,national,income,0.054137338
United Kingdom,2016,national,income,0.05411081
United Kingdom,2017,national,income,0.05085862
United Kingdom,2018,national,income,0.052546367
United Kingdom,2019,national,income,0.049852103
United Kingdom,2020,national,income,0.049093235
United Kingdom,2021,national,income,0.047819402
United States,1963,national,income,0.052120626
United States,1964,national,income,0.056701332
United States,1965,national,income,0.05170502
United States,1966,national,income,0.050954364
United States,1967,national,income,0.049652066
United States,1968,national,income,0.048961688
United States,1969,national,income,0.048627004
United States,1970,national,income,0.048940655
United States,1971,national,income,0.050606098
United States,1972,national,income,0.048535604
United States,1973,national,income,0.047860835
United States,1974,national,income,0.045328747
United States,1975,national,income,0.047117814
United States,1976,national,income,0.046581674
United States,1977,national,income,0.051237434
United States,1978,national,income,0.045395706
United States,1979,national,income,0.04615291
United States,1980,national,income,0.04608584
United States,1981,national,income,0.04629898
United States,1982,national,income,0.04866371
United States,1983,national,income,0.04802128
United States,1984,national,income,0.049462117
United States,1985,national,income,0.05054392
United States,1986,national,income,0.050290614
United States,1987,national,income,0.050509486
United States,1988,national,income,0.05274924
United States,1989,national,income,0.056791846
United States,1990,national,income,0.05585437
United States,1991,national,income,0.05424653
United States,1992,national,income,0.054900445
United States,1993,national,income,0.07499971
United States,1994,national,income,0.074089855
United States,1995,national,income,0.074985884
United States,1996,national,income,0.081043065
United States,1997,national,income,0.08155996
United States,1998,national,income,0.07676166
United States,1999,national,income,0.07683631
United States,2000,national,income,0.08294721
United States,2001,national,income,0.08635859
United States,2002,national,income,0.07815167
United States,2003,national,income,0.07595141
United States,2004,national,income,0.079136714
United States,2005,national,income,0.08150647
United States,2006,national,income,0.08526736
United States,2007,national,income,0.075783044
United States,2008,national,income,0.07666627
United States,2009,national,income,0.07806082
United States,2010,national,income,0.06559275
United States,2011,national,income,0.07082822
United States,2012,national,income,0.07198476
United States,2013,national,income,0.06792116
United States,2014,national,income,0.06657566
United States,2015,national,income,0.068221666
United States,2016,national,income,0.0682706
United States,2017,national,income,0.06808443
United States,2018,national,income,0.07194883
United States,2019,national,income,0.07003783
United States,2020,national,income,0.06599474
United States,2021,national,income,0.06952325
Uruguay,1981,urban,income,0.0812069
Uruguay,1989,urban,income,0.085527435
Uruguay,1992,urban,income,0.06930536
Uruguay,1995,urban,income,0.06364317
Uruguay,1996,urban,income,0.060962893
Uruguay,1997,urban,income,0.06521133
Uruguay,1998,urban,income,0.06749653
Uruguay,2000,urban,income,0.06851768
Uruguay,2001,urban,income,0.07405509
Uruguay,2002,urban,income,0.07698109
Uruguay,2003,urban,income,0.07859662
Uruguay,2004,urban,income,0.080742516
Uruguay,2005,urban,income,0.07448317
Uruguay,2006,national,income,0.080458164
Uruguay,2007,national,income,0.084525816
Uruguay,2008,national,income,0.0815356
Uruguay,2009,national,income,0.08429391
Uruguay,2010,national,income,0.078293666
Uruguay,2011,national,income,0.069709584
Uruguay,2012,national,income,0.055746388
Uruguay,2013,national,income,0.06226898
Uruguay,2014,national,income,0.06177961
Uruguay,2015,national,income,0.062139772
Uruguay,2016,national,income,0.06186659
Uruguay,2017,national,income,0.06266524
Uruguay,2018,national,income,0.062104777
Uruguay,2019,national,income,0.060994014
Uruguay,2020,national,income,0.0618213
Uruguay,2021,national,income,0.069672905
Uruguay,2022,national,income,0.064121045
Uzbekistan,1998,national,consumption,0.073270924
Uzbekistan,2000,national,consumption,0.06532873
Uzbekistan,2002,national,consumption,0.06015424
Uzbekistan,2003,national,consumption,0.061212696
Uzbekistan,2022,national,consumption,0.03403194
Vanuatu,2010,national,consumption,0.06833041
Vanuatu,2019,national,consumption,0.048414376
Venezuela,1981,national,income,0.12622115
Venezuela,1987,national,income,0.092896976
Venezuela,1989,national,income,0.077001065
Venezuela,1992,national,income,0.068412445
Venezuela,1995,national,income,0.09224687
Venezuela,1998,national,income,0.085526854
Venezuela,1999,national,income,0.087377094
Venezuela,2001,national,income,0.08406043
Venezuela,2002,national,income,0.08822777
Venezuela,2003,national,income,0.08354563
Venezuela,2004,national,income,0.07928455
Venezuela,2005,national,income,0.102610454
Venezuela,2006,national,income,0.07974341
Vietnam,1992,national,consumption,0.059019536
Vietnam,1997,national,consumption,0.06021313
Vietnam,2002,national,consumption,0.05865041
Vietnam,2004,national,consumption,0.055433493
Vietnam,2006,national,consumption,0.054875508
Vietnam,2008,national,consumption,0.057584833
Vietnam,2010,national,consumption,0.07669032
Vietnam,2012,national,consumption,0.058897298
Vietnam,2014,national,consumption,0.056059875
Vietnam,2016,national,consumption,0.057978954
Vietnam,2018,national,consumption,0.05523356
Vietnam,2020,national,consumption,0.05999919
Vietnam,2022,national,consumption,0.071246035
Yemen,1998,national,consumption,0.05454883
Yemen,2005,national,consumption,0.07212311
Yemen,2014,national,consumption,0.06706304
Zambia,1991,national,consumption,0.104047865
Zambia,1993,national,consumption,0.08795158
Zambia,1996,national,consumption,0.09843098
Zambia,1998,national,consumption,0.10551228
Zambia,2002,national,consumption,0.098108925
Zambia,2004,national,consumption,0.12657528
Zambia,2006,national,consumption,0.118163735
Zambia,2010,national,consumption,0.10096343
Zambia,2015,national,consumption,0.12235518
Zambia,2022,national,consumption,0.09496011
Zimbabwe,2011,national,consumption,0.078791946
Zimbabwe,2017,national,consumption,0.08752902
Zimbabwe,2019,national,consumption,0.11503203
