country,year,pipreportinglevel,pipwelfare,value
Uganda,2016,national,consumption,0.34213904
Uganda,2019,national,consumption,0.34514695
Ukraine,1992,national,consumption,0.22860613
Ukraine,1993,national,consumption,0.23161998
Ukraine,1995,national,consumption,0.30525643
Ukraine,1996,national,consumption,0.2766336
Ukraine,1999,national,income,0.23149851
Ukraine,2002,national,consumption,0.2317981
Ukraine,2003,national,consumption,0.23346588
Ukraine,2004,national,consumption,0.23136438
Ukraine,2005,national,consumption,0.2316883
Ukraine,2006,national,consumption,0.2410849
Ukraine,2007,national,consumption,0.22046678
Ukraine,2008,national,consumption,0.2190866
Ukraine,2009,national,consumption,0.21157856
Ukraine,2010,national,consumption,0.20984186
Ukraine,2011,national,consumption,0.20749849
Ukraine,2012,national,consumption,0.20773247
Ukraine,2013,national,consumption,0.21078336
Ukraine,2014,national,consumption,0.20575142
Ukraine,2015,national,consumption,0.21610178
Ukraine,2016,national,consumption,0.21213236
Ukraine,2017,national,consumption,0.21685536
Ukraine,2018,national,consumption,0.22040676
Ukraine,2019,national,consumption,0.22376424
Ukraine,2020,national,consumption,0.21770626
United Arab Emirates,2013,national,income,0.21435316
United Arab Emirates,2018,national,income,0.20480543
United Kingdom,1968,national,income,0.2236724
United Kingdom,1969,national,income,0.23059271
United Kingdom,1970,national,income,0.23060441
United Kingdom,1971,national,income,0.23830612
United Kingdom,1972,national,income,0.22902708
United Kingdom,1973,national,income,0.2337563
United Kingdom,1974,national,income,0.23481539
United Kingdom,1975,national,income,0.22640419
United Kingdom,1976,national,income,0.22246638
United Kingdom,1977,national,income,0.22010887
United Kingdom,1978,national,income,0.21916212
United Kingdom,1979,national,income,0.21995011
United Kingdom,1980,national,income,0.22939219
United Kingdom,1981,national,income,0.23675677
United Kingdom,1982,national,income,0.23727868
United Kingdom,1983,national,income,0.23639628
United Kingdom,1984,national,income,0.23222923
United Kingdom,1985,national,income,0.23840748
United Kingdom,1986,national,income,0.25297594
United Kingdom,1987,national,income,0.2676054
United Kingdom,1988,national,income,0.2694454
United Kingdom,1989,national,income,0.2568904
United Kingdom,1990,national,income,0.2752464
United Kingdom,1991,national,income,0.26734072
United Kingdom,1992,national,income,0.26598185
United Kingdom,1993,national,income,0.26849952
United Kingdom,1994,national,income,0.27881205
United Kingdom,1995,national,income,0.27342877
United Kingdom,1996,national,income,0.2724154
United Kingdom,1997,national,income,0.27611136
United Kingdom,1998,national,income,0.28554308
United Kingdom,1999,national,income,0.28738964
United Kingdom,2000,national,income,0.31176734
United Kingdom,2001,national,income,0.29340786
United Kingdom,2002,national,income,0.27710742
United Kingdom,2003,national,income,0.2734608
United Kingdom,2004,national,income,0.27353874
United Kingdom,2005,national,income,0.27880234
United Kingdom,2006,national,income,0.2831956
United Kingdom,2007,national,income,0.26551318
United Kingdom,2008,national,income,0.27628964
United Kingdom,2009,national,income,0.27414754
United Kingdom,2010,national,income,0.2638719
United Kingdom,2011,national,income,0.25886554
United Kingdom,2012,national,income,0.25683603
United Kingdom,2013,national,income,0.25305042
United Kingdom,2014,national,income,0.2559435
United Kingdom,2015,national,income,0.25732538
United Kingdom,2016,national,income,0.25500566
United Kingdom,2017,national,income,0.24952191
United Kingdom,2018,national,income,0.25859803
United Kingdom,2019,national,income,0.25126833
United Kingdom,2020,national,income,0.2502192
United Kingdom,2021,national,income,0.25044256
United States,1963,national,income,0.27335757
United States,1964,national,income,0.27877536
United States,1965,national,income,0.27225992
United States,1966,national,income,0.2726306
United States,1967,national,income,0.2682128
United States,1968,national,income,0.26547897
United States,1969,national,income,0.2637033
United States,1970,national,income,0.26649654
United States,1971,national,income,0.26996088
United States,1972,national,income,0.26582915
United States,1973,national,income,0.26282582
United States,1974,national,income,0.25753117
United States,1975,national,income,0.2584647
United States,1976,national,income,0.25782353
United States,1977,national,income,0.259873
United States,1978,national,income,0.2521611
United States,1979,national,income,0.25378108
United States,1980,national,income,0.25282726
United States,1981,national,income,0.2576763
United States,1982,national,income,0.26382554
United States,1983,national,income,0.2660937
United States,1984,national,income,0.26681465
United States,1985,national,income,0.2700972
United States,1986,national,income,0.2681503
United States,1987,national,income,0.26582548
United States,1988,national,income,0.27159435
United States,1989,national,income,0.2777638
United States,1990,national,income,0.27683026
United States,1991,national,income,0.27531022
United States,1992,national,income,0.27752298
United States,1993,national,income,0.29719692
United States,1994,national,income,0.2963433
United States,1995,national,income,0.29723784
United States,1996,national,income,0.30067754
United States,1997,national,income,0.30400053
United States,1998,national,income,0.29785487
United States,1999,national,income,0.29907188
United States,2000,national,income,0.30287272
United States,2001,national,income,0.30659735
United States,2002,national,income,0.3012144
United States,2003,national,income,0.3025052
United States,2004,national,income,0.30128664
United States,2005,national,income,0.30822325
United States,2006,national,income,0.31191742
United States,2007,national,income,0.30437797
United States,2008,national,income,0.3034117
United States,2009,national,income,0.3040083
United States,2010,national,income,0.29298735
United States,2011,national,income,0.30219397
United States,2012,national,income,0.30275723
United States,2013,national,income,0.30054128
United States,2014,national,income,0.30691457
United States,2015,national,income,0.30537644
United States,2016,national,income,0.30460322
United States,2017,national,income,0.3030216
United States,2018,national,income,0.30792955
United States,2019,national,income,0.308141
United States,2020,national,income,0.2952695
United States,2021,national,income,0.3017928
Uruguay,1981,urban,income,0.3331595
Uruguay,1989,urban,income,0.32234865
Uruguay,1992,urban,income,0.3138454
Uruguay,1995,urban,income,0.30524462
Uruguay,1996,urban,income,0.30361888
Uruguay,1997,urban,income,0.31176877
Uruguay,1998,urban,income,0.31735614
Uruguay,2000,urban,income,0.32201567
Uruguay,2001,urban,income,0.33730567
Uruguay,2002,urban,income,0.3421261
Uruguay,2003,urban,income,0.34281567
Uruguay,2004,urban,income,0.34679633
Uruguay,2005,urban,income,0.33606136
Uruguay,2006,national,income,0.35037076
Uruguay,2007,national,income,0.3542933
Uruguay,2008,national,income,0.34283662
Uruguay,2009,national,income,0.3456046
Uruguay,2010,national,income,0.33605677
Uruguay,2011,national,income,0.31621832
Uruguay,2012,national,income,0.29238343
Uruguay,2013,national,income,0.30053157
Uruguay,2014,national,income,0.29807174
Uruguay,2015,national,income,0.29820558
Uruguay,2016,national,income,0.2963283
Uruguay,2017,national,income,0.29639423
Uruguay,2018,national,income,0.29680532
Uruguay,2019,national,income,0.29688323
Uruguay,2020,national,income,0.2988804
Uruguay,2021,national,income,0.30851692
Uruguay,2022,national,income,0.30509362
Uzbekistan,1998,national,consumption,0.32677495
Uzbekistan,2000,national,consumption,0.28562546
Uzbekistan,2002,national,consumption,0.27372298
Uzbekistan,2003,national,consumption,0.28334263
Uzbekistan,2022,national,consumption,0.23226508
Vanuatu,2010,national,consumption,0.29139012
Vanuatu,2019,national,consumption,0.24733782
Venezuela,1981,national,income,0.43448487
Venezuela,1987,national,income,0.40777314
Venezuela,1989,national,income,0.3249045
Venezuela,1992,national,income,0.3160045
Venezuela,1995,national,income,0.35580155
Venezuela,1998,national,income,0.3578553
Venezuela,1999,national,income,0.35987455
Venezuela,2001,national,income,0.3526955
Venezuela,2002,national,income,0.36226913
Venezuela,2003,national,income,0.35103524
Venezuela,2004,national,income,0.3467669
Venezuela,2005,national,income,0.3643369
Venezuela,2006,national,income,0.3318857
Vietnam,1992,national,consumption,0.28663135
Vietnam,1997,national,consumption,0.29077837
Vietnam,2002,national,consumption,0.29855004
Vietnam,2004,national,consumption,0.28774795
Vietnam,2006,national,consumption,0.27724898
Vietnam,2008,national,consumption,0.28036806
Vietnam,2010,national,consumption,0.308731
Vietnam,2012,national,consumption,0.27693808
Vietnam,2014,national,consumption,0.26847884
Vietnam,2016,national,consumption,0.27121887
Vietnam,2018,national,consumption,0.27463573
Vietnam,2020,national,consumption,0.2848184
Vietnam,2022,national,consumption,0.28129733
Yemen,1998,national,consumption,0.268523
Yemen,2005,national,consumption,0.28637463
Yemen,2014,national,consumption,0.29437593
Zambia,1991,national,consumption,0.42940968
Zambia,1993,national,consumption,0.3928041
Zambia,1996,national,consumption,0.37337735
Zambia,1998,national,consumption,0.3816384
Zambia,2002,national,consumption,0.33722863
Zambia,2004,national,consumption,0.42677408
Zambia,2006,national,consumption,0.43164626
Zambia,2010,national,consumption,0.41035575
Zambia,2015,national,consumption,0.4345944
Zambia,2022,national,consumption,0.39160323
Zimbabwe,2011,national,consumption,0.33830127
Zimbabwe,2017,national,consumption,0.34815663
Zimbabwe,2019,national,consumption,0.4072489
