"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",7.006,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",7.016,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",7.291,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",7.398,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",7.563,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",7.331,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",7.536,
"CHE","HEALTHEXP","COMPULSORY","PC_GDP","A","2020",8.221,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",3.853,"B"
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",3.909,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",3.863,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",3.881,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",3.88,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",3.817,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",3.835,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",3.847,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",3.879,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",3.914,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",3.696,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",3.579,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",3.518,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",3.455,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",3.617,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",3.55,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",3.526,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",3.467,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",3.456,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",3.6,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",3.717,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",3.902,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",3.918,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",3.825,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",3.751,
"CHE","HEALTHEXP","VOLUNTARY","PC_GDP","A","2020",3.575,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",55.378,"B"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",56.45,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",57.07,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",57.333,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",57.906,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",58.116,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",59.371,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",60.95,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",61.628,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",61.571,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",63.058,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",62.456,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",62.432,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",63.563,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",64.077,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",64.287,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",64.806,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",66.169,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",66.963,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",66.088,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",66.231,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",65.466,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",65.87,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",65.712,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",66.764,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2020",69.695,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",44.622,"B"
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",43.55,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",42.93,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",42.667,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",42.094,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",41.884,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",40.629,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",39.05,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",38.372,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",38.429,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",36.942,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",37.544,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",37.568,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",36.437,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",35.923,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",35.713,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",35.194,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",33.831,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",33.037,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",33.912,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",33.769,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",34.534,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",34.13,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",34.288,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",33.236,
"CHE","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2020",30.305,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1445.973,"B"
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1561.702,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1640.036,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1713.963,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1797.249,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1933.107,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",2110.19,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",2369.172,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2412.873,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2529.352,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2589.208,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2644.728,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2870.169,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",3117.823,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",3241.79,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",3271.69,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3408.548,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",3682.501,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3966.816,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",4070.17,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",4282.434,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",4456.938,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",4522.947,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",4554.274,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2019",4635.044,
"CHE","HEALTHEXP","COMPULSORY","USD_CAP","A","2020",5003.09,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",1165.121,"B"
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",1204.822,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",1233.672,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",1275.505,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",1306.48,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",1393.211,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",1444.082,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",1517.897,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",1502.361,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",1578.653,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",1516.85,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",1589.792,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",1727.139,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",1787.234,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",1817.44,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",1817.523,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",1851.03,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",1882.817,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",1957.098,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",2088.513,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",2183.454,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",2351.091,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",2343.527,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",2376.426,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",2307.366,
"CHE","HEALTHEXP","VOLUNTARY","USD_CAP","A","2020",2175.469,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",0.509,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",0.694,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",0.276,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",0.415,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",0.365,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",0.891,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",0.724,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",0.725,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",0.699,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",1.022,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",1.293,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",1.466,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",1.751,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",1.838,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",1.788,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",1.806,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",1.72,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",1.959,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",2.19,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",2.522,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",2.674,"B"
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",2.837,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",3.287,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",3.542,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",3.57,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",3.52,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",3.315,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",3.543,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",3.603,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",3.793,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",4.423,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",3.916,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",3.682,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",3.519,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",3.425,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",3.357,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",3.217,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",3.361,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",3.248,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",3.191,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",3.387,
"TUR","HEALTHEXP","COMPULSORY","PC_GDP","A","2020",3.641,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",1.783,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",1.804,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",2.297,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.73,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.827,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.254,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",0.765,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.108,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.195,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.05,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",0.98,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",0.982,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.033,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",0.907,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",0.905,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",0.816,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",0.726,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",0.874,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",0.868,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",0.984,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.782,"B"
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",1.763,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.601,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.52,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",1.444,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.389,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.578,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",1.603,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",1.635,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.425,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",1.072,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",1.105,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",0.971,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",0.926,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",0.946,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",0.969,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",0.9,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",0.924,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",0.932,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",0.933,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",0.973,
"TUR","HEALTHEXP","VOLUNTARY","PC_GDP","A","2020",0.977,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",22.222,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",29.412,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",10.714,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",19.355,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",16.667,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",42.188,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",48.611,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",39.535,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",36.923,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",49.322,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",56.882,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",59.879,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",62.888,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",66.965,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",66.395,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",68.866,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",70.317,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",69.155,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",71.612,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",71.927,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",60.001,"B"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",61.671,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",67.251,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.974,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",71.207,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",71.703,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",67.746,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",68.852,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",68.783,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",72.694,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",80.498,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",78,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",79.129,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",79.172,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",78.35,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",77.605,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",78.134,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",78.442,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",77.711,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",77.382,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",77.685,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2020",78.845,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1979",77.778,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1980",76.471,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1981",89.286,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1982",80.645,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1983",83.333,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1984",59.375,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1985",51.389,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1986",60.465,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1987",63.077,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1988",50.678,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1989",43.118,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1990",40.121,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",37.112,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",33.035,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",33.605,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",31.134,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",29.679,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",30.845,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",28.388,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",28.073,"D"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",39.999,"B"
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",38.329,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",32.749,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",30.026,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",28.793,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",28.297,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",32.254,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",31.148,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",31.216,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",27.306,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",19.502,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",22,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",20.871,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",20.828,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",21.65,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",22.395,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",21.866,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",21.558,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",22.289,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",22.618,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",22.315,
"TUR","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2020",21.155,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1979",15.328,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1980",21.597,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1981",9.685,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1982",15.497,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1983",14.79,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1984",38.779,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1985",33.859,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1986",37.987,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1987",36.661,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",59.086,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",73.119,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",91.304,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",110.303,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",122.366,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",130.821,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",123.681,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",123.387,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",159.788,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",190.845,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",215.64,"D"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",221.466,"B"
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",266.447,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",317.992,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",363.852,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",362.96,
"TUR","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",400.523,
