Entity,Year,comparable_spell_1,comparable_spell_2,comparable_spell_3,comparable_spell_4,comparable_spell_5,comparable_spell_6,comparable_spell_7
Taiwan,2016,0.0,,,,,,
Tajikistan,1999,50.70492737111933,,,,,,
Tajikistan,2003,27.007104637946373,,,,,,
Tajikistan,2004,,13.26891906674427,,,,,
Tajikistan,2007,9.22864196369742,,,,,,
Tajikistan,2009,3.9533215360462304,,,,,,
Tajikistan,2015,4.120718454592899,,,,,,
Tanzania,1991,72.3268907662939,,,,,,
Tanzania,2000,,86.2300840631287,,,,,
Tanzania,2007,,60.25095619550204,,,,,
Tanzania,2011,,49.63797660073361,,,,,
Tanzania,2018,,49.365056673740106,,,,,
Thailand,1981,19.31766113281249,,,,,,
Thailand,1988,14.045278320312498,,,,,,
Thailand,1990,,9.16559596342116,,,,,
Thailand,1992,,6.55570470779457,,,,,
Thailand,1994,,3.1311993394538,,,,,
Thailand,1996,,2.18369446775247,,,,,
Thailand,1998,,1.45457732446522,,,,,
Thailand,1999,,2.5373220377614603,,,,,
Thailand,2000,,,2.40171065983393,,,,
Thailand,2002,,,1.11056855854443,,,,
Thailand,2004,,,0.72454851743884,,,,
Thailand,2006,,,0.67781313114866,,,,
Thailand,2007,,,0.3357008233714,,,,
Thailand,2008,,,0.1382840879284199,,,,
Thailand,2009,,,0.1679897148439399,,,,
Thailand,2010,,,0.1328687867785,,,,
Thailand,2011,,,0.0440672186570468,,,,
Thailand,2012,,,0.056059998972184,,,,
Thailand,2013,,,0.0392200498290833,,,,
Thailand,2014,,,,0.0322296633041304,,,
Thailand,2015,,,,0.0256251371035161,,,
Thailand,2016,,,,0.027270741631084,,,
Thailand,2017,,,,0.0298475832115209,,,
Thailand,2018,,,,0.0240622248153988,,,
Thailand,2019,,,,0.0788920287442378,,,
Thailand,2020,,,,0.0434880058640449,,,
Timor,2001,38.52558349766802,,,,,,
Timor,2007,37.39566708158013,,,,,,
Timor,2014,21.95826035782623,,,,,,
Togo,2006,56.549274734569245,,,,,,
Togo,2011,55.0192000360011,,,,,,
Togo,2015,51.14404181723544,,,,,,
Togo,2018,,24.07772156003222,,,,,
Tonga,2000,2.5354885381444,,,,,,
Tonga,2009,,1.10682349641557,,,,,
Tonga,2015,,0.95249028026981,,,,,
Trinidad and Tobago,1988,0.43194461092942,,,,,,
Trinidad and Tobago,1992,,3.19539794921875,,,,,
Tunisia,1985,15.094873046874998,,,,,,
Tunisia,1990,10.72562988281249,,,,,,
Tunisia,1995,,11.824042968749987,,,,,
Tunisia,2000,,6.01465820312499,,,,,
Tunisia,2005,,,3.40246095860933,,,,
Tunisia,2010,,,2.00257532641815,,,,
Tunisia,2015,,,0.2461845246521,,,,
Turkey,1987,2.1580078125,,,,,,
Turkey,1994,2.95130615234374,,,,,,
Turkey,2002,,2.10441513270984,,,,,
Turkey,2003,,3.86745817499838,,,,,
Turkey,2004,,2.03002976170294,,,,,
Turkey,2005,,2.34066645046141,,,,,
Turkey,2006,,1.7702270480266,,,,,
Turkey,2007,,1.30533885764483,,,,,
Turkey,2008,,0.5649478248404399,,,,,
Turkey,2009,,0.72038999240374,,,,,
Turkey,2010,,0.77376915093296,,,,,
Turkey,2011,,0.1295274131917899,,,,,
Turkey,2012,,0.0930608490152992,,,,,
Turkey,2013,,0.29810534217085,,,,,
Turkey,2014,,0.20468257885959,,,,,
Turkey,2015,,0.21237285626367,,,,,
Turkey,2016,,0.20271698394326,,,,,
Turkey,2017,,0.13864725173713,,,,,
Turkey,2018,,0.0403969539529151,,,,,
Turkey,2019,,0.36060978928574,,,,,
Turkmenistan,1998,49.818601583113455,,,,,,
Tuvalu,2010,3.2604172502753097,,,,,,
Uganda,1989,58.27134515034356,,,,,,
Uganda,1992,,64.43798346171302,,,,,
Uganda,1996,,63.4002720253872,,,,,
Uganda,1999,,67.4517534375642,,,,,
Uganda,2002,,,65.57319017831246,,,,
Uganda,2005,,,57.03243782411976,,,,
Uganda,2009,,,45.31890048011729,,,,
Uganda,2012,,,35.73947708335325,,,,
Uganda,2016,,,41.34905025652227,,,,
Uganda,2019,,,40.99174812263669,,,,
Ukraine,1992,2.67774012141074,,,,,,
Ukraine,1993,1.1316715094051,,,,,,
Ukraine,1995,,4.794199218749999,,,,,
Ukraine,1996,,,5.02593453764979,,,,
Ukraine,1999,,,,7.113071289062491,,,
Ukraine,2002,,,,,1.50929128655276,,
Ukraine,2003,,,,,0.55721420986374,,
Ukraine,2004,,,,,0.4592161890615199,,
Ukraine,2005,,,,,0.20970830994543,,
Ukraine,2006,,,,,0.0967086731853108,,
Ukraine,2007,,,,,0.0791738976179375,,
Ukraine,2008,,,,,0.0099577709952552,,
Ukraine,2009,,,,,0.0548229754605325,,
Ukraine,2010,,,,,0.0028430009388009,,
Ukraine,2011,,,,,0.0,,
Ukraine,2012,,,,,0.0,,
Ukraine,2013,,,,,0.0,,
Ukraine,2014,,,,,0.0063916690425261,,
Ukraine,2015,,,,,0.0196626590584703,,
Ukraine,2016,,,,,0.0,,
Ukraine,2017,,,,,0.0229417991518098,,
Ukraine,2018,,,,,0.0099352238966259,,
Ukraine,2019,,,,,0.0,,
Ukraine,2020,,,,,0.0191334582193987,,
United Arab Emirates,2013,0.0,,,,,,
United Kingdom,1969,0.2343055645974099,,,,,,
United Kingdom,1974,0.23726668508982,,,,,,
United Kingdom,1979,0.2244361783020499,,,,,,
United Kingdom,1986,0.744663241904,,,,,,
United Kingdom,1991,0.24079675412053,,,,,,
United Kingdom,1994,,0.24662726099752,,,,,
United Kingdom,1995,0.24714140992835,,,,,,
United Kingdom,1996,0.24636719502888,,,,,,
United Kingdom,1997,0.24725113229235,,,,,,
United Kingdom,1998,0.2455574416381699,,,,,,
United Kingdom,1999,,0.24853189048256,,,,,
United Kingdom,2000,,0.24815137698065,,,,,
United Kingdom,2001,,0.23821338982918,,,,,
United Kingdom,2002,,0.24294824556936,,,,,
United Kingdom,2003,,0.24797288287337,,,,,
United Kingdom,2004,,,0.37132296396803,,,,
United Kingdom,2005,,,0.5231940987647801,,,,
United Kingdom,2006,,,0.1979439234577099,,,,
United Kingdom,2007,,,0.26680521297857,,,,
United Kingdom,2008,,,0.29490336965582,,,,
United Kingdom,2009,,,0.17264761758237,,,,
United Kingdom,2010,,,0.14098531650993,,,,
United Kingdom,2011,,,0.37893907185464,,,,
United Kingdom,2012,,,0.16891754735549,,,,
United Kingdom,2013,,,0.1596023241431099,,,,
United Kingdom,2014,,,0.18724274567251,,,,
United Kingdom,2015,,,0.1474572782582,,,,
United Kingdom,2016,,,0.20522278614158,,,,
United Kingdom,2017,,,0.29805544854891,,,,
United States,1974,0.49408252908422,,,,,,
United States,1979,0.4991583776832999,,,,,,
United States,1986,0.4989878086262699,,,,,,
United States,1991,0.49938721039542,,,,,,
United States,1992,0.4978993376973399,,,,,,
United States,1993,0.4996585546838999,,,,,,
United States,1994,0.4997927893857,,,,,,
United States,1995,0.49998137028884,,,,,,
United States,1996,0.4987853911077,,,,,,
United States,1997,0.74906164511818,,,,,,
United States,1998,0.74883406053438,,,,,,
United States,1999,0.7480562125012701,,,,,,
United States,2000,0.7495953662845,,,,,,
United States,2001,0.74930692802001,,,,,,
United States,2002,,0.7489158613740501,,,,,
United States,2003,,0.99741973285386,,,,,
United States,2004,,0.9998820511465,,,,,
United States,2005,,0.99973181076449,,,,,
United States,2006,,0.99890914682301,,,,,
United States,2007,,0.99989044362638,,,,,
United States,2008,,0.99974924122467,,,,,
United States,2009,,0.9993860187545,,,,,
United States,2010,,0.99972679742009,,,,,
United States,2011,,0.99897616976861,,,,,
United States,2012,,0.99847968411154,,,,,
United States,2013,,0.99546391537517,,,,,
United States,2014,,1.2489468219842002,,,,,
United States,2015,,1.24918810472736,,,,,
United States,2016,,0.99939106074735,,,,,
United States,2017,,1.24992287725853,,,,,
United States,2018,,0.9997918753233,,,,,
United States,2019,,0.99917052158586,,,,,
Uruguay,2006,,,,0.47112390545652,,,
Uruguay,2007,,,,0.33169554072678,,,
Uruguay,2008,,,,0.18636962032057,,,
Uruguay,2009,,,,0.20467706617627,,,
Uruguay,2010,,,,0.15245410115788,,,
Uruguay,2011,,,,0.11589502322652,,,
Uruguay,2012,,,,0.1510502468967099,,,
Uruguay,2013,,,,0.16367328438996,,,
Uruguay,2014,,,,0.11538919986375,,,
Uruguay,2015,,,,0.13164746867854,,,
Uruguay,2016,,,,0.0751342669190119,,,
Uruguay,2017,,,,0.0541476498459612,,,
Uruguay,2018,,,,0.0558499547324422,,,
Uruguay,2019,,,,0.0990013149944912,,,
Uruguay,2020,,,,,0.18426015843024,,
Uruguay - urban,1981,0.0,,,,,,
Uruguay - urban,1989,,0.57988108079963,,,,,
Uruguay - urban,1992,,,0.5035210636658399,,,,
Uruguay - urban,1995,,,0.44769903519122,,,,
Uruguay - urban,1996,,,0.4616995348677499,,,,
Uruguay - urban,1997,,,0.5385965516054599,,,,
Uruguay - urban,1998,,,0.58103514970667,,,,
Uruguay - urban,2000,,,0.5064570232063901,,,,
Uruguay - urban,2001,,,0.42195133582294,,,,
Uruguay - urban,2002,,,0.51491137558954,,,,
Uruguay - urban,2003,,,0.67297144306331,,,,
Uruguay - urban,2004,,,0.80486399208644,,,,
Uruguay - urban,2005,,,0.7210107848198399,,,,
Uzbekistan,1998,39.93921272278843,,,,,,
Uzbekistan,2000,61.45855025265412,,,,,,
Uzbekistan,2002,57.52473735794176,,,,,,
Uzbekistan,2003,61.57397173850202,,,,,,
Vanuatu,2010,13.14295371363966,,,,,,
Vanuatu,2019,,8.645417540188859,,,,,
Venezuela,1981,6.00512794490526,,,,,,
Venezuela,1987,6.26201889710642,,,,,,
Venezuela,1989,,4.96461770382789,,,,,
Venezuela,1992,,4.34735065155509,,,,,
Venezuela,1995,,9.37905084706817,,,,,
Venezuela,1998,,9.78931400393576,,,,,
Venezuela,1999,,11.14084939616076,,,,,
Venezuela,2001,,,9.28085881875304,,,,
Venezuela,2002,,,15.52270789901124,,,,
Venezuela,2003,,,18.79023292519769,,,,
Venezuela,2004,,,15.75989655837472,,,,
Venezuela,2005,,,13.899414256856,,,,
Venezuela,2006,,,6.6760782230013,,,,
Vietnam,1992,52.29665673895717,,,,,,
Vietnam,1997,31.436133261251697,,,,,,
Vietnam,2002,,37.01960660847674,,,,,
Vietnam,2004,,25.78332655802299,,,,,
Vietnam,2006,,18.83753234436372,,,,,
Vietnam,2008,,14.11938051857455,,,,,
Vietnam,2010,,,4.02773845115531,,,,
Vietnam,2012,,,2.72818510881584,,,,
Vietnam,2014,,,2.60120903515821,,,,
Vietnam,2016,,,1.80478617987657,,,,
Vietnam,2018,,,1.80146449160213,,,,
Yemen,1998,6.9667105332432895,,,,,,
Yemen,2005,,9.38509742801846,,,,,
Yemen,2014,,18.26823524060244,,,,,
Zambia,1991,55.16358796262285,,,,,,
Zambia,1993,,56.17216554920632,,,,,
Zambia,1996,,,43.62489200326358,,,,
Zambia,1998,,,,43.845366994016985,,,
Zambia,2002,,,,52.052427416680445,,,
Zambia,2004,,,,58.37080891427533,,,
Zambia,2006,,,,62.13967479851363,,,
Zambia,2010,,,,,65.81799092438649,,
Zambia,2015,,,,,58.74597130048059,,
Zimbabwe,2011,21.355552998307505,,,,,,
Zimbabwe,2017,33.86387178844107,,,,,,
Zimbabwe,2019,39.53214040036457,,,,,,
