country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_1993_total,weight_1993,weightedvalue_1993,population_2018,population_2018_total,weight_2018,weightedvalue_2018
Mauritania,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,42.490516662597656,2019,24.588302612304688,consumption,consumption,national,national,SS Africa,2237070,4392550112,0.0005092873030380581,0.021639880635788027,4270717,5951116624,0.0007176328863690573,0.017645374574584045
Moldova,p90p100Share_pip_disposable_perCapita,p90p100Share,1997,28.10591125488281,2018,21.952606201171875,consumption,consumption,national,national,EE & CA,4493699,4392550112,0.0010230273725787833,0.028753116545015212,3141839,5951116624,0.000527941090471898,0.011589682856546829
Mongolia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,24.96175765991211,2018,25.67066764831543,consumption,consumption,national,national,East Asia,2270313,4392550112,0.0005168553441878183,0.012901617846846784,3163994,5951116624,0.0005316639212278358,0.013648167822439928
Mozambique,p90p100Share_pip_disposable_perCapita,p90p100Share,1996,43.754730224609375,2019,41.20343780517578,consumption,consumption,national,national,SS Africa,14206253,4392550112,0.0032341698188462237,0.1415102279241903,29423882,5951116624,0.0049442623727684485,0.2037206071688356
Netherlands,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,22.80390167236328,2018,22.972570419311523,income,income,national,national,W. Eur and Offshoots,15251088,4392550112,0.003472035061896182,0.07917594615447829,17286042,5951116624,0.0029046720291596826,0.0667277827348753
Niger,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,29.441761016845703,2018,31.121740341186523,consumption,consumption,national,national,SS Africa,9193081,4392550112,0.0020928801642775656,0.06161807763355686,22577060,5951116624,0.0037937519000971944,0.11806816155370788
Nigeria,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,31.363258361816406,2018,26.743194580078125,consumption,consumption,national,national,SS Africa,102775472,4392550112,0.023397677745150332,0.7338274121876718,198387616,5951116624,0.03333620033590523,0.8915164921435793
Norway,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,21.159597396850582,2018,22.2056827545166,income,income,national,national,W. Eur and Offshoots,4312138,4392550112,0.000981693524274129,0.020772239740735932,5312321,5951116624,0.0008926595352838778,0.01982211444830801
Pakistan,p90p100Share_pip_disposable_perCapita,p90p100Share,1990,27.055212020874023,2018,25.536436080932617,consumption,consumption,national,national,S & SE Asia,125546624,4392550112,0.028581716952305086,0.7732844120652234,219731488,5951116624,0.03692273263707426,0.9428750019200115
Philippines,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,33.59164047241211,2018,29.81129264831543,consumption,consumption,national,national,S & SE Asia,66083324,4392550112,0.015044409810935811,0.5053664054885852,108568832,5951116624,0.018243438813172887,0.5438604933711333
Poland,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,23.21754264831543,2018,24.01507568359375,income,income,national,national,EE & CA,38319300,4392550112,0.008723702410432512,0.20254293276542898,38521464,5951116624,0.006472980859532892,0.15544912524013613
Romania,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.19240951538086,2018,24.92246627807617,income,income,national,national,EE & CA,22721662,4392550112,0.005172772403421587,0.10445073869974957,19606778,5951116624,0.0032946385088352455,0.08211051713489756
Russia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,38.285301208496094,2018,29.882965087890625,consumption,consumption,national,national,EE & CA,148897280,4392550112,0.03389768499014451,1.2977830801183996,145652288,5951116624,0.024474783003345154,0.7313790860226621
Slovakia,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,18.606992721557617,2018,19.55337905883789,income,income,national,national,EE & CA,5321863,4392550112,0.0012115656883369894,0.022543593944575304,5446746,5951116624,0.000915247733179023,0.01789618585959156
Slovenia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,24.477294921875,2018,20.980899810791016,income,income,national,national,EE & CA,1991685,4392550112,0.0004534233985308259,0.01109857825031789,2105931,5951116624,0.0003538715728586266,0.007424544016033878
South Africa,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,46.65974807739258,2014,50.49895095825195,consumption,consumption,national,national,SS Africa,42525444,4392550112,0.009681265532708394,0.4517254108265175,57339632,5951116624,0.009635104741311485,0.48656268180910955
Spain,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.600399017333984,2018,25.3392276763916,income,income,national,national,W. Eur and Offshoots,39420540,4392550112,0.00897440871358692,0.23872285272605107,46792044,5951116624,0.007862733492953976,0.1992355941367506
Sri Lanka,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,28.97121238708496,2019,30.841503143310547,consumption,consumption,national,national,S & SE Asia,17825610,4392550112,0.004058146075852896,0.11756941186134966,21580712,5951116624,0.0036263298744588675,0.1118414642218041
Sweden,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,20.053598403930664,2018,22.909320831298828,income,income,national,national,W. Eur and Offshoots,8683403,4392550112,0.0019768477942409416,0.039642911771404,10162300,5951116624,0.0017076291126638153,0.039120623202881476
Switzerland,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,26.35564422607422,2018,25.78742218017578,income,income,national,national,W. Eur and Offshoots,6936123,4392550112,0.0015790651951929286,0.04161728049428127,8514431,5951116624,0.0014307283049474313,0.03689479482480669
Tanzania,p90p100Share_pip_disposable_perCapita,p90p100Share,1991,27.121082305908203,2018,33.120758056640625,consumption,consumption,national,national,SS Africa,28469018,4392550112,0.006481205057223033,0.17577729579841436,58090444,5951116624,0.00976126795528247,0.3233005942729498
Thailand,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,38.64937973022461,2018,28.148820877075195,consumption,consumption,national,national,S & SE Asia,57776080,4392550112,0.013153197693103517,0.5083629323074722,71127808,5951116624,0.011952010436688764,0.3364350009032853
Tunisia,p90p100Share_pip_disposable_perCapita,p90p100Share,1995,31.749408721923828,2021,26.984542846679688,consumption,consumption,national,national,MENA,8977175,4392550112,0.002043727395499774,0.06488713639591519,11933040,5951116624,0.0020051766338901444,0.05410877479236955
Turkey,p90p100Share_pip_disposable_perCapita,p90p100Share,1994,31.95953369140625,2016,32.089263916015625,consumption,consumption,national,national,MENA,57296008,4392550112,0.013043905371386234,0.4168771331843333,82809304,5951116624,0.013914918700474118,0.44651949854941514
Uganda,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,33.52091217041016,2019,34.512168884277344,consumption,consumption,national,national,SS Africa,19462960,4392550112,0.004430902210273976,0.14852788382627022,41515400,5951116624,0.0069760689670530646,0.24075927033930156
Ukraine,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,23.15941047668457,2018,22.010971069335938,consumption,consumption,national,national,EE & CA,51778420,4392550112,0.011787781284167168,0.2729980653694074,44446952,5951116624,0.007468674335964417,0.16439277473520458
United Kingdom,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,26.802898406982425,2018,25.82466506958008,income,income,national,national,W. Eur and Offshoots,57647464,4392550112,0.013123917207572201,0.3517590196162062,66432996,5951116624,0.011163114453527134,0.2882836918957267
United States,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,29.68183708190918,2018,30.7496280670166,income,income,national,national,W. Eur and Offshoots,258779760,4392550112,0.05891333129997539,1.7486559015984102,332140032,5951116624,0.05581138011319201,1.7161791803875412
Vietnam,p90p100Share_pip_disposable_perCapita,p90p100Share,1992,28.63912010192871,2018,27.461963653564453,consumption,consumption,national,national,S & SE Asia,71176408,4392550112,0.016203892086638534,0.46406521158793324,94914328,5951116624,0.01594899478481469,0.43799071509147003
Yemen,p90p100Share_pip_disposable_perCapita,p90p100Share,1998,26.829376220703125,2014,29.435625076293945,consumption,consumption,national,national,MENA,14988045,4392550112,0.003412151169102018,0.09154588743775005,30790514,5951116624,0.005173905326577919,0.1522971373733878
Zambia,p90p100Share_pip_disposable_perCapita,p90p100Share,1993,39.2804069519043,2015,43.4539794921875,consumption,consumption,national,national,SS Africa,8270921,4392550112,0.0018829428894629307,0.07396276296529847,17835898,5951116624,0.0029970674626120385,0.13023450805704595
Albania,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1996,32.56999969482422,2018,35.03000259399414,,,,,EE & CA,3300715,4392550112,0.0007514347966077341,0.0244742310961942,2877019,5951116624,0.0004834418785203091,0.016934970258611827
Australia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,29.89000129699707,2018,33.779998779296875,,,,,W. Eur and Offshoots,17631514,4392550112,0.004013958532159371,0.11997722573233606,24979228,5951116624,0.004197401862242517,0.14178822978277064
Bangladesh,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1991,38.540000915527344,2016,42.38999938964844,,,,,S & SE Asia,113418760,4392550112,0.025820709407537886,0.9951301642060756,163683952,5951116624,0.02750474614123442,1.1659261721393623
Belarus,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,29.920000076293945,2018,32.93000030517578,,,,,EE & CA,10480485,4392550112,0.002385968226376833,0.07138816951522978,9695573,5951116624,0.0016292023182505186,0.053649632837182666
Belgium,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,32.10000228881836,2017,31.830001831054688,,,,,W. Eur and Offshoots,10043738,4392550112,0.0022865391956625675,0.0733979134142413,11448598,5951116624,0.0019237730871933254,0.06123370088789728
Botswana,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,69.37999725341797,2015,59.2599983215332,,,,,SS Africa,1462267,4392550112,0.00033289705585947337,0.023096396821201192,2451411,5951116624,0.0004119245437257625,0.024410647769787016
Bulgaria,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,33.62999725341797,2018,44.19000244140625,,,,,EE & CA,8611541,4392550112,0.0019604878215217503,0.06593120005313584,7117424,5951116624,0.0011959812669939032,0.05285041510833672
Burkina Faso,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,57.95000076293945,2014,47.26000213623047,,,,,SS Africa,9840080,4392550112,0.0022401747843736382,0.12981813046357008,20392730,5951116624,0.0034267064970225996,0.1619461563695229
Burundi,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,42.90999984741211,2013,48.38999938964844,,,,,SS Africa,5555227,4392550112,0.0012646929137640763,0.05426797273663969,11493476,5951116624,0.0019313141929782488,0.09345629261943682
Cameroon,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1996,54.310001373291016,2014,52.04999923706055,,,,,SS Africa,12486776,4392550112,0.0028427168004042567,0.15438795333383262,25076752,5951116624,0.004213789375067707,0.21932773375740797
Canada,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,36.53999710083008,2018,39.84000015258789,,,,,W. Eur and Offshoots,28668168,4392550112,0.006526543185399634,0.23847986907294494,37035260,5951116624,0.0062232455419613366,0.24793410334133156
China,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,33.90999984741211,2016,41.80000305175781,,,,,East Asia,1195855616,4392550112,0.27224632286676576,9.231872766870534,1417069440,5951116624,0.23811824394184483,9.953343323448324
Cote d'Ivoire,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,45.82999801635742,2015,48.64999771118164,,,,,SS Africa,13316449,4392550112,0.003031598652368431,0.13893816022443703,25493990,5951116624,0.004283900251120335,0.20841173741193475
Czechia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,26.42999839782715,2018,28.86000061035156,,,,,EE & CA,10318915,4392550112,0.002349185492912141,0.06208896881386666,10534598,5951116624,0.0017701884647186171,0.05108764017221658
Denmark,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,27.420000076293945,2017,33.5099983215332,,,,,W. Eur and Offshoots,5193776,4392550112,0.0011824056339872213,0.03242156257414,5766689,5951116624,0.0009690095765799262,0.032471509284742926
Egypt,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,45.98999786376953,2017,48.31999969482422,,,,,MENA,61382204,4392550112,0.013974161349305968,0.6426716506025523,103740768,5951116624,0.01743215173798281,0.8423215666594589
Estonia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1988,23.720001220703125,2018,35.55000305175781,,,,,EE & CA,1504446,4392550112,0.00034249945057883495,0.008124087385820114,1322146,5951116624,0.00022216771801580475,0.007898063053463928
Eswatini,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,67.68000030517578,2016,59.880001068115234,,,,,SS Africa,953454,4392550112,0.00021706161015562706,0.014690729841574785,1160430,5951116624,0.0001949936580506845,0.011676220452350684
Ethiopia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1995,58.31999969482422,2015,45.470001220703125,,,,,SS Africa,53791672,4392550112,0.012246114586842532,0.7141933989674388,111129440,5951116624,0.018673712350356385,0.8490937233657638
Finland,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,25.189998626708984,2017,33.86000061035156,,,,,W. Eur and Offshoots,5066609,4392550112,0.0011534550251705814,0.029055530500017523,5515465,5951116624,0.0009267949778965717,0.03138127851724868
France,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,31.779998779296875,2018,32.10000228881836,,,,,W. Eur and Offshoots,57053728,4392550112,0.012988748345553308,0.4127824065662784,64277812,5951116624,0.010800966618731147,0.3467110531827205
Gambia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,55.25,2015,45.869998931884766,,,,,SS Africa,1168317,4392550112,0.00026597693144314436,0.014695225462233726,2444916,5951116624,0.00041083315190631694,0.01884491623912561
Georgia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1997,46.540000915527344,2018,48.400001525878906,,,,,EE & CA,5127512,4392550112,0.0011673200918054774,0.054327078141340385,3772323,5951116624,0.0006338849056976572,0.030680030402998215
Germany,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,30.43000030517578,2017,37.810001373291016,,,,,W. Eur and Offshoots,80573496,4392550112,0.018343216114912703,0.5581840719746989,82896696,5951116624,0.01392960367566811,0.5266783341064109
Ghana,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1991,47.04999923706055,2016,48.90999984741211,,,,,SS Africa,16643639,4392550112,0.003789060699508304,0.1782753030210418,30870648,5951116624,0.005187370698719481,0.25371430008283985
Greece,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,33.849998474121094,2017,33.91999816894531,,,,,W. Eur and Offshoots,10563442,4392550112,0.0024048540666939122,0.08140430648807284,10633275,5951116624,0.001786769722696666,0.06060722572219784
Hungary,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,26.249998092651367,2018,32.480003356933594,,,,,EE & CA,10357423,4392550112,0.0023579521544226834,0.06189623955615862,9776361,5951116624,0.0016427775857346398,0.053357421499356364
India,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,37.67000198364258,2013,56.269996643066406,,,,,S & SE Asia,926351296,4392550112,0.2108914576681328,7.944281628691837,1369003264,5951116624,0.23004141079659002,12.944429413290381
Indonesia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,46.2599983215332,2017,41.72999954223633,,,,,S & SE Asia,191737280,4392550112,0.043650561771894934,2.019274914301841,267066848,5951116624,0.04487676261005501,1.8727072831746439
Iran,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,53.4900016784668,2017,50.94000244140625,,,,,MENA,59755432,4392550112,0.013603813383199485,0.7276680007008896,85617560,5951116624,0.01438680594070643,0.7328639297436235
Ireland,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,32.35000228881836,2018,36.19999694824219,,,,,W. Eur and Offshoots,3545700,4392550112,0.0008072076378396933,0.02611316893166574,4834506,5951116624,0.0008123695611178465,0.029407775633310887
Israel,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,48.27000045776367,2016,47.79999923706055,,,,,MENA,5213005,4392550112,0.001186783273287788,0.0572860291448678,8456487,5951116624,0.001420991644811026,0.06792339953783645
Italy,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,32.20000076293945,2014,35.75,,,,,W. Eur and Offshoots,56869456,4392550112,0.012946797315900491,0.4168868834496183,59877432,5951116624,0.010061545720432179,0.3597002595054504
Kazakhstan,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,35.290000915527344,2017,40.77000045776367,,,,,EE & CA,16979700,4392550112,0.0038655677378871983,0.1364158890090722,18538100,5951116624,0.0031150624615956107,0.12700109798521547
Kenya,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,66.33999633789062,2015,48.71999740600586,,,,,SS Africa,25391832,4392550112,0.005780658467761608,0.38348886158190154,49953300,5951116624,0.008393937332457156,0.4089526050634884
Laos,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,45.68000030517578,2018,48.29999923706055,,,,,S & SE Asia,4685293,4392550112,0.0010666453154854754,0.04872435833689083,7105008,5951116624,0.0011938949358422117,0.05766512449030928
Latvia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,32.81999969482422,2018,35.70000076293945,,,,,EE & CA,2638889,4392550112,0.0006007646885554757,0.01971709689505188,1935632,5951116624,0.00032525526254919516,0.01161161312115634
Lesotho,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,63.94000244140625,2017,49.5099983215332,,,,,SS Africa,1885486,4392550112,0.00042924632660400257,0.02744601117102459,2198030,5951116624,0.00036934749205479525,0.018286393711695412
Lithuania,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,35.95000076293945,2017,38.80000305175781,,,,,EE & CA,3788532,4392550112,0.0008624903309924947,0.031006528057208087,2876128,5951116624,0.0004832921587187501,0.018751737233178124
Luxembourg,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,35.58000183105469,2017,37.119998931884766,,,,,W. Eur and Offshoots,396705,4392550112,9.031314154305088e-05,0.0032133417414700514,607920,5951116624,0.00010215225787179936,0.0037918917030908095
Malawi,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1997,51.34999847412109,2016,58.5099983215332,,,,,SS Africa,10257232,4392550112,0.0023351428528904624,0.11990958193278001,18367886,5951116624,0.003086460434319998,0.18058879483154172
Malaysia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,46.47999954223633,2015,40.27000045776367,,,,,S & SE Asia,19050074,4392550112,0.00433690533158794,0.20157935782692973,32399270,5951116624,0.005444233754273675,0.21923929577677334
Mauritania,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,62.519996643066406,2014,40.47999954223633,,,,,SS Africa,2237070,4392550112,0.0005092873030380581,0.031840640476295735,4270717,5951116624,0.0007176328863690573,0.029049778911713175
Moldova,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,34.07999801635742,2018,34.68000030517578,,,,,EE & CA,4493699,4392550112,0.0010230273725787833,0.034864770828164277,3141839,5951116624,0.000527941090471898,0.018308997178680255
Mongolia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1995,42.5099983215332,2017,43.220001220703125,,,,,East Asia,2270313,4392550112,0.0005168553441878183,0.021971519813899623,3163994,5951116624,0.0005316639212278358,0.022978515324470875
Mozambique,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1996,61.970001220703125,2014,64.6300048828125,,,,,SS Africa,14206253,4392550112,0.0032341698188462237,0.2004215076218617,29423882,5951116624,0.0049442623727684485,0.31954770129393095
Netherlands,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,27.09000015258789,2017,29.8799991607666,,,,,W. Eur and Offshoots,15251088,4392550112,0.003472035061896182,0.09405743035655807,17286042,5951116624,0.0029046720291596826,0.08679159779359354
Niger,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,46.810001373291016,2014,43.29999923706055,,,,,SS Africa,9193081,4392550112,0.0020928801642775656,0.09796772336396638,22577060,5951116624,0.0037937519000971944,0.16426945437980553
Nigeria,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,46.79999923706055,2018,42.71999740600586,,,,,SS Africa,102775472,4392550112,0.023397677745150332,1.0950113006220241,198387616,5951116624,0.03333620033590523,1.4241223918759631
Norway,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,26.309999465942383,2017,30.959999084472656,,,,,W. Eur and Offshoots,4312138,4392550112,0.000981693524274129,0.025828356099371428,5312321,5951116624,0.0008926595352838778,0.027636738395134645
Pakistan,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1990,43.040000915527344,2018,42.80999755859375,,,,,S & SE Asia,125546624,4392550112,0.028581716952305086,1.2301571237945543,219731488,5951116624,0.03692273263707426,1.5806620940497589
Philippines,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1994,50.0,2018,45.400001525878906,,,,,S & SE Asia,66083324,4392550112,0.015044409810935811,0.7522204905467905,108568832,5951116624,0.018243438813172887,0.8282521499553276
Poland,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,26.53999900817871,2018,37.45000076293945,,,,,EE & CA,38319300,4392550112,0.008723702410432512,0.23152705332052512,38521464,5951116624,0.006472980859532892,0.24241313812799928
Romania,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,30.07000160217285,2018,40.93000030517578,,,,,EE & CA,22721662,4392550112,0.005172772403421587,0.15554527445856264,19606778,5951116624,0.0032946385088352455,0.13484955517207048
Russia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,34.209999084472656,2017,45.09000015258789,,,,,EE & CA,148897280,4392550112,0.03389768499014451,1.1596397724785863,145652288,5951116624,0.024474783003345154,1.1035679693553886
Slovakia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1997,25.920000076293945,2018,27.5,,,,,EE & CA,5321863,4392550112,0.0012115656883369894,0.031403782734129894,5446746,5951116624,0.000915247733179023,0.025169312662423133
Slovenia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,26.649999618530277,2018,29.600000381469727,,,,,EE & CA,1991685,4392550112,0.0004534233985308259,0.012083733397879211,2105931,5951116624,0.0003538715728586266,0.01047459869160664
South Africa,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,46.27000045776367,2014,65.41000366210938,,,,,SS Africa,42525444,4392550112,0.009681265532708394,0.4479521606301491,57339632,5951116624,0.009635104741311485,0.6302322364139916
Spain,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,34.68000030517578,2017,35.06999969482422,,,,,W. Eur and Offshoots,39420540,4392550112,0.00897440871358692,0.3112324969259666,46792044,5951116624,0.007862733492953976,0.27574606119838013
Sri Lanka,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1995,45.29999923706055,2016,48.97999954223633,,,,,S & SE Asia,17825610,4392550112,0.004058146075852896,0.18383401414001646,21580712,5951116624,0.0036263298744588675,0.17761763559099325
Sweden,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,27.700000762939453,2017,30.270000457763672,,,,,W. Eur and Offshoots,8683403,4392550112,0.0019768477942409416,0.05475868540868926,10162300,5951116624,0.0017076291126638153,0.051689934022024264
Switzerland,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,29.780000686645508,2017,32.150001525878906,,,,,W. Eur and Offshoots,6936123,4392550112,0.0015790651951929286,0.047024562597103435,8514431,5951116624,0.0014307283049474313,0.04599791718717806
Tanzania,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1991,43.130001068115234,2017,51.37000274658203,,,,,SS Africa,28469018,4392550112,0.006481205057223033,0.2795343810407033,58090444,5951116624,0.00976126795528247,0.5014363616729837
Thailand,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,57.31999969482422,2018,49.48999786376953,,,,,S & SE Asia,57776080,4392550112,0.013153197693103517,0.7539412877546562,71127808,5951116624,0.011952010436688764,0.5915049709794781
Tunisia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1995,49.0,2015,41.37000274658203,,,,,MENA,8977175,4392550112,0.002043727395499774,0.10014264237948892,11933040,5951116624,0.0020051766338901444,0.08295416285141738
Turkey,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,55.40999603271485,2018,53.20000076293945,,,,,MENA,57296008,4392550112,0.013043905371386234,0.7227627448796191,82809304,5951116624,0.013914918700474118,0.7402736854814636
Uganda,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1996,48.88999938964844,2016,52.06999969482422,,,,,SS Africa,19462960,4392550112,0.004430902210273976,0.21662680635588658,41515400,5951116624,0.0069760689670530646,0.3632439089855258
Ukraine,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,38.970001220703125,2018,32.86000061035156,,,,,EE & CA,51778420,4392550112,0.011787781284167168,0.45936985103337596,44446952,5951116624,0.007468674335964417,0.24542064323830778
United Kingdom,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,34.22999954223633,2017,36.119998931884766,,,,,W. Eur and Offshoots,57647464,4392550112,0.013123917207572201,0.44923168000754393,66432996,5951116624,0.011163114453527134,0.4032116821379075
United States,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,39.09000015258789,2018,45.82999801635742,,,,,W. Eur and Offshoots,258779760,4392550112,0.05891333129997539,2.302922129505499,332140032,5951116624,0.05581138011319201,2.55783543987776
Vietnam,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1992,45.81999969482422,2018,43.75,,,,,S & SE Asia,71176408,4392550112,0.016203892086638534,0.7424623304647422,94914328,5951116624,0.01594899478481469,0.6977685218356426
Yemen,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1998,55.11000061035156,2014,58.15999984741211,,,,,MENA,14988045,4392550112,0.003412151169102018,0.18804365301182402,30790514,5951116624,0.005173905326577919,0.30091433300429643
Zambia,p90p100Share_wid_pretaxNational_perAdult,p90p100Share,1993,56.269996643066406,2015,61.73999786376953,,,,,SS Africa,8270921,4392550112,0.0018829428894629307,0.10595319006916487,17835898,5951116624,0.0029970674626120385,0.18503893873924043
Albania,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,3.2791470000000005,2018,3.4719866,consumption,consumption,national,national,EE & CA,3300715,4392550112,0.0007514347966077341,0.002464065158991862,2877019,5951116624,0.0004834418785203091,0.0016785037241013412
Australia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,4.570244300000001,2018,6.3564554,income,income,national,national,W. Eur and Offshoots,17631514,4392550112,0.004013958532159371,0.018344771102037735,24979228,5951116624,0.004197401862242517,0.0266805977332215
Bangladesh,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,4.7063507,2016,6.4068,consumption,consumption,national,national,S & SE Asia,113418760,4392550112,0.025820709407537886,0.12152131379466251,163683952,5951116624,0.02750474614123442,0.17621740757766066
Belarus,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,5.102872,2018,3.9337765,consumption,consumption,national,national,EE & CA,10480485,4392550112,0.002385968226376833,0.012175290455268002,9695573,5951116624,0.0016292023182505186,0.006408917793279411
Belgium,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,3.2133374,2018,4.8665944,income,income,national,national,W. Eur and Offshoots,10043738,4392550112,0.0022865391956625675,0.0073474219139884455,11448598,5951116624,0.0019237730871933254,0.009362223333005749
Botswana,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,24.051164,2015,12.2913845,consumption,consumption,national,national,SS Africa,1462267,4392550112,0.00033289705585947337,0.008006561685593355,2451411,5951116624,0.0004119245437257625,0.005063122951920409
Bulgaria,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,4.705598,2018,10.0442685,income,income,national,national,EE & CA,8611541,4392550112,0.0019604878215217503,0.009225267571977105,7117424,5951116624,0.0011959812669939032,0.01201275696665695
Burkina Faso,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,11.184063,2018,8.380669000000001,consumption,consumption,national,national,SS Africa,9840080,4392550112,0.0022401747843736382,0.025054255919446187,20392730,5951116624,0.0034267064970225996,0.028718092911695896
