country,year,issue,id,value,value_formatted,description
Sri Lanka,1929,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1929,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1929,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1929,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1930,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1930,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1930,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1930,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1931,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1931,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1931,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1931,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1932,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1932,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1932,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1932,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1933,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1933,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1933,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1933,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1934,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1934,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1934,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1934,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1935,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1935,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1935,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1935,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1936,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1936,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1936,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1936,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1937,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1937,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1937,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1937,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1938,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1938,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1938,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1938,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1939,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1939,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1939,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1939,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1940,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1940,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1940,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1940,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1941,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1941,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1941,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1941,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1942,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1942,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1942,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1942,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1943,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1943,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1943,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1943,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1944,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1944,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1944,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1944,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1945,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1945,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1945,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1945,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1946,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1946,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1946,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1946,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1947,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1947,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1947,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1947,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1948,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1948,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1948,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1948,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1949,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1949,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1949,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1949,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1950,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1950,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1950,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1950,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1951,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1951,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1951,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1951,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1952,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1952,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1952,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1952,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1953,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1953,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1953,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1953,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1954,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1954,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1954,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1954,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1955,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1955,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1955,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1955,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1956,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
Sri Lanka,1956,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Homosexuality is criminalized in Sri Lanka under Section 365 of the 1883 Penal Code inherited from British colonial rule. ""Voluntary carnal intercourse against the order of nature"" by both men and women is punishable by up to 10 years in prison.<br />
<br />
Human Rights Watch and Equal Ground have found evidence of these laws continuing to be enforced by police as of 2020.<br />
<br />
Sri Lanka is an independent nation, as such, India's 2018 Supreme Court decision to decriminalize same-sex relationships and make a similar law unenforceable does not apply."
Sri Lanka,1956,marriage,13.0,Unrecognized,Unrecognized,"In August 23, 2013 Sri Lanka Had its first gay marriage. Homosexuality is currently illegal. Civil Union legalization pending."
Sri Lanka,1956,marriage,15.0,Not legal,Not legal,Homosexual activity is not legal in Sri Lanka.
Sri Lanka,1957,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal","8-14 years in prison and fine under Section 365 and under article 365 A. Not enforced. Just got ruled unconstitutional in India on June 17, 2018."
