indicator_name,country,year_1993_pip,value_1993_pip,pipwelfare_1993_pip,year_2018_pip,value_2018_pip,pipwelfare_2018_pip,year_1993_wid,value_1993_wid,year_2018_wid,value_2018_wid,wid_is_extrapolated,region,population_1993,population_2018,pipreportinglevel_1993_pip,pipreportinglevel_2018_pip
p99p100Share,Comoros,,,,,,,1995.0,29.1299991607666,2022.0,14.149999618530273,0.0,SS Africa,463325,776322,,
p99p100Share,Costa Rica,1993.0,7.45828431677929,income,2018.0,8.311191681470211,income,1993.0,20.029998779296875,2018.0,20.57999992370605,1.0,LAC,3405376,5040738,national,national
p99p100Share,Cote d'Ivoire,1992.0,6.00489645263403,consumption,2018.0,5.87783775925491,consumption,1993.0,15.220000267028809,2015.0,17.209999084472656,0.0,SS Africa,13316449,25493990,national,national
p99p100Share,Croatia,1988.0,2.8413971454997697,income,2018.0,4.03357671406639,income,1989.0,4.130000114440918,2018.0,9.75,0.0,EE & CA,4792409,4160488,national,national
p99p100Share,Curacao,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,153396,184734,,
p99p100Share,Cyprus,,,,,,,1990.0,11.569999694824219,2017.0,9.949999809265137,0.0,EE & CA,825993,1218834,,
p99p100Share,Czechia,1993.0,5.11104779673359,income,2018.0,3.91806860261052,income,1992.0,7.710000038146973,2018.0,8.829999923706055,0.0,EE & CA,10318915,10534598,national,national
p99p100Share,Denmark,1992.0,4.14930103519106,income,2018.0,5.84672805718034,income,1993.0,8.140000343322754,2017.0,12.329999923706056,0.0,W. Eur and Offshoots,5193776,5766689,national,national
p99p100Share,Dominica,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,69196,70840,,
p99p100Share,Dominican Republic,1992.0,16.475753128294098,income,2018.0,11.1485891771328,income,1993.0,18.670000076293945,2018.0,25.40999984741211,1.0,LAC,7576083,10765532,national,national
p99p100Share,Ecuador,1994.0,12.8654147660139,income,2018.0,8.03199067861939,income,1993.0,19.09000015258789,2018.0,13.179999351501465,1.0,LAC,11132833,17015672,national,national
p99p100Share,Egypt,1995.0,6.46250871168663,consumption,2019.0,7.1812615979424095,consumption,1993.0,16.290000915527344,2017.0,19.32000160217285,0.0,MENA,61382204,103740768,national,national
p99p100Share,El Salvador,1991.0,12.6223810105092,income,2018.0,6.40467076487042,income,1993.0,16.360000610351562,2018.0,13.65999984741211,1.0,LAC,5630994,6276340,national,national
p99p100Share,Estonia,1993.0,8.27831219626537,income,2018.0,3.06689245302693,income,1988.0,4.679999828338623,2018.0,12.920000076293944,0.0,EE & CA,1504446,1322146,national,national
p99p100Share,Eswatini,1994.0,21.6346404143419,consumption,2016.0,10.4741524439442,consumption,1994.0,31.61000061035156,2016.0,19.32999992370605,0.0,SS Africa,953454,1160430,national,national
p99p100Share,Ethiopia,1995.0,15.7697389946613,consumption,2015.0,6.4449523183183794,consumption,1995.0,29.690000534057617,2015.0,13.81999969482422,0.0,SS Africa,53791672,111129440,national,national
p99p100Share,Fiji,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,789209,919002,,
p99p100Share,Finland,1991.0,3.1601657492849897,income,2018.0,4.91123741192845,income,1993.0,5.990000247955322,2017.0,9.880000114440918,0.0,W. Eur and Offshoots,5066609,5515465,national,national
p99p100Share,France,1990.0,5.23236182484157,income,2018.0,7.194184023314031,income,1993.0,9.179999351501465,2018.0,11.710000038146973,0.0,W. Eur and Offshoots,57053728,64277812,national,national
p99p100Share,French Polynesia,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,223723,297615,,
p99p100Share,Gambia,1998.0,9.63715020417676,consumption,2020.0,7.8027190296268,consumption,1992.0,18.559999465942383,2015.0,13.609999656677246,0.0,SS Africa,1168317,2444916,national,national
p99p100Share,Georgia,1996.0,5.26521677484177,consumption,2018.0,5.79769266017785,consumption,1997.0,18.68000030517578,2018.0,22.040000915527344,0.0,EE & CA,5127512,3772323,national,national
p99p100Share,Germany,1993.0,4.050807914689781,income,2018.0,6.15983197227383,income,1993.0,9.809999465942385,2017.0,13.00999927520752,0.0,W. Eur and Offshoots,80573496,82896696,national,national
p99p100Share,Ghana,1991.0,6.584453328345511,consumption,2016.0,7.52746556450495,consumption,1991.0,13.789999008178713,2016.0,15.229999542236328,0.0,SS Africa,16643639,30870648,national,national
p99p100Share,Gibraltar,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,W. Eur and Offshoots,27143,32677,,
p99p100Share,Greece,1995.0,5.5303678137607,income,2018.0,5.51220025263073,income,1993.0,10.34000015258789,2017.0,11.90999984741211,0.0,W. Eur and Offshoots,10563442,10633275,national,national
p99p100Share,Greenland,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,Other N. America,55729,55954,,
p99p100Share,Grenada,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,102190,121853,,
p99p100Share,Guatemala,1989.0,16.3371217308662,income,2014.0,12.1566453019975,income,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,9831871,16850176,national,national
p99p100Share,Guernsey,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,,58317,61908,,
p99p100Share,Guinea,1994.0,9.59851622602166,consumption,2018.0,3.80090952229662,consumption,1991.0,14.730000495910645,2022.0,8.630000114440918,0.0,SS Africa,7046101,12554871,national,national
p99p100Share,Guinea-Bissau,1993.0,9.92471537934445,consumption,2018.0,5.86722837660882,consumption,1993.0,19.649999618530277,2022.0,11.960000038146973,0.0,SS Africa,1056767,1924954,national,national
p99p100Share,Honduras,1993.0,14.1902601378779,income,2018.0,7.57573979535561,income,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,5496843,9792854,national,national
p99p100Share,Hong Kong,,,,,,,1991.0,16.670000076293945,2016.0,17.850000381469727,0.0,East Asia,6089809,7481563,,
p99p100Share,Hungary,1993.0,6.00378596698964,income,2018.0,5.46322078699139,income,1993.0,7.46999979019165,2018.0,10.970000267028809,0.0,EE & CA,10357423,9776361,national,national
p99p100Share,Iceland,,,,,,,1993.0,7.720000267028809,2016.0,8.640000343322754,0.0,W. Eur and Offshoots,263942,352951,,
p99p100Share,India,1993.0,6.35445515659163,consumption,2018.0,5.690303007271711,consumption,1993.0,12.790000915527344,2022.0,21.729999542236328,0.0,S & SE Asia,926351296,1369003264,national,national
p99p100Share,Indonesia,1993.0,6.412482631604929,consumption,2018.0,6.80859197098766,consumption,1993.0,17.65999984741211,2017.0,15.530000686645508,0.0,S & SE Asia,191737280,267066848,national,national
p99p100Share,Iran,1994.0,7.922186623630701,consumption,2018.0,6.282470549858241,consumption,1994.0,20.07999992370605,2017.0,17.170000076293945,0.0,MENA,59755432,85617560,national,national
p99p100Share,Ireland,1994.0,7.032505176970149,income,2018.0,5.6764270449399,income,1993.0,10.75,2018.0,13.480000495910645,0.0,W. Eur and Offshoots,3545700,4834506,national,national
p99p100Share,Isle of Man,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,W. Eur and Offshoots,70729,83792,,
p99p100Share,Israel,1992.0,5.54141285719014,income,2018.0,5.55583309412679,income,1992.0,17.690000534057617,2016.0,16.040000915527344,0.0,MENA,5213005,8456487,national,national
p99p100Share,Italy,1993.0,5.18233032187475,income,2018.0,5.1366109754956,income,1993.0,7.949999809265137,2022.0,13.550000190734863,0.0,W. Eur and Offshoots,56869456,59877432,national,national
p99p100Share,Jamaica,1993.0,5.232641483534859,consumption,2018.0,5.27083894226993,consumption,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,2459064,2811842,national,national
p99p100Share,Japan,,,,,,,1993.0,10.1899995803833,2018.0,12.860000610351562,0.0,East Asia,124779576,126255872,,
p99p100Share,Jersey,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,,84016,105387,,
p99p100Share,Jordan,,,,,,,1992.0,22.1200008392334,2022.0,17.049999237060547,0.0,MENA,4075763,10459864,,
p99p100Share,Kazakhstan,1996.0,4.64729435477454,consumption,2018.0,4.3447593448379,consumption,1993.0,10.639999389648438,2017.0,14.800000190734863,0.0,EE & CA,16979700,18538100,national,national
p99p100Share,Kenya,1992.0,21.3665747734884,consumption,2020.0,5.65529085068648,consumption,1992.0,32.58000183105469,2015.0,15.1899995803833,0.0,SS Africa,25391832,49953300,national,national
p99p100Share,Kiribati,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,79110,122276,,
p99p100Share,Kyrgyzstan,1998.0,9.85445096912744,income,2018.0,4.78023637627489,consumption,1998.0,15.579999923706056,2018.0,14.15999984741211,0.0,EE & CA,4507638,6223503,national,national
p99p100Share,Laos,1992.0,6.18954412913702,consumption,2018.0,7.82689225838266,consumption,1992.0,17.059999465942383,2018.0,19.709999084472656,0.0,S & SE Asia,4685293,7105008,national,national
p99p100Share,Latvia,1993.0,3.2156231115909604,income,2018.0,5.30508788507648,income,1994.0,8.229999542236328,2018.0,9.789999961853027,0.0,EE & CA,2638889,1935632,national,national
p99p100Share,Lesotho,1994.0,12.8519145656568,consumption,2017.0,7.15227197213917,consumption,1993.0,22.700000762939453,2017.0,14.460000038146973,0.0,SS Africa,1885486,2198030,national,national
p99p100Share,Liechtenstein,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,W. Eur and Offshoots,30036,38205,,
p99p100Share,Lithuania,1993.0,7.892498839435801,income,2018.0,5.5662393958305705,income,1994.0,9.329999923706056,2017.0,12.449999809265137,0.0,EE & CA,3788532,2876128,national,national
p99p100Share,Luxembourg,1993.0,4.05828844718485,income,2018.0,6.27200855240346,income,1994.0,13.339999198913574,2017.0,13.460000038146973,0.0,W. Eur and Offshoots,396705,607920,national,national
p99p100Share,Madagascar,,,,,,,1997.0,14.830000877380371,2022.0,15.170000076293945,0.0,SS Africa,13020110,26846544,,
p99p100Share,Malawi,1997.0,44.964520354542096,consumption,2019.0,7.29509505575502,consumption,1997.0,19.14000129699707,2016.0,31.420001983642575,0.0,SS Africa,10257232,18367886,national,national
p99p100Share,Malaysia,1992.0,9.47180938696431,income,2018.0,7.283327081873529,income,1992.0,19.18000030517578,2015.0,14.869999885559082,0.0,S & SE Asia,19050074,32399270,national,national
p99p100Share,Mali,1994.0,11.5229038713794,consumption,2018.0,5.51533857452434,consumption,1994.0,21.6299991607666,2022.0,11.829999923706056,0.0,SS Africa,9506515,19934304,national,national
p99p100Share,Malta,,,,,,,1993.0,6.989999771118164,2017.0,9.770000457763672,0.0,W. Eur and Offshoots,375257,491590,,
p99p100Share,Marshall Islands,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,48961,46012,,
p99p100Share,Mauritania,1993.0,18.3283439178036,consumption,2019.0,4.44192667033922,consumption,1993.0,32.15999984741211,2022.0,10.75,0.0,SS Africa,2237070,4270717,national,national
p99p100Share,Mexico,1992.0,12.787084817438,income,2018.0,10.8577517804299,income,1993.0,11.710000038146973,2018.0,29.6200008392334,1.0,LAC,86648440,124013864,national,national
p99p100Share,Micronesia (country),,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,106043,110945,,
p99p100Share,Moldova,1997.0,6.11723943078539,consumption,2018.0,3.88509924962274,consumption,1993.0,9.029999732971191,2018.0,9.269999504089355,0.0,EE & CA,4493699,3141839,national,national
p99p100Share,Monaco,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,W. Eur and Offshoots,31053,37050,,
p99p100Share,Mongolia,1995.0,3.71947920211898,consumption,2018.0,5.2740261822955405,consumption,1995.0,14.839999198913574,2017.0,16.43000030517578,0.0,East Asia,2270313,3163994,national,national
p99p100Share,Montenegro,,,,,,,1989.0,6.690000057220459,2017.0,8.449999809265137,0.0,EE & CA,629560,631459,,
p99p100Share,Montserrat,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,9571,4381,,
p99p100Share,Morocco,1990.0,6.99296976456195,consumption,2013.0,7.32185715783515,consumption,1993.0,16.469999313354492,2018.0,15.140000343322754,1.0,MENA,25806782,35927516,national,national
p99p100Share,Mozambique,1996.0,13.3914355394471,consumption,2019.0,13.4949124866568,consumption,1996.0,24.07999992370605,2022.0,31.11000061035156,0.0,SS Africa,14206253,29423882,national,national
p99p100Share,Namibia,1993.0,30.1860921664383,income,2015.0,12.2170298119507,consumption,,,,,,SS Africa,1509848,2405682,national,national
p99p100Share,Nauru,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,10249,11949,,
p99p100Share,Nepal,,,,,,,1995.0,17.950000762939453,2022.0,9.690000534057617,0.0,S & SE Asia,21267356,28506718,,
p99p100Share,Netherlands,1993.0,3.5953619682251,income,2018.0,4.87385249840586,income,1993.0,6.3600006103515625,2017.0,8.649999618530273,0.0,W. Eur and Offshoots,15251088,17286042,national,national
p99p100Share,New Caledonia,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,190793,284887,,
p99p100Share,New Zealand,,,,,,,1993.0,9.869999885559082,2018.0,11.930000305175781,0.0,W. Eur and Offshoots,3573739,4838528,,
p99p100Share,Nicaragua,1993.0,13.663103184367,income,2014.0,11.3503881939479,income,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,4526690,6572234,national,national
p99p100Share,Niger,1992.0,8.33513717430754,consumption,2018.0,7.7835668396708995,consumption,1992.0,15.5,2022.0,16.56999969482422,0.0,SS Africa,9193081,22577060,national,national
p99p100Share,Nigeria,1992.0,5.46641826626781,consumption,2018.0,5.3117313339468,consumption,1992.0,11.260000228881836,2018.0,11.59000015258789,0.0,SS Africa,102775472,198387616,national,national
p99p100Share,North Macedonia,1998.0,3.469280939476,consumption,2018.0,3.59275316563676,income,1996.0,10.220000267028809,2017.0,8.869999885559082,0.0,EE & CA,1996896,2113497,national,national
p99p100Share,Norway,1991.0,4.048187691948979,income,2018.0,4.51854516055843,income,1993.0,8.120000839233398,2017.0,10.230000495910645,0.0,W. Eur and Offshoots,4312138,5312321,national,national
p99p100Share,Pakistan,1990.0,6.00790594362672,consumption,2018.0,5.98447464371883,consumption,1990.0,15.09000015258789,2018.0,16.649999618530273,0.0,S & SE Asia,125546624,219731488,national,national
p99p100Share,Palau,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,16399,17887,,
p99p100Share,Palestine,,,,,,,1997.0,18.099998474121094,2016.0,17.420000076293945,0.0,MENA,2410651,4805549,,
p99p100Share,Panama,1991.0,10.7658046304572,income,2018.0,9.532410144581627,income,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,2607502,4165258,national,national
p99p100Share,Papua New Guinea,,,,,,,1996.0,18.059999465942383,2022.0,18.059999465942383,0.0,S & SE Asia,4291592,9329233,,
p99p100Share,Paraguay,1995.0,14.4310852787807,income,2018.0,9.68244300932877,income,1993.0,18.93000030517578,2018.0,19.61999893188477,1.0,LAC,4386206,6443337,national,national
p99p100Share,Peru,1997.0,12.0093306952952,income,2018.0,6.898490910639719,income,1993.0,20.900001525878903,2018.0,22.939998626708984,1.0,LAC,23513888,32203946,national,national
p99p100Share,Philippines,1994.0,7.445762371531631,consumption,2018.0,8.60600547119623,income,1994.0,19.32999992370605,2018.0,16.619998931884766,0.0,S & SE Asia,66083324,108568832,national,national
p99p100Share,Poland,1992.0,4.49616124919742,income,2018.0,4.82391756883477,income,1993.0,8.15000057220459,2018.0,14.589999198913574,0.0,EE & CA,38319300,38521464,national,national
p99p100Share,Portugal,,,,,,,1993.0,9.289999961853027,2017.0,10.90999984741211,0.0,W. Eur and Offshoots,9992104,10289833,,
p99p100Share,Puerto Rico,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,3645019,3319269,,
p99p100Share,Romania,1992.0,2.67904280016706,income,2018.0,4.131263468593651,income,1993.0,8.420000076293945,2018.0,11.789999961853027,0.0,EE & CA,22721662,19606778,national,national
p99p100Share,Russia,1993.0,13.8702792533339,consumption,2018.0,6.7080282927641095,consumption,1993.0,11.110000610351562,2017.0,20.0,0.0,EE & CA,148897280,145652288,national,national
p99p100Share,Saint Kitts and Nevis,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,41470,47787,,
p99p100Share,Saint Lucia,1995.0,7.57018217968268,income,2015.0,6.67348564197447,consumption,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,148610,177894,national,national
p99p100Share,Saint Vincent and the Grenadines,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,113639,105297,,
p99p100Share,Samoa,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,171375,209715,,
p99p100Share,San Marino,,,,,,,1993.0,8.539999961853027,2018.0,10.569999694824219,0.0,W. Eur and Offshoots,24210,34179,,
p99p100Share,Senegal,1994.0,11.5161340920377,consumption,2018.0,7.20856211548158,consumption,1994.0,19.380001068115234,2022.0,14.329999923706056,0.0,SS Africa,8196551,15574910,national,national
p99p100Share,Serbia,,,,,,,1989.0,9.300000190734863,2018.0,11.350000381469727,0.0,EE & CA,7957074,7433825,,
p99p100Share,Sierra Leone,,,,,,,1989.0,20.780000686645508,2018.0,15.019999504089355,0.0,SS Africa,4295693,7861287,,
p99p100Share,Singapore,,,,,,,1993.0,10.719999313354492,2022.0,10.270000457763672,0.0,S & SE Asia,3334134,5814543,,
p99p100Share,Sint Maarten (Dutch part),,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,31846,42268,,
p99p100Share,Slovakia,1992.0,3.41869080205234,income,2018.0,3.14813548456708,income,1997.0,6.570000171661377,2018.0,7.949999809265137,0.0,EE & CA,5321863,5446746,national,national
p99p100Share,Slovenia,1993.0,5.49983541363979,income,2018.0,3.7343671893798898,income,1993.0,5.769999980926514,2018.0,7.549999713897705,0.0,EE & CA,1991685,2105931,national,national
p99p100Share,Solomon Islands,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,354097,659259,,
p99p100Share,South Africa,1993.0,10.0705966517476,consumption,2014.0,12.6400431243249,consumption,1993.0,10.559999465942385,2022.0,10.119999885559082,0.0,SS Africa,42525444,57339632,national,national
p99p100Share,South Korea,,,,,,,1993.0,7.090000152587891,2016.0,11.640000343322754,0.0,East Asia,44932856,51676900,,
p99p100Share,Spain,1993.0,5.12219198820559,income,2018.0,4.80404398594437,income,1993.0,11.15000057220459,2017.0,12.40999984741211,0.0,W. Eur and Offshoots,39420540,46792044,national,national
p99p100Share,Sri Lanka,1995.0,6.46159049148292,consumption,2019.0,7.773151134118669,consumption,1995.0,16.15999984741211,2016.0,20.46999931335449,0.0,S & SE Asia,17825610,21580712,national,national
p99p100Share,Sweden,1992.0,3.28025513656333,income,2018.0,5.36803838744601,income,1993.0,7.28000020980835,2017.0,9.730000495910645,0.0,W. Eur and Offshoots,8683403,10162300,national,national
p99p100Share,Switzerland,1992.0,6.526672921339991,income,2018.0,6.21166901482186,income,1993.0,9.539999961853027,2017.0,10.3100004196167,0.0,W. Eur and Offshoots,6936123,8514431,national,national
p99p100Share,Syria,1996.0,6.995755310658951,consumption,2022.0,3.00503519674238,consumption,1996.0,22.11000061035156,2022.0,20.65999984741211,0.0,MENA,13537067,19333464,national,national
p99p100Share,Taiwan,1991.0,4.85801755382584,income,2018.0,5.43249060635127,income,1993.0,10.779999732971191,2017.0,19.329999923706055,0.0,East Asia,21125720,23726186,national,national
p99p100Share,Tanzania,1991.0,5.40701271390843,consumption,2018.0,8.94182295112139,consumption,1991.0,11.550000190734863,2017.0,18.149999618530277,0.0,SS Africa,28469018,58090444,national,national
p99p100Share,Thailand,1992.0,10.1719441112929,consumption,2018.0,5.594042488645759,consumption,1993.0,23.729999542236328,2018.0,17.350000381469727,0.0,S & SE Asia,57776080,71127808,national,national
p99p100Share,Tonga,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,99507,105167,,
p99p100Share,Tunisia,1995.0,6.52038765948882,consumption,2021.0,7.066894336600241,consumption,1995.0,17.0,2015.0,10.90999984741211,0.0,MENA,8977175,11933040,national,national
p99p100Share,Turkey,1994.0,7.4546974715535,consumption,2018.0,7.372698951772961,consumption,1993.0,22.31999969482422,2018.0,20.3799991607666,0.0,MENA,57296008,82809304,national,national
p99p100Share,Turkmenistan,,,,,,,1998.0,18.399999618530273,2022.0,18.399999618530273,0.0,EE & CA,4031701,6065072,,
p99p100Share,Turks and Caicos Islands,,,,,,,1993.0,22.540000915527344,2018.0,21.18000030517578,0.0,LAC,13726,41516,,
p99p100Share,Tuvalu,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,9543,10883,,
p99p100Share,Uganda,1992.0,10.0638713865115,consumption,2019.0,10.8111712139319,consumption,1996.0,15.350000381469728,2016.0,17.049999237060547,0.0,SS Africa,19462960,41515400,national,national
p99p100Share,Ukraine,1993.0,4.3500274770464,consumption,2018.0,3.98775035050232,consumption,1993.0,14.09000015258789,2018.0,9.619999885559082,0.0,EE & CA,51778420,44446952,national,national
p99p100Share,United Arab Emirates,,,,,,,1998.0,19.040000915527344,2018.0,15.309999465942383,0.0,MENA,2223289,9140172,,
p99p100Share,United Kingdom,1993.0,5.76789381628098,income,2018.0,5.25463686444136,income,1993.0,9.720000267028809,2017.0,13.390000343322754,0.0,W. Eur and Offshoots,57647464,66432996,national,national
p99p100Share,United States,1993.0,7.499971209082521,income,2018.0,7.19488271020322,income,1993.0,14.149999618530272,2018.0,19.239999771118164,0.0,W. Eur and Offshoots,258779760,332140032,national,national
p99p100Share,Uruguay,1992.0,6.93053572219042,income,2018.0,6.210477514336779,income,1993.0,17.229999542236328,2018.0,14.09000015258789,1.0,LAC,3171749,3427044,national,national
p99p100Share,Uzbekistan,1998.0,7.32709259818124,consumption,2022.0,3.40319369135167,consumption,1998.0,17.440000534057617,2022.0,17.440000534057617,0.0,EE & CA,22085922,32449578,national,national
p99p100Share,Vanuatu,,,,,,,1993.0,11.220000267028809,2018.0,16.1200008392334,0.0,S & SE Asia,162564,297307,,
p99p100Share,Vietnam,1992.0,5.90195374217886,consumption,2018.0,5.5233561636065,consumption,1992.0,16.420000076293945,2018.0,15.739999771118164,0.0,S & SE Asia,71176408,94914328,national,national
p99p100Share,Yemen,1998.0,5.45488285985374,consumption,2014.0,6.706304396617389,consumption,1998.0,21.729999542236328,2022.0,21.729999542236328,0.0,MENA,14988045,30790514,national,national
p99p100Share,Zambia,1993.0,8.7951574862187,consumption,2015.0,12.2355175037992,consumption,1993.0,19.540000915527344,2015.0,23.170000076293945,0.0,SS Africa,8270921,17835898,national,national
p99p100Share,Zimbabwe,,,,,,,1991.0,17.40999984741211,2019.0,21.079999923706055,0.0,SS Africa,10794921,15052191,,
