country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_2018
Denmark,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,4.14930103519106,2018,5.84672805718034,income,income,national,national,W. Eur and Offshoots,5193776,5766689
Dominican Republic,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,16.475753128294098,2018,11.1485891771328,income,income,national,national,LAC,7576083,10765532
Ecuador,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,12.8654147660139,2018,8.03199067861939,income,income,national,national,LAC,11132833,17015672
Egypt,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,6.46250871168663,2019,7.1812615979424095,consumption,consumption,national,national,MENA,61382204,103740768
El Salvador,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,12.6223810105092,2018,6.40467076487042,income,income,national,national,LAC,5630994,6276340
Estonia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,8.27831219626537,2018,3.06689245302693,income,income,national,national,EE & CA,1504446,1322146
Eswatini,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,21.6346404143419,2016,10.4741524439442,consumption,consumption,national,national,SS Africa,953454,1160430
Ethiopia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,15.7697389946613,2015,6.4449523183183794,consumption,consumption,national,national,SS Africa,53791672,111129440
Finland,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,3.1601657492849897,2018,4.91123741192845,income,income,national,national,W. Eur and Offshoots,5066609,5515465
France,p99p100Share_pip_disposable_perCapita,p99p100Share,1990,5.23236182484157,2018,7.194184023314031,income,income,national,national,W. Eur and Offshoots,57053728,64277812
Gambia,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,9.63715020417676,2020,7.8027190296268,consumption,consumption,national,national,SS Africa,1168317,2444916
Georgia,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,5.26521677484177,2018,5.79769266017785,consumption,consumption,national,national,EE & CA,5127512,3772323
Germany,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,4.050807914689781,2018,6.15983197227383,income,income,national,national,W. Eur and Offshoots,80573496,82896696
Ghana,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,6.584453328345511,2016,7.52746556450495,consumption,consumption,national,national,SS Africa,16643639,30870648
Greece,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,5.5303678137607,2018,5.51220025263073,income,income,national,national,W. Eur and Offshoots,10563442,10633275
Guatemala,p99p100Share_pip_disposable_perCapita,p99p100Share,1989,16.3371217308662,2014,12.1566453019975,income,income,national,national,LAC,9831871,16850176
Guinea,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,9.59851622602166,2018,3.80090952229662,consumption,consumption,national,national,SS Africa,7046101,12554871
Guinea-Bissau,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,9.92471537934445,2018,5.86722837660882,consumption,consumption,national,national,SS Africa,1056767,1924954
Honduras,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,14.1902601378779,2018,7.57573979535561,income,income,national,national,LAC,5496843,9792854
Hungary,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,6.00378596698964,2018,5.46322078699139,income,income,national,national,EE & CA,10357423,9776361
India,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,6.35445515659163,2018,5.690303007271711,consumption,consumption,national,national,S & SE Asia,926351296,1369003264
Indonesia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,6.412482631604929,2018,6.80859197098766,consumption,consumption,national,national,S & SE Asia,191737280,267066848
Iran,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.922186623630701,2018,6.282470549858241,consumption,consumption,national,national,MENA,59755432,85617560
Ireland,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.032505176970149,2018,5.6764270449399,income,income,national,national,W. Eur and Offshoots,3545700,4834506
Israel,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,5.54141285719014,2018,5.55583309412679,income,income,national,national,MENA,5213005,8456487
Italy,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.18233032187475,2018,5.1366109754956,income,income,national,national,W. Eur and Offshoots,56869456,59877432
Jamaica,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.232641483534859,2018,5.27083894226993,consumption,consumption,national,national,LAC,2459064,2811842
Kazakhstan,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,4.64729435477454,2018,4.3447593448379,consumption,consumption,national,national,EE & CA,16979700,18538100
Kenya,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,21.3665747734884,2020,5.65529085068648,consumption,consumption,national,national,SS Africa,25391832,49953300
Kyrgyzstan,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,9.85445096912744,2018,4.78023637627489,income,consumption,national,national,EE & CA,4507638,6223503
Laos,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,6.18954412913702,2018,7.82689225838266,consumption,consumption,national,national,S & SE Asia,4685293,7105008
Latvia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,3.2156231115909604,2018,5.30508788507648,income,income,national,national,EE & CA,2638889,1935632
Lesotho,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,12.8519145656568,2017,7.15227197213917,consumption,consumption,national,national,SS Africa,1885486,2198030
Lithuania,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,7.892498839435801,2018,5.5662393958305705,income,income,national,national,EE & CA,3788532,2876128
Luxembourg,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,4.05828844718485,2018,6.27200855240346,income,income,national,national,W. Eur and Offshoots,396705,607920
Malawi,p99p100Share_pip_disposable_perCapita,p99p100Share,1997,44.964520354542096,2019,7.29509505575502,consumption,consumption,national,national,SS Africa,10257232,18367886
Malaysia,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,9.47180938696431,2018,7.283327081873529,income,income,national,national,S & SE Asia,19050074,32399270
Mali,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,11.5229038713794,2018,5.51533857452434,consumption,consumption,national,national,SS Africa,9506515,19934304
Mauritania,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,18.3283439178036,2019,4.44192667033922,consumption,consumption,national,national,SS Africa,2237070,4270717
Mexico,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,12.787084817438,2018,10.8577517804299,income,income,national,national,LAC,86648440,124013864
Moldova,p99p100Share_pip_disposable_perCapita,p99p100Share,1997,6.11723943078539,2018,3.88509924962274,consumption,consumption,national,national,EE & CA,4493699,3141839
Mongolia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,3.71947920211898,2018,5.2740261822955405,consumption,consumption,national,national,East Asia,2270313,3163994
Morocco,p99p100Share_pip_disposable_perCapita,p99p100Share,1990,6.99296976456195,2013,7.32185715783515,consumption,consumption,national,national,MENA,25806782,35927516
Mozambique,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,13.3914355394471,2019,13.4949124866568,consumption,consumption,national,national,SS Africa,14206253,29423882
Namibia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,30.1860921664383,2015,12.2170298119507,income,consumption,national,national,SS Africa,1509848,2405682
Netherlands,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,3.5953619682251,2018,4.87385249840586,income,income,national,national,W. Eur and Offshoots,15251088,17286042
Nicaragua,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,13.663103184367,2014,11.3503881939479,income,income,national,national,LAC,4526690,6572234
Niger,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,8.33513717430754,2018,7.7835668396708995,consumption,consumption,national,national,SS Africa,9193081,22577060
Nigeria,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,5.46641826626781,2018,5.3117313339468,consumption,consumption,national,national,SS Africa,102775472,198387616
North Macedonia,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,3.469280939476,2018,3.59275316563676,consumption,income,national,national,EE & CA,1996896,2113497
Norway,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,4.048187691948979,2018,4.51854516055843,income,income,national,national,W. Eur and Offshoots,4312138,5312321
Pakistan,p99p100Share_pip_disposable_perCapita,p99p100Share,1990,6.00790594362672,2018,5.98447464371883,consumption,consumption,national,national,S & SE Asia,125546624,219731488
Panama,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,10.7658046304572,2018,9.532410144581627,income,income,national,national,LAC,2607502,4165258
Paraguay,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,14.4310852787807,2018,9.68244300932877,income,income,national,national,LAC,4386206,6443337
Peru,p99p100Share_pip_disposable_perCapita,p99p100Share,1997,12.0093306952952,2018,6.898490910639719,income,income,national,national,LAC,23513888,32203946
Philippines,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.445762371531631,2018,8.60600547119623,consumption,income,national,national,S & SE Asia,66083324,108568832
Poland,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,4.49616124919742,2018,4.82391756883477,income,income,national,national,EE & CA,38319300,38521464
Romania,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,2.67904280016706,2018,4.131263468593651,income,income,national,national,EE & CA,22721662,19606778
Russia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,13.8702792533339,2018,6.7080282927641095,consumption,consumption,national,national,EE & CA,148897280,145652288
Saint Lucia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,7.57018217968268,2015,6.67348564197447,income,consumption,national,national,LAC,148610,177894
Senegal,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,11.5161340920377,2018,7.20856211548158,consumption,consumption,national,national,SS Africa,8196551,15574910
Slovakia,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,3.41869080205234,2018,3.14813548456708,income,income,national,national,EE & CA,5321863,5446746
Slovenia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.49983541363979,2018,3.7343671893798898,income,income,national,national,EE & CA,1991685,2105931
South Africa,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,10.0705966517476,2014,12.6400431243249,consumption,consumption,national,national,SS Africa,42525444,57339632
Spain,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.12219198820559,2018,4.80404398594437,income,income,national,national,W. Eur and Offshoots,39420540,46792044
Sri Lanka,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,6.46159049148292,2019,7.773151134118669,consumption,consumption,national,national,S & SE Asia,17825610,21580712
Sweden,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,3.28025513656333,2018,5.36803838744601,income,income,national,national,W. Eur and Offshoots,8683403,10162300
Switzerland,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,6.526672921339991,2018,6.21166901482186,income,income,national,national,W. Eur and Offshoots,6936123,8514431
Syria,p99p100Share_pip_disposable_perCapita,p99p100Share,1996,6.995755310658951,2022,3.00503519674238,consumption,consumption,national,national,MENA,13537067,19333464
Taiwan,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,4.85801755382584,2018,5.43249060635127,income,income,national,national,East Asia,21125720,23726186
Tanzania,p99p100Share_pip_disposable_perCapita,p99p100Share,1991,5.40701271390843,2018,8.94182295112139,consumption,consumption,national,national,SS Africa,28469018,58090444
Thailand,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,10.1719441112929,2018,5.594042488645759,consumption,consumption,national,national,S & SE Asia,57776080,71127808
Tunisia,p99p100Share_pip_disposable_perCapita,p99p100Share,1995,6.52038765948882,2021,7.066894336600241,consumption,consumption,national,national,MENA,8977175,11933040
Turkey,p99p100Share_pip_disposable_perCapita,p99p100Share,1994,7.4546974715535,2018,7.372698951772961,consumption,consumption,national,national,MENA,57296008,82809304
Uganda,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,10.0638713865115,2019,10.8111712139319,consumption,consumption,national,national,SS Africa,19462960,41515400
Ukraine,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,4.3500274770464,2018,3.98775035050232,consumption,consumption,national,national,EE & CA,51778420,44446952
United Kingdom,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,5.76789381628098,2018,5.25463686444136,income,income,national,national,W. Eur and Offshoots,57647464,66432996
United States,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,7.499971209082521,2018,7.19488271020322,income,income,national,national,W. Eur and Offshoots,258779760,332140032
Uruguay,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,6.93053572219042,2018,6.210477514336779,income,income,national,national,LAC,3171749,3427044
Uzbekistan,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,7.32709259818124,2022,3.40319369135167,consumption,consumption,national,national,EE & CA,22085922,32449578
Vietnam,p99p100Share_pip_disposable_perCapita,p99p100Share,1992,5.90195374217886,2018,5.5233561636065,consumption,consumption,national,national,S & SE Asia,71176408,94914328
Yemen,p99p100Share_pip_disposable_perCapita,p99p100Share,1998,5.45488285985374,2014,6.706304396617389,consumption,consumption,national,national,MENA,14988045,30790514
Zambia,p99p100Share_pip_disposable_perCapita,p99p100Share,1993,8.7951574862187,2015,12.2355175037992,consumption,consumption,national,national,SS Africa,8270921,17835898
Afghanistan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.220001220703125,2018,15.080000877380371,,,,,S & SE Asia,14003764,36686788
Albania,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.140000343322754,2018,8.380000114440918,,,,,EE & CA,3300715,2877019
Algeria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.0,2018,9.90999984741211,,,,,MENA,27354326,41927008
Angola,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,21.979999542236328,2018,25.979999542236328,,,,,SS Africa,13038277,31273538
Argentina,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.270000457763672,2018,12.170000076293945,,,,,LAC,34027240,44413592
Armenia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.970001220703125,2018,17.46000099182129,,,,,EE & CA,3457344,2836563
Australia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.230000019073486,2018,9.670000076293945,,,,,W. Eur and Offshoots,17631514,24979228
Austria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,11.289999961853027,2018,9.739999771118164,,,,,W. Eur and Offshoots,7905280,8840518
Azerbaijan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.889999389648438,2018,13.989999771118164,,,,,EE & CA,7740112,10152524
Bahamas,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,288172,401911
Bahrain,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.829999923706055,2018,24.34000015258789,,,,,MENA,573762,1487346
Bangladesh,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.8100004196167,2018,16.15999984741211,,,,,S & SE Asia,113418760,163683952
Belarus,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.65999984741211,2018,9.949999809265137,,,,,EE & CA,10480485,9695573
Belgium,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.559999942779541,2018,8.699999809265137,,,,,W. Eur and Offshoots,10043738,11448598
Belize,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,194192,382076
Benin,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.350000381469727,2018,14.030000686645508,,,,,SS Africa,5706188,11940688
Bhutan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.079999923706055,2018,14.0,,,,,S & SE Asia,520840,762104
Bolivia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,7544494,11606906
Bosnia and Herzegovina,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.619999885559082,2018,9.880000114440918,,,,,EE & CA,3942985,3400132
Botswana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,36.07999801635742,2018,22.739999771118164,,,,,SS Africa,1462267,2451411
Brazil,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.90999984741211,2018,20.670000076293945,,,,,LAC,158440864,210166592
Brunei,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,12.4399995803833,2018,13.140000343322754,,,,,S & SE Asia,284723,434283
Bulgaria,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.470000267028809,2018,19.850000381469727,,,,,EE & CA,8611541,7117424
Burkina Faso,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,21.26999855041504,2018,15.559999465942383,,,,,SS Africa,9840080,20392730
Burundi,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,13.359999656677246,2018,14.74000072479248,,,,,SS Africa,5555227,11493476
Cambodia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,26.78999900817871,2018,18.1299991607666,,,,,S & SE Asia,10243554,16025242
Cameroon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.489999771118164,2018,15.850000381469727,,,,,SS Africa,12486776,25076752
Canada,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,9.570000648498535,2018,10.529999732971191,,,,,W. Eur and Offshoots,28668168,37035260
Cape Verde,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,23.190000534057617,2018,13.90999984741211,,,,,SS Africa,391764,571209
Central African Republic,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,28.720001220703125,2018,31.0,,,,,SS Africa,3089148,5094795
Chad,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.480000495910645,2018,13.770000457763672,,,,,SS Africa,6448279,15604213
Chile,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,25.8700008392334,2018,25.780000686645508,,,,,LAC,13998387,18701452
China,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,9.289999961853027,2018,14.84999942779541,,,,,East Asia,1195855616,1417069440
Colombia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,24.06999969482422,2018,19.040000915527344,,,,,LAC,34614732,49276968
Comoros,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,29.1299991607666,2018,14.149999618530273,,,,,SS Africa,463325,776322
Congo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.579999923706055,2018,20.520000457763672,,,,,SS Africa,2594181,5441061
Costa Rica,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.029998779296875,2018,20.579999923706055,,,,,LAC,3405376,5040738
Cote d'Ivoire,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.220000267028809,2018,17.209999084472656,,,,,SS Africa,13316449,25493990
Croatia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,5.730000019073486,2018,9.75,,,,,EE & CA,4792409,4160488
Cuba,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.850000381469727,2018,13.140000343322754,,,,,LAC,10840934,11328243
Cyprus,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,11.190000534057617,2018,11.829999923706055,,,,,EE & CA,825993,1218834
Czechia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.90999984741211,2018,8.829999923706055,,,,,EE & CA,10318915,10534598
Democratic Republic of Congo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.40999984741211,2018,14.630000114440918,,,,,SS Africa,39580848,87087352
Denmark,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.140000343322754,2018,12.239999771118164,,,,,W. Eur and Offshoots,5193776,5766689
Djibouti,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.40999984741211,2018,15.860000610351562,,,,,SS Africa,611239,1057204
Dominican Republic,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.670000076293945,2018,25.40999984741211,,,,,LAC,7576083,10765532
East Timor,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.59000015258789,2018,15.229999542236328,,,,,S & SE Asia,795184,1261850
Ecuador,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,19.09000015258789,2018,13.179999351501465,,,,,LAC,11132833,17015672
Egypt,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.290000915527344,2018,18.889999389648438,,,,,MENA,61382204,103740768
El Salvador,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,16.360000610351562,2018,13.65999984741211,,,,,LAC,5630994,6276340
Equatorial Guinea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.059999465942383,2018,17.3700008392334,,,,,SS Africa,520247,1502102
Eritrea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,27.59000015258789,2018,13.819999694824219,,,,,SS Africa,1981424,3445380
Estonia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,14.659998893737793,2018,12.920000076293945,,,,,EE & CA,1504446,1322146
Eswatini,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,31.610000610351562,2018,19.329999923706055,,,,,SS Africa,953454,1160430
Ethiopia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,27.59000015258789,2018,13.819999694824219,,,,,SS Africa,53791672,111129440
Finland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,5.990000247955322,2018,9.730000495910645,,,,,W. Eur and Offshoots,5066609,5515465
France,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,9.179999351501465,2018,11.710000038146973,,,,,W. Eur and Offshoots,57053728,64277812
Gabon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.139999389648438,2018,11.020000457763672,,,,,SS Africa,1065396,2192013
Gambia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.559999465942383,2018,13.609999656677246,,,,,SS Africa,1168317,2444916
Georgia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.529998779296875,2018,22.040000915527344,,,,,EE & CA,5127512,3772323
Germany,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,9.809999465942383,2018,12.850000381469727,,,,,W. Eur and Offshoots,80573496,82896696
Ghana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,13.330000877380371,2018,15.229999542236328,,,,,SS Africa,16643639,30870648
Greece,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.34000015258789,2018,12.0,,,,,W. Eur and Offshoots,10563442,10633275
Guatemala,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,9831871,16850176
Guinea,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.399999618530273,2018,8.630000114440918,,,,,SS Africa,7046101,12554871
Guinea-Bissau,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,19.649999618530273,2018,11.960000038146973,,,,,SS Africa,1056767,1924954
Guyana,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,747196,785518
Haiti,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,7345942,11012427
Honduras,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,5496843,9792854
Hong Kong,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.469999313354492,2018,17.850000381469727,,,,,East Asia,6089809,7481563
Hungary,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.46999979019165,2018,10.970000267028809,,,,,EE & CA,10357423,9776361
Iceland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.720000267028809,2018,8.030000686645508,,,,,W. Eur and Offshoots,263942,352951
India,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,12.470000267028809,2018,22.360000610351562,,,,,S & SE Asia,926351296,1369003264
Indonesia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.65999984741211,2018,17.850000381469727,,,,,S & SE Asia,191737280,267066848
Iran,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.100000381469727,2018,18.06999969482422,,,,,MENA,59755432,85617560
Iraq,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,23.270000457763672,2018,20.1299991607666,,,,,MENA,19295822,40590700
Ireland,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.75,2018,13.480000495910645,,,,,W. Eur and Offshoots,3545700,4834506
Israel,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.73000144958496,2018,16.040000915527344,,,,,MENA,5213005,8456487
Italy,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,7.949999809265137,2018,12.770000457763672,,,,,W. Eur and Offshoots,56869456,59877432
Jamaica,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,18.93000030517578,2018,19.619998931884766,,,,,LAC,2459064,2811842
Japan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.1899995803833,2018,12.860000610351562,,,,,East Asia,124779576,126255872
Jordan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,20.73000144958496,2018,17.049999237060547,,,,,MENA,4075763,10459864
Kazakhstan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,10.639999389648438,2018,14.880000114440918,,,,,EE & CA,16979700,18538100
Kenya,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,25.780000686645508,2018,15.1899995803833,,,,,SS Africa,25391832,49953300
Kosovo,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,8.690000534057617,2018,8.630000114440918,,,,,EE & CA,2073994,1709966
Kuwait,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,19.979999542236328,2018,18.96000099182129,,,,,MENA,1653651,4317190
Kyrgyzstan,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,15.579999923706055,2018,14.15999984741211,,,,,EE & CA,4507638,6223503
Laos,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,17.600000381469727,2018,19.709999084472656,,,,,S & SE Asia,4685293,7105008
Latvia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,6.930000305175781,2018,9.789999961853027,,,,,EE & CA,2638889,1935632
Lebanon,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,19.40999984741211,2018,20.530000686645508,,,,,MENA,3818800,5950842
Lesotho,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,22.700000762939453,2018,14.460000038146973,,,,,SS Africa,1885486,2198030
Liberia,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,12.700000762939453,2018,12.199999809265137,,,,,SS Africa,2132776,4889396
Libya,p99p100Share_widExtrapolated_pretaxNational_perAdult,p99p100Share,1993,13.899999618530273,2018,13.4399995803833,,,,,MENA,4544972,6477791
