p,q,top1_share_gpinter,country,year,reporting_level,welfare_type
0.99,53.6277686392772,0.10965230255862,Peru,2004,national,income
0.99,50.9366210531309,0.108963890532074,Peru,2005,national,income
0.99,55.7155523695421,0.104773213930021,Peru,2006,national,income
0.99,59.2506435940975,0.104136721095383,Peru,2007,national,income
0.99,61.6536072587602,0.0965822780329004,Peru,2008,national,income
0.99,62.1974238344044,0.092101235392458,Peru,2009,national,income
0.99,61.9151640476601,0.0885153322843,Peru,2010,national,income
0.99,64.8221774476094,0.0881645466621765,Peru,2011,national,income
0.99,65.467060334861,0.080625224466292,Peru,2012,national,income
0.99,64.2089698640464,0.0806567306806888,Peru,2013,national,income
0.99,65.4421554627742,0.081236751615982,Peru,2014,national,income
0.99,67.1171837600755,0.0812494860979918,Peru,2015,national,income
0.99,67.2685989619338,0.0784771430549363,Peru,2016,national,income
0.99,67.5296184799827,0.0808564655522266,Peru,2017,national,income
0.99,67.9439148927206,0.0750373137237692,Peru,2018,national,income
0.99,65.0995313568376,0.0701734340801134,Peru,2019,national,income
0.99,57.1862999313633,0.0809425435502629,Peru,2020,national,income
0.99,23.3386945598339,0.0883392509784597,Philippines,1985,national,consumption
0.99,21.7803741663517,0.0775925067003732,Philippines,1988,national,consumption
0.99,28.4335017175976,0.0928208155011777,Philippines,1991,national,consumption
0.99,27.5524740249811,0.0836724109178581,Philippines,1994,national,consumption
0.99,33.8115981266853,0.109416436633769,Philippines,1997,national,consumption
0.99,30.3560940806297,0.0918095561003861,Philippines,2000,national,consumption
0.99,29.4174430577981,0.0730441953144605,Philippines,2003,national,consumption
0.99,30.815512415965,0.0775255648255971,Philippines,2006,national,consumption
0.99,32.4032562470681,0.0768361489415182,Philippines,2009,national,consumption
0.99,31.9046668899027,0.0763883319770091,Philippines,2012,national,consumption
0.99,32.2749045453878,0.0733304129150177,Philippines,2015,national,consumption
0.99,31.8032892318192,0.0695290784885002,Philippines,2018,national,consumption
0.99,39.5488515545578,0.0393503602829577,Poland,1985,national,income
0.99,44.0819370161736,0.0389285186186632,Poland,1986,national,income
0.99,42.2711764068639,0.0350384884731133,Poland,1987,national,income
0.99,60.2271062284507,0.0419201573103829,Poland,1989,national,income
0.99,52.1264645836152,0.0449953333050685,Poland,1992,national,income
0.99,24.8970039439581,0.0297810729667952,Poland,1993,national,consumption
0.99,52.0414278791089,0.0647650560190604,Poland,1995,national,income
0.99,25.1845321615516,0.0659280683075943,Poland,1996,national,consumption
0.99,54.7958056456267,0.0605558115385859,Poland,1998,national,consumption
0.99,53.8519059893382,0.0559447114985764,Poland,1999,national,consumption
0.99,53.3781379724297,0.0584001304073492,Poland,2000,national,consumption
0.99,51.4281704602411,0.0543595469285431,Poland,2001,national,consumption
0.99,55.0582843821615,0.0588922556638187,Poland,2002,national,consumption
0.99,61.2752275567375,0.0582982198192495,Poland,2003,national,consumption
0.99,62.8709690775105,0.0576263442651,Poland,2004,national,consumption
0.99,57.5351504528857,0.06063500628766,Poland,2005,national,consumption
0.99,59.5291705049449,0.0562667736880181,Poland,2006,national,consumption
0.99,64.0327637552956,0.0572108432260479,Poland,2007,national,consumption
0.99,68.8334087181271,0.0608398175960421,Poland,2008,national,consumption
0.99,70.5810559173085,0.0604166961829607,Poland,2009,national,consumption
0.99,69.3109733728315,0.055841414821876,Poland,2010,national,consumption
0.99,66.8816579398021,0.0551533883506853,Poland,2011,national,consumption
0.99,65.9164871032161,0.0528428564217558,Poland,2012,national,consumption
0.99,64.8348394699091,0.0546874180943761,Poland,2013,national,consumption
0.99,65.6892501690663,0.0519278999914036,Poland,2014,national,consumption
0.99,67.4592259360033,0.0520659902674143,Poland,2015,national,consumption
0.99,67.0346645147165,0.051483366972753,Poland,2016,national,consumption
0.99,66.9557540486315,0.0495756214051889,Poland,2017,national,consumption
0.99,69.1658765994936,0.0575910173707593,Poland,2018,national,consumption
0.99,69.862915539711,0.0528442667764665,Poland,2019,national,consumption
0.99,134.249314506192,0.0667857569150378,Portugal,2003,national,income
0.99,139.640015659566,0.0656020460587507,Portugal,2004,national,income
0.99,134.399660416765,0.0664995689059809,Portugal,2005,national,income
0.99,141.939737727637,0.0698628482361322,Portugal,2006,national,income
0.99,135.826498032691,0.0621973833037998,Portugal,2007,national,income
0.99,137.745622000331,0.0699701796502855,Portugal,2008,national,income
0.99,133.893756247018,0.0593973423511306,Portugal,2009,national,income
0.99,139.806687697587,0.0646199990138146,Portugal,2010,national,income
0.99,125.255201697058,0.0639085800455211,Portugal,2011,national,income
0.99,112.753146048741,0.0558278765200497,Portugal,2012,national,income
0.99,107.431015276797,0.0542407012114378,Portugal,2013,national,income
0.99,115.1624178809,0.0579861695020708,Portugal,2014,national,income
0.99,118.068815374594,0.0539780449299592,Portugal,2015,national,income
0.99,125.514406224897,0.0597757386617864,Portugal,2016,national,income
0.99,124.474010819894,0.0545122452347157,Portugal,2017,national,income
0.99,130.184812335057,0.0554182454962212,Portugal,2018,national,income
0.99,130.964436731196,0.0508219547560266,Portugal,2019,national,income
0.99,40.3246703121342,0.0271518183257477,Romania,1989,national,income
0.99,28.2077442097845,0.0285707754271937,Romania,1992,national,income
0.99,15.194942927384,0.0396794681080178,Romania,1994,national,income
0.99,29.241662321775,0.0615209577348471,Romania,1995,national,income
0.99,28.3262897577616,0.0553003244786625,Romania,1997,national,income
0.99,28.3912157697693,0.0495058557352941,Romania,1998,national,consumption
0.99,18.3973637250351,0.0496395602345251,Romania,1999,national,consumption
0.99,17.9716632979542,0.0482508028013192,Romania,2000,national,consumption
0.99,19.5533084844498,0.0454775815863943,Romania,2001,national,consumption
0.99,21.0067389841748,0.0484594421320039,Romania,2002,national,consumption
0.99,22.3500970854354,0.0465036081764553,Romania,2003,national,consumption
0.99,25.7609736989226,0.045425354482055,Romania,2004,national,consumption
0.99,25.1660296329257,0.0401616989889697,Romania,2005,national,consumption
0.99,25.4043109601919,0.043243260559889,Romania,2006,national,consumption
0.99,28.3993525675104,0.0411297697039514,Romania,2007,national,consumption
0.99,31.9582203609832,0.0394580305358332,Romania,2008,national,consumption
0.99,30.5319392620061,0.0359887216285128,Romania,2009,national,consumption
0.99,28.8753133882494,0.0347935958363935,Romania,2010,national,consumption
0.99,27.7764144036203,0.0333485184599779,Romania,2011,national,consumption
0.99,28.0308377516381,0.0346855168465811,Romania,2012,national,consumption
0.99,28.5225138983383,0.0345938552680973,Romania,2013,national,consumption
0.99,35.807433406118,0.0444915490671357,Romania,2014,national,income
0.99,40.9155701107204,0.0447266331567285,Romania,2015,national,income
0.99,33.5431854471352,0.0376132162272138,Romania,2016,national,consumption
0.99,58.1007934969107,0.0412525076945105,Romania,2017,national,income
0.99,39.9995990819436,0.040842955834151,Romania,2018,national,consumption
0.99,69.9123921392681,0.0420072115313111,Romania,2019,national,income
0.99,14.7939364455865,0.129680859829207,Rwanda,2000,national,consumption
0.99,20.5677288617104,0.152716995649597,Rwanda,2005,national,consumption
0.99,19.9430645298718,0.130586441086716,Rwanda,2010,national,consumption
0.99,18.5855134962698,0.118922579983406,Rwanda,2013,national,consumption
0.99,17.7925469967498,0.109928055675176,Rwanda,2016,national,consumption
0.99,59.4209657134047,0.093774722306095,Samoa,2002,national,consumption
0.99,64.9437004214214,0.0897149314646395,Samoa,2008,national,consumption
0.99,49.2378912857231,0.0742784993834436,Samoa,2013,national,consumption
0.99,14.118838715602,0.0426435806800862,Sao Tome and Principe,2000,national,consumption
0.99,13.5200183276134,0.0458684094501208,Sao Tome and Principe,2010,national,consumption
0.99,29.4894753951719,0.0808420304892367,Sao Tome and Principe,2017,national,consumption
0.99,15.7041944208129,0.142270384912948,Senegal,1991,national,consumption
0.99,12.3270909463703,0.114972848217764,Senegal,1994,national,consumption
0.99,15.9919097746682,0.0992829857839422,Senegal,2001,national,consumption
0.99,15.0682395364697,0.0672371743501237,Senegal,2005,national,consumption
0.99,15.8817704831488,0.0668937569028635,Senegal,2011,national,consumption
0.99,25.9575367505167,0.0703162384687212,Senegal,2018,national,consumption
0.99,60.2793935576997,0.0652772474174868,Serbia,2002,national,consumption
0.99,55.761072068652,0.0546352462063877,Serbia,2003,national,consumption
0.99,60.7333290955629,0.0659593824646521,Serbia,2004,national,consumption
0.99,67.5170763953011,0.0679359737596907,Serbia,2005,national,consumption
0.99,45.6072236390226,0.047180329536083,Serbia,2006,national,consumption
0.99,46.5584129378807,0.0453024738584932,Serbia,2007,national,consumption
0.99,43.0573584878287,0.040382669450076,Serbia,2008,national,consumption
0.99,43.0489634112655,0.040641442068688,Serbia,2009,national,consumption
0.99,40.7581431024971,0.0412192938192355,Serbia,2010,national,consumption
0.99,58.0178349820591,0.0590793656155111,Serbia,2012,national,income
0.99,42.0193243502343,0.04289283409809,Serbia,2013,national,consumption
0.99,51.7124626276974,0.0681698505187065,Serbia,2014,national,income
0.99,49.6379812362747,0.0448773174946996,Serbia,2015,national,consumption
0.99,54.4546894407391,0.0581149606195364,Serbia,2016,national,income
0.99,47.4381127858176,0.0498873720358373,Serbia,2017,national,income
0.99,53.8773866636007,0.0446708023237579,Serbia,2018,national,consumption
0.99,48.2795085958183,0.0429243163354312,Serbia,2019,national,consumption
0.99,99.0329039902098,0.110299831919271,Seychelles,1999,national,consumption
0.99,101.15056805482,0.107162757859533,Seychelles,2006,national,consumption
0.99,121.357181022947,0.180777881185785,Seychelles,2013,national,income
0.99,71.6062898065387,0.0392800817479894,Seychelles,2018,national,income
0.99,13.8646589695194,0.114548747142279,Sierra Leone,1989,national,consumption
0.99,11.117863377209,0.0621267568034395,Sierra Leone,2003,national,consumption
0.99,12.0644907642342,0.0511924828186187,Sierra Leone,2011,national,consumption
0.99,18.221496755126,0.0753498433091984,Sierra Leone,2018,national,consumption
0.99,107.883949565964,0.0354191419561241,Slovenia,1987,national,income
0.99,80.3336632718353,0.0585985981167124,Slovenia,1993,national,income
0.99,73.7955537744098,0.0345347914321319,Slovenia,1997,national,income
0.99,84.726819092828,0.0407563340763867,Slovenia,1998,national,consumption
0.99,74.5681843285354,0.0348533777001049,Slovenia,1999,national,income
0.99,84.8466595151571,0.0406744033927546,Slovenia,2002,national,consumption
0.99,85.4752941399047,0.0435331731278796,Slovenia,2003,national,consumption
0.99,90.9570472896058,0.0363813055791516,Slovenia,2004,national,income
0.99,95.1161698729965,0.0361963018306724,Slovenia,2005,national,income
0.99,93.3659188429092,0.0334043007212107,Slovenia,2006,national,income
0.99,101.849192938777,0.0350748327776064,Slovenia,2007,national,income
0.99,102.069591360123,0.0341633225189602,Slovenia,2008,national,income
0.99,101.939488993784,0.0356408798466026,Slovenia,2009,national,income
0.99,106.994963887452,0.0367299977983427,Slovenia,2010,national,income
0.99,105.879694838029,0.0366701549144505,Slovenia,2011,national,income
0.99,103.518809245944,0.0384648940241169,Slovenia,2012,national,income
0.99,105.205344135606,0.0386123302765855,Slovenia,2013,national,income
0.99,107.240020899401,0.0367491193907365,Slovenia,2014,national,income
0.99,103.767508832383,0.0399951582049219,Slovenia,2015,national,income
0.99,105.998113280215,0.0352605338182418,Slovenia,2016,national,income
0.99,106.559496801838,0.0354723081258409,Slovenia,2017,national,income
0.99,117.182031376141,0.0382927348270159,Slovenia,2018,national,income
0.99,114.558913995371,0.0414925372004504,Slovenia,2019,national,income
0.99,17.402548413574,0.0926289870459523,Solomon Islands,2005,national,consumption
0.99,18.0761592158255,0.071898333625798,Solomon Islands,2012,national,consumption
0.99,7.64569544246757,0.0583401927178268,Somalia,2017,national,consumption
0.99,61.4522280101254,0.115284250329743,South Africa,1993,national,consumption
0.99,49.9156440461252,0.109295801174298,South Africa,2000,national,consumption
0.99,83.2289916809656,0.140517121624028,South Africa,2005,national,consumption
0.99,103.650095368206,0.134103174286637,South Africa,2008,national,consumption
0.99,106.697973105254,0.128974380258891,South Africa,2010,national,consumption
0.99,99.6191977331105,0.134052509691977,South Africa,2014,national,consumption
0.99,21.3885206402126,0.0718711974635263,South Sudan,2009,national,consumption
0.99,10.5635213312474,0.0772269620971249,South Sudan,2016,national,consumption
0.99,77.8146514987476,0.0551440293050137,Spain,1980,national,income
0.99,80.4134417641235,0.057417227858858,Spain,1985,national,income
0.99,91.298058802641,0.0497448480164526,Spain,1990,national,income
0.99,126.515005878918,0.0537837461733134,Spain,1995,national,income
0.99,158.298427444927,0.0584690584341839,Spain,2000,national,income
0.99,129.427311120036,0.045598824690316,Spain,2003,national,income
0.99,129.586546833951,0.0459486398901804,Spain,2004,national,income
0.99,127.255476117489,0.0441495153774395,Spain,2005,national,income
0.99,138.509230797703,0.0464022379347294,Spain,2006,national,income
0.99,171.77880729161,0.0501184237677833,Spain,2007,national,income
0.99,171.480724635125,0.0489548095394606,Spain,2008,national,income
0.99,176.658018262877,0.0515819083684777,Spain,2009,national,income
0.99,166.355699377407,0.051111693335414,Spain,2010,national,income
0.99,159.967588190141,0.0484768517586694,Spain,2011,national,income
0.99,154.670941508547,0.0510127950922619,Spain,2012,national,income
0.99,144.872407298355,0.0461112721623924,Spain,2013,national,income
0.99,148.133683581564,0.0486055058772437,Spain,2014,national,income
0.99,155.265943908891,0.0514075741951346,Spain,2015,national,income
0.99,158.695473193995,0.0495064136245049,Spain,2016,national,income
0.99,154.910308487249,0.0477452045059286,Spain,2017,national,income
0.99,155.331272711304,0.0484802766096783,Spain,2018,national,income
0.99,154.657399656095,0.0459954076071804,Spain,2019,national,income
0.99,17.7329366817004,0.0593667660481312,Sri Lanka,1985,national,consumption
0.99,18.2000985221094,0.0690813544448893,Sri Lanka,1990,national,consumption
0.99,22.4218870012195,0.0670201388308073,Sri Lanka,1995,national,consumption
0.99,30.6702199151661,0.0895690936140248,Sri Lanka,2002,national,consumption
0.99,33.7921996011032,0.0895498722104215,Sri Lanka,2006,national,consumption
0.99,31.2109799689213,0.0758238365909888,Sri Lanka,2009,national,consumption
0.99,38.5907171474277,0.0882491537999459,Sri Lanka,2012,national,consumption
0.99,47.862399885258,0.0955918168637255,Sri Lanka,2016,national,consumption
0.99,18.1226006821657,0.0549266514385016,Sudan,2009,national,consumption
0.99,17.7477139241301,0.0720389536779174,Sudan,2014,national,consumption
0.99,65.4320387863548,0.0290151377976396,Sweden,1975,national,income
0.99,63.8680154207497,0.0256866052171198,Sweden,1981,national,income
0.99,69.7175764188201,0.03138518168558,Sweden,1987,national,income
0.99,94.9973405027407,0.0331582626367731,Sweden,1992,national,income
0.99,90.7625412892198,0.0348841647214419,Sweden,1995,national,income
0.99,113.471745874915,0.0470293097371991,Sweden,2000,national,income
0.99,99.9410461863884,0.0313457804904588,Sweden,2003,national,income
0.99,110.978850715199,0.0370647369959662,Sweden,2004,national,income
0.99,110.800184587822,0.0381732936669285,Sweden,2005,national,income
0.99,114.307760239129,0.0395449172460814,Sweden,2006,national,income
0.99,127.171788184949,0.0439264347587559,Sweden,2007,national,income
0.99,136.573183137163,0.0483412432313036,Sweden,2008,national,income
0.99,128.314354921199,0.0393836111878371,Sweden,2009,national,income
0.99,133.495337198333,0.0419490668592194,Sweden,2010,national,income
0.99,136.442150525875,0.0390631365081872,Sweden,2011,national,income
0.99,138.13424282056,0.0389626113264396,Sweden,2012,national,income
0.99,148.884166371028,0.0442425793779511,Sweden,2013,national,income
0.99,154.949528740546,0.0421928343390998,Sweden,2014,national,income
0.99,161.911296428724,0.0512184134023055,Sweden,2015,national,income
0.99,154.291165672811,0.057637067459707,Sweden,2016,national,income
0.99,157.460648134688,0.047049395333152,Sweden,2017,national,income
0.99,150.644463080123,0.0534682067441592,Sweden,2018,national,income
0.99,154.690579853157,0.0512233149539333,Sweden,2019,national,income
0.99,236.600285716639,0.0663614016919732,Switzerland,1992,national,income
0.99,280.991422569436,0.0602766195159627,Switzerland,2008,national,income
0.99,272.704798477642,0.0570646510822794,Switzerland,2009,national,income
0.99,271.024366953784,0.0551470133987227,Switzerland,2010,national,income
0.99,255.287822892456,0.0511304825257248,Switzerland,2011,national,income
0.99,270.287423671855,0.0551089901563944,Switzerland,2012,national,income
0.99,212.559055667401,0.0662281531382881,Switzerland,2013,national,income
0.99,269.922593034813,0.0590330655478641,Switzerland,2014,national,income
0.99,273.968996573712,0.0634122193775046,Switzerland,2016,national,income
0.99,284.573054797461,0.0565035575217297,Switzerland,2017,national,income
0.99,6.63951761381121,0.0437783924121773,Tajikistan,1999,national,consumption
0.99,11.7229271769823,0.0545467181930312,Tajikistan,2003,national,consumption
0.99,15.9934605719108,0.0503624632624789,Tajikistan,2004,national,consumption
0.99,16.1300282445844,0.0631014287309773,Tajikistan,2007,national,consumption
0.99,19.3646334635144,0.0514641202406155,Tajikistan,2009,national,consumption
0.99,24.7222219811078,0.0508008970268355,Tajikistan,2015,national,consumption
0.99,7.98424153454917,0.0549676349818332,Tanzania,1991,national,consumption
0.99,5.98954738155,0.0607234368970381,Tanzania,2000,national,consumption
0.99,13.2162675893641,0.081289407561924,Tanzania,2007,national,consumption
0.99,14.6030575630887,0.0795319528327783,Tanzania,2011,national,consumption
0.99,17.5724502938083,0.0954069154972829,Tanzania,2018,national,consumption
0.99,33.6042224911896,0.0968720804808849,Thailand,1981,national,consumption
0.99,34.7296159379222,0.101742491762919,Thailand,1988,national,consumption
0.99,38.461429178418,0.0996013670377249,Thailand,1990,national,consumption
0.99,50.3769453288258,0.105718267198264,Thailand,1992,national,consumption
0.99,46.2532563089526,0.0935390448389776,Thailand,1994,national,consumption
0.99,52.6347029455407,0.0952078837334019,Thailand,1996,national,consumption
0.99,45.675753871074,0.0745323646731353,Thailand,1998,national,consumption
0.99,46.0793279929342,0.0839041873992705,Thailand,1999,national,consumption
0.99,45.2182462087709,0.08731118599789,Thailand,2000,national,consumption
0.99,51.2934820093276,0.0875398754458452,Thailand,2002,national,consumption
0.99,60.681377731537,0.0899963450685167,Thailand,2004,national,consumption
0.99,61.4000122832639,0.0775595743464249,Thailand,2006,national,consumption
0.99,55.6304736281366,0.0678308102986016,Thailand,2007,national,consumption
0.99,60.5495035215432,0.0726181502251776,Thailand,2008,national,consumption
0.99,60.4856996752289,0.0701215755652355,Thailand,2009,national,consumption
0.99,63.996002346692,0.0694898495010716,Thailand,2010,national,consumption
0.99,64.8111657061537,0.0732191017471829,Thailand,2011,national,consumption
0.99,67.5957815113862,0.0706282151924741,Thailand,2012,national,consumption
0.99,65.9356090072805,0.0644354081645403,Thailand,2013,national,consumption
0.99,61.7251360738734,0.0636516012781465,Thailand,2014,national,consumption
0.99,65.5435520452635,0.0630667723847442,Thailand,2015,national,consumption
0.99,68.5113056270388,0.0650580658179619,Thailand,2016,national,consumption
0.99,67.9552424638998,0.0620838226412313,Thailand,2017,national,consumption
0.99,64.7610526716535,0.0569824150191136,Thailand,2018,national,consumption
0.99,61.5298205987868,0.0557440867584233,Thailand,2019,national,consumption
0.99,62.6203072758628,0.0535562601367046,Thailand,2020,national,consumption
0.99,12.9388268128094,0.0760288597356275,Togo,2006,national,consumption
0.99,14.0676208988168,0.0815859653131527,Togo,2011,national,consumption
0.99,13.4385488401424,0.0723893535111363,Togo,2015,national,consumption
0.99,22.4757384139774,0.0764557965731403,Togo,2018,national,consumption
0.99,46.1826985822475,0.0584763052603197,Tonga,2000,national,consumption
0.99,45.4325372266179,0.0651890836891502,Tonga,2009,national,consumption
0.99,48.2084252007733,0.0594903137651655,Tonga,2015,national,consumption
0.99,88.6993084559064,0.0617092962684235,Trinidad and Tobago,1988,national,income
0.99,57.0501471550051,0.0745708188504544,Trinidad and Tobago,1992,national,income
0.99,38.5274766039908,0.0952684629992175,Tunisia,1985,national,consumption
0.99,33.9138461119764,0.0803083397787524,Tunisia,1990,national,consumption
0.99,38.8759123853586,0.0721612225821441,Tunisia,1995,national,consumption
0.99,46.1354555946658,0.0766449181566326,Tunisia,2000,national,consumption
0.99,42.8446684260374,0.0608920465865757,Tunisia,2005,national,consumption
0.99,45.9988238014751,0.0530240094343579,Tunisia,2010,national,consumption
0.99,50.574232767951,0.0516136919019899,Tunisia,2015,national,consumption
0.99,14.6939686590592,0.0753132154663514,Turkmenistan,1998,national,consumption
0.99,41.0310078855656,0.0870245255663688,Tuvalu,2010,national,consumption
0.99,13.8914160272622,0.0834193163722239,Uganda,1989,national,consumption
0.99,13.6204695798356,0.11479891502539,Uganda,1992,national,consumption
0.99,11.3363137118802,0.0781349804780884,Uganda,1996,national,consumption
0.99,13.4568374772689,0.105126615363425,Uganda,1999,national,consumption
0.99,14.1556218509266,0.116614579162294,Uganda,2002,national,consumption
0.99,14.4442909380515,0.0914309722564038,Uganda,2005,national,consumption
0.99,21.1657061154954,0.102290046094645,Uganda,2009,national,consumption
0.99,19.1640242665324,0.0792257108328835,Uganda,2012,national,consumption
0.99,19.854625809747,0.0909786247274712,Uganda,2016,national,consumption
0.99,16.9114592648913,0.109665813036488,Uganda,2019,national,consumption
0.99,21.5548366532061,0.0419671427814813,Ukraine,1992,national,consumption
0.99,22.5545826961029,0.0442518860506733,Ukraine,1993,national,consumption
0.99,36.6344464157319,0.0766308429985901,Ukraine,1995,national,consumption
0.99,24.9907106380047,0.0642300947276847,Ukraine,1996,national,consumption
0.99,14.1398034955785,0.0480079164398033,Ukraine,1999,national,income
0.99,21.5353943224736,0.0421842144259437,Ukraine,2002,national,consumption
0.99,24.0634208025461,0.0431748932062998,Ukraine,2003,national,consumption
0.99,27.0788275137711,0.0439673632413096,Ukraine,2004,national,consumption
0.99,31.233107205878,0.0424590521544294,Ukraine,2005,national,consumption
0.99,37.7095287896895,0.0522184767257717,Ukraine,2006,national,consumption
0.99,30.3463043975723,0.0403482136436656,Ukraine,2007,national,consumption
0.99,35.4074226132121,0.0395969771461526,Ukraine,2008,national,consumption
0.99,30.996692186335,0.0362521373785776,Ukraine,2009,national,consumption
0.99,32.6008091084482,0.0355896274482976,Ukraine,2010,national,consumption
0.99,33.7498448195931,0.0358568747614268,Ukraine,2011,national,consumption
0.99,34.7644336227508,0.0346834312709817,Ukraine,2012,national,consumption
0.99,37.4656286439032,0.0368655745719689,Ukraine,2013,national,consumption
0.99,35.0354552314988,0.0370866265956674,Ukraine,2014,national,consumption
0.99,33.2969900921637,0.0391884526463156,Ukraine,2015,national,consumption
0.99,32.7201646660973,0.040081571382551,Ukraine,2016,national,consumption
0.99,38.0166009758971,0.0400822853126886,Ukraine,2017,national,consumption
0.99,38.750085704628,0.0405775721838653,Ukraine,2018,national,consumption
0.99,45.783884767079,0.0405066498752533,Ukraine,2019,national,consumption
0.99,41.0128551578463,0.0400827766411093,Ukraine,2020,national,consumption
0.99,174.37849532194,0.0253123082173715,United Arab Emirates,2013,national,income
0.99,62.651807361302,0.05262257875876,United Kingdom,1969,national,income
0.99,81.5727171853859,0.0470114676281322,United Kingdom,1974,national,income
0.99,79.0804761396326,0.0384408297751383,United Kingdom,1979,national,income
0.99,92.7933682741367,0.0474575393653524,United Kingdom,1986,national,income
0.99,127.880495330673,0.0611995544090545,United Kingdom,1991,national,income
0.99,148.972301530819,0.0673093024585586,United Kingdom,1994,national,income
0.99,147.320285380381,0.0614770776109807,United Kingdom,1995,national,income
0.99,158.674163210851,0.0645447241258841,United Kingdom,1996,national,income
0.99,175.130908631852,0.0679213277934595,United Kingdom,1997,national,income
0.99,172.003850548972,0.0741604649503139,United Kingdom,1998,national,income
0.99,172.089521947729,0.0752038254312872,United Kingdom,1999,national,income
0.99,214.897208065149,0.109785111578149,United Kingdom,2000,national,income
0.99,221.800833873826,0.0882146103081503,United Kingdom,2001,national,income
0.99,197.212870437216,0.072270976650467,United Kingdom,2002,national,income
0.99,207.440210830669,0.0699387822746908,United Kingdom,2003,national,income
0.99,202.082808216206,0.0676021513286967,United Kingdom,2004,national,income
0.99,174.06397186868,0.0572931250557768,United Kingdom,2005,national,income
0.99,194.181881209204,0.0591068333824468,United Kingdom,2006,national,income
0.99,210.248955005557,0.0750627528515866,United Kingdom,2007,national,income
0.99,184.724499870088,0.0554145185773093,United Kingdom,2008,national,income
0.99,194.800967627155,0.0587444457476173,United Kingdom,2009,national,income
0.99,189.846656717059,0.0615990155518937,United Kingdom,2010,national,income
0.99,172.966188482135,0.0528364294509568,United Kingdom,2011,national,income
0.99,165.627680838528,0.049620520494771,United Kingdom,2012,national,income
0.99,174.506735725801,0.0559920186681742,United Kingdom,2013,national,income
0.99,188.998132081945,0.0603609498310438,United Kingdom,2014,national,income
0.99,174.700286216643,0.0574551563404597,United Kingdom,2015,national,income
0.99,199.874287583917,0.0615871801865434,United Kingdom,2016,national,income
0.99,198.180168735014,0.0605169803817933,United Kingdom,2017,national,income
0.99,182.353587818095,0.0507636057487355,United States,1974,national,income
0.99,176.703874447623,0.0462142849330444,United States,1979,national,income
0.99,103.292960421643,0.0841404617696638,Uruguay,2006,national,income
0.99,111.622546685521,0.0854836050547302,Uruguay,2007,national,income
0.99,116.994188825888,0.082167411342055,Uruguay,2008,national,income
0.99,125.434207014297,0.0846277425497185,Uruguay,2009,national,income
0.99,123.506474592047,0.0792049160409281,Uruguay,2010,national,income
0.99,123.32354864097,0.0712528526090929,Uruguay,2011,national,income
0.99,109.774383195839,0.0575564867178683,Uruguay,2012,national,income
0.99,120.652900872469,0.0642120350765725,Uruguay,2013,national,income
0.99,125.408917990246,0.0631959421356377,Uruguay,2014,national,income
0.99,125.069966075837,0.06244512852734,Uruguay,2015,national,income
0.99,122.832278282413,0.062477655757584,Uruguay,2016,national,income
0.99,128.410790910371,0.0638232604225041,Uruguay,2017,national,income
0.99,126.753335445166,0.0629902642846024,Uruguay,2018,national,income
0.99,124.124539387104,0.0618937224548239,Uruguay,2019,national,income
0.99,115.238482773638,0.0623694494431878,Uruguay,2020,national,income
0.99,12.1088228362277,0.0747851602008702,Uzbekistan,1998,national,consumption
0.99,6.63954485066232,0.0672151702305422,Uzbekistan,2000,national,consumption
0.99,6.39474115425534,0.0616700817191672,Uzbekistan,2002,national,consumption
0.99,6.60709626630721,0.0619122222922104,Uzbekistan,2003,national,consumption
0.99,21.6028234856737,0.0688375314796253,Vanuatu,2010,national,consumption
0.99,20.0975448214072,0.054965891386083,Vanuatu,2019,national,consumption
0.99,13.206461098948,0.0612014544507926,Vietnam,1992,national,consumption
0.99,17.7066659028869,0.062710530434929,Vietnam,1997,national,consumption
0.99,16.6168220571845,0.0601999235556208,Vietnam,2002,national,consumption
0.99,18.7556612216503,0.0574249861823884,Vietnam,2004,national,consumption
0.99,20.5360982992247,0.0568428426290712,Vietnam,2006,national,consumption
0.99,23.1333830951274,0.0614654000755902,Vietnam,2008,national,consumption
0.99,47.2587559052442,0.082810199856092,Vietnam,2010,national,consumption
0.99,40.361739324035,0.0602951505753664,Vietnam,2012,national,consumption
0.99,41.7266127661337,0.0583483039529519,Vietnam,2014,national,consumption
0.99,47.7104920758984,0.0590876980251098,Vietnam,2016,national,consumption
0.99,53.279632855291,0.056233993008684,Vietnam,2018,national,consumption
0.99,21.0349187855354,0.109126016169605,Zambia,1991,national,consumption
0.99,18.5677863604646,0.0982819037397263,Zambia,1993,national,consumption
0.99,21.719901629843,0.100184645385374,Zambia,1996,national,consumption
0.99,22.6531487075071,0.11186473806549,Zambia,1998,national,consumption
0.99,13.928671950141,0.0976574720981699,Zambia,2002,national,consumption
0.99,20.7512762994688,0.132590066973842,Zambia,2004,national,consumption
0.99,19.3636838122767,0.122109542643665,Zambia,2006,national,consumption
0.99,19.8785525923765,0.145007988350899,Zambia,2010,national,consumption
0.99,21.9770020656137,0.134073278313557,Zambia,2015,national,consumption
0.99,30.5307312615789,0.0872398098159538,Zimbabwe,2011,national,consumption
0.99,23.8784673544694,0.0882039642946076,Zimbabwe,2017,national,consumption
0.99,32.2152665230115,0.127581002306133,Zimbabwe,2019,national,consumption
