stateabb	ccode	year	milex	milper	irst	pec	tpop	upop	cinc	version
"MAW"	553	2009	51000	5	0	2197	14573	1382	.0005434	2021
"MAW"	553	2010	-9	5	0	2220	15014	1432	.0006523	2021
"MAW"	553	2011	43000	5	0	2293	15458	1484	.0005559	2021
"MAW"	553	2012	32000	5	0	2316	15906	1538	.0005616	2021
"MAW"	553	2013	25000	5	0	2324	16577	1594	.0005682	2021
"MAW"	553	2014	42000	5	0	2357	17069	1653	.0005782	2021
"MAW"	553	2015	36000	5	0	2378	17574	1713	.0005865	2021
"MAW"	553	2016	29000	5	0	2377	18092	1776	.0005947	2021
"SAF"	560	1920	5609	-9	0	11036	6842	611	.0038786	2021
"SAF"	560	1921	6521	-9	20	10977	6958	653	.0043002	2021
"SAF"	560	1922	4106	-9	15	9397	7129	672	.0038192	2021
"SAF"	560	1923	4351	2	25	11398	7310	696	.0033551	2021
"SAF"	560	1924	4846	-9	28	12208	7489	721	.0041885	2021
"SAF"	560	1925	5547	2	37	12713	7664	756	.0036039	2021
"SAF"	560	1926	5759	2	39	13447	7841	798	.0037436	2021
"SAF"	560	1927	5753	2	35	13126	8014	830	.003551	2021
"SAF"	560	1928	5294	2	32	13284	8190	865	.0034653	2021
"SAF"	560	1929	5152	2	39	13867	8364	892	.003426	2021
"SAF"	560	1930	4302	1	40	13081	8541	926	.003417	2021
"SAF"	560	1931	3696	2	43	11714	8718	955	.0034726	2021
"SAF"	560	1932	3514	2	43	10764	8898	989	.0035714	2021
"SAF"	560	1933	3576	2	9	11682	9074	1024	.0034987	2021
"SAF"	560	1934	6667	3	11	13339	9254	1072	.0036437	2021
"SAF"	560	1935	7368	4	188	14950	9435	1128	.0040299	2021
"SAF"	560	1936	8845	4	248	16568	9618	1178	.0041133	2021
"SAF"	560	1937	10393	4	284	17598	9802	1233	.0041214	2021
"SAF"	560	1938	16139	4	300	18598	9986	1283	.0044287	2021
"SAF"	560	1939	8322	5	368	19640	10170	1344	.0043412	2021
"SAF"	560	1940	28826	-9	363	21388	10353	1402	.0053545	2021
"SAF"	560	1941	112840	120	339	22385	10536	1470	.0056575	2021
"SAF"	560	1942	290160	-9	346	24759	10716	1548	.0063222	2021
"SAF"	560	1943	198429	140	418	23908	10899	1610	.0056633	2021
"SAF"	560	1944	201500	140	484	28252	11081	1683	.0058282	2021
"SAF"	560	1945	206537	-9	536	24578	11265	1766	.006418	2021
"SAF"	560	1946	96481	40	516	24655	11451	1839	.0062895	2021
"SAF"	560	1947	67331	30	603	24899	11690	1911	.0056087	2021
"SAF"	560	1948	67902	10	596	25156	11957	1978	.0052241	2021
"SAF"	560	1949	44088	9	636	26716	12212	2031	.0051927	2021
"SAF"	560	1950	29232	10	816	23448	13310	2090	.0050475	2021
"SAF"	560	1951	57071	11	1007	23588	13609	2154	.0050591	2021
"SAF"	560	1952	65151	13	1258	24858	13918	2217	.0051601	2021
"SAF"	560	1953	58741	14	1298	25206	14240	2284	.0050161	2021
"SAF"	560	1954	55960	15	1431	25965	14569	2358	.0051388	2021
"SAF"	560	1955	58252	16	1580	28473	14911	2429	.0047844	2021
"SAF"	560	1956	66964	17	1605	29762	15257	2506	.0047272	2021
"SAF"	560	1957	72062	19	1737	30795	15618	2583	.0047776	2021
"SAF"	560	1958	55882	20	1832	32847	15994	2670	.0049306	2021
"SAF"	560	1959	40571	21	1895	32287	16385	2761	.004678	2021
"SAF"	560	1960	61333	22	2113	33810	17122	2837	.0046757	2021
"SAF"	560	1961	90706	24	2475	35043	17577	2997	.0049205	2021
"SAF"	560	1962	161471	24	2634	36563	18048	3186	.0050208	2021
"SAF"	560	1963	164202	45	2834	37656	18547	3382	.0051719	2021
"SAF"	560	1964	237751	50	3107	40082	19076	3593	.0052926	2021
"SAF"	560	1965	252257	55	3293	42622	19607	3820	.0054106	2021
"SAF"	560	1966	284518	50	3302	41869	20162	4074	.0052317	2021
"SAF"	560	1967	325462	50	3750	43728	20725	4338	.0053871	2021
"SAF"	560	1968	332448	55	4060	66839	21292	4602	.005887	2021
"SAF"	560	1969	350104	55	4543	68723	21881	4884	.0058951	2021
"SAF"	560	1970	358656	40	4674	74458	22458	6046	.0059464	2021
"SAF"	560	1971	423658	60	4920	82562	23056	5528	.0061463	2021
"SAF"	560	1972	425670	75	5343	84453	23683	5830	.006212	2021
"SAF"	560	1973	632491	40	5630	88579	24333	6128	.0060136	2021
"SAF"	560	1974	964228	45	5834	92472	24997	6492	.0062764	2021
"SAF"	560	1975	1247438	50	6570	100198	25669	6771	.0068328	2021
"SAF"	560	1976	1445492	59	7137	104062	26347	7053	.0069834	2021
"SAF"	560	1977	1814627	67	7379	108629	27032	7336	.0072294	2021
"SAF"	560	1978	2181013	78	7903	110501	27728	7609	.0073588	2021
"SAF"	560	1979	2241625	70	8781	117197	28440	7853	.0074245	2021
"SAF"	560	1980	2858612	70	9064	126143	29170	8138	.0077956	2021
"SAF"	560	1981	3081006	78	9004	141513	29919	8402	.0081333	2021
"SAF"	560	1982	2675998	78	8271	149477	30686	8663	.0081276	2021
"SAF"	560	1983	3306705	77	7190	156422	31467	8919	.0079695	2021
"SAF"	560	1984	2634556	97	7827	167466	32254	9159	.0080303	2021
"SAF"	560	1985	2147000	95	8582	171876	33043	9296	.0080655	2021
"SAF"	560	1986	2340000	90	8127	177616	33833	9432	.0079638	2021
"SAF"	560	1987	3290000	102	9032	176347	34626	9569	.0082011	2021
"SAF"	560	1988	3410000	100	8830	184479	35425	9706	.0080391	2021
"SAF"	560	1989	3600000	100	9337	184257	36237	9843	.0082658	2021
"SAF"	560	1990	4320000	85	8691	185378	37066	9979	.0080122	2021
"SAF"	560	1991	3850000	80	9358	191848	38012	9891	.0083809	2021
"SAF"	560	1992	3320000	75	9096	179810	38819	10228	.0081796	2021
"SAF"	560	1993	3482000	75	8730	194129	39628	10577	.0082555	2021
"SAF"	560	1994	4071000	75	8525	204308	40436	10938	.0083398	2021
"SAF"	560	1995	3177000	75	8741	213960	41244	11280	.008183	2021
"SAF"	560	1996	2804000	75	7999	217215	42393	11633	.0078861	2021
"SAF"	560	1997	2517000	75	8311	231726	43336	11997	.007942	2021
"SAF"	560	1998	1900000	75	7956	225732	39357	12373	.007609	2021
"SAF"	560	1999	1755000	68	7857	228318	39900	12760	.0074388	2021
"SAF"	560	2000	2019000	63	8481	232201	40377	13041	.0073944	2021
"SAF"	560	2001	1829000	62	8821	229753	44929	13328	.0074942	2021
"SAF"	560	2002	1874000	60	9095	226352	46188	15864	.0078596	2021
"SAF"	560	2003	2712000	56	9481	244844	46869	16277	.0079489	2021
"SAF"	560	2004	3132000	56	9500	264197	47553	16704	.0079188	2021
"SAF"	560	2005	3697000	56	9494	253104	48235	17143	.0077185	2021
"SAF"	560	2006	3527000	56	9718	260748	48919	17595	.007577	2021
"SAF"	560	2007	3753000	62	9098	264741	49603	18061	.0074304	2021
"SAF"	560	2008	3359000	62	8246	278638	50267	18543	.0072794	2021
"SAF"	560	2009	4296000	62	7484	280582	50890	19037	.0073973	2021
"SAF"	560	2010	4182000	62	7617	270305	51452	19548	.0069938	2021
"SAF"	560	2011	5290000	62	7546	271710	51949	20689	.0070287	2021
"SAF"	560	2012	5069000	62	6938	266792	52386	21567	.0068408	2021
"SAF"	560	2013	4848000	62	7162	264542	53767	22517	.0067758	2021
"SAF"	560	2014	4005000	62	6550	275993	54540	23386	.006704	2021
"SAF"	560	2015	3506000	62	6417	264858	55291	23984	.0065866	2021
"SAF"	560	2016	3090000	67	6141	273718	56015	24600	.0066248	2021
"NAM"	565	1990	47440	10	0	-9	1352	114	.0001506	2021
"NAM"	565	1991	50000	8	0	485	1388	118	.0001268	2021
"NAM"	565	1992	65320	8	0	492	1424	121	.0001341	2021
"NAM"	565	1993	57000	8	0	592	1461	126	.0001359	2021
"NAM"	565	1994	57000	8	0	592	1499	132	.0001362	2021
"NAM"	565	1995	65000	8	0	524	1536	137	.0001375	2021
"NAM"	565	1996	74000	8	0	550	1575	142	.0001409	2021
"NAM"	565	1997	89000	8	0	555	1613	147	.0001453	2021
"NAM"	565	1998	94000	3	0	596	1660	152	.0001108	2021
"NAM"	565	1999	120000	3	0	608	1695	158	.0001162	2021
"NAM"	565	2000	109000	9	0	660	1726	163	.0001602	2021
"NAM"	565	2001	91000	9	0	662	1726	169	.0001601	2021
"NAM"	565	2002	80000	9	0	622	1958	0	.0001473	2021
"NAM"	565	2003	131000	9	0	669	1981	0	.0001542	2021
"NAM"	565	2004	169000	9	0	736	2003	0	.0001586	2021
"NAM"	565	2005	166000	9	0	775	2027	0	.0001594	2021
"NAM"	565	2006	197000	9	0	841	2053	0	.0001632	2021
"NAM"	565	2007	239000	9	0	895	2081	0	.0001671	2021
"NAM"	565	2008	287000	9	0	1296	2111	0	.0001719	2021
"NAM"	565	2009	311000	9	0	1033	2143	304	.0001967	2021
"NAM"	565	2010	398000	9	0	975	2179	314	.0002036	2021
"NAM"	565	2011	460000	9	0	902	2218	324	.0002095	2021
"NAM"	565	2012	381000	9	0	981	2259	335	.0002023	2021
"NAM"	565	2013	458000	9	0	1014	2317	345	.0002116	2021
"NAM"	565	2014	410000	9	0	986	2371	356	.0002059	2021
"NAM"	565	2015	574000	9	0	1003	2426	368	.0002281	2021
"NAM"	565	2016	413000	9	0	1066	2480	380	.0002125	2021
"LES"	570	1966	0	0	0	69	982	0	.0000509	2021
"LES"	570	1967	0	0	0	71	1002	0	.0000508	2021
"LES"	570	1968	0	0	0	0	1022	0	.0000487	2021
"LES"	570	1969	0	0	0	0	1043	0	.0000487	2021
"LES"	570	1970	0	0	0	253	1064	0	.0000539	2021
"LES"	570	1971	0	0	0	258	1086	0	.0000539	2021
"LES"	570	1972	0	0	0	263	1109	0	.0000539	2021
"LES"	570	1973	0	0	0	269	1137	0	.0000539	2021
"LES"	570	1974	0	1	0	275	1160	0	.0000602	2021
"LES"	570	1975	0	1	0	282	1187	0	.0000604	2021
"LES"	570	1976	0	1	0	289	1214	0	.0000604	2021
"LES"	570	1977	0	1	0	296	1254	0	.0000612	2021
"LES"	570	1978	1000	1	0	304	1291	0	.000062	2021
"LES"	570	1979	6000	1	0	311	1329	0	.0000639	2021
"LES"	570	1980	0	1	0	320	1339	0	.0000618	2021
"LES"	570	1981	11000	2	0	328	1366	0	.0000707	2021
"LES"	570	1982	10000	2	0	349	1400	0	.0000711	2021
"LES"	570	1983	23000	2	0	358	1434	0	.0000741	2021
"LES"	570	1984	47000	2	0	363	1468	0	.0000784	2021
"LES"	570	1985	11550	2	0	373	1503	0	.0000716	2021
"LES"	570	1986	31560	2	0	382	1578	100	.0000916	2021
"LES"	570	1987	15000	2	0	391	1618	106	.000089	2021
"LES"	570	1988	17070	2	0	400	1692	112	.000091	2021
"LES"	570	1989	31840	2	0	410	1700	119	.0000952	2021
"LES"	570	1990	23744	2	0	857	1783	126	.0000999	2021
"LES"	570	1991	22836	2	0	890	1830	133	.0001038	2021
"LES"	570	1992	37780	2	0	925	1878	140	.0001097	2021
"LES"	570	1993	17100	2	0	957	1927	148	.0001064	2021
"LES"	570	1994	32000	2	0	987	1977	157	.0001103	2021
"LES"	570	1995	33000	2	0	1011	2027	164	.0001111	2021
"LES"	570	1996	33000	2	0	1034	2078	172	.0001116	2021
"LES"	570	1997	32000	2	0	1064	2131	180	.0001126	2021
"LES"	570	1998	42000	2	0	1084	2062	189	.0001129	2021
"LES"	570	1999	34000	2	0	1218	2108	198	.000113	2021
"LES"	570	2000	27000	2	0	1230	2153	206	.0001117	2021
"LES"	570	2001	24000	2	0	1242	2153	215	.0001119	2021
"LES"	570	2002	20000	2	0	1252	1885	0	.0000838	2021
"LES"	570	2003	27000	2	0	1122	1899	0	.0000823	2021
"LES"	570	2004	31000	2	0	1140	1912	0	.000082	2021
"LES"	570	2005	35000	2	0	1168	1926	0	.0000825	2021
"LES"	570	2006	35000	2	0	1194	1940	0	.0000819	2021
"LES"	570	2007	40000	2	0	1220	1956	0	.0000821	2021
"LES"	570	2008	36000	2	0	1244	1972	0	.0000805	2021
"LES"	570	2009	54000	2	0	1271	1990	0	.0000824	2021
"LES"	570	2010	56000	2	0	1289	2009	0	.0000815	2021
"LES"	570	2011	50000	2	0	1412	2030	0	.0000815	2021
"LES"	570	2012	55000	2	0	1432	2052	0	.0000819	2021
"LES"	570	2013	54000	2	0	1447	2117	0	.0000825	2021
"LES"	570	2014	54000	2	0	1458	2146	0	.0000825	2021
"LES"	570	2015	44000	2	0	1405	2175	0	.0000815	2021
"LES"	570	2016	40000	2	0	1417	2204	0	.0000815	2021
"BOT"	571	1966	0	0	0	0	538	0	.0000267	2021
"BOT"	571	1967	0	0	0	0	539	0	.0000262	2021
"BOT"	571	1968	0	0	0	3	553	0	.0000264	2021
"BOT"	571	1969	0	0	0	3	570	0	.0000267	2021
"BOT"	571	1970	0	0	0	202	597	0	.0000315	2021
"BOT"	571	1971	0	0	0	210	593	0	.0000309	2021
"BOT"	571	1972	0	0	0	227	621	0	.0000317	2021
"BOT"	571	1973	0	0	0	250	650	0	.0000326	2021
"BOT"	571	1974	0	1	0	289	680	0	.0000402	2021
"BOT"	571	1975	0	1	0	341	712	0	.0000419	2021
"BOT"	571	1976	0	1	0	510	745	0	.0000453	2021
"BOT"	571	1977	3000	1	0	591	780	0	.0000484	2021
"BOT"	571	1978	7000	1	0	627	763	0	.0000485	2021
"BOT"	571	1979	13000	2	0	685	854	0	.0000598	2021
"BOT"	571	1980	37000	3	0	712	894	0	.0000733	2021
"BOT"	571	1981	31000	3	0	738	935	0	.0000722	2021
"BOT"	571	1982	27000	3	0	781	975	0	.0000723	2021
"BOT"	571	1983	26000	3	0	758	1011	0	.000072	2021
"BOT"	571	1984	22000	3	0	776	1048	0	.0000708	2021
"BOT"	571	1985	20290	3	0	833	1088	0	.0000718	2021
"BOT"	571	1986	22590	4	0	920	1128	0	.0000793	2021
"BOT"	571	1987	27260	4	0	1050	1169	107	.0000972	2021
"BOT"	571	1988	38100	4	0	1080	1210	114	.0000998	2021
"BOT"	571	1989	110010	6	0	1165	1245	119	.0001306	2021
"BOT"	571	1990	130940	6	0	1128	1300	129	.0001335	2021
"BOT"	571	1991	61000	7	0	1131	1348	137	.0001322	2021
"BOT"	571	1992	-9	7	0	1254	1358	157	.0001505	2021
"BOT"	571	1993	166000	7	0	1253	1381	177	.0001659	2021
"BOT"	571	1994	234000	7	0	1280	1423	196	.0001791	2021
"BOT"	571	1995	225000	7	0	1304	1456	216	.0001784	2021
"BOT"	571	1996	234000	7	0	1137	1496	236	.0001795	2021
"BOT"	571	1997	241000	8	0	1205	1533	256	.0001925	2021
"BOT"	571	1998	261000	8	0	1367	1570	275	.000202	2021
"BOT"	571	1999	259000	8	0	1198	1597	295	.0001998	2021
"BOT"	571	2000	275000	9	0	1404	1622	315	.0002125	2021
"BOT"	571	2001	203000	9	0	1403	1681	186	.0001905	2021
"BOT"	571	2002	229000	9	0	1460	1809	0	.0001806	2021
"BOT"	571	2003	304000	9	0	1359	1833	0	.0001858	2021
"BOT"	571	2004	341000	9	0	1469	1855	0	.0001876	2021
"BOT"	571	2005	305000	9	0	1557	1876	0	.0001841	2021
"BOT"	571	2006	289000	9	0	1558	1896	0	.000179	2021
"BOT"	571	2007	317000	9	0	1509	1915	0	.0001786	2021
"BOT"	571	2008	293000	9	0	1527	1934	0	.0001702	2021
"BOT"	571	2009	375000	9	0	1363	1952	0	.0001756	2021
"BOT"	571	2010	620000	9	0	1577	1969	0	.0002012	2021
"BOT"	571	2011	540000	9	0	1327	1987	0	.000189	2021
"BOT"	571	2012	466000	9	0	1750	2004	0	.0001843	2021
"BOT"	571	2013	438000	9	0	1975	2129	0	.0001861	2021
"BOT"	571	2014	346000	9	0	2513	2169	0	.0001796	2021
"BOT"	571	2015	351000	9	0	2123	2209	0	.0001802	2021
"BOT"	571	2016	486000	9	0	2423	2250	0	.0001988	2021
"SWA"	572	1968	0	0	0	255	398	0	.0000255	2021
"SWA"	572	1969	0	0	0	262	409	0	.0000254	2021
"SWA"	572	1970	0	0	0	437	419	0	.0000284	2021
"SWA"	572	1971	0	0	0	450	429	0	.0000284	2021
"SWA"	572	1972	0	0	0	462	441	0	.0000284	2021
"SWA"	572	1973	0	0	0	451	453	0	.0000278	2021
"SWA"	572	1974	1000	1	0	456	466	0	.0000347	2021
"SWA"	572	1975	1000	1	0	486	479	0	.0000353	2021
"SWA"	572	1976	3000	2	0	495	493	0	.0000424	2021
"SWA"	572	1977	5000	2	0	510	506	0	.0000433	2021
"SWA"	572	1978	8000	2	0	580	521	0	.000045	2021
"SWA"	572	1979	9000	2	0	587	535	0	.0000448	2021
"SWA"	572	1980	10000	2	0	662	550	0	.0000462	2021
"SWA"	572	1981	22000	2	0	692	566	0	.0000495	2021
"SWA"	572	1982	23000	2	0	717	587	0	.0000501	2021
"SWA"	572	1983	18000	3	0	653	603	0	.000054	2021
"SWA"	572	1984	9000	3	0	580	620	0	.0000502	2021
"SWA"	572	1985	8000	3	0	609	638	0	.0000504	2021
"SWA"	572	1986	8000	3	0	695	668	0	.0000517	2021
"SWA"	572	1987	7000	3	0	647	692	0	.0000509	2021
"SWA"	572	1988	8000	3	0	648	717	0	.0000509	2021
"SWA"	572	1989	11000	4	0	675	743	0	.0000584	2021
"SWA"	572	1990	9652	3	0	750	769	0	.0000532	2021
"SWA"	572	1991	9652	3	0	709	796	0	.0000552	2021
"SWA"	572	1992	-9	3	0	675	833	0	.0000653	2021
"SWA"	572	1993	20000	3	0	607	851	0	.0000589	2021
"SWA"	572	1994	22000	3	0	765	879	0	.0000617	2021
"SWA"	572	1995	23000	3	0	737	908	0	.000062	2021
"SWA"	572	1996	24000	3	0	738	938	0	.0000629	2021
"SWA"	572	1997	23000	3	0	843	906	0	.000063	2021
"SWA"	572	1998	27000	3	0	908	952	0	.0000663	2021
"SWA"	572	1999	21000	3	0	947	980	0	.0000656	2021
"SWA"	572	2000	205000	-9	0	925	1008	0	.0000954	2021
"SWA"	572	2001	20000	-9	0	927	1030	0	.0000508	2021
"SWA"	572	2002	-9	-9	0	956	1082	0	.0000587	2021
"SWA"	572	2003	-9	-9	0	944	1088	0	.0000575	2021
"SWA"	572	2004	-9	-9	0	937	1095	0	.0000565	2021
"SWA"	572	2005	-9	-9	0	966	1105	0	.0000564	2021
"SWA"	572	2006	-9	-9	0	1155	1118	0	.0000585	2021
"SWA"	572	2007	-9	-9	0	1180	1135	0	.0000586	2021
"SWA"	572	2008	-9	-9	0	1201	1154	0	.0000587	2021
"SWA"	572	2009	-9	-9	0	1164	1174	0	.0000586	2021
"SWA"	572	2010	-9	-9	0	1082	1193	0	.0000568	2021
"SWA"	572	2011	-9	-9	0	1080	1212	0	.0000564	2021
"SWA"	572	2012	-9	-9	0	1185	1231	0	.0000574	2021
"SWA"	572	2013	-9	-9	0	1374	1271	0	.0000601	2021
"SWA"	572	2014	-9	-9	0	1168	1295	0	.0000579	2021
"SWA"	572	2015	-9	-9	0	1164	1319	0	.0000581	2021
"SWA"	572	2016	-9	-9	0	972	1343	0	.0000562	2021
"MAG"	580	1960	405	1	0	13	5367	242	.0004032	2021
"MAG"	580	1961	810	2	0	14	5506	251	.0004121	2021
"MAG"	580	1962	9000	3	0	15	5651	261	.0004273	2021
"MAG"	580	1963	4861	6	0	16	5800	270	.0004454	2021
"MAG"	580	1964	8912	7	0	17	5949	280	.0004572	2021
"MAG"	580	1965	10533	5	0	19	6080	290	.0004459	2021
"MAG"	580	1966	11343	8	0	20	6247	301	.0004662	2021
"MAG"	580	1967	12153	9	0	22	6396	310	.0004717	2021
"MAG"	580	1968	12963	9	0	1608	6547	332	.0005138	2021
"MAG"	580	1969	13774	9	0	1641	6701	339	.000511	2021
"MAG"	580	1970	12243	9	0	1827	6860	338	.0005041	2021
"MAG"	580	1971	12774	8	0	1765	7025	347	.0004962	2021
"MAG"	580	1972	16117	8	0	1956	7195	357	.0004993	2021
"MAG"	580	1973	20368	8	0	1983	7375	367	.0004996	2021
"MAG"	580	1974	25908	11	0	1957	7568	378	.0005174	2021
"MAG"	580	1975	30188	13	0	2235	7778	388	.0005366	2021
"MAG"	580	1976	35584	17	0	1916	8006	399	.0005589	2021
"MAG"	580	1977	43684	17	0	1827	8252	409	.0005631	2021
"MAG"	580	1978	52165	20	0	1753	8514	420	.0005829	2021
"MAG"	580	1979	81891	20	0	1747	8788	431	.0005919	2021
"MAG"	580	1980	92330	20	0	2050	9072	442	.0006018	2021
"MAG"	580	1981	101330	28	0	1929	8955	453	.0006355	2021
"MAG"	580	1982	71095	28	0	1989	9671	464	.0006484	2021
"MAG"	580	1983	67845	29	0	1867	9400	476	.000635	2021
"MAG"	580	1984	55986	28	0	1778	10320	487	.000643	2021
"MAG"	580	1985	54341	27	0	2167	9985	499	.0006238	2021
"MAG"	580	1986	58850	26	0	2141	11035	525	.000646	2021
"MAG"	580	1987	36660	26	0	2363	11418	552	.0006518	2021
"MAG"	580	1988	32000	21	0	2566	11816	580	.0006297	2021
"MAG"	580	1989	35000	21	0	2415	12224	610	.0006399	2021
"MAG"	580	1990	36630	21	0	2727	11197	641	.0006005	2021
"MAG"	580	1991	30400	21	0	2851	11493	674	.000627	2021
"MAG"	580	1992	30980	21	0	2965	13504	709	.0006945	2021
"MAG"	580	1993	37000	21	0	3114	13950	745	.0007079	2021
"MAG"	580	1994	55000	21	0	3287	14406	784	.0007228	2021
"MAG"	580	1995	33000	21	0	3448	14874	824	.0007284	2021
"MAG"	580	1996	38000	21	0	3602	15353	867	.0007408	2021
"MAG"	580	1997	37000	21	0	3403	15845	911	.0007473	2021
"MAG"	580	1998	45000	20	0	3469	15057	958	.0007201	2021
"MAG"	580	1999	-9	20	0	3657	15497	1007	.0008627	2021
"MAG"	580	2000	-9	-9	0	3847	15942	1057	.00086	2021
"MAG"	580	2001	-9	-9	0	3702	15529	1109	.0008393	2021
"MAG"	580	2002	293000	14	0	3561	16736	1441	.0008051	2021
"MAG"	580	2003	324000	14	0	3975	17245	1480	.0008142	2021
"MAG"	580	2004	251000	75	0	3936	17763	1520	.0013072	2021
"MAG"	580	2005	54000	135	0	3628	18290	1561	.0017831	2021
"MAG"	580	2006	54000	14	0	4261	18826	1643	.0007972	2021
"MAG"	580	2007	82000	14	0	4261	19371	1731	.0008124	2021
"MAG"	580	2008	103000	14	0	4267	19927	1823	.0008227	2021
"MAG"	580	2009	90000	14	0	4303	20496	1919	.0008316	2021
"MAG"	580	2010	56000	14	0	4354	21080	2021	.0008366	2021
"MAG"	580	2011	72000	14	0	4468	21679	2129	.0008523	2021
"MAG"	580	2012	69000	14	0	4576	22294	2242	.0008645	2021
"MAG"	580	2013	72000	14	0	4841	22961	2361	.0008738	2021
"MAG"	580	2014	74000	14	0	4879	23590	2796	.0009099	2021
"MAG"	580	2015	57000	14	0	5011	24234	2946	.0009246	2021
"MAG"	580	2016	58000	14	0	5107	24895	3105	.0009415	2021
"COM"	581	1975	0	0	0	1	316	0	.0000131	2021
"COM"	581	1976	-9	0	0	1	328	0	.0000159	2021
"COM"	581	1977	-9	-9	0	1	341	0	.0000203	2021
"COM"	581	1978	-9	-9	0	1	355	0	.0000208	2021
"COM"	581	1979	-9	1	0	1	369	0	.0000245	2021
"COM"	581	1980	2639	1	0	1	383	0	.0000214	2021
"COM"	581	1981	2900	1	0	1	396	0	.0000215	2021
"COM"	581	1982	1816	1	0	1	409	0	.0000215	2021
"COM"	581	1983	-9	1	0	1	421	0	.0000255	2021
"COM"	581	1984	1601	1	0	2	435	0	.0000216	2021
"COM"	581	1985	-9	1	0	2	448	0	.0000257	2021
"COM"	581	1986	-9	1	0	2	476	0	.0000264	2021
"COM"	581	1987	3030	1	0	2	477	0	.0000224	2021
"COM"	581	1988	-9	1	0	2	491	0	.0000263	2021
"COM"	581	1989	-9	1	0	2	507	0	.0000267	2021
"COM"	581	1990	-9	1	0	45	523	0	.0000274	2021
"COM"	581	1991	-9	1	0	47	539	0	.0000287	2021
"COM"	581	1992	-9	1	0	49	557	0	.0000294	2021
"COM"	581	1993	-9	-9	0	51	575	0	.0000271	2021
"COM"	581	1994	-9	-9	0	66	593	0	.0000278	2021
"COM"	581	1995	-9	-9	0	69	612	0	.0000282	2021
"COM"	581	1996	-9	-9	0	72	632	0	.0000287	2021
"COM"	581	1997	-9	-9	0	74	651	0	.0000292	2021
"COM"	581	1998	-9	-9	0	62	658	0	.0000289	2021
"COM"	581	1999	-9	-9	0	64	676	0	.0000293	2021
"COM"	581	2000	-9	-9	0	66	694	0	.0000297	2021
"COM"	581	2001	-9	-9	0	68	694	0	.0000296	2021
"COM"	581	2002	-9	-9	0	70	556	0	.0000234	2021
"COM"	581	2003	-9	-9	0	73	570	0	.0000236	2021
"COM"	581	2004	-9	-9	0	76	585	0	.0000239	2021
"COM"	581	2005	-9	-9	0	78	601	0	.0000243	2021
"COM"	581	2006	-9	-9	0	81	617	0	.0000246	2021
"COM"	581	2007	-9	-9	0	82	633	0	.0000249	2021
"COM"	581	2008	-9	-9	0	84	649	0	.0000252	2021
"COM"	581	2009	-9	-9	0	86	666	0	.0000256	2021
"COM"	581	2010	-9	-9	0	91	683	0	.0000259	2021
"COM"	581	2011	-9	-9	0	92	700	0	.0000262	2021
"COM"	581	2012	-9	-9	0	94	718	0	.0000265	2021
"COM"	581	2013	-9	-9	0	96	742	0	.0000269	2021
"COM"	581	2014	-9	-9	0	98	759	0	.0000272	2021
"COM"	581	2015	-9	-9	0	99	777	0	.0000275	2021
"COM"	581	2016	-9	-9	0	102	796	0	.0000279	2021
"MAS"	590	1968	46	0	0	569	803	137	.0000894	2021
"MAS"	590	1969	43	0	0	634	815	137	.0000888	2021
"MAS"	590	1970	68	0	0	558	829	139	.0000842	2021
"MAS"	590	1971	372	0	0	599	841	141	.0000841	2021
"MAS"	590	1972	435	0	0	662	851	133	.0000813	2021
"MAS"	590	1973	540	0	0	695	869	140	.0000818	2021
"MAS"	590	1974	693	0	0	679	881	141	.0000801	2021
"MAS"	590	1975	873	3	0	473	892	142	.0000939	2021
"MAS"	590	1976	823	3	0	682	904	142	.000096	2021
"MAS"	590	1977	1002	1	0	661	918	143	.0000819	2021
"MAS"	590	1978	1019	0	0	665	933	144	.0000745	2021
"MAS"	590	1979	1094	0	0	688	950	144	.0000737	2021
"MAS"	590	1980	1132	0	0	437	966	145	.0000692	2021
"MAS"	590	1981	1630	0	0	474	980	146	.0000692	2021
"MAS"	590	1982	2347	0	0	562	993	147	.0000701	2021
"MAS"	590	1983	2108	1	0	486	1002	148	.0000739	2021
"MAS"	590	1984	3000	1	0	472	1012	135	.0000703	2021
"MAS"	590	1985	2000	1	0	685	1021	136	.0000723	2021
"MAS"	590	1986	3000	1	0	759	1028	137	.0000724	2021
"MAS"	590	1987	3000	1	0	746	1036	138	.000071	2021
"MAS"	590	1988	4000	1	0	704	1043	138	.0000693	2021
"MAS"	590	1989	5000	1	0	681	1051	138	.0000687	2021
"MAS"	590	1990	7000	1	0	589	1059	140	.0000664	2021
"MAS"	590	1991	7000	1	0	576	1070	142	.0000676	2021
"MAS"	590	1992	11300	1	0	615	1084	143	.0000691	2021
"MAS"	590	1993	11200	1	0	600	1097	144	.0000679	2021
"MAS"	590	1994	11000	1	0	620	1113	145	.0000671	2021
"MAS"	590	1995	14000	1	0	686	1122	136	.0000664	2021
"MAS"	590	1996	94000	1	0	620	1134	146	.0000813	2021
"MAS"	590	1997	87000	1	0	785	1148	131	.0000802	2021
"MAS"	590	1998	90000	2	0	729	1141	117	.0000858	2021
"MAS"	590	1999	91000	2	0	683	1150	102	.0000832	2021
"MAS"	590	2000	9000	-9	0	886	1158	187	.0000718	2021
"MAS"	590	2001	9000	-9	0	980	1200	271	.0000821	2021
