Entity,Year,reporting_level,welfare_type,median_40,median_50,median_60,headcount_40_median,headcount_50_median,headcount_60_median,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_severity_40_median,poverty_severity_50_median,poverty_severity_60_median,watts_40_median,watts_50_median,watts_60_median,headcount_stacked_below_40_median,headcount_stacked_below_50_median,headcount_stacked_below_60_median,headcount_stacked_above_60_median,headcount_ratio_stacked_below_40_median,headcount_ratio_stacked_below_50_median,headcount_ratio_stacked_below_60_median,headcount_ratio_stacked_above_60_median
Pakistan,2007,national,consumption,1.2958416511127362,1.61980206389092,1.9437624766691044,813236.0,5226027.0,15120434.0,0.48462280995577994,3.11428749173952,9.01055065133828,0.057041070621891864,0.35049542689332003,1.25767874791234,124037.36708483561,952702.3566778423,4102285.217356919,0.15252321230840202,0.18229954737659074,0.27130737235167446,11.770204498167711,11.254433578056428,13.957845961539277,0.00011257510591558896,0.0006818780151697434,0.0027806736291839,0.0006390792317511665,0.0039281162627161,0.0143265747900326,813236.0,4412791.0,9894407.0,152687672.0,0.48462259624097065,2.629664981738129,5.89626284203458,90.98944957998633
Pakistan,2010,national,consumption,1.4184901117612874,1.773112639701609,2.127735167641931,1104508.0,5361992.0,15997394.0,0.61558297599737,2.9884368655489197,8.91594038409041,0.07924004712038987,0.36487718931072,1.2497066352750001,201675.49362607088,1160820.6636243528,4770981.562654989,0.18259305829027123,0.21649056239254977,0.2982349226789681,12.872353270305995,12.209633925399247,14.016543375061469,0.0001618829692691268,0.0008057126839240623,0.0028639323148984,0.0008953535637132633,0.0041642729436891,0.0143390359442291,1104508.0,4257484.0,10635402.0,163427249.0,0.615583222868667,2.3728535438691107,5.927503503518188,91.08405972974404
Pakistan,2011,national,consumption,1.4311363935165538,1.788920491895692,2.1467045902748305,944272.0,5782888.0,17447423.0,0.51503830723852,3.1541847822582203,9.51642147805166,0.04898163135784396,0.34525643583837,1.28634965089185,128520.34901837462,1132375.4539384467,5062778.683844615,0.1361052207609403,0.19581486861555103,0.29017343614839936,9.51028996100825,10.945979405046055,13.517157296023207,8.708331825310186e-05,0.0006553763351987174,0.0027796027789684,0.0005418112417272423,0.0038525351892986,0.0145986714202289,944272.0,4838616.0,11664535.0,165892745.0,0.5150382539193484,2.639146703519984,6.362236452188699,90.48357859037198
Pakistan,2013,national,consumption,1.55048395583612,1.93810494479515,2.32572593375418,1968476.0,7764960.0,20308020.0,1.0292101954206,4.05988055367678,10.61797324933992,0.09952988896252875,0.55552432682609,1.66024158364515,295152.7009907485,2059237.0196268065,7385089.938578793,0.1499397000475233,0.2651960885344943,0.3636538637729721,9.670509616248575,13.68326773256979,15.636144332189783,0.0001538023719212559,0.0011680906081304,0.0040512428206669,0.0010859936835149,0.0062713548429719,0.0191907586822503,1968476.0,5796484.0,12543060.0,170952779.0,1.029210381997829,3.030670179308411,6.5580924400509275,89.38202699864283
Pakistan,2015,national,consumption,1.6332317990583243,2.0415397488229052,2.449847698587486,1600567.0,7475651.0,19982231.0,0.8025829950946001,3.7485658329596596,10.01982449849117,0.07827662955602721,0.47462651845984005,1.48493284607065,254955.1555060555,1932385.1593311979,7254871.987334584,0.1592905236119797,0.2584905527734237,0.363066165501469,9.753087326846204,12.661548859014973,14.819948428255469,0.00012779663094053474,0.000955821530214118,0.0035147539937379,0.0008573254152607563,0.0053303506062509,0.0170789471678063,1600567.0,5875084.0,12506580.0,179444722.0,0.8025830891574621,2.9459829334102094,6.2712586297199255,89.9801753477124
Pakistan,2018,national,consumption,1.6292681765164059,2.0365852206455073,2.443902264774609,1417030.0,7403551.0,20363086.0,0.66769118633215,3.48848460310588,9.59489697215679,0.06055792807856386,0.42074188344321994,1.40642013195836,209395.2633098737,1818534.7539216569,7294611.70155127,0.14777052236711552,0.2456300704785659,0.35822722064579354,9.069748276988307,12.06087857205956,14.65800109149747,9.495740095754822e-05,0.0008151172235385995,0.0032129314649266,0.0006614115017796185,0.0047015626227511,0.0160833033125841,1417030.0,5986521.0,12959535.0,191865202.0,0.6676913871161227,2.820793145162628,6.10641263807396,90.40510282964729
Panama,1979,national,income,3.5055067929225903,4.381883491153237,5.258260189383885,331797.0,458473.0,576797.0,17.17996271015077,23.73905017796362,29.865695460583208,5.21521792703983,8.271114028993221,11.36577604245268,353080.28149127396,699962.9043452453,1154227.3383138685,1.0641454910420347,1.5267265560790828,2.0010980263660674,30.35639506363192,34.84178799279928,38.05627630230556,0.0208967785385351,0.0378232136279503,0.0564130896668828,0.0715058310164104,0.1184335499575559,0.1685650902572413,331797.0,126676.0,118324.0,1354505.0,17.179964604189298,6.559098473465051,6.126644098126549,70.1342928242191
Panama,1989,national,income,2.715918710095,3.39489838761875,4.0738780651425,625717.0,730882.0,840628.0,25.86224106500234,30.208943761560818,34.74496577303556,17.37171236589018,19.50853473934182,21.65627212894096,1141488.0813962459,1602372.2518993444,2134537.114303043,1.8242881069177375,2.1923816045536,2.5392172450870576,67.17020285389637,64.57871058966748,62.32924021004636,0.1445040310706579,0.1590038020785718,0.173402041367569,0.1639696505351,0.2070759252269132,0.250232545987598,625717.0,105165.0,109746.0,1578796.0,25.86223001838454,4.346695742457709,4.536038329784279,65.25503590937348
Panama,1991,national,income,2.873620688346871,3.5920258604335884,4.310431032520306,619100.0,723743.0,840678.0,24.53712784264382,28.684519734285658,33.31906999981496,15.583406319299408,17.80088384003386,19.99208372587995,1129871.0514925993,1613310.89379091,2174281.687654498,1.8250218890205125,2.2291212402619576,2.586343032236478,63.50949157699747,62.05749420726284,60.00195833603781,0.1235201077208659,0.139294114306036,0.1545533620392813,0.1779863599942309,0.223893133597185,0.2692162491061358,619100.0,104643.0,116935.0,1682437.0,24.53712969880485,4.147373385676039,4.634548960312947,66.68094795520616
Panama,1995,national,income,3.7485756011037976,4.685719501379747,5.622863401655696,646362.0,775382.0,919450.0,23.592727327221567,28.302056444512708,33.5606615955938,14.273065342908382,16.59876180085075,19.00688444324234,1465822.2400256156,2130834.689328274,2927967.4612094653,2.2678038622716303,2.748109563193722,3.184477090879836,60.497749107790646,58.648614420571256,56.634438068371736,0.1134412999473103,0.1283230354477834,0.1436034432725603,0.1543625752083098,0.1986415056071341,0.2442171267089048,646362.0,129020.0,144068.0,1820217.0,23.59272130518052,4.709331462546361,5.2585952964356615,66.43935193583745
Panama,1997,national,income,3.7050542624468767,4.631317828058596,5.557581393670315,625326.0,764646.0,911146.0,21.91120964920539,26.79295639908586,31.92626032447134,12.590100327670969,14.93121441898389,17.3327356423311,1331262.1376654326,1973510.9240621238,2749114.0779973497,2.1289089813400253,2.5809471625590454,3.0172047926428363,57.45958980730447,55.728137398010404,54.28988941267177,0.0946145965891799,0.1102416497274745,0.1259233863732599,0.1688795361372463,0.2149100253164159,0.2617242154870133,625326.0,139320.0,146500.0,1942761.0,21.91122555850629,4.881728801954654,5.133313734469974,68.0737319050691
Panama,1998,national,income,3.647686765267007,4.559608456583758,5.47153014790051,628866.0,782241.0,923541.0,21.59330926284013,26.85973360202721,31.71155647337663,12.846288387201371,15.13201671443535,17.47005955441774,1364689.9685579708,2009385.0059850132,2783825.29320029,2.1700806985239636,2.5687543940870055,3.0142952973395767,59.49196951852625,56.3371705826605,55.090536209440366,0.1002714953225721,0.1146413438725317,0.1295126017997889,0.150385741346255,0.1937713704411245,0.238166787934536,628866.0,153375.0,141300.0,1988777.0,21.593315015736607,5.266423515563891,4.851805331697981,68.28845613700152
Panama,1999,national,income,3.8781143439704535,4.847642929963067,5.81717151595568,607214.0,771972.0,919227.0,20.436679091502512,25.981856892733603,30.937922591849222,11.717425307509991,14.03117560971863,16.44481161217424,1350156.9351723285,2020952.6155396705,2842315.081566893,2.2235273481381004,2.6179092189090674,3.0920709265142268,57.3352704670804,54.00375515960315,53.15419904730525,0.0897098994348827,0.1038681904455308,0.1187972479559138,0.1307353583778103,0.1726092863114085,0.2163962181273332,607214.0,164758.0,147255.0,2051970.0,20.436679223895286,5.545172534840336,4.956083356303873,69.0620648849605
Panama,2000,national,income,4.048320863328604,5.060401079160754,6.072481294992905,624723.0,802281.0,959911.0,20.61565229436807,26.474997117269478,31.676736878438582,10.481177973330661,13.02720012912362,15.660011609192171,1285805.7910903175,1997682.1081491476,2881699.0323334215,2.05820146063186,2.4900030140925034,3.002048140226981,50.840867858966334,49.20564546447887,49.43692692313989,0.0730063304557431,0.0892003196962974,0.1059027800630117,0.1483013887995015,0.1952711479451616,0.2439181501752673,624723.0,177558.0,157630.0,2070422.0,20.61565511117095,5.859356050968656,5.201738554805694,68.3232502830547
Panama,2001,national,income,3.6124954864529615,4.515619358066202,5.418743229679442,701754.0,853631.0,1007355.0,22.71311273407751,27.62881771420765,32.60427986262372,11.69709804828938,14.40900008436541,17.03706308122977,1305549.861622017,2010292.2097209797,2852340.2030554856,1.8604095760366413,2.3549896966265047,2.831514414536569,51.49929136280641,52.15208612346416,52.25407985799825,0.0799805932576191,0.0983882639378396,0.1164967215884628,0.1879100070103908,0.2411287685575866,0.2936111828454485,701754.0,151877.0,153724.0,2082286.0,22.71312427560354,4.9156843788647295,4.975464787009235,67.3957265585225
Panama,2002,national,income,3.8660065089328053,4.832508136166007,5.799009763399209,656228.0,833181.0,998749.0,20.83797037137696,26.456939223534743,31.71442829797581,8.89943450771743,11.836486602016679,14.72206393014769,1083489.0971412414,1801336.9516094113,2688574.6069425144,1.6510863558721076,2.1619995554500298,2.6919422266680764,42.70780072555757,44.738663537260116,46.420722442276755,0.0519759087834258,0.0708161621034782,0.0899103280226509,0.1354463233779373,0.1869368386286468,0.2391909395752056,656228.0,176953.0,165568.0,2150446.0,20.837960177124632,5.618991520055125,5.2574705599367455,68.28557774288349
Panama,2003,national,income,3.9653772763840367,4.956721595480046,5.948065914576055,652277.0,823090.0,1000410.0,20.32614099370549,25.64898085871432,31.17459025233249,9.148371899784399,11.91644714580804,14.68716192518585,1164141.095636135,1895477.4123166655,2803437.971696493,1.7847342396499264,2.3028798944424858,2.802289033192884,45.00793027384765,46.4597385607141,47.112608929328175,0.0550275282177352,0.0733418629978543,0.091717976864747,0.1405889577963787,0.1905238261683013,0.2414763617529903,652277.0,170813.0,177320.0,2208646.0,20.326133292781428,5.322842605426643,5.525612516578084,68.82541158521384
Panama,2004,national,income,4.134524677058354,5.168155846322942,6.20178701558753,660110.0,844819.0,1028044.0,20.19081679234327,25.840541795285283,31.44484346570005,8.78314775765799,11.59823422815456,14.454827893714938,1187238.5524145933,1959700.4393433025,2930839.162242258,1.7985465337816322,2.3196689934095973,2.8508888357329627,43.500684462264914,44.88388242123162,45.968828477462345,0.0512232739900244,0.0696641135694506,0.0883195517810321,0.1343012873105139,0.1843149146561365,0.2359302392037287,660110.0,184709.0,183225.0,2241312.0,20.190826572572703,5.649705935970265,5.604314733543854,68.55515275791319
Panama,2005,national,income,4.156087799639686,5.195109749549607,6.23413169945953,647551.0,837680.0,1029033.0,19.444690885061387,25.153876293405432,30.899843621588868,8.40186923373443,11.189020977918531,13.977062921246288,1162877.0969809743,1935797.837197152,2901783.978424578,1.795807738666104,2.3109037307768503,2.819913431760282,43.20909050145168,44.48228896371622,45.23345940870571,0.0492651452896016,0.0669668980189622,0.0850663847933691,0.1256435517931201,0.1742188773902979,0.2241128068481314,647551.0,190129.0,191353.0,2301189.0,19.444679663998375,5.709198966315158,5.745953272784817,69.10016809690165
Panama,2006,national,income,4.1679413800145815,5.209926725018226,6.251912070021873,671097.0,864582.0,1049181.0,19.78660717691286,25.49131608986351,30.934020764975468,9.19325682800477,11.85544011962054,14.59016953495437,1299585.8358297572,2094899.8740648886,3093763.944278393,1.9365096786750011,2.4230204585162407,2.9487418703525825,46.46201810708351,46.507764627107385,47.1654405456516,0.0563055929637323,0.0740903791918359,0.0919812394187433,0.1469475732171646,0.1961144523631448,0.2468215150973754,671097.0,193485.0,184599.0,2342492.0,19.786606786680203,5.704706792193705,5.442712195426859,69.06597422569924
Panama,2007,national,income,4.611058176501336,5.76382272062667,6.916587264752004,661158.0,863860.0,1061708.0,19.143642695891568,25.012793211414557,30.74143936810222,8.05128886172532,10.87978937308387,13.74226095979989,1282174.0234652169,2165768.666749795,3282698.645324681,1.9392853500452492,2.507082937917944,3.0919034662305274,42.057273532746706,43.4968780171879,44.70273196706914,0.044854459055195,0.0629602092892021,0.081463135477359,0.1213678616702307,0.1702290663344293,0.220870387609946,661158.0,202702.0,197848.0,2391963.0,19.14363006783217,5.869175147256354,5.728629044283604,69.25856574062787
Panama,2008,national,income,5.5008016653864,6.876002081733,8.2512024980796,620316.0,819983.0,1037308.0,17.641625985054752,23.32012930155569,29.50078564488851,7.1578489742826195,9.82244916631407,12.58449587010769,1384466.912521886,2374815.380910738,3651128.615355826,2.2318736136451194,2.896176360864479,3.519811488348519,40.573606347036744,42.12006230420655,42.65816393631991,0.0385503172828172,0.0553980138606933,0.0728006729371899,0.1074387036409671,0.1528646456677333,0.2007798003243308,620316.0,199667.0,217325.0,2478896.0,17.64163853974343,5.678481680812603,6.180670973584013,70.49920880585996
Panama,2009,national,income,5.538799921550688,6.923499901938361,8.308199882326033,612059.0,831389.0,1029153.0,17.10036495112804,23.22825323839945,28.753590317664052,5.8100474207531,8.692866341208399,11.57521881137921,1151816.0906801187,2154152.6688257246,3442103.5616164403,1.8818710135462735,2.59102859049822,3.3445984820686916,33.97615079440185,37.42368205671259,40.25659624756536,0.0282030676757779,0.0443098841256178,0.0618799493813146,0.0823514248549801,0.1271207967368236,0.1742678826211349,612059.0,219330.0,197764.0,2550062.0,17.100369773819118,6.127879996032649,5.525345641432549,71.24640458871568
Panama,2010,national,income,5.7796768146055095,7.224596018256886,8.669515221908263,646547.0,843460.0,1036268.0,17.74914937907429,23.15485043986227,28.447880136006493,6.998258309137979,9.68325752749,12.372473066536651,1473383.6818612693,2548340.065133549,3907272.1629966362,2.2788500787433383,3.0212933217147806,3.770522840613274,39.428676582479135,41.81954692109889,43.49173793576127,0.0373125324182592,0.0540967342339061,0.0713827294909598,0.1043631240751728,0.1495896635326614,0.1964035479168936,646547.0,196913.0,192808.0,2606423.0,17.749158520445462,5.405701444344305,5.293010030222162,71.55213000498807
Panama,2011,national,income,6.407951725514294,8.009939656892866,9.61192758827144,616121.0,847343.0,1062575.0,16.62280112356972,22.86113141417485,28.66804436155696,6.601877931406171,9.21883646450212,11.98616941178386,1568007.9675731647,2736950.224292933,4270241.58890099,2.5449675754813823,3.230038159627132,4.018767229514142,39.71577322201389,40.32537444707911,41.81021124647129,0.0348578696141084,0.0508989492826866,0.06785727101756,0.0972192280700952,0.1406986531620035,0.1874584287041157,616121.0,231222.0,215232.0,2643904.0,16.62281102901163,6.238319440093954,5.8069127061019365,71.33195682479247
Panama,2012,national,income,6.455196532483944,8.06899566560493,9.682794798725917,661288.0,866914.0,1082366.0,17.537850629981268,22.9911911505543,28.70512736066545,7.377403312807131,9.94137565283239,12.55717694053922,1795673.98172612,3024687.150315917,4584661.084662386,2.7154189728622327,3.4890279200888634,4.235777070475593,42.06562819888841,43.23992804905407,43.74539746554317,0.04188793422158,0.0581304978085447,0.0748392369492592,0.1146493762605694,0.1593464998025403,0.2058098041802058,661288.0,205626.0,215452.0,2688269.0,17.53784176935715,5.453352021609092,5.713944733446754,71.294861475587
Panama,2013,national,income,6.757729297035138,8.447161621293922,10.136593945552706,682388.0,917126.0,1116947.0,17.79162190513837,23.91184088704409,29.12168801973595,6.831048453670039,9.64331458906559,12.4360564802129,1770533.4755782343,3124302.8451766316,4834935.907364767,2.5946140254198995,3.4066233485656623,4.328706650686888,38.39476118935766,40.328615708951496,42.70375901351015,0.0359332226636924,0.0528045463886655,0.0705612127011302,0.1003805602036992,0.1465592655598321,0.1944025311342033,682388.0,234738.0,199821.0,2718500.0,17.791615944634355,6.12022536095532,5.209849073654257,70.87830962075607
Panama,2014,national,income,6.997402210123812,8.746752762654765,10.496103315185719,669378.0,899916.0,1129595.0,17.15775875580421,23.0670277117695,28.95424561515852,7.255640195617601,9.85013794257947,12.537945529269571,1980720.2798816632,3361241.6438254546,5134108.564164127,2.9590459798225566,3.735061543327882,4.545087898020199,42.28777896376203,42.7022649968471,43.30262156856235,0.0411854153841361,0.0572624121693093,0.0740660809726029,0.112404280854556,0.157078271238178,0.2041020193684601,669378.0,230538.0,229679.0,2771716.0,17.157770810888955,5.909244354013305,5.8872261145035605,71.04575872059418
Panama,2015,national,income,7.50221621104468,9.37777026380585,11.25332431656702,670462.0,896408.0,1130779.0,16.8946446191786,22.58814464018922,28.493927928995223,6.74969756532833,9.33919574400891,12.04065233788326,2009551.6834954605,3475636.5652350937,5377199.409704188,2.9972641007178042,3.8772931134428674,4.75530533349504,39.95171581839064,41.34557580715692,42.25689404947063,0.0355753662641194,0.0518588570559706,0.068773209563173,0.0990745684847987,0.1426136380687142,0.1888847404557872,670462.0,225946.0,234371.0,2837711.0,16.894637506961086,5.693500550587251,5.905797923139532,71.50606401931213
Panama,2016,national,income,7.950601563345518,9.938251954181897,11.925902345018276,700171.0,923898.0,1161721.0,17.343535578641838,22.8853444375297,28.77631166581322,7.15680800176228,9.73867900427907,12.43064373497711,2297132.036861412,3907299.0940811965,5984825.208821146,3.280815739100037,4.229145526975052,5.151688924295201,41.2650000501284,42.554219257798934,43.1974770147869,0.0390622104031685,0.0555559295510658,0.0725474452906,0.1075595183013684,0.1519537692132619,0.1988691686174229,700171.0,223727.0,237823.0,2875352.0,17.34353082047315,5.541812100004137,5.890975962039825,71.22368111748288
Panama,2017,national,income,8.145102350870177,10.18137793858772,12.217653526305265,726968.0,963735.0,1201244.0,17.70173424040348,23.46702837697284,29.250380409936177,7.1456800506959,9.83281974712222,12.58625156410376,2390230.91381853,4111349.3682256253,6315154.197539494,3.287945155520642,4.266057960150483,5.257178556179673,40.36714351624294,41.900595242437646,43.02936357509799,0.0400295297593866,0.0563206914559204,0.073475230891424,0.1058538335348887,0.1509151577015587,0.1982967065248864,726968.0,236767.0,237509.0,2905520.0,17.70172330331132,5.765293549860669,5.783361303449626,70.74962184337838
Panama,2018,national,income,8.570294929086174,10.712868661357717,12.855442393629259,711961.0,932078.0,1186634.0,17.04533539903127,22.31523501702716,28.409658350732332,6.70480311010422,9.3111500146284,12.01529379648297,2400117.741745204,4166389.3740000827,6451670.393518448,3.371136539424497,4.4700007660304,5.4369505622782155,39.33512868948551,41.725525695597256,42.292986859577795,0.036097630327787,0.0520979410966307,0.0688564348076022,0.1005552129744047,0.1441955114232685,0.1904381431207928,711961.0,220117.0,254556.0,2990234.0,17.04533157380123,5.269905584758724,6.0944229025193035,71.59033993892075
Panama,2019,national,income,8.741624361812823,10.92703045226603,13.112436542719236,712859.0,966267.0,1222725.0,16.78722005546929,22.75475387264634,28.79411656827716,6.4954974824888,9.11092536783511,11.87509384775454,2411179.5483026165,4227558.5842845775,6612191.79063765,3.3824073881407353,4.375145362808186,5.407750549500214,38.693122103445056,40.039655622089676,41.24138585443071,0.0340017464773433,0.0499742448517331,0.0668676801846065,0.0961375386018448,0.1394057850481613,0.1859574758506992,712859.0,253408.0,256458.0,3023715.0,16.787214702197605,5.967539868690008,6.039364738463277,71.20588069064911
Peru,1985,national,consumption,3.6271390547160034,4.533923818395005,5.440708582074006,2355122.0,3576813.0,4883089.0,11.91087304244317,18.08949893985046,24.69590447494699,3.4926809208753697,5.80867208900036,8.40559858134739,2504914.175088455,5207398.479779736,9042610.896979706,1.063602724227643,1.4558766364860942,1.8518218482152806,29.32346149907728,32.110743250235515,34.03640941763808,0.0154469118074328,0.0266696219077511,0.0402899296687674,0.0487023602643689,0.0820731168778454,0.1208882018363828,2355122.0,1221691.0,1306276.0,14889782.0,11.910875259338919,6.178622214244962,6.60640531160093,75.30409721481519
Peru,1994,national,consumption,1.8761265980615947,2.345158247576993,2.814189897092392,3370889.0,4870546.0,6392562.0,14.132874970042161,20.42037368019398,26.801617824265588,3.92921997539558,6.56980134999052,9.36845311890243,1758257.3867388673,3674839.3527728296,6288328.982001811,0.5216004996720056,0.7545025450478918,0.9836946410534323,27.801988427162687,32.172777501366504,34.95480678364246,0.016641223758443,0.0296728893650474,0.0450537848768313,0.0531796289337033,0.0911580072092027,0.133577635258435,3370889.0,1499657.0,1522016.0,17458843.0,14.13287393342237,6.287499625284129,6.381242530576291,73.19838391071721
Peru,1997,national,income,2.0803253402688213,2.6004066753360267,3.120488010403232,4839983.0,6392031.0,7816666.0,19.197935246961052,25.354176816624317,31.005033036853906,7.825098072399631,10.68183100565089,13.58875382501278,4104028.614762311,7002873.9096369995,10690339.08984185,0.8479427747498929,1.0955631957412284,1.3676341153430185,40.760104121037195,42.13045621410962,43.827571545974045,0.0435137436730614,0.0613101260982635,0.0798050049980878,0.122738245424303,0.1718090699245797,0.2229304064874971,4839983.0,1552048.0,1424635.0,17394291.0,19.197934453658384,6.156243890305315,5.6508564906917265,68.99496516534458
Peru,1998,national,income,2.070981106547163,2.5887263831839533,3.106471659820744,4775098.0,6170324.0,7600586.0,18.61051076517938,24.0482766604165,29.62259525092687,7.42257397156505,10.19549608953029,12.97402050366453,3944161.2034797636,6772024.145634106,10341081.514257055,0.8259853941175163,1.0975151621915002,1.360563713673795,39.88377255138932,42.39595073936061,43.79771852650042,0.0416264592647247,0.0585412863568979,0.0761738991046833,0.1171873829519073,0.1644264945117163,0.2132243926395001,4775098.0,1395226.0,1430262.0,18057484.0,18.61051123486685,5.437766753306074,5.574316384669618,70.37740562715746
Peru,1999,national,income,2.0436896821849064,2.554612102731133,3.0655345232773596,4790783.0,6166734.0,7700571.0,18.370769135162927,23.64699767765223,29.52866104680691,7.48981250351166,10.17776186682881,12.94461716823339,3991766.159273054,6780417.6302975835,10348433.568798736,0.8332179018070854,1.0995151777744239,1.3438527569966872,40.77027491357167,43.040396489116034,43.83746934808536,0.0414564928359273,0.058506161034529,0.0760788774422823,0.1186134408045476,0.1650896467982821,0.2137569147712594,4790783.0,1375951.0,1533837.0,18377724.0,18.370767720819174,5.276230673822809,5.881661358612593,70.47134024674543
Peru,2000,national,income,2.0759436854983395,2.5949296068729253,3.1139155282475097,4763327.0,6409760.0,7769011.0,18.00203098754764,24.224388698908232,29.36140289028385,6.93378437330742,9.777880559701579,12.594418614688422,3808682.940813022,6713658.242028443,10377049.11445226,0.7995846056365692,1.047411797326022,1.3356975700577924,38.516680930322316,40.363784611029494,42.894470255894,0.0370011358499387,0.0539540433281949,0.0717958161084898,0.1056331087310811,0.1526031680971336,0.2010963343582494,4763327.0,1646433.0,1359251.0,18690933.0,18.00202978509705,6.222360107791611,5.137013895418676,70.63859621169266
Peru,2001,national,income,1.9739147475054784,2.467393434381848,2.960872121258218,4841164.0,6376432.0,7952283.0,18.06452255477659,23.79328679504471,29.67348371000284,6.65555097836577,9.52974552959574,12.42421111453702,3520753.9738086215,6301486.073762224,9858520.533115394,0.7272536054983102,0.9882464164539392,1.239709468729344,36.84321252563578,40.05224309521286,41.86974033186315,0.0346393442081776,0.051494729118132,0.0694388545443968,0.0993597501729543,0.145955319135552,0.1947655199539029,4841164.0,1535268.0,1575851.0,18847006.0,18.064524025245596,5.72876392355036,5.880197045526096,70.32651500567795
Peru,2002,national,income,2.1881706907161216,2.735213363395152,3.282256036074182,4890029.0,6557740.0,8170490.0,18.04374432427352,24.19744030347963,30.1483366267762,6.88306893816897,9.734466127653029,12.643029937524929,4081765.543354676,7215859.811179178,11246266.256993001,0.8347119297972826,1.1003577164052216,1.376449424329875,38.14656385531362,40.229319260102436,41.93607717380296,0.03609953945997,0.0531701350803783,0.0712369856156229,0.1025757753013816,0.1494069154896938,0.1987382023888873,4890029.0,1667711.0,1612750.0,18930474.0,18.04374560255495,6.153696230141481,5.95089532608508,69.85166284121848
Peru,2003,national,income,2.225422664812821,2.7817783310160262,3.338133997219231,4311858.0,6236350.0,7963559.0,15.752681441058499,22.78350163666292,29.0935834883992,5.15242249064022,7.98440088177993,10.987643033175729,3138585.3872137885,6079597.504555948,10039643.272604093,0.7278962774780126,0.9748647052452072,1.2606980462634976,32.70822612652935,35.04465810146505,37.766550034051896,0.0242633482846718,0.0392806370777234,0.0564004485921309,0.0729096804539558,0.1156795459058256,0.1628916980492037,4311858.0,1924492.0,1727209.0,19408658.0,15.752680902683183,7.0308225307434915,6.310080765471062,70.90641580110227
Peru,2004,national,income,2.22874069442603,2.7859258680325376,3.3431110416390455,4751454.0,6598722.0,8191843.0,17.20031684323661,23.88744645307678,29.65456160698951,6.01192084926644,8.94251631835294,11.930754051401141,3701373.535770451,6882075.22891492,11018153.369325528,0.7789980784346121,1.0429406222773017,1.3450152022353856,34.95238725540605,37.43605076662869,40.23244174312432,0.0293003322351401,0.0458070781494879,0.0638572680279005,0.0864678660083937,0.1322832546870919,0.181107804216751,4751454.0,1847268.0,1593121.0,19432383.0,17.200315404312143,6.687130347109092,5.767115429768059,70.3454388188107
Peru,2005,national,income,2.109156643277967,2.6364458040974585,3.1637349649169506,4842800.0,6668731.0,8367660.0,17.378797340630157,23.93130623722787,30.02805708876845,6.38794293091238,9.250973769673001,12.22570679142912,3754453.0470919185,6796465.433739292,10778315.322874404,0.7752649391038074,1.0191542339523505,1.2880919304649572,36.75710581168224,38.656369585463196,40.71428058129926,0.0317713706587944,0.0486236431289959,0.0667136876569008,0.0937380833243825,0.1396641496447685,0.1889044918562934,4842800.0,1825931.0,1698929.0,19498480.0,17.37879735047624,6.552507810554315,6.096750393129439,69.97194444584001
Peru,2006,national,income,2.3957983848383146,2.9947479810478934,3.593697577257472,5161472.0,6799581.0,8403441.0,18.36688622381522,24.19602588820846,29.90329788709864,6.846890435316599,9.74326376096519,12.67578549808216,4609796.19940699,8199791.69365815,12801312.15014589,0.8931165759316315,1.205926025979858,1.5233417061113288,37.27845304444954,40.2680303521865,42.38925711923333,0.0348189315556373,0.0523448962466792,0.0707414179831785,0.1004742022828502,0.1478229317775985,0.1974993206812983,5161472.0,1638109.0,1603860.0,19698614.0,18.366884557019052,5.829143100033076,5.707269450579326,70.09670289236854
Peru,2007,national,income,2.718850330375525,3.3985629129694064,4.078275495563288,5262431.0,6962637.0,8427126.0,18.57347098547348,24.574258421972488,29.74309446288079,6.96565856937561,9.88975464460259,12.76667138559357,5365878.219759705,9523008.2191276,14751886.683327619,1.019657686677451,1.3677301027078677,1.7505240438231988,37.50326655666319,40.24436615513022,42.92314351317303,0.035766245695814,0.0534147356271178,0.0718636355664064,0.103347756955195,0.1512604605033299,0.2006120269514659,5262431.0,1700206.0,1464489.0,19905924.0,18.573471617069114,6.000787066694197,5.168836394246296,70.2569049219904
Peru,2008,national,income,2.9816352402153177,3.7270440502691473,4.472452860322977,5002861.0,6649267.0,8332475.0,17.51559692698324,23.279853737080668,29.17296271960072,6.55499450694802,9.32337240252642,12.13966283483271,5582392.138879845,9925012.285011346,15507646.491386907,1.1158399441599207,1.4926475782986826,1.8611092732215706,37.42375757805105,40.04909945163893,41.612719716562225,0.0332328746512567,0.0500177303847693,0.0676477831740727,0.0963452277249412,0.1415939737775309,0.1892194421951691,5002861.0,1646406.0,1683208.0,20229846.0,17.515596859232833,5.764258443842851,5.893106516098604,70.82703818082571
