Entity,Year,palm_production,palm_kernel_production,palm_area,sunflower_production,sunflower_area,rapeseed_production,rapeseed_area,soybean_production,soybean_area,olive_production,olive_area,coconut_production,coconut_area,groundnut_production,groundnut_area,cottonseed_production,cottonseed_area,sesame_production,sesame_area
South America,1977,95279,147000,61454,,1312088,,56480,,8051250,12973,3709,18971,179844,201402,664448,275445,5416180,,179107
South America,1978,103277,157000,67986,,2155828,,38560,,9336140,15868,4264,21309,180806,203931,752441,274122,5387411,,174135
South America,1979,122980,162000,71037,,1687824,,59500,,10395400,23217,4513,21849,186312,238404,752488,286334,5042410,,91828
South America,1980,137315,147000,83088,,2007704,,83160,,11467988,13224,4729,16930,185977,190699,663652,321062,4969993,,120392
South America,1981,155945,147000,80948,,1388984,,40980,,10920490,16023,4785,18460,179811,104592,515213,305225,4474276,,100003
South America,1982,178962,155000,101598,,1792334,,29320,,10836794,14100,5064,19676,190722,144686,484344,285639,4540864,,110871
South America,1983,206367,153000,95592,,1993957,,16730,,11107762,16858,5426,16661,174963,133546,398153,265778,3730645,,122384
South America,1984,235801,157000,112488,,2092620,,18230,,13106007,11720,5627,11933,181800,129770,367046,315868,4161476,,87353
South America,1985,263308,170000,123794,,2462877,,33160,,14306833,12230,33074,12215,217044,118377,411632,354935,4849358,,125748
South America,1986,317850,157000,145450,,3193970,,70980,,13250034,12299,35408,18359,220904,93927,401723,321677,4324019,,146203
South America,1987,341004,150000,152642,,1872125,,62340,,13583035,10008,34428,21510,229267,134175,461736,265865,2907365,,168580
South America,1988,400762,157000,168525,,2211022,,75360,,15918789,14524,46533,20240,243269,113283,381571,364139,3908087,,168169
South America,1989,474489,161000,189111,,2469297,,88780,,17354116,10344,34419,18004,237736,54470,321450,337109,3506047,,172026
South America,1990,503539,155000,210906,,2947720,,58950,,17725284,8780,36745,18245,265800,50950,322623,344032,3402984,,130757
South America,1991,558117,158000,253463,,2449755,,56180,,15303690,22509,50862,19657,288251,96613,330777,374838,3260378,,144196
South America,1992,561392,153000,292885,,2747746,,85395,,15336771,10340,30983,19291,289523,120886,312252,313509,3263979,,75476
South America,1993,595058,134000,288512,,2199103,,44015,,16748450,9320,37073,17300,279830,69512,263823,214007,1857544,,75591
South America,1994,687732,129000,305411,,2291051,,29780,,18445472,10340,37401,18051,288796,65835,289536,247409,2290198,,68642
South America,1995,717393,118000,310367,,3157894,,32960,,18912330,8580,38328,18796,298640,74772,312476,255325,2495221,,74945
South America,1996,756723,139000,328452,,3447531,,35149,,17609183,4960,37449,18817,277293,87193,385508,238534,2375344,,86151
South America,1997,853590,144000,344873,,3271576,,25263,,19413537,12940,39050,15507,297275,75196,449704,176101,1899356,,89353
South America,1998,861862,147000,345038,,3648104,,37730,,21987576,9340,34716,14520,293378,117623,548313,199396,2126149,,86559
South America,1999,853645,148000,342163,,4414072,,59195,,23109650,8900,38745,14225,310090,100664,511028,214619,1701591,,106715
South America,2000,947838,155000,378590,,3796147,,55625,,24172861,11363,48080,13685,323808,82746,390834,241700,1588282,,92832
South America,2001,972937,159000,397948,,2175866,,61525,,26449561,4088,42707,13485,331617,88454,419795,292587,1792971,,98356
South America,2002,992437,160000,416617,,2374136,,41350,,29967912,11350,44311,17924,330632,86138,379560,251762,1308711,,68551
South America,2003,948650,157000,430126,,2663551,,53026,,33288601,12864,48106,18865,334783,73062,312396,263935,1253413,,70063
South America,2004,1127422,180000,415787,,2110113,,82802,,38880142,21616,60489,18345,340800,69402,344014,325312,1990901,,142269
South America,2005,1217535,187000,448368,,2253934,,119960,,40234600,22339,65855,16830,343060,100669,419394,329182,2170444,,207503
South America,2006,1273417,201000,454695,,2441643,,112050,,40699642,23540,72008,19375,352928,93891,350073,297892,1725488,,181154
South America,2007,1372775,209000,467204,,2709948,,109566,,40368601,23050,77462,18610,338175,77087,405050,320143,1905024,,138607
South America,2008,1456263,225000,478355,,3026586,,101469,,41443352,29071,81821,17386,340639,98502,412606,327108,1664550,,145701
South America,2009,1515607,229000,529280,,2508962,,137447,,42671504,25263,77615,14935,336866,120602,419714,272325,1345665,,179148
South America,2010,1478111,228000,571584,,1994429,,136508,,46181719,25234,152996,14278,322362,84148,380102,296697,1491646,,168783
South America,2011,1675811,241000,629170,,2131574,,143223,,47705161,30216,119320,16535,315208,63501,439193,413500,2295423,,183262
South America,2012,1949017,265000,635311,,2215591,,188215,,47740532,39649,160334,14323,297527,95198,486589,411709,2197584,,151385
South America,2013,2012630,282000,679941,,2004988,,261738,,52768046,34973,115197,16496,298400,129514,593108,325675,1531919,,102786
South America,2014,2106510,250000,776286,,1660806,,240391,,55698318,46376,162193,15518,292850,107004,625182,355494,1859954,,156732
South America,2015,2399184,228000,863022,,1722381,,267260,,57796041,52500,160481,14669,286616,144330,645511,316988,1689445,,200661
South America,2016,2407341,226000,822111,,1687011,,247762,,58591070,43097,130631,18446,280687,134357,574379,271309,1555782,,163297
South America,2017,2792288,272000,953241,,2030231,,249179,,57089154,67605,191986,24721,260015,143651,563936,193672,1347306,,166025
South America,2018,2847344,273000,998611,,1926146,,189753,,57131461,51100,161353,27309,248925,170883,670762,271768,1638174,,159040
South America,2019,2668982,292000,1014647,,2110283,,196740,,58476973,51678,175989,27723,237596,157203,632174,318348,2154268,,285822
South America,2020,,,1085126,,1756409,,210554,,59889689,,186037,,243791,,619489,,2219805,,279324
South America (FAO),1961,38193,64000,38700,,1072840,,35800,,259534,6468,3000,61982,169324,155604,657791,201456,3019435,,95043
South America (FAO),1962,42676,71000,41500,,1363750,,36000,,344333,10255,4255,66661,174955,177584,792342,223713,3309042,,107583
South America (FAO),1963,44140,58000,41750,,929070,,49700,,385032,9823,4255,49940,197556,150845,728123,219407,3272752,,109973
South America (FAO),1964,48558,69000,46950,,896040,,60400,,405866,12704,2730,58063,201711,102967,827459,204089,3368761,,122674
South America (FAO),1965,55712,84000,56500,,1156725,,65493,,491639,14432,2370,48471,211724,192318,972751,195933,3391584,,145616
South America (FAO),1966,55324,99000,57350,,1226631,,64617,,558263,13204,2624,53419,262169,224749,1029198,207704,3171103,,133881
South America (FAO),1967,70083,80000,65700,,1428450,,46700,,693356,15525,2664,37173,309066,182148,1074297,191080,4523163,,163609
South America (FAO),1968,79225,86000,80900,,1193440,,39840,,803849,14643,2342,29705,259534,132418,947471,218825,4661216,,164409
South America (FAO),1969,70654,122000,63400,,1311380,,51380,,1002972,21395,2505,18879,248427,134255,902623,278167,5143471,,177802
South America (FAO),1970,65554,104000,57081,,1502937,,55710,,1443589,11151,2566,17961,237547,204362,929801,252459,5269022,,215337
South America (FAO),1971,86602,94000,76856,,1416770,,53160,,1868002,22053,2754,24820,242422,213713,1098022,212665,5291505,,224428
South America (FAO),1972,90535,114000,71346,,1426220,,58070,,2394380,10228,2892,20730,234579,194842,1115461,242051,5144174,,158563
South America (FAO),1973,84062,116000,61121,,1477400,,32100,,3917048,24742,3171,20198,204102,146369,940057,254308,5395338,,193677
South America (FAO),1974,74855,155000,56241,,1301234,,25650,,5680387,20189,3218,21080,189172,120007,800475,249455,4771465,,212819
South America (FAO),1975,65515,128000,50643,,1118522,,45700,,6447819,18494,3307,29999,180473,119791,771629,248789,5061003,,185874
South America (FAO),1976,69807,135000,56527,,1412570,,60160,,7106842,14072,3458,17884,175164,199341,750622,213688,4428455,,184786
South America (FAO),1977,95279,147000,61454,,1312088,,56480,,8051250,12973,3709,18971,179844,201402,664448,275446,5416180,,179107
South America (FAO),1978,103277,156000,67986,,2155828,,38560,,9336140,15868,4264,21309,180806,203931,752441,274122,5387411,,174135
South America (FAO),1979,122980,162000,71037,,1687824,,59500,,10395400,23217,4513,21849,186312,238404,752488,286334,5042410,,91828
South America (FAO),1980,137315,147000,83088,,2007704,,83160,,11467988,13224,4729,16931,185977,190700,663652,321062,4969993,,120392
South America (FAO),1981,155945,147000,80948,,1388984,,40980,,10920490,16023,4785,18460,179811,104592,515213,305225,4474276,,100003
South America (FAO),1982,178962,154000,101598,,1792334,,29320,,10836794,14100,5064,19676,190722,144685,484344,285640,4540864,,110871
South America (FAO),1983,206367,153000,95592,,1993957,,16730,,11107762,16858,5426,16660,174963,133545,398153,265778,3730645,,122384
South America (FAO),1984,235801,158000,112488,,2092620,,18230,,13106007,11720,5627,11934,181800,129770,367046,315869,4161476,,87353
South America (FAO),1985,263308,171000,123794,,2462877,,33160,,14306833,12230,33074,12216,217044,118378,411632,354935,4849358,,125748
South America (FAO),1986,317850,158000,145450,,3193970,,70980,,13250034,12299,35408,18359,220904,93927,401723,321677,4324019,,146203
South America (FAO),1987,341004,151000,152642,,1872125,,62340,,13583035,10008,34428,21510,229267,134175,461736,265865,2907365,,168580
South America (FAO),1988,400762,157000,168525,,2211022,,75360,,15918789,14524,46533,20240,243269,113283,381571,364139,3908087,,168169
South America (FAO),1989,474489,162000,189111,,2469297,,88780,,17354116,10344,34419,18004,237736,54469,321450,337109,3506047,,172026
South America (FAO),1990,503539,156000,210906,,2947720,,58950,,17725284,8780,36745,18244,265800,50950,322623,344032,3402984,,130757
South America (FAO),1991,558117,158000,253463,,2449755,,56180,,15303690,22509,50862,19657,288251,96613,330777,374838,3260378,,144196
South America (FAO),1992,561392,154000,292885,,2747746,,85395,,15336771,10340,30983,19291,289523,120885,312252,313510,3263979,,75476
South America (FAO),1993,595058,133000,288512,,2199103,,44015,,16748450,9320,37073,17300,279830,69511,263823,214006,1857544,,75591
South America (FAO),1994,687732,128000,305411,,2291051,,29780,,18445472,10340,37401,18052,288796,65834,289536,247407,2290198,,68642
South America (FAO),1995,717393,119000,310367,,3157894,,32960,,18912330,8580,38328,18795,298640,74772,312476,255325,2495221,,74945
South America (FAO),1996,756723,139000,328452,,3447531,,35149,,17609183,4960,37449,18817,277293,87193,385508,238533,2375344,,86151
South America (FAO),1997,853590,144000,344873,,3271576,,25263,,19413537,12940,39050,15507,297275,75196,449704,176101,1899356,,89353
South America (FAO),1998,861862,148000,345038,,3648104,,37730,,21987576,9340,34716,14520,293378,117622,548313,199396,2126149,,86559
South America (FAO),1999,853645,146000,342163,,4414072,,59195,,23109650,8900,38745,14226,310090,100664,511028,214619,1701591,,106715
South America (FAO),2000,947838,156000,378590,,3796147,,55625,,24172861,11363,48080,13684,323808,82746,390834,241700,1588282,,92832
South America (FAO),2001,972937,159000,397948,,2175866,,61525,,26449561,4088,42707,13485,331617,88454,419795,292587,1792971,,98356
South America (FAO),2002,992437,158000,416617,,2374136,,41350,,29967912,11350,44311,17924,330632,86139,379560,251762,1308711,,68551
South America (FAO),2003,948650,158000,430126,,2663551,,53026,,33288601,12864,48106,18865,334783,73062,312396,263934,1253413,,70063
South America (FAO),2004,1127422,180000,415787,,2110113,,82802,,38880142,21616,60489,18346,340800,69402,344014,325313,1990901,,142269
South America (FAO),2005,1217535,187000,448368,,2253934,,119960,,40234600,22339,65855,16830,343060,100669,419394,329182,2170444,,207503
South America (FAO),2006,1273417,201000,454695,,2441643,,112050,,40699642,23540,72008,19375,352928,93891,350073,297892,1725488,,181154
South America (FAO),2007,1372775,210000,467204,,2709948,,109566,,40368601,23050,77462,18610,338175,77088,405050,320143,1905024,,138607
South America (FAO),2008,1456263,226000,478355,,3026586,,101469,,41443352,29071,81821,17386,340639,98502,412606,327108,1664550,,145701
South America (FAO),2009,1515607,229000,529280,,2508962,,137447,,42671504,25263,77615,14935,336866,120602,419714,272325,1345665,,179148
South America (FAO),2010,1478111,228000,571584,1365584,1994429,95007,136508,14673148,46181719,25234,152996,14278,322362,84148,380102,296697,1491646,5280,168783
South America (FAO),2011,1675811,241000,629170,1680505,2131574,84234,143223,15290780,47705161,30216,119320,16535,315208,63501,439193,413500,2295423,2751,183262
South America (FAO),2012,1949017,264000,635311,1762032,2215591,113476,188215,14081317,47740532,39649,160334,14323,297527,95198,486589,411709,2197584,6947,151385
South America (FAO),2013,2012630,281000,679941,1250320,2004988,120884,261738,14644429,52768046,34973,115197,16496,298400,129514,593108,325675,1531919,260,102786
South America (FAO),2014,2106510,250000,776286,1160368,1660806,121835,240391,15765629,55698318,46376,162193,15518,292850,107004,625182,355494,1859954,4660,156732
South America (FAO),2015,2399184,228000,863022,1291267,1722381,155120,267260,17408298,57796041,52500,160481,14669,286616,144330,645511,316988,1689445,2952,200661
South America (FAO),2016,2407341,227000,822111,1263921,1687011,146204,247762,17994004,58591070,43097,130631,18446,280687,134357,574379,271309,1555782,7574,163297
South America (FAO),2017,2792288,272000,953241,1434284,2030231,127088,249179,17845942,57089154,67605,191986,24721,260015,143651,563936,193672,1347306,4223,166025
South America (FAO),2018,2847344,273000,998611,1435531,1926146,122679,189753,17554688,57131461,51100,161353,27309,248925,170883,670762,271768,1638174,6453,159040
South America (FAO),2019,2668982,292000,1014647,1542675,2110283,119897,196740,18227848,58476973,51678,175989,27723,237596,157203,632174,318348,2154268,6478,285822
South America (FAO),2020,,,1085126,,1756409,,210554,,59889689,,186037,,243791,,619489,,2219805,,279324
South Korea,2010,,,,,,533,1500,167000,71422,,,696,,1500,5381,18600,10,29277,27154
South Korea,2011,,,,,,496,1386,162100,77849,,,513,,1162,4413,21900,10,29842,25649
South Korea,2012,,,,,,4027,1222,151600,80842,,,728,,1215,4072,24100,10,27038,25076
South Korea,2013,,,,,,17458,1056,153400,80031,,,731,,1142,4374,27600,10,29382,23184
South Korea,2014,,,,,,436,1000,177500,74652,,,535,,1321,4565,28100,,22988,28370
South Korea,2015,,,,,,1523,1000,199300,56666,,,664,,1244,4589,28800,,23404,25139
South Korea,2016,,,,,,1290,1000,199000,49014,,,129,,1430,5632,27600,,21521,27170
South Korea,2017,,,,,,1996,1000,195200,45556,,,308,,1582,5190,27800,,21809,29682
South Korea,2018,,,,,,3349,1000,189800,50638,,,190,,1211,4118,27688,,20885,24760
South Korea,2019,,,,,,1875,1000,190000,58537,,,355,,1199,3236,24000,,23670,25159
South Korea,1961,,,,,,,1759,,290073,,,,,217,2740,3004,48133,,7185
South Korea,1962,,,,,,,9164,,287287,,,1626,,262,3020,1954,52289,,7990
South Korea,1963,,,,,,,5673,,282893,,,2174,,268,3416,1288,25122,,7618
South Korea,1964,,,,,,,7029,,281167,,,337,,270,3266,1403,22978,,9087
South Korea,1965,,,,,,,6801,,310676,,,349,,356,3610,1297,19065,,10233
South Korea,1966,,,,,,,12189,,275913,,,1829,,438,4192,1533,18671,,11305
South Korea,1967,,,,,,,16414,,310504,,,1505,,537,5019,1316,17309,,13547
South Korea,1968,,,,,,,17576,,313501,,,824,,676,5688,1411,16443,,13599
South Korea,1969,,,,,,,27942,,305179,,,998,,804,6905,1522,16837,,17436
South Korea,1970,,,,,,,23187,,295462,,,691,,867,7000,1511,16010,,25773
South Korea,1971,,,,,,,28724,,275124,,,1101,,767,6308,1361,13786,,27672
South Korea,1972,,,,,,,17461,,281714,,,3619,,694,6392,1280,13031,,30539
South Korea,1973,,,,,,,13418,,311600,,,2026,,522,4572,1326,13532,,35070
South Korea,1974,,,,,,,25860,,286188,,,947,,751,6721,1066,10548,,36974
South Korea,1975,,,,,,,26787,,273857,,,3396,,770,9142,628,6142,,52166
South Korea,1976,,,,,,,25016,,247479,,,10865,,851,8163,656,6648,,65241
South Korea,1977,,,,,,,27341,,250621,,,6336,,1269,10454,602,6107,,57619
South Korea,1978,,,,,,,18686,,246932,,,2326,,2144,14426,630,6532,,70475
South Korea,1979,,,,,,,11680,,207335,,,1535,,2335,14368,884,8163,,63594
South Korea,1980,,,,,,,14685,,188431,,,4839,,1905,11992,842,8664,,48685
South Korea,1981,,,,,,,12315,,201722,,,3286,,2009,9894,479,4808,,37513
South Korea,1982,,,,,,,10670,,183099,,,3910,,1646,11067,374,3802,,62256
South Korea,1983,,,,,,,6926,,182074,,,1276,,1904,11807,822,3386,,74678
South Korea,1984,,,,,,,5684,,190103,,,4705,,1987,10142,470,2550,,72772
South Korea,1985,,,,,,,4114,,155964,,,9037,,2382,11587,382,1894,,73355
South Korea,1986,,,,,,,3875,,133489,,,17293,,2647,13252,122,1067,,88423
South Korea,1987,,,,,,,4601,,153794,,,22172,,3804,21850,85,606,,94289
South Korea,1988,,,,,,,4069,,145418,,,24651,,3451,16394,97,642,,78364
South Korea,1989,,,,,,,3672,,157367,,,34113,,3509,16672,346,600,,64896
South Korea,1990,,,,,,,3804,,152265,,,33739,,2982,11665,548,550,,58347
South Korea,1991,,,,,,,2872,,119066,,,29815,,5265,10636,1202,500,,57717
South Korea,1992,,,,,,,1603,,104647,,,24046,,4749,9976,1566,400,,46331
South Korea,1993,,,,,,,1491,,116825,,,15044,,3679,10183,2136,0,,46369
South Korea,1994,,,,,,,1608,,121729,,,10493,,3855,8815,3407,0,,40834
South Korea,1995,,,,,,,1981,,105035,,,8280,,3324,9358,3931,0,,52263
South Korea,1996,,,,,,,934,,97989,,,0,,3314,5655,6288,0,,42373
South Korea,1997,,,,,,,738,,99862,,,0,,2277,5553,6952,5,,48823
South Korea,1998,,,,,,,954,,97682,,,0,,2310,7483,6200,6,,52814
South Korea,1999,,,,,,,1293,,87026,,,0,,1512,6808,11300,6,,49379
South Korea,2000,,,,,,,1787,,86176,,,0,,1355,4662,16000,6,,44331
South Korea,2001,,,,,,,1419,,78415,,,0,,1408,4763,19000,5,,43541
South Korea,2002,,,,,,,648,,80804,,,0,,1293,5483,19000,4,,44176
South Korea,2003,,,,,,,1127,,80447,,,0,,1265,4079,19600,4,,35036
South Korea,2004,,,,,,,1148,,85270,,,0,,1415,3454,17800,3,,31843
South Korea,2005,,,,,,,979,,105421,,,0,,976,3352,21000,2,,33971
South Korea,2006,,,,,,,669,,90248,,,14,,1130,2970,22000,0,,31077
South Korea,2007,,,,,,,622,,76267,,,17,,1043,3318,23000,2,,31321
South Korea,2008,,,,,,,1048,,75242,,,154,,943,3366,15800,10,,28794
South Korea,2009,,,,,,,1490,,70265,,,703,,1254,4111,15900,10,,34875
South Korea,2020,,,,,,,1000,,55008,,,,,,3741,,,,22930
South Sudan,2012,,,,,25000,,,,,,,,,0,190000,,,,750000
South Sudan,2013,,,,,22000,,,,,,,,,0,226000,,,,700000
South Sudan,2014,,,,,32000,,,,,,,,,0,235000,,,,580000
South Sudan,2015,,,,,32793,,,,,,,,,0,138860,,,,616146
South Sudan,2016,,,,,28931,,,,,,,,,0,122771,,,,632049
South Sudan,2017,,,,,31242,,,,,,,,,0,112395,,,,609398
South Sudan,2018,,,,,30989,,,,,,,,,0,115687,,,,600948
South Sudan,2019,,,,,30387,,,,,,,,,,116433,,,,614132
South Sudan,2020,,,,,27931,,,,,,,,,,105381,,,,608159
South-eastern Asia (FAO),1961,241426,2000,114402,,300,,,,705925,,,437807,2805001,108475,1015082,6655,237028,,451072
South-eastern Asia (FAO),1962,250551,4000,117275,,315,,,,688734,,,783189,2906384,114163,1087046,7792,267836,,492292
South-eastern Asia (FAO),1963,274871,5000,125173,,330,,,,636759,,,760640,3036561,123754,1146309,8457,306888,,509709
South-eastern Asia (FAO),1964,287793,5000,134000,,340,,,,668132,,,679917,3135940,123018,1144523,7168,341032,,422565
South-eastern Asia (FAO),1965,307991,6000,140100,,335,,,,663499,,,712933,3275388,104502,1114365,8331,345942,,747759
South-eastern Asia (FAO),1966,365237,8000,153650,,782,,,,718502,,,856133,3225394,111648,1193136,5693,319427,,529947
South-eastern Asia (FAO),1967,394607,12000,164750,,681,,,,715847,,,763114,3448548,86174,1035103,5517,303293,,526009
South-eastern Asia (FAO),1968,465578,11000,190350,,700,,,,787477,,,817057,3487642,115964,1144805,6511,309152,,695692
South-eastern Asia (FAO),1969,542596,16000,216950,,800,,,,669457,,,824760,3591361,114644,1198991,6176,241977,,609883
South-eastern Asia (FAO),1970,650696,26000,251950,,900,,,,810235,,,1003706,3711136,124006,1207348,6428,175529,,713756
South-eastern Asia (FAO),1971,833696,41000,281350,,1070,,,,789043,,,1180106,3942460,149093,1311894,7023,226676,,837743
South-eastern Asia (FAO),1972,994144,57000,338750,,1505,,,,831928,,,1300347,4035544,142130,1269783,6628,258901,,743304
South-eastern Asia (FAO),1973,1111141,78000,384000,,1410,,,,905752,,,1166899,4106052,112775,1285048,6811,224630,,548774
South-eastern Asia (FAO),1974,1402501,89000,445500,,2476,,,,939256,,,1204325,4268369,123575,1309588,6466,250053,,836942
South-eastern Asia (FAO),1975,1669076,124000,538166,,3232,,,,927835,,,1462614,4404412,132745,1396168,7237,228776,,697594
South-eastern Asia (FAO),1976,1839071,143000,593449,,3514,,,,821036,,,1914068,4743397,125321,1377321,7524,201226,,714297
South-eastern Asia (FAO),1977,2087354,169000,671246,,8495,,,,861972,,,1731449,5008204,122540,1353153,10327,230449,,659891
South-eastern Asia (FAO),1978,2303909,187000,794203,,34113,,,,960595,,,1951918,5196954,136614,1338468,10535,217313,,684263
South-eastern Asia (FAO),1979,2853539,232000,883915,,49447,,,,959560,,,1688320,5489290,115747,1258349,14265,311874,,1017869
South-eastern Asia (FAO),1980,3325745,264000,998724,,22119,,,,928657,,,1846588,5716129,111745,1246752,16771,338558,,695234
South-eastern Asia (FAO),1981,3665117,295000,1099747,,49040,,,,1054575,,,2001420,5858013,132790,1313839,19538,401178,,789819
South-eastern Asia (FAO),1982,4477262,399000,1168071,,92755,,,,859548,,,1889589,5916165,170020,1344647,22785,371080,,843436
South-eastern Asia (FAO),1983,4076020,432000,1313151,,91763,,,,938828,,,1985715,5859295,167847,1358026,20988,364401,,1012530
South-eastern Asia (FAO),1984,4977346,508000,1431031,,127704,,,,1189336,,,1565484,5956883,171020,1424619,16559,335601,,855432
South-eastern Asia (FAO),1985,5500893,650000,1620688,,144863,,,,1290045,,,1723274,6027198,208085,1533981,21885,395873,,1094852
South-eastern Asia (FAO),1986,6035978,740000,1811660,,209302,,,,1688796,,,2445971,6195811,189532,1566075,16539,345904,,1102602
South-eastern Asia (FAO),1987,6208015,729000,1878905,,232563,,,,1577137,,,2183457,6235789,183853,1496937,15906,287944,,888654
South-eastern Asia (FAO),1988,6944831,843000,2161679,,228075,,,,1730424,,,1952285,6183321,179540,1522376,17923,299122,,720100
South-eastern Asia (FAO),1989,8262455,1052000,2364976,,176607,,,,1859427,,,1754170,6199044,154293,1528852,15907,277454,,756356
South-eastern Asia (FAO),1990,8778334,1159000,2528087,,133932,,,,1909142,,,2422922,6285350,143638,1552871,17840,259177,,1036113
South-eastern Asia (FAO),1991,9084853,1068000,2996467,,145211,,,,1844002,,,2118709,6283855,149115,1473137,21489,191119,,931097
South-eastern Asia (FAO),1992,9963710,1135000,3205780,,132572,,,,2168024,,,1993325,6251026,139817,1586385,19921,188586,,1115281
South-eastern Asia (FAO),1993,11144078,1363000,3388516,,143981,,,,2039321,,,2184205,6400937,145749,1461710,15486,136845,,1072514
South-eastern Asia (FAO),1994,11583090,1428000,3623324,,111213,,,,2025207,,,2058865,6531027,159888,1553055,14252,168312,,1257267
South-eastern Asia (FAO),1995,12713216,1506000,3910700,,179504,,,,1970964,,,2673371,6493345,142043,1680875,19746,329964,,1034329
South-eastern Asia (FAO),1996,13736548,1651000,4314769,,221244,,,,1730912,,,2143351,6494625,163390,1578458,27203,311760,,1147317
South-eastern Asia (FAO),1997,14953984,1763000,4720328,,121684,,,,1577187,,,2385404,6463999,152992,1463482,25130,272852,,846643
South-eastern Asia (FAO),1998,14744900,1694000,5105957,,114620,,,,1583599,,,2450513,6430406,148277,1552478,23851,309441,,719232
South-eastern Asia (FAO),1999,17183218,2043000,5403911,,319340,,,,1656354,,,1712948,6423216,157161,1575078,21447,310378,,1080427
South-eastern Asia (FAO),2000,18475602,2162000,5650042,,519117,,,,1319665,,,2396154,6440613,176449,1651541,22888,274424,,1365062
South-eastern Asia (FAO),2001,21035862,2378000,5971216,,530928,,,,1146877,,,2781770,6673592,186791,1586924,24027,263132,,1282077
South-eastern Asia (FAO),2002,22229552,2508000,6756627,,523907,,,,1028173,,,2308252,6485520,200387,1598767,17252,245931,,1387247
South-eastern Asia (FAO),2003,24718469,2797000,7164155,,554893,,,,1039847,,,2505976,6540963,216235,1686729,18294,238199,,1463719
South-eastern Asia (FAO),2004,25687427,3003000,7540166,,533657,,,,1131758,,,2664831,6591311,215989,1773375,22833,260192,,1515950
South-eastern Asia (FAO),2005,27668268,3376000,8104594,,552020,,,,1252807,,,2529791,6588785,221229,1822543,20944,302860,,1393237
South-eastern Asia (FAO),2006,34466674,3727000,8700167,,688221,,,,1136285,,,2447231,6557606,201830,1809834,21669,305023,,1543327
South-eastern Asia (FAO),2007,34614558,3837000,9341576,,615567,,,,1016601,,,2534540,6833861,254386,1830985,21120,316982,,1598310
South-eastern Asia (FAO),2008,36899989,4326000,9981925,,907179,,,,1151537,,,2469460,6817925,289486,1836327,21175,305505,,1587688
South-eastern Asia (FAO),2009,38366832,4516000,10626511,,907563,,,,1258509,,,2382266,6840814,313774,1830543,27176,302611,,1728277
South-eastern Asia (FAO),2010,40362953,4519000,13839769,247026,910003,35,,829220,1228916,,,2782359,7101928,332197,1831830,36464,290803,224210,1695705
South-eastern Asia (FAO),2011,43776655,4913000,14626824,166793,574112,153,,964855,1132008,,,2168503,7060625,336105,1760036,50331,272215,229983,1698661
South-eastern Asia (FAO),2012,46710153,5260000,15308855,124231,571000,379,,1010910,970537,,,2445539,7092645,327065,1789112,50608,232385,228949,1629490
South-eastern Asia (FAO),2013,49106086,5535000,16366539,150445,505062,4800,,956730,964109,,,2643143,7077718,322276,1763729,43117,244601,221042,1657788
South-eastern Asia (FAO),2014,51081762,5813000,15867535,156178,497017,4400,,1006084,1025390,,,2293865,7035283,245260,1752309,44788,246862,131397,1604621
South-eastern Asia (FAO),2015,53253022,6087000,16339492,150754,470457,7900,,1132027,1012355,,,2283567,7030616,258314,1692675,45459,236466,196754,1660125
South-eastern Asia (FAO),2016,50996208,5578000,16916879,136231,439091,12900,,1203067,964918,,,2412650,6950495,289623,1711618,40324,211590,196366,1642196
South-eastern Asia (FAO),2017,60653489,6423000,20044171,94635,306098,15800,,1271241,697256,,,2488089,6878847,287774,1697497,33196,192166,184987,1613259
South-eastern Asia (FAO),2018,63036307,6928000,20468421,93923,288141,15700,,1297957,1051171,,,2540550,6852245,288496,1677691,30932,202901,180498,1618882
South-eastern Asia (FAO),2019,65987796,7181000,20822342,86211,282698,14100,,1353265,984417,,,2354358,6875260,285523,1869212,26855,176776,185895,1628395
South-eastern Asia (FAO),2020,,,21256759,,301000,,,,1007220,,,,6859506,,1721386,,186908,,1627016
Southern Africa (FAO),2010,,,,312633,403401,15400,34820,32100,311450,,,0,,13239,66724,9855,8491,585,
Southern Africa (FAO),2011,,,,277232,656594,18000,43510,43200,418000,,,0,,9367,62896,9123,16535,617,
Southern Africa (FAO),2012,,,,265864,458341,23400,44100,71900,472000,,,0,,7328,52435,13437,12347,565,
Southern Africa (FAO),2013,,,,221422,507236,32400,72165,97700,516500,,,0,,3110,54208,11535,9797,614,
Southern Africa (FAO),2014,,,,280716,600286,39600,95000,137900,502900,,,0,,1044,60247,6895,10908,675,
Southern Africa (FAO),2015,,,,246429,577677,44000,78050,180700,687300,,,0,,1323,63715,8310,19328,440,
Southern Africa (FAO),2016,,,,235277,721130,49100,68075,163400,502800,,,0,,1519,29822,7422,10339,596,
Southern Africa (FAO),2017,,,,290761,636107,44200,84000,148200,573950,,,0,,1129,63118,5273,20795,765,
Southern Africa (FAO),2018,,,,296538,603211,41900,77000,185000,787200,,,0,,2020,64125,9669,39826,628,
Southern Africa (FAO),2019,,,,218765,515860,39800,74000,222400,730500,,,,,420,26723,16228,46143,697,
Southern Africa (FAO),1961,,,,,191000,,,,5000,,,,,37246,315451,2240,22515,,
Southern Africa (FAO),1962,,,,,155000,,,,5000,,,,,25338,256966,2841,27809,,
Southern Africa (FAO),1963,,,,,176000,,,,5000,,,,,35209,330500,4870,43364,,
