country_name,year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,electprocess_fh,polrights_score_fh,civlibs_score_fh,country_fh
Taiwan,2018,2,1,1,1,12,37,56,1
Taiwan,2019,2,1,1,1,12,37,56,1
Taiwan,2020,2,1,1,1,12,38,56,1
Taiwan,2021,2,1,1,1,12,38,56,1
Taiwan,2022,2,1,1,1,12,38,56,1
Tajikistan,1972,,,,,,,,1
Tajikistan,1973,,,,,,,,1
Tajikistan,1974,,,,,,,,1
Tajikistan,1975,,,,,,,,1
Tajikistan,1976,,,,,,,,1
Tajikistan,1977,,,,,,,,1
Tajikistan,1978,,,,,,,,1
Tajikistan,1979,,,,,,,,1
Tajikistan,1980,,,,,,,,1
Tajikistan,1982,,,,,,,,1
Tajikistan,1983,,,,,,,,1
Tajikistan,1984,,,,,,,,1
Tajikistan,1985,,,,,,,,1
Tajikistan,1986,,,,,,,,1
Tajikistan,1987,,,,,,,,1
Tajikistan,1988,,,,,,,,1
Tajikistan,1989,,,,,,,,1
Tajikistan,1990,,,,,,,,1
Tajikistan,1991,1,5,5,,,,,1
Tajikistan,1992,0,6,6,,,,,1
Tajikistan,1993,0,7,7,,,,,1
Tajikistan,1994,0,7,7,,,,,1
Tajikistan,1995,0,7,7,,,,,1
Tajikistan,1996,0,7,7,,,,,1
Tajikistan,1997,0,6,6,,,,,1
Tajikistan,1998,0,6,6,,,,,1
Tajikistan,1999,0,6,6,,,,,1
Tajikistan,2000,0,6,6,,,,,1
Tajikistan,2001,0,6,6,,,,,1
Tajikistan,2002,0,6,5,,,,,1
Tajikistan,2003,0,6,5,,,,,1
Tajikistan,2004,0,6,5,,,,,1
Tajikistan,2005,0,6,5,0,2,9,21,1
Tajikistan,2006,0,6,5,0,2,8,20,1
Tajikistan,2007,0,6,5,0,2,9,19,1
Tajikistan,2008,0,6,5,0,2,8,19,1
Tajikistan,2009,0,6,5,0,2,8,19,1
Tajikistan,2010,0,6,5,0,2,8,18,1
Tajikistan,2011,0,6,5,0,2,8,18,1
Tajikistan,2012,0,6,6,0,2,8,16,1
Tajikistan,2013,0,6,6,0,2,8,16,1
Tajikistan,2014,0,6,6,0,2,7,15,1
Tajikistan,2015,0,7,6,0,1,2,14,1
Tajikistan,2016,0,7,6,0,0,1,10,1
Tajikistan,2017,0,7,6,0,0,1,10,1
Tajikistan,2018,0,7,6,0,0,0,9,1
Tajikistan,2019,0,7,6,0,0,0,9,1
Tajikistan,2020,0,7,6,0,0,0,8,1
Tajikistan,2021,0,7,6,0,0,0,8,1
Tajikistan,2022,0,7,7,0,0,0,7,1
Tanzania,1972,0,6,6,,,,,1
Tanzania,1973,0,6,6,,,,,1
Tanzania,1974,0,6,6,,,,,1
Tanzania,1975,0,6,6,,,,,1
Tanzania,1976,0,6,6,,,,,1
Tanzania,1977,0,6,6,,,,,1
Tanzania,1978,0,6,6,,,,,1
Tanzania,1979,0,6,6,,,,,1
Tanzania,1980,0,6,6,,,,,1
Tanzania,1982,0,6,6,,,,,1
Tanzania,1983,0,6,6,,,,,1
Tanzania,1984,0,6,6,,,,,1
Tanzania,1985,0,6,6,,,,,1
Tanzania,1986,0,6,6,,,,,1
Tanzania,1987,0,6,6,,,,,1
Tanzania,1988,0,6,6,,,,,1
Tanzania,1989,0,6,6,,,,,1
Tanzania,1990,0,6,5,,,,,1
Tanzania,1991,0,6,5,,,,,1
Tanzania,1992,1,6,5,,,,,1
Tanzania,1993,0,6,5,,,,,1
Tanzania,1994,0,6,6,,,,,1
Tanzania,1995,1,5,5,,,,,1
Tanzania,1996,1,5,5,,,,,1
Tanzania,1997,1,5,5,,,,,1
Tanzania,1998,1,5,4,,,,,1
Tanzania,1999,1,4,4,,,,,1
Tanzania,2000,1,4,4,,,,,1
Tanzania,2001,1,4,4,,,,,1
Tanzania,2002,1,4,3,,,,,1
Tanzania,2003,1,4,3,,,,,1
Tanzania,2004,1,4,3,,,,,1
Tanzania,2005,1,4,3,0,6,22,36,1
Tanzania,2006,1,4,3,0,6,22,36,1
Tanzania,2007,1,4,3,0,6,22,36,1
Tanzania,2008,1,4,3,0,6,22,36,1
Tanzania,2009,1,4,3,0,6,21,36,1
Tanzania,2010,1,3,3,1,9,28,36,1
Tanzania,2011,1,3,3,1,9,28,36,1
Tanzania,2012,1,3,3,1,9,28,38,1
Tanzania,2013,1,3,3,1,9,29,35,1
Tanzania,2014,1,3,3,1,9,28,35,1
Tanzania,2015,1,3,4,1,8,27,33,1
Tanzania,2016,1,3,4,1,7,25,33,1
Tanzania,2017,1,4,4,1,7,22,30,1
Tanzania,2018,1,4,5,0,7,20,25,1
Tanzania,2019,1,5,5,0,6,17,23,1
Tanzania,2020,1,5,5,0,3,12,22,1
Tanzania,2021,1,5,5,0,3,12,22,1
Tanzania,2022,1,5,5,0,3,12,24,1
Thailand,1972,0,7,5,,,,,1
Thailand,1973,1,6,3,,,,,1
Thailand,1974,1,5,3,,,,,1
Thailand,1975,2,2,3,,,,,1
Thailand,1976,0,6,6,,,,,1
Thailand,1977,0,6,5,,,,,1
Thailand,1978,1,5,4,,,,,1
Thailand,1979,1,4,4,,,,,1
Thailand,1980,1,3,4,,,,,1
Thailand,1982,1,3,4,,,,,1
Thailand,1983,1,3,4,,,,,1
Thailand,1984,1,3,4,,,,,1
Thailand,1985,1,3,4,,,,,1
Thailand,1986,1,3,3,,,,,1
Thailand,1987,1,3,3,,,,,1
Thailand,1988,1,3,3,,,,,1
Thailand,1989,2,2,3,,,,,1
Thailand,1990,2,2,3,,,,,1
Thailand,1991,1,6,4,,,,,1
Thailand,1992,1,3,4,,,,,1
Thailand,1993,1,3,5,,,,,1
Thailand,1994,1,3,5,,,,,1
Thailand,1995,1,3,4,,,,,1
Thailand,1996,1,3,3,,,,,1
Thailand,1997,1,3,3,,,,,1
Thailand,1998,2,2,3,,,,,1
Thailand,1999,2,2,3,,,,,1
Thailand,2000,2,2,3,,,,,1
Thailand,2001,2,2,3,,,,,1
Thailand,2002,2,2,3,,,,,1
Thailand,2003,2,2,3,,,,,1
Thailand,2004,2,2,3,,,,,1
Thailand,2005,1,3,3,1,9,29,38,1
Thailand,2006,0,7,4,0,0,4,32,1
Thailand,2007,1,6,4,0,1,8,31,1
Thailand,2008,1,5,4,0,3,12,32,1
Thailand,2009,1,5,4,0,3,12,32,1
Thailand,2010,1,5,4,0,3,12,30,1
Thailand,2011,1,4,4,1,8,21,31,1
Thailand,2012,1,4,4,1,8,22,31,1
Thailand,2013,1,4,4,1,8,22,32,1
Thailand,2014,0,6,5,0,1,8,25,1
Thailand,2015,0,6,5,0,1,7,25,1
Thailand,2016,0,6,5,0,1,7,25,1
Thailand,2017,0,6,5,0,0,6,25,1
Thailand,2018,0,7,5,0,0,5,25,1
Thailand,2019,1,6,4,0,1,6,26,1
Thailand,2020,0,7,5,0,1,5,25,1
Thailand,2021,0,7,5,0,1,5,24,1
Thailand,2022,0,6,5,0,1,6,24,1
Tibet,1972,,,,,,,,0
Tibet,1973,,,,,,,,0
Tibet,1974,,,,,,,,0
Tibet,1975,,,,,,,,0
Tibet,1976,,,,,,,,0
Tibet,1977,,,,,,,,0
Tibet,1978,,,,,,,,0
Tibet,1979,,,,,,,,0
Tibet,1980,,,,,,,,0
Tibet,1982,,,,,,,,0
Tibet,1983,,,,,,,,0
Tibet,1984,,,,,,,,0
Tibet,1985,,,,,,,,0
Tibet,1986,,,,,,,,0
Tibet,1987,,,,,,,,0
Tibet,1988,,,,,,,,0
Tibet,1989,,,,,,,,0
Tibet,1990,0,7,7,,,,,0
Tibet,1991,0,7,7,,,,,0
Tibet,1992,0,7,7,,,,,0
Tibet,1993,0,7,7,,,,,0
Tibet,1994,0,7,7,,,,,0
Tibet,1995,0,7,7,,,,,0
Tibet,1996,0,7,7,,,,,0
Tibet,1997,0,7,7,,,,,0
Tibet,1998,0,7,7,,,,,0
Tibet,1999,0,7,7,,,,,0
Tibet,2000,0,7,7,,,,,0
Tibet,2001,0,7,7,,,,,0
Tibet,2002,0,7,7,,,,,0
Tibet,2003,0,7,7,,,,,0
Tibet,2004,0,7,7,,,,,0
Tibet,2005,0,7,7,0,0,-2,5,0
Tibet,2006,0,7,7,0,0,-2,5,0
Tibet,2007,0,7,7,0,0,-2,4,0
Tibet,2008,0,7,7,0,0,-2,3,0
Tibet,2009,0,7,7,0,0,-2,3,0
Tibet,2010,0,7,7,0,0,-2,3,0
Tibet,2011,0,7,7,0,0,-2,3,0
Tibet,2012,0,7,7,0,0,-2,3,0
Tibet,2013,0,7,7,0,0,-2,3,0
Tibet,2014,0,7,7,0,0,-2,3,0
Tibet,2015,0,7,7,0,0,-2,3,0
Tibet,2016,0,7,7,0,0,-2,3,0
Tibet,2017,0,7,7,0,0,-2,3,0
Tibet,2018,0,7,7,0,0,-2,3,0
Tibet,2019,0,7,7,0,0,-2,3,0
Tibet,2020,0,7,7,0,0,-2,3,0
Tibet,2021,0,7,7,0,0,-2,3,0
Tibet,2022,0,7,7,0,0,-2,3,0
Togo,1972,0,7,5,,,,,1
Togo,1973,0,7,5,,,,,1
Togo,1974,0,7,6,,,,,1
Togo,1975,0,7,6,,,,,1
Togo,1976,0,7,6,,,,,1
Togo,1977,0,7,6,,,,,1
Togo,1978,0,7,6,,,,,1
Togo,1979,0,7,7,,,,,1
Togo,1980,0,7,6,,,,,1
Togo,1982,0,7,6,,,,,1
Togo,1983,0,7,6,,,,,1
Togo,1984,0,6,6,,,,,1
Togo,1985,0,6,6,,,,,1
Togo,1986,0,6,6,,,,,1
Togo,1987,0,6,6,,,,,1
Togo,1988,0,6,6,,,,,1
Togo,1989,0,6,6,,,,,1
Togo,1990,0,6,6,,,,,1
Togo,1991,0,6,5,,,,,1
Togo,1992,0,6,5,,,,,1
Togo,1993,0,7,5,,,,,1
Togo,1994,0,6,5,,,,,1
Togo,1995,0,6,5,,,,,1
Togo,1996,0,6,5,,,,,1
Togo,1997,0,6,5,,,,,1
Togo,1998,0,6,5,,,,,1
Togo,1999,1,5,5,,,,,1
Togo,2000,1,5,5,,,,,1
Togo,2001,1,5,5,,,,,1
Togo,2002,0,6,5,,,,,1
Togo,2003,0,6,5,,,,,1
Togo,2004,0,6,5,,,,,1
Togo,2005,0,6,5,0,2,7,18,1
Togo,2006,0,6,5,0,2,8,21,1
Togo,2007,1,5,5,0,4,14,24,1
Togo,2008,1,5,5,0,4,14,25,1
Togo,2009,1,5,4,0,5,16,27,1
Togo,2010,1,5,4,0,5,16,26,1
Togo,2011,1,5,4,0,5,17,27,1
Togo,2012,1,5,4,0,4,16,27,1
Togo,2013,1,4,4,0,5,18,29,1
Togo,2014,1,4,4,0,5,18,29,1
Togo,2015,1,4,4,0,6,18,30,1
Togo,2016,1,4,4,0,6,18,30,1
Togo,2017,1,4,4,0,6,18,29,1
Togo,2018,1,5,4,0,4,15,28,1
Togo,2019,1,5,4,0,5,16,28,1
Togo,2020,1,5,4,0,4,15,28,1
Togo,2021,1,5,4,0,4,15,27,1
Togo,2022,1,5,4,0,4,15,27,1
Tonga,1972,1,4,2,,,,,1
Tonga,1973,1,5,3,,,,,1
Tonga,1974,1,5,3,,,,,1
Tonga,1975,1,5,3,,,,,1
Tonga,1976,1,5,3,,,,,1
Tonga,1977,1,5,3,,,,,1
Tonga,1978,1,5,3,,,,,1
Tonga,1979,1,5,3,,,,,1
Tonga,1980,1,5,3,,,,,1
Tonga,1982,1,5,3,,,,,1
Tonga,1983,1,5,3,,,,,1
Tonga,1984,1,5,3,,,,,1
Tonga,1985,1,5,3,,,,,1
Tonga,1986,1,5,3,,,,,1
Tonga,1987,1,5,3,,,,,1
Tonga,1988,1,5,3,,,,,1
Tonga,1989,1,4,3,,,,,1
Tonga,1990,1,3,3,,,,,1
Tonga,1991,1,3,3,,,,,1
Tonga,1992,1,3,3,,,,,1
Tonga,1993,1,5,3,,,,,1
Tonga,1994,1,5,3,,,,,1
Tonga,1995,1,5,3,,,,,1
Tonga,1996,1,5,3,,,,,1
Tonga,1997,1,5,3,,,,,1
Tonga,1998,1,5,3,,,,,1
Tonga,1999,1,5,3,,,,,1
Tonga,2000,1,5,3,,,,,1
Tonga,2001,1,5,3,,,,,1
Tonga,2002,1,5,3,,,,,1
Tonga,2003,1,5,3,,,,,1
Tonga,2004,1,5,3,,,,,1
Tonga,2005,1,5,3,0,3,15,42,1
Tonga,2006,1,5,3,0,3,15,40,1
Tonga,2007,1,5,3,0,3,15,40,1
Tonga,2008,1,5,3,0,3,15,40,1
Tonga,2009,1,5,3,0,3,15,40,1
Tonga,2010,1,3,3,1,11,29,42,1
Tonga,2011,1,3,3,1,11,29,42,1
Tonga,2012,2,3,2,1,11,29,44,1
Tonga,2013,2,2,2,1,11,31,44,1
Tonga,2014,2,2,2,1,11,31,44,1
Tonga,2015,2,2,2,1,11,31,44,1
Tonga,2016,2,2,2,1,9,30,44,1
Tonga,2017,2,2,2,1,9,30,45,1
Tonga,2018,2,2,2,1,9,30,49,1
Tonga,2019,2,2,2,1,9,30,49,1
Tonga,2020,2,2,2,1,9,30,49,1
Tonga,2021,2,2,2,1,9,30,49,1
Tonga,2022,2,2,2,1,9,31,50,1
Transnistria,1972,,,,,,,,0
Transnistria,1973,,,,,,,,0
Transnistria,1974,,,,,,,,0
Transnistria,1975,,,,,,,,0
Transnistria,1976,,,,,,,,0
Transnistria,1977,,,,,,,,0
Transnistria,1978,,,,,,,,0
Transnistria,1979,,,,,,,,0
Transnistria,1980,,,,,,,,0
Transnistria,1982,,,,,,,,0
Transnistria,1983,,,,,,,,0
Transnistria,1984,,,,,,,,0
Transnistria,1985,,,,,,,,0
Transnistria,1986,,,,,,,,0
Transnistria,1987,,,,,,,,0
Transnistria,1988,,,,,,,,0
Transnistria,1989,,,,,,,,0
Transnistria,1990,,,,,,,,0
Transnistria,1991,,,,,,,,0
Transnistria,1992,,,,,,,,0
Transnistria,1993,,,,,,,,0
Transnistria,1994,,,,,,,,0
Transnistria,1995,,,,,,,,0
Transnistria,1996,0,6,6,,,,,0
Transnistria,1997,0,6,6,,,,,0
Transnistria,1998,0,6,6,,,,,0
Transnistria,1999,0,6,6,,,,,0
Transnistria,2000,0,6,6,,,,,0
Transnistria,2001,0,6,6,,,,,0
Transnistria,2002,0,6,6,,,,,0
Transnistria,2003,0,6,6,,,,,0
Transnistria,2004,0,6,6,,,,,0
Transnistria,2005,0,6,6,0,2,6,15,0
Transnistria,2006,0,6,6,0,2,7,15,0
Transnistria,2007,0,6,6,0,2,7,15,0
Transnistria,2008,0,6,6,0,2,7,15,0
Transnistria,2009,0,6,6,0,2,7,15,0
Transnistria,2010,0,6,6,0,2,7,15,0
Transnistria,2011,0,6,6,0,3,9,15,0
Transnistria,2012,0,6,6,0,3,10,15,0
Transnistria,2013,0,6,6,0,3,10,14,0
Transnistria,2014,0,6,6,0,3,10,14,0
Transnistria,2015,0,6,6,0,3,10,14,0
Transnistria,2016,0,6,6,0,3,10,14,0
Transnistria,2017,0,6,6,0,3,10,14,0
Transnistria,2018,0,6,6,0,3,10,14,0
Transnistria,2019,0,6,6,0,3,9,13,0
Transnistria,2020,0,6,6,0,2,8,12,0
Transnistria,2021,0,6,6,0,1,6,12,0
Transnistria,2022,0,6,6,0,1,6,12,0
Trinidad and Tobago,1972,2,2,3,,,,,1
Trinidad and Tobago,1973,2,2,2,,,,,1
Trinidad and Tobago,1974,2,2,2,,,,,1
Trinidad and Tobago,1975,2,2,2,,,,,1
Trinidad and Tobago,1976,2,2,2,,,,,1
Trinidad and Tobago,1977,2,2,2,,,,,1
Trinidad and Tobago,1978,2,2,2,,,,,1
Trinidad and Tobago,1979,2,2,2,,,,,1
Trinidad and Tobago,1980,2,2,2,,,,,1
Trinidad and Tobago,1982,2,1,2,,,,,1
Trinidad and Tobago,1983,2,1,2,,,,,1
Trinidad and Tobago,1984,2,1,2,,,,,1
Trinidad and Tobago,1985,2,1,2,,,,,1
Trinidad and Tobago,1986,2,1,2,,,,,1
Trinidad and Tobago,1987,2,1,1,,,,,1
Trinidad and Tobago,1988,2,1,1,,,,,1
Trinidad and Tobago,1989,2,1,1,,,,,1
Trinidad and Tobago,1990,2,1,1,,,,,1
Trinidad and Tobago,1991,2,1,1,,,,,1
Trinidad and Tobago,1992,2,1,1,,,,,1
Trinidad and Tobago,1993,2,1,1,,,,,1
Trinidad and Tobago,1994,2,1,2,,,,,1
Trinidad and Tobago,1995,2,1,2,,,,,1
Trinidad and Tobago,1996,2,1,2,,,,,1
Trinidad and Tobago,1997,2,1,2,,,,,1
Trinidad and Tobago,1998,2,1,2,,,,,1
Trinidad and Tobago,1999,2,1,2,,,,,1
Trinidad and Tobago,2000,2,2,2,,,,,1
Trinidad and Tobago,2001,1,3,3,,,,,1
Trinidad and Tobago,2002,1,3,3,,,,,1
Trinidad and Tobago,2003,1,3,3,,,,,1
Trinidad and Tobago,2004,1,3,3,,,,,1
Trinidad and Tobago,2005,2,3,2,1,9,28,46,1
Trinidad and Tobago,2006,2,2,2,1,9,31,49,1
Trinidad and Tobago,2007,2,2,2,1,11,32,49,1
Trinidad and Tobago,2008,2,2,2,1,11,32,49,1
Trinidad and Tobago,2009,2,2,2,1,11,32,49,1
Trinidad and Tobago,2010,2,2,2,1,11,33,49,1
Trinidad and Tobago,2011,2,2,2,1,11,33,48,1
Trinidad and Tobago,2012,2,2,2,1,11,33,48,1
Trinidad and Tobago,2013,2,2,2,1,11,33,48,1
Trinidad and Tobago,2014,2,2,2,1,11,33,48,1
Trinidad and Tobago,2015,2,2,2,1,11,33,48,1
Trinidad and Tobago,2016,2,2,2,1,11,33,48,1
Trinidad and Tobago,2017,2,2,2,1,11,33,48,1
Trinidad and Tobago,2018,2,2,2,1,11,33,49,1
Trinidad and Tobago,2019,2,2,2,1,11,33,49,1
Trinidad and Tobago,2020,2,2,2,1,11,33,49,1
Trinidad and Tobago,2021,2,2,2,1,11,33,49,1
Trinidad and Tobago,2022,2,2,2,1,11,33,49,1
Tunisia,1972,0,6,5,,,,,1
Tunisia,1973,0,6,5,,,,,1
Tunisia,1974,0,6,5,,,,,1
Tunisia,1975,0,6,5,,,,,1
Tunisia,1976,0,6,5,,,,,1
Tunisia,1977,0,6,5,,,,,1
Tunisia,1978,1,6,5,,,,,1
Tunisia,1979,1,6,5,,,,,1
Tunisia,1980,1,6,5,,,,,1
Tunisia,1982,1,5,5,,,,,1
Tunisia,1983,1,5,5,,,,,1
Tunisia,1984,1,5,5,,,,,1
Tunisia,1985,1,5,5,,,,,1
Tunisia,1986,1,6,5,,,,,1
Tunisia,1987,1,6,5,,,,,1
Tunisia,1988,1,6,4,,,,,1
Tunisia,1989,1,5,3,,,,,1
Tunisia,1990,1,5,4,,,,,1
Tunisia,1991,1,5,5,,,,,1
Tunisia,1992,1,6,5,,,,,1
Tunisia,1993,0,6,5,,,,,1
Tunisia,1994,0,6,5,,,,,1
Tunisia,1995,0,6,5,,,,,1
Tunisia,1996,0,6,5,,,,,1
Tunisia,1997,1,6,5,,,,,1
Tunisia,1998,0,6,5,,,,,1
Tunisia,1999,0,6,5,,,,,1
Tunisia,2000,0,6,5,,,,,1
Tunisia,2001,0,6,5,,,,,1
Tunisia,2002,0,6,5,,,,,1
Tunisia,2003,0,6,5,,,,,1
Tunisia,2004,0,6,5,,,,,1
Tunisia,2005,0,6,5,0,1,6,18,1
Tunisia,2006,0,6,5,0,1,6,18,1
Tunisia,2007,0,7,5,0,1,5,18,1
Tunisia,2008,0,7,5,0,1,5,18,1
Tunisia,2009,0,7,5,0,1,5,18,1
Tunisia,2010,0,7,5,0,1,5,18,1
Tunisia,2011,1,3,4,1,9,25,33,1
Tunisia,2012,1,3,4,1,9,26,33,1
Tunisia,2013,1,3,3,1,9,27,36,1
Tunisia,2014,2,1,3,1,12,36,43,1
Tunisia,2015,2,1,3,1,12,37,42,1
Tunisia,2016,2,1,3,1,11,36,42,1
Tunisia,2017,2,2,3,1,10,30,40,1
Tunisia,2018,2,2,3,1,11,31,38,1
Tunisia,2019,2,2,3,1,12,32,38,1
Tunisia,2020,2,2,3,1,12,32,39,1
Tunisia,2021,1,3,3,1,9,26,38,1
Tunisia,2022,1,4,3,0,6,20,36,1
Turkey,1972,1,3,4,,,,,1
Turkey,1973,1,2,4,,,,,1
Turkey,1974,2,2,3,,,,,1
Turkey,1975,2,2,3,,,,,1
Turkey,1976,2,2,3,,,,,1
Turkey,1977,2,2,3,,,,,1
Turkey,1978,2,2,3,,,,,1
Turkey,1979,2,2,3,,,,,1
Turkey,1980,1,5,5,,,,,1
Turkey,1982,1,5,5,,,,,1
Turkey,1983,1,4,5,,,,,1
Turkey,1984,1,3,5,,,,,1
Turkey,1985,1,3,5,,,,,1
Turkey,1986,1,3,4,,,,,1
Turkey,1987,1,2,4,,,,,1
Turkey,1988,1,2,4,,,,,1
Turkey,1989,1,3,3,,,,,1
Turkey,1990,1,2,4,,,,,1
Turkey,1991,1,2,4,,,,,1
Turkey,1992,1,2,4,,,,,1
Turkey,1993,1,4,4,,,,,1
Turkey,1994,1,5,5,,,,,1
Turkey,1995,1,5,5,,,,,1
Turkey,1996,1,4,5,,,,,1
Turkey,1997,1,4,5,,,,,1
Turkey,1998,1,4,5,,,,,1
Turkey,1999,1,4,5,,,,,1
Turkey,2000,1,4,5,,,,,1
Turkey,2001,1,4,5,,,,,1
Turkey,2002,1,3,4,,,,,1
Turkey,2003,1,3,4,,,,,1
Turkey,2004,1,3,3,,,,,1
Turkey,2005,1,3,3,1,9,28,37,1
Turkey,2006,1,3,3,1,9,28,37,1
Turkey,2007,1,3,3,1,10,29,37,1
Turkey,2008,1,3,3,1,10,29,36,1
Turkey,2009,1,3,3,1,10,27,36,1
Turkey,2010,1,3,3,1,10,27,36,1
Turkey,2011,1,3,3,1,11,28,35,1
Turkey,2012,1,3,4,1,11,28,33,1
Turkey,2013,1,3,4,1,11,28,32,1
Turkey,2014,1,3,4,0,10,26,29,1
Turkey,2015,1,3,4,0,9,24,29,1
Turkey,2016,1,4,5,0,8,18,20,1
Turkey,2017,0,5,6,0,6,16,16,1
Turkey,2018,0,5,6,0,5,15,16,1
Turkey,2019,0,5,6,0,5,16,16,1
Turkey,2020,0,5,6,0,5,16,16,1
Turkey,2021,0,5,6,0,5,16,16,1
Turkey,2022,0,5,6,0,5,16,16,1
Turkmenistan,1972,,,,,,,,1
Turkmenistan,1973,,,,,,,,1
Turkmenistan,1974,,,,,,,,1
Turkmenistan,1975,,,,,,,,1
Turkmenistan,1976,,,,,,,,1
Turkmenistan,1977,,,,,,,,1
Turkmenistan,1978,,,,,,,,1
Turkmenistan,1979,,,,,,,,1
Turkmenistan,1980,,,,,,,,1
Turkmenistan,1982,,,,,,,,1
Turkmenistan,1983,,,,,,,,1
Turkmenistan,1984,,,,,,,,1
Turkmenistan,1985,,,,,,,,1
Turkmenistan,1986,,,,,,,,1
Turkmenistan,1987,,,,,,,,1
Turkmenistan,1988,,,,,,,,1
Turkmenistan,1989,,,,,,,,1
Turkmenistan,1990,,,,,,,,1
Turkmenistan,1991,1,6,5,,,,,1
Turkmenistan,1992,0,7,6,,,,,1
Turkmenistan,1993,0,7,7,,,,,1
Turkmenistan,1994,0,7,7,,,,,1
Turkmenistan,1995,0,7,7,,,,,1
Turkmenistan,1996,0,7,7,,,,,1
Turkmenistan,1997,0,7,7,,,,,1
Turkmenistan,1998,0,7,7,,,,,1
Turkmenistan,1999,0,7,7,,,,,1
Turkmenistan,2000,0,7,7,,,,,1
Turkmenistan,2001,0,7,7,,,,,1
Turkmenistan,2002,0,7,7,,,,,1
Turkmenistan,2003,0,7,7,,,,,1
Turkmenistan,2004,0,7,7,,,,,1
Turkmenistan,2005,0,7,7,0,0,0,1,1
Turkmenistan,2006,0,7,7,0,0,0,1,1
Turkmenistan,2007,0,7,7,0,0,0,5,1
Turkmenistan,2008,0,7,7,0,0,1,5,1
Turkmenistan,2009,0,7,7,0,0,1,7,1
Turkmenistan,2010,0,7,7,0,0,1,7,1
Turkmenistan,2011,0,7,7,0,0,1,6,1
Turkmenistan,2012,0,7,7,0,0,1,6,1
Turkmenistan,2013,0,7,7,0,0,1,6,1
Turkmenistan,2014,0,7,7,0,0,1,5,1
Turkmenistan,2015,0,7,7,0,0,0,4,1
Turkmenistan,2016,0,7,7,0,0,0,4,1
Turkmenistan,2017,0,7,7,0,0,0,4,1
Turkmenistan,2018,0,7,7,0,0,0,2,1
Turkmenistan,2019,0,7,7,0,0,0,2,1
Turkmenistan,2020,0,7,7,0,0,0,2,1
Turkmenistan,2021,0,7,7,0,0,0,2,1
Turkmenistan,2022,0,7,7,0,0,0,2,1
Tuvalu,1972,,,,,,,,1
Tuvalu,1973,,,,,,,,1
Tuvalu,1974,,,,,,,,1
Tuvalu,1975,,,,,,,,1
Tuvalu,1976,,,,,,,,1
Tuvalu,1977,,,,,,,,1
Tuvalu,1978,2,2,2,,,,,1
Tuvalu,1979,2,2,2,,,,,1
Tuvalu,1980,2,2,2,,,,,1
Tuvalu,1982,2,1,2,,,,,1
Tuvalu,1983,2,1,2,,,,,1
Tuvalu,1984,2,1,2,,,,,1
Tuvalu,1985,2,1,2,,,,,1
Tuvalu,1986,2,1,1,,,,,1
Tuvalu,1987,2,1,1,,,,,1
Tuvalu,1988,2,1,1,,,,,1
Tuvalu,1989,2,1,1,,,,,1
Tuvalu,1990,2,1,1,,,,,1
Tuvalu,1991,2,1,1,,,,,1
Tuvalu,1992,2,1,1,,,,,1
Tuvalu,1993,2,1,1,,,,,1
Tuvalu,1994,2,1,1,,,,,1
Tuvalu,1995,2,1,1,,,,,1
Tuvalu,1996,2,1,1,,,,,1
Tuvalu,1997,2,1,1,,,,,1
Tuvalu,1998,2,1,1,,,,,1
Tuvalu,1999,2,1,1,,,,,1
Tuvalu,2000,2,1,1,,,,,1
Tuvalu,2001,2,1,1,,,,,1
Tuvalu,2002,2,1,1,,,,,1
Tuvalu,2003,2,1,1,,,,,1
Tuvalu,2004,2,1,1,,,,,1
Tuvalu,2005,2,1,1,1,12,37,57,1
Tuvalu,2006,2,1,1,1,12,37,57,1
Tuvalu,2007,2,1,1,1,12,37,57,1
Tuvalu,2008,2,1,1,1,12,37,57,1
Tuvalu,2009,2,1,1,1,12,37,57,1
Tuvalu,2010,2,1,1,1,12,37,57,1
Tuvalu,2011,2,1,1,1,12,37,57,1
Tuvalu,2012,2,1,1,1,12,37,57,1
Tuvalu,2013,2,1,1,1,12,37,57,1
Tuvalu,2014,2,1,1,1,12,37,57,1
Tuvalu,2015,2,1,1,1,12,37,57,1
Tuvalu,2016,2,1,1,1,12,37,57,1
Tuvalu,2017,2,1,1,1,12,37,57,1
Tuvalu,2018,2,1,1,1,12,37,56,1
Tuvalu,2019,2,1,1,1,12,37,56,1
Tuvalu,2020,2,1,1,1,12,37,56,1
Tuvalu,2021,2,1,1,1,12,37,56,1
Tuvalu,2022,2,1,1,1,12,37,56,1
USSR,1972,0,6,6,,,,,1
USSR,1973,0,6,6,,,,,1
USSR,1974,0,6,6,,,,,1
USSR,1975,0,7,6,,,,,1
USSR,1976,0,7,6,,,,,1
USSR,1977,0,7,6,,,,,1
USSR,1978,0,6,6,,,,,1
USSR,1979,0,6,6,,,,,1
USSR,1980,0,6,7,,,,,1
USSR,1982,0,6,7,,,,,1
USSR,1983,0,6,7,,,,,1
USSR,1984,0,7,7,,,,,1
USSR,1985,0,7,7,,,,,1
USSR,1986,0,7,7,,,,,1
USSR,1987,0,7,6,,,,,1
USSR,1988,0,6,5,,,,,1
USSR,1989,0,6,5,,,,,1
USSR,1990,1,5,4,,,,,1
USSR,1991,,,,,,,,1
USSR,1992,,,,,,,,1
USSR,1993,,,,,,,,1
USSR,1994,,,,,,,,1
USSR,1995,,,,,,,,1
