country_name,year,regime_dich_ert,regime_ert,regime_trich_ert,regime_trep_outcome_ert
Thailand,1908,autocracy,stable autocracy,stable regime,
Thailand,1909,autocracy,stable autocracy,stable regime,
Thailand,1910,autocracy,stable autocracy,stable regime,
Thailand,1911,autocracy,stable autocracy,stable regime,
Thailand,1912,autocracy,stable autocracy,stable regime,
Thailand,1913,autocracy,stable autocracy,stable regime,
Thailand,1914,autocracy,stable autocracy,stable regime,
Thailand,1915,autocracy,stable autocracy,stable regime,
Thailand,1916,autocracy,stable autocracy,stable regime,
Thailand,1917,autocracy,stable autocracy,stable regime,
Thailand,1918,autocracy,stable autocracy,stable regime,
Thailand,1919,autocracy,stable autocracy,stable regime,
Thailand,1920,autocracy,stable autocracy,stable regime,
Thailand,1921,autocracy,stable autocracy,stable regime,
Thailand,1922,autocracy,stable autocracy,stable regime,
Thailand,1923,autocracy,stable autocracy,stable regime,
Thailand,1924,autocracy,stable autocracy,stable regime,
Thailand,1925,autocracy,stable autocracy,stable regime,
Thailand,1926,autocracy,stable autocracy,stable regime,
Thailand,1927,autocracy,stable autocracy,stable regime,
Thailand,1928,autocracy,stable autocracy,stable regime,
Thailand,1929,autocracy,stable autocracy,stable regime,
Thailand,1930,autocracy,stable autocracy,stable regime,
Thailand,1931,autocracy,stable autocracy,stable regime,
Thailand,1932,autocracy,stable autocracy,stable regime,
Thailand,1933,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1934,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1935,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1936,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1937,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Thailand,1938,autocracy,stable autocracy,stable regime,
Thailand,1939,autocracy,stable autocracy,stable regime,
Thailand,1940,autocracy,stable autocracy,stable regime,
Thailand,1941,autocracy,stable autocracy,stable regime,
Thailand,1942,autocracy,stable autocracy,stable regime,
Thailand,1943,autocracy,stable autocracy,stable regime,
Thailand,1944,autocracy,stable autocracy,stable regime,
Thailand,1945,autocracy,stable autocracy,stable regime,
Thailand,1946,autocracy,stable autocracy,stable regime,
Thailand,1947,autocracy,stable autocracy,stable regime,
Thailand,1948,autocracy,stable autocracy,stable regime,
Thailand,1949,autocracy,stable autocracy,stable regime,
Thailand,1950,autocracy,stable autocracy,stable regime,
Thailand,1951,autocracy,stable autocracy,stable regime,
Thailand,1952,autocracy,stable autocracy,stable regime,
Thailand,1953,autocracy,stable autocracy,stable regime,
Thailand,1954,autocracy,stable autocracy,stable regime,
Thailand,1955,autocracy,stable autocracy,stable regime,
Thailand,1956,autocracy,stable autocracy,stable regime,
Thailand,1957,autocracy,stable autocracy,stable regime,
Thailand,1958,autocracy,stable autocracy,stable regime,
Thailand,1959,autocracy,stable autocracy,stable regime,
Thailand,1960,autocracy,stable autocracy,stable regime,
Thailand,1961,autocracy,stable autocracy,stable regime,
Thailand,1962,autocracy,stable autocracy,stable regime,
Thailand,1963,autocracy,stable autocracy,stable regime,
Thailand,1964,autocracy,stable autocracy,stable regime,
Thailand,1965,autocracy,stable autocracy,stable regime,
Thailand,1966,autocracy,stable autocracy,stable regime,
Thailand,1967,autocracy,stable autocracy,stable regime,
Thailand,1968,autocracy,stable autocracy,stable regime,
Thailand,1969,autocracy,stable autocracy,stable regime,
Thailand,1970,autocracy,stable autocracy,stable regime,
Thailand,1971,autocracy,stable autocracy,stable regime,
Thailand,1972,autocracy,stable autocracy,stable regime,
Thailand,1973,autocracy,stable autocracy,stable regime,
Thailand,1974,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1975,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Thailand,1976,autocracy,hardening autocracy,autocratizing regime,
Thailand,1977,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Thailand,1978,autocracy,stable autocracy,stable regime,
Thailand,1979,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1980,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1981,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1982,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1983,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1984,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1985,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1986,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1987,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1988,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1989,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1990,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Thailand,1991,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Thailand,1992,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1993,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1994,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1995,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1996,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1997,autocracy,liberalizing autocracy,democratizing regime,
Thailand,1998,democracy,deepening democracy,democratizing regime,
Thailand,1999,democracy,deepening democracy,democratizing regime,
Thailand,2000,democracy,deepening democracy,democratizing regime,
Thailand,2001,democracy,deepening democracy,democratizing regime,democratization
Thailand,2002,democracy,stable democracy,stable regime,
Thailand,2003,democracy,stable democracy,stable regime,
Thailand,2004,democracy,stable democracy,stable regime,
Thailand,2005,democracy,eroding democracy,autocratizing regime,
Thailand,2006,autocracy,hardening autocracy,autocratizing regime,
Thailand,2007,autocracy,hardening autocracy,autocratizing regime,democratic breakdown
Thailand,2008,autocracy,liberalizing autocracy,democratizing regime,
Thailand,2009,autocracy,liberalizing autocracy,democratizing regime,
Thailand,2010,autocracy,liberalizing autocracy,democratizing regime,
Thailand,2011,autocracy,liberalizing autocracy,democratizing regime,
Thailand,2012,autocracy,liberalizing autocracy,democratizing regime,preempted democratization
Thailand,2013,autocracy,hardening autocracy,autocratizing regime,
Thailand,2014,autocracy,hardening autocracy,autocratizing regime,
Thailand,2015,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Thailand,2016,autocracy,stable autocracy,stable regime,
Thailand,2017,autocracy,stable autocracy,stable regime,
Thailand,2018,autocracy,stable autocracy,stable regime,
Thailand,2019,autocracy,stable autocracy,stable regime,
Thailand,2020,autocracy,stable autocracy,stable regime,
Thailand,2021,autocracy,stable autocracy,stable regime,
Timor,1900,autocracy,stable autocracy,stable regime,
Timor,1901,autocracy,stable autocracy,stable regime,
Timor,1902,autocracy,stable autocracy,stable regime,
Timor,1903,autocracy,stable autocracy,stable regime,
Timor,1904,autocracy,stable autocracy,stable regime,
Timor,1905,autocracy,stable autocracy,stable regime,
Timor,1906,autocracy,stable autocracy,stable regime,
Timor,1907,autocracy,stable autocracy,stable regime,
Timor,1908,autocracy,stable autocracy,stable regime,
Timor,1909,autocracy,stable autocracy,stable regime,
Timor,1910,autocracy,stable autocracy,stable regime,
Timor,1911,autocracy,stable autocracy,stable regime,
Timor,1912,autocracy,stable autocracy,stable regime,
Timor,1913,autocracy,stable autocracy,stable regime,
Timor,1914,autocracy,stable autocracy,stable regime,
Timor,1915,autocracy,stable autocracy,stable regime,
Timor,1916,autocracy,stable autocracy,stable regime,
Timor,1917,autocracy,stable autocracy,stable regime,
Timor,1918,autocracy,stable autocracy,stable regime,
Timor,1919,autocracy,stable autocracy,stable regime,
Timor,1920,autocracy,stable autocracy,stable regime,
Timor,1921,autocracy,stable autocracy,stable regime,
Timor,1922,autocracy,stable autocracy,stable regime,
Timor,1923,autocracy,stable autocracy,stable regime,
Timor,1924,autocracy,stable autocracy,stable regime,
Timor,1925,autocracy,stable autocracy,stable regime,
Timor,1926,autocracy,stable autocracy,stable regime,
Timor,1927,autocracy,stable autocracy,stable regime,
Timor,1928,autocracy,stable autocracy,stable regime,
Timor,1929,autocracy,stable autocracy,stable regime,
Timor,1930,autocracy,stable autocracy,stable regime,
Timor,1931,autocracy,stable autocracy,stable regime,
Timor,1932,autocracy,stable autocracy,stable regime,
Timor,1933,autocracy,stable autocracy,stable regime,
Timor,1934,autocracy,stable autocracy,stable regime,
Timor,1935,autocracy,stable autocracy,stable regime,
Timor,1936,autocracy,stable autocracy,stable regime,
Timor,1937,autocracy,stable autocracy,stable regime,
Timor,1938,autocracy,stable autocracy,stable regime,
Timor,1939,autocracy,stable autocracy,stable regime,
Timor,1940,autocracy,stable autocracy,stable regime,
Timor,1941,autocracy,stable autocracy,stable regime,
Timor,1942,autocracy,stable autocracy,stable regime,
Timor,1943,autocracy,stable autocracy,stable regime,
Timor,1944,autocracy,stable autocracy,stable regime,
Timor,1945,autocracy,stable autocracy,stable regime,
Timor,1946,autocracy,stable autocracy,stable regime,
Timor,1947,autocracy,stable autocracy,stable regime,
Timor,1948,autocracy,stable autocracy,stable regime,
Timor,1949,autocracy,stable autocracy,stable regime,
Timor,1950,autocracy,stable autocracy,stable regime,
Timor,1951,autocracy,stable autocracy,stable regime,
Timor,1952,autocracy,stable autocracy,stable regime,
Timor,1953,autocracy,stable autocracy,stable regime,
Timor,1954,autocracy,stable autocracy,stable regime,
Timor,1955,autocracy,stable autocracy,stable regime,
Timor,1956,autocracy,stable autocracy,stable regime,
Timor,1957,autocracy,stable autocracy,stable regime,
Timor,1958,autocracy,stable autocracy,stable regime,
Timor,1959,autocracy,stable autocracy,stable regime,
Timor,1960,autocracy,stable autocracy,stable regime,
Timor,1961,autocracy,stable autocracy,stable regime,
Timor,1962,autocracy,stable autocracy,stable regime,
Timor,1963,autocracy,stable autocracy,stable regime,
Timor,1964,autocracy,stable autocracy,stable regime,
Timor,1965,autocracy,stable autocracy,stable regime,
Timor,1966,autocracy,stable autocracy,stable regime,
Timor,1967,autocracy,stable autocracy,stable regime,
Timor,1968,autocracy,stable autocracy,stable regime,
Timor,1969,autocracy,stable autocracy,stable regime,
Timor,1970,autocracy,stable autocracy,stable regime,
Timor,1971,autocracy,stable autocracy,stable regime,
Timor,1972,autocracy,stable autocracy,stable regime,
Timor,1973,autocracy,stable autocracy,stable regime,
Timor,1974,autocracy,stable autocracy,stable regime,
Timor,1975,autocracy,stable autocracy,stable regime,
Timor,1976,autocracy,stable autocracy,stable regime,
Timor,1977,autocracy,stable autocracy,stable regime,
Timor,1978,autocracy,stable autocracy,stable regime,
Timor,1979,autocracy,stable autocracy,stable regime,
Timor,1980,autocracy,stable autocracy,stable regime,
Timor,1981,autocracy,stable autocracy,stable regime,
Timor,1982,autocracy,stable autocracy,stable regime,
Timor,1983,autocracy,stable autocracy,stable regime,
Timor,1984,autocracy,stable autocracy,stable regime,
Timor,1985,autocracy,stable autocracy,stable regime,
Timor,1986,autocracy,stable autocracy,stable regime,
Timor,1987,autocracy,stable autocracy,stable regime,
Timor,1988,autocracy,stable autocracy,stable regime,
Timor,1989,autocracy,stable autocracy,stable regime,
Timor,1990,autocracy,stable autocracy,stable regime,
Timor,1991,autocracy,stable autocracy,stable regime,
Timor,1992,autocracy,stable autocracy,stable regime,
Timor,1993,autocracy,stable autocracy,stable regime,
Timor,1994,autocracy,stable autocracy,stable regime,
Timor,1995,autocracy,stable autocracy,stable regime,
Timor,1996,autocracy,stable autocracy,stable regime,
Timor,1997,autocracy,stable autocracy,stable regime,
Timor,1998,autocracy,liberalizing autocracy,democratizing regime,
Timor,1999,autocracy,liberalizing autocracy,democratizing regime,
Timor,2000,autocracy,liberalizing autocracy,democratizing regime,
Timor,2001,autocracy,liberalizing autocracy,democratizing regime,
Timor,2002,democracy,deepening democracy,democratizing regime,
Timor,2003,democracy,deepening democracy,democratizing regime,
Timor,2004,democracy,deepening democracy,democratizing regime,
Timor,2005,democracy,deepening democracy,democratizing regime,
Timor,2006,democracy,deepening democracy,democratizing regime,
Timor,2007,democracy,deepening democracy,democratizing regime,
Timor,2008,democracy,deepening democracy,democratizing regime,
Timor,2009,democracy,deepening democracy,democratizing regime,
Timor,2010,democracy,deepening democracy,democratizing regime,
Timor,2011,democracy,deepening democracy,democratizing regime,
Timor,2012,democracy,deepening democracy,democratizing regime,
Timor,2013,democracy,deepening democracy,democratizing regime,
Timor,2014,democracy,deepening democracy,democratizing regime,
Timor,2015,democracy,deepening democracy,democratizing regime,
Timor,2016,democracy,deepening democracy,democratizing regime,
Timor,2017,democracy,deepening democracy,democratizing regime,
Timor,2018,democracy,deepening democracy,democratizing regime,
Timor,2019,democracy,deepening democracy,democratizing regime,
Timor,2020,democracy,deepening democracy,democratizing regime,
Timor,2021,democracy,deepening democracy,democratizing regime,democratization
Togo,1916,autocracy,stable autocracy,stable regime,
Togo,1917,autocracy,stable autocracy,stable regime,
Togo,1918,autocracy,stable autocracy,stable regime,
Togo,1919,autocracy,stable autocracy,stable regime,
Togo,1920,autocracy,stable autocracy,stable regime,
Togo,1921,autocracy,stable autocracy,stable regime,
Togo,1922,autocracy,stable autocracy,stable regime,
Togo,1923,autocracy,stable autocracy,stable regime,
Togo,1924,autocracy,stable autocracy,stable regime,
Togo,1925,autocracy,stable autocracy,stable regime,
Togo,1926,autocracy,stable autocracy,stable regime,
Togo,1927,autocracy,stable autocracy,stable regime,
Togo,1928,autocracy,stable autocracy,stable regime,
Togo,1929,autocracy,stable autocracy,stable regime,
Togo,1930,autocracy,stable autocracy,stable regime,
Togo,1931,autocracy,stable autocracy,stable regime,
Togo,1932,autocracy,stable autocracy,stable regime,
Togo,1933,autocracy,stable autocracy,stable regime,
Togo,1934,autocracy,stable autocracy,stable regime,
Togo,1935,autocracy,stable autocracy,stable regime,
Togo,1936,autocracy,stable autocracy,stable regime,
Togo,1937,autocracy,stable autocracy,stable regime,
Togo,1938,autocracy,stable autocracy,stable regime,
Togo,1939,autocracy,stable autocracy,stable regime,
Togo,1940,autocracy,stable autocracy,stable regime,
Togo,1941,autocracy,stable autocracy,stable regime,
Togo,1942,autocracy,stable autocracy,stable regime,
Togo,1943,autocracy,stable autocracy,stable regime,
Togo,1944,autocracy,stable autocracy,stable regime,
Togo,1945,autocracy,stable autocracy,stable regime,
Togo,1946,autocracy,liberalizing autocracy,democratizing regime,
Togo,1947,autocracy,liberalizing autocracy,democratizing regime,
Togo,1948,autocracy,liberalizing autocracy,democratizing regime,
Togo,1949,autocracy,liberalizing autocracy,democratizing regime,
Togo,1950,autocracy,liberalizing autocracy,democratizing regime,
Togo,1951,autocracy,liberalizing autocracy,democratizing regime,
Togo,1952,autocracy,liberalizing autocracy,democratizing regime,
Togo,1953,autocracy,liberalizing autocracy,democratizing regime,
Togo,1954,autocracy,liberalizing autocracy,democratizing regime,
Togo,1955,autocracy,liberalizing autocracy,democratizing regime,
Togo,1956,autocracy,liberalizing autocracy,democratizing regime,
Togo,1957,autocracy,liberalizing autocracy,democratizing regime,
Togo,1958,autocracy,liberalizing autocracy,democratizing regime,
Togo,1959,autocracy,liberalizing autocracy,democratizing regime,
Togo,1960,autocracy,liberalizing autocracy,democratizing regime,
Togo,1961,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Togo,1962,autocracy,stable autocracy,stable regime,
Togo,1963,autocracy,stable autocracy,stable regime,
Togo,1964,autocracy,stable autocracy,stable regime,
Togo,1965,autocracy,stable autocracy,stable regime,
Togo,1966,autocracy,stable autocracy,stable regime,
Togo,1967,autocracy,hardening autocracy,autocratizing regime,
Togo,1968,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Togo,1969,autocracy,stable autocracy,stable regime,
Togo,1970,autocracy,stable autocracy,stable regime,
Togo,1971,autocracy,stable autocracy,stable regime,
Togo,1972,autocracy,stable autocracy,stable regime,
Togo,1973,autocracy,stable autocracy,stable regime,
Togo,1974,autocracy,stable autocracy,stable regime,
Togo,1975,autocracy,stable autocracy,stable regime,
Togo,1976,autocracy,stable autocracy,stable regime,
Togo,1977,autocracy,stable autocracy,stable regime,
Togo,1978,autocracy,stable autocracy,stable regime,
Togo,1979,autocracy,stable autocracy,stable regime,
Togo,1980,autocracy,stable autocracy,stable regime,
Togo,1981,autocracy,stable autocracy,stable regime,
Togo,1982,autocracy,stable autocracy,stable regime,
Togo,1983,autocracy,stable autocracy,stable regime,
Togo,1984,autocracy,stable autocracy,stable regime,
Togo,1985,autocracy,stable autocracy,stable regime,
Togo,1986,autocracy,stable autocracy,stable regime,
Togo,1987,autocracy,stable autocracy,stable regime,
Togo,1988,autocracy,stable autocracy,stable regime,
Togo,1989,autocracy,stable autocracy,stable regime,
Togo,1990,autocracy,stable autocracy,stable regime,
Togo,1991,autocracy,liberalizing autocracy,democratizing regime,
Togo,1992,autocracy,liberalizing autocracy,democratizing regime,
Togo,1993,autocracy,liberalizing autocracy,democratizing regime,
Togo,1994,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Togo,1995,autocracy,stable autocracy,stable regime,
Togo,1996,autocracy,stable autocracy,stable regime,
Togo,1997,autocracy,stable autocracy,stable regime,
Togo,1998,autocracy,stable autocracy,stable regime,
Togo,1999,autocracy,stable autocracy,stable regime,
Togo,2000,autocracy,stable autocracy,stable regime,
Togo,2001,autocracy,stable autocracy,stable regime,
Togo,2002,autocracy,stable autocracy,stable regime,
Togo,2003,autocracy,stable autocracy,stable regime,
Togo,2004,autocracy,stable autocracy,stable regime,
Togo,2005,autocracy,liberalizing autocracy,democratizing regime,
Togo,2006,autocracy,liberalizing autocracy,democratizing regime,
Togo,2007,autocracy,liberalizing autocracy,democratizing regime,
Togo,2008,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Togo,2009,autocracy,stable autocracy,stable regime,
Togo,2010,autocracy,stable autocracy,stable regime,
Togo,2011,autocracy,stable autocracy,stable regime,
Togo,2012,autocracy,stable autocracy,stable regime,
Togo,2013,autocracy,stable autocracy,stable regime,
Togo,2014,autocracy,stable autocracy,stable regime,
Togo,2015,autocracy,stable autocracy,stable regime,
Togo,2016,autocracy,stable autocracy,stable regime,
Togo,2017,autocracy,hardening autocracy,autocratizing regime,
Togo,2018,autocracy,hardening autocracy,autocratizing regime,
Togo,2019,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Togo,2020,autocracy,stable autocracy,stable regime,
Togo,2021,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1900,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1901,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1902,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1903,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1904,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1905,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1906,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1907,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1908,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1909,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1910,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1911,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1912,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1913,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1914,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1915,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1916,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1917,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1918,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1919,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1920,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1921,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1922,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1923,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1924,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1925,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Trinidad and Tobago,1926,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1927,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1928,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1929,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1930,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1931,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1932,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1933,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1934,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1935,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1936,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1937,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1938,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1939,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1940,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1941,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1942,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1943,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1944,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1945,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1946,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1947,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1948,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1949,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1950,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1951,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1952,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1953,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1954,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1955,autocracy,stable autocracy,stable regime,
Trinidad and Tobago,1956,autocracy,liberalizing autocracy,democratizing regime,
Trinidad and Tobago,1957,autocracy,liberalizing autocracy,democratizing regime,
Trinidad and Tobago,1958,autocracy,liberalizing autocracy,democratizing regime,
Trinidad and Tobago,1959,autocracy,liberalizing autocracy,democratizing regime,
Trinidad and Tobago,1960,autocracy,liberalizing autocracy,democratizing regime,
Trinidad and Tobago,1961,autocracy,liberalizing autocracy,democratizing regime,
Trinidad and Tobago,1962,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1963,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1964,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1965,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1966,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1967,democracy,deepening democracy,democratizing regime,democratization
Trinidad and Tobago,1968,democracy,stable democracy,stable regime,
Trinidad and Tobago,1969,democracy,stable democracy,stable regime,
Trinidad and Tobago,1970,democracy,stable democracy,stable regime,
Trinidad and Tobago,1971,democracy,stable democracy,stable regime,
Trinidad and Tobago,1972,democracy,stable democracy,stable regime,
Trinidad and Tobago,1973,democracy,stable democracy,stable regime,
Trinidad and Tobago,1974,democracy,stable democracy,stable regime,
Trinidad and Tobago,1975,democracy,stable democracy,stable regime,
Trinidad and Tobago,1976,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1977,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1978,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1979,democracy,deepening democracy,democratizing regime,
Trinidad and Tobago,1980,democracy,deepening democracy,democratizing regime,deepened democracy
Trinidad and Tobago,1981,democracy,stable democracy,stable regime,
Trinidad and Tobago,1982,democracy,stable democracy,stable regime,
Trinidad and Tobago,1983,democracy,stable democracy,stable regime,
Trinidad and Tobago,1984,democracy,stable democracy,stable regime,
Trinidad and Tobago,1985,democracy,stable democracy,stable regime,
Trinidad and Tobago,1986,democracy,stable democracy,stable regime,
Trinidad and Tobago,1987,democracy,stable democracy,stable regime,
Trinidad and Tobago,1988,democracy,stable democracy,stable regime,
Trinidad and Tobago,1989,democracy,stable democracy,stable regime,
Trinidad and Tobago,1990,democracy,stable democracy,stable regime,
Trinidad and Tobago,1991,democracy,stable democracy,stable regime,
Trinidad and Tobago,1992,democracy,stable democracy,stable regime,
Trinidad and Tobago,1993,democracy,stable democracy,stable regime,
Trinidad and Tobago,1994,democracy,stable democracy,stable regime,
Trinidad and Tobago,1995,democracy,stable democracy,stable regime,
Trinidad and Tobago,1996,democracy,stable democracy,stable regime,
Trinidad and Tobago,1997,democracy,stable democracy,stable regime,
Trinidad and Tobago,1998,democracy,stable democracy,stable regime,
Trinidad and Tobago,1999,democracy,stable democracy,stable regime,
Trinidad and Tobago,2000,democracy,stable democracy,stable regime,
Trinidad and Tobago,2001,democracy,stable democracy,stable regime,
Trinidad and Tobago,2002,democracy,stable democracy,stable regime,
Trinidad and Tobago,2003,democracy,stable democracy,stable regime,
Trinidad and Tobago,2004,democracy,stable democracy,stable regime,
Trinidad and Tobago,2005,democracy,stable democracy,stable regime,
Trinidad and Tobago,2006,democracy,stable democracy,stable regime,
Trinidad and Tobago,2007,democracy,stable democracy,stable regime,
Trinidad and Tobago,2008,democracy,stable democracy,stable regime,
Trinidad and Tobago,2009,democracy,stable democracy,stable regime,
Trinidad and Tobago,2010,democracy,stable democracy,stable regime,
Trinidad and Tobago,2011,democracy,stable democracy,stable regime,
Trinidad and Tobago,2012,democracy,stable democracy,stable regime,
Trinidad and Tobago,2013,democracy,stable democracy,stable regime,
Trinidad and Tobago,2014,democracy,stable democracy,stable regime,
Trinidad and Tobago,2015,democracy,stable democracy,stable regime,
Trinidad and Tobago,2016,democracy,stable democracy,stable regime,
Trinidad and Tobago,2017,democracy,stable democracy,stable regime,
Trinidad and Tobago,2018,democracy,stable democracy,stable regime,
Trinidad and Tobago,2019,democracy,stable democracy,stable regime,
Trinidad and Tobago,2020,democracy,stable democracy,stable regime,
Trinidad and Tobago,2021,democracy,stable democracy,stable regime,
Tunisia,1900,autocracy,stable autocracy,stable regime,
Tunisia,1901,autocracy,stable autocracy,stable regime,
Tunisia,1902,autocracy,stable autocracy,stable regime,
Tunisia,1903,autocracy,stable autocracy,stable regime,
Tunisia,1904,autocracy,stable autocracy,stable regime,
Tunisia,1905,autocracy,stable autocracy,stable regime,
Tunisia,1906,autocracy,stable autocracy,stable regime,
Tunisia,1907,autocracy,stable autocracy,stable regime,
Tunisia,1908,autocracy,stable autocracy,stable regime,
Tunisia,1909,autocracy,stable autocracy,stable regime,
Tunisia,1910,autocracy,stable autocracy,stable regime,
Tunisia,1911,autocracy,stable autocracy,stable regime,
Tunisia,1912,autocracy,stable autocracy,stable regime,
Tunisia,1913,autocracy,stable autocracy,stable regime,
Tunisia,1914,autocracy,stable autocracy,stable regime,
Tunisia,1915,autocracy,stable autocracy,stable regime,
Tunisia,1916,autocracy,stable autocracy,stable regime,
Tunisia,1917,autocracy,stable autocracy,stable regime,
Tunisia,1918,autocracy,stable autocracy,stable regime,
Tunisia,1919,autocracy,stable autocracy,stable regime,
Tunisia,1920,autocracy,stable autocracy,stable regime,
Tunisia,1921,autocracy,stable autocracy,stable regime,
Tunisia,1922,autocracy,stable autocracy,stable regime,
Tunisia,1923,autocracy,stable autocracy,stable regime,
Tunisia,1924,autocracy,stable autocracy,stable regime,
Tunisia,1925,autocracy,stable autocracy,stable regime,
Tunisia,1926,autocracy,stable autocracy,stable regime,
Tunisia,1927,autocracy,stable autocracy,stable regime,
Tunisia,1928,autocracy,stable autocracy,stable regime,
Tunisia,1929,autocracy,stable autocracy,stable regime,
Tunisia,1930,autocracy,stable autocracy,stable regime,
Tunisia,1931,autocracy,stable autocracy,stable regime,
Tunisia,1932,autocracy,stable autocracy,stable regime,
Tunisia,1933,autocracy,stable autocracy,stable regime,
Tunisia,1934,autocracy,stable autocracy,stable regime,
