G006,How proud of nationality,National Identity,"-3: Not applicable; Foreigner; Has not [country] nationality, 1: Very proud, 2: Quite proud, 3: Not very proud, 4: Not at all proud, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G006,24.0,43.0,53.0,71.0,81.0,60.0,90.0
G007_01,Trust: Other people in country,National Identity,"1: Trust them completely, 2: Trust them a little, 3: Neither trust nor distrust them, 4: Do not trust them very much, 5: Do not trust them at all, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G007_01,,40.0,,9.0,,,
G007_18_B,Trust: Your neighborhood (B),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Trust completely, 2: Trust somewhat, 3: Do not trust very much, 4: Do not trust at all",G007_18_B,,,,,53.0,59.0,90.0
G007_33_B,Trust: People you know personally (B),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Trust completely, 2: Trust somewhat, 3: Do not trust very much, 4: Do not trust at all",G007_33_B,,,,,53.0,59.0,90.0
G007_34_B,Trust: People you meet for the first time (B),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Trust completely, 2: Trust somewhat, 3: Do not trust very much, 4: Do not trust at all",G007_34_B,,,,,52.0,59.0,90.0
G007_35_B,Trust: People of another religion (B),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Trust completely, 2: Trust somewhat, 3: Do not trust very much, 4: Do not trust at all",G007_35_B,,,,,53.0,59.0,90.0
G007_36_B,Trust: People of another nationality (B),National Identity,"-5: Missing: Other, -4: Not asked in survey, -3: Not applicable, -2: No answer, -1: Don´t know, 1: Trust completely, 2: Trust somewhat, 3: Do not trust very much, 4: Do not trust at all",G007_36_B,,,,,52.0,59.0,90.0
G014,Opinion European union,National Identity,"1: End of national identity, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: Protect national identity, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G014,,21.0,,6.0,,,
G016,Language at home,National Identity,"-5: Missing; Not available, -4: Not asked, 10: Abkhazian, 20: Adaŋgbi; Dangbe, 30: Afar, 40: Afrikaans, 50: Ahanta, 70: Akan; Akuapem, 80: Aklanon, 100: Albanian, 110: Algerian Arabic, 120: Tahaggart Tamahaq, 140: Amharic, 150: Anfillo, 160: Anaang, 170: Arabic, 180: Arakanese, 200: Armenian; Hayeren, 220: Assamese, 230: Assyrian Neo-Aramaic, 240: Ateso; Teso, 243: Aushi; Ushi, 245: Auslan, 250: Avar; Avaric, 270: Avestan, 280: Awadhi, 290: Aymara, 310: Azerbaijani;  Azeri, 320: Basari,, 340: Bekwarra/Bakwarra, 350: Balinese, 370: Balochi, 380: Bambara, 410: Banjar, 430: Bashkir, 440: Basque, 450: Bassa, 460: Batak, 470: Belarusian, 480: Bemba, 490: Bengali; Bangla, 500: Berber; Amazigh;Tamaziɣt, 510: Berta, 520: Betawi, 530: Bhili, 540: Bhojpuri, 550: Bikol; Bicolano, 560: Bidayuh languages, 570: Bihari languages, 580: Bima, 595: Bimoba, 605: Bissa, 610: Romblomanon, 620: Bislama; Creole, 630: Blaan, 640: Boro / Bodo, 660: Bosnian, 680: Brahui, 690: Braj; Braj Bhasha; Braji, 700: Breton, 710: Buginese/Bugis, 720: Bulgarian, 730: Bundeli/Bundelkhandi, 740: Burmese, 770: Bussa; Mossiya, 790: Cantonese, 810: Catalan; Valencian, 820: Cebuano; Bisaya; Binisaya, 830: Central Dusun; Bunduliwan; Kadazandusun, 840: Chamorro, 850: Chavacano; Chabacano, 860: Chechen, 870: Chichewa, Chewa, Nyanja, 880: Chhattisgarhi, 890: Karanga; Korekore, 910: Ndau; chiNdau, 950: Chitoko, 962: Chokwe, 970: Chuvash, 980: Cornish, 990: Corsican, 1000: Cree, 1030: Croatian, 1040: Czech, 1060: Dagaare, 1080: Dagbani, 1095: Chamba Daka, 1100: Danish, 1105: Divehi, Dhivehi, Maldivian, 1110: Dhundhari, 1140: Dioula, 1170: Dogri, 1180: Dungan, 1190: Dutch; Flemish, 1200: Dzongkha, 1210: Edo, 1220: Efik, 1240: English, 1260: Esan, 1270: Spanish; Castilian, 1280: Esperanto, 1290: Estonian, 1300: Ewe, 1310: Fante; Fanti:  Fantse; Mfantse, 1330: Faroese, 1350: Fijian, 1360: Filipino; Pilipino, 1370: Finnish, 1390: Frafra, 1400: French, 1420: Fulah; Fulani ; Fulfulde, 1430: Ga, 1445: Gaelic, Scottish Gaelic, 1448: Gagauz, 1460: Galician, 1470: Gamo-Gofa-Dawro, 1480: Ganda; Luganda, 1490: Garifuna, 1520: Georgian, 1530: German, 1540: Gilaki, 1560: Gondi, 1570: Gonja, 1576: Gova, 1580: Greek, Modern, 1588: Gua, 1600: Guarani, 1610: Gujarati, 1632: Gun; Egun, 1635: Gurage Languages, 1642: Gwari; Gbari ; Gbagyi, 1650: Hadiyya, 1660: Haitian; Haitian Creole, 1670: Hakka Chinese, 1680: Harari, 1685: Harauti, 1690: Haryanvi; Haryanavi, 1695: Hassaniyya, Klem El Bithan, 1700: Hausa, 1710: Hebrew, 1720: Herero, 1730: Hiligaynon; Ilonggo, 1740: Hindi, 1750: Hindko, 1760: Hiri Motu, 1765: Huba; Kilba, 1770: Hungarian, 1780: Iban, 1790: Ibibio, 1800: Icelandic, 1810: Ido, 1822: Idoma, 1835: Igala, 1840: Ebira; Igbira, Okpoto, Okene, 1850: Igbo, 1860: Ijaw, 1870: Ikwerre, 1872: Ila, 1880: ilo Ilocano; Ilokano; Iloko, 1890: Indonesian, 1900: Interlingue, Occidental, 1910: Inuktitut, 1920: Inupiaq, 1930: Pamiri languages, 1940: Irish, 1962: Isan; North Eastern Thai, 1980: Isoko, 1990: Italian, 2000: Itneg, 2010: Itsekiri, 2015: Jam Sai; Dogon, 2020: Japanese, 2030: Javanese, 2060: Kabardian, 2065: Kabiye, 2075: Kalaallisut, Greenlandic, 2100: Kalanga, 2103: Kalenjin, 2110: Kalmyk Oirat, 2120: Kamayo, 2125: Kambaata, 2126: Kamba, 2130: Kankanaey, 2140: Kannada, 2150: Kanuri, 2160: Kaonde, 2170: Kapampangan, 2180: Kaqchikel, 2190: Karakalpak, 2205: Kasena, 2210: Kashmiri, 2220: Sgaw Karen; Sgaw Kayin; Karen, 2230: Kazakh, 2240: Kelabit, 2270: Central Khmer, 2280: Kikuyu; Gikuyu, 2300: Kinyarwanda, 2310: Kirghiz; Kyrgyz, 2316: Kisii, 2330: Rundi; Kirundi, 2340: Konkomba, 2350: Komi, 2360: Kongo, 2370: Konkani, 2380: Konso, 2390: Korean, 2405: Kullui; Kulvi, 2415: Kurukh; Oraon, 2420: Kurdish; Yezidi, 2440: Kusasi, 2450: Kuanyama, Kwanyama, 2472: Lamba, 2480: Lampung, 2500: Lao, 2510: Latvian, 2520: Laz, 2530: Mayan languages, 2550: Lenje, 2560: Lezgian; Lezgi; Lezgin, 2570: Limburgan, Limburger, Limburgish, 2580: Lingala, 2590: Lithuanian, 2620: Lozi, 2630: Luba-Katanga, 2650: Masaba, 2657: Luhya, 2660: Lunda, 2670: Lurish; Luri; Bakhtiari, 2690: Soga/Lusoga, 2700: Luvale, 2710: Luxembourgish; Letzeburgesch, 2720: Luo, Lwo; Lwoian, 2730: Macedonian, 2740: Madurese, 2750: Magahi, 2760: Maguindanao, 2770: Maithili, 2790: Makassarese, 2800: Malagasy, 2810: Malay; Malaysian, 2820: Malayalam, 2840: Maltese, 2850: Malvi , 2860: Mambwe, 2870: Standard Chinese; Mandarin; Putonghua; Guoyu, 2875: Mampruli, 2885: Maninka; Malinke, 2900: Manobo, 2910: Manx, 2920: Maori, 2925: Mara; Lakher, 2930: Maranao, 2940: Marathi, 2950: Marshallese, 2960: Marwari, 2969: Maasai, 2970: Mbunda, 2980: Melanau, 2981: Meru, 2985: Minangkabau, 2987: Mijikenda, 3010: Moldovan, 3020: Mon, 3030: Mongolian, 3040: Montenegrin, 3055: Mossi; Moore, 3090: Moroccan Arabic, 3100: Muong, 3110: Murutic languages, 3125: Nambya, 3130: Namwanga, 3140: Nauru, 3150: Navajo, Navaho, 3170: Ndonga, 3180: Nepali, 3190: Nias, 3200: North Ndebele, 3220: Northern Sami, 3232: Northern Sotho, 3234: Northern Thai; Lanna, 3236: Norwegian Bokmal, 3238: Norwegian Nynorsk, 3240: Norwegian, 3270: Nsenga, 3290: Nupe, 3310: Nzema; Nzima, 3330: Occitan, 3340: Ojibwa, 3355: Kirike, 3380: Oriya, 3390: Oromo, 3400: Ossetian; Ossetic, 3420: Palembang, 3435: Pali, 3450: Pangasinan, 3490: Persian; Farsi; Dari, 3510: Nigerian Pidgin, 3515: Nkoya, 3520: Polish, 3530: Portuguese, 3540: Punjabi, Panjabi, 3550: Pashto, Pushto, 3570: Quechua, 3580: Romanian, Moldavian, Moldovan, 3600: Romansh, 3610: Romani; Romany, 3630: Russian, 3650: Tooro, Rutooro, 3655: Rusyn, 3660: Saho, 3670: Sama-Bajaw, 3676: Samoan, 3690: Sango, 3715: Sanskrit, 3718: Santali, 3720: Saraiki, 3730: Sardinian, 3740: Sasak, 3750: Scottish gaelic, 3762: Senufo, 3780: Serbian, 3810: Shan, 3820: Sheko, 3830: Shona;chiShona, 3835: Sichuan Yi, Nuosu, 3840: Sidamo; Sidaama;  Sidaamu Afoo, 3850: Siltʼe, 3860: Sindhi, 3870: Sinhala, Sinhalese, 3875: Sisaala, 3890: Slovak, 3900: Slovenian, 3910: Soddo, 3917: Soli, 3920: Somali, 3925: Songhay, 3930: Soninke, 3965: South Ndebele, 3985: Southern Sotho, 3992: Southern Thai; Dambro; Pak Thai, 4010: Sulawesi languages, 4040: Sundanese, 4060: Surigaonon, 4075: Swahili, 4090: Swati; Swazi, siSwati, 4110: Swedish, 4130: Tagalog, 4140: Tahitian, 4150: Hokkien; Minnan, 4160: Tajik, 4170: Talish, 4190: Tamil, 4200: Tatar, 4210: Tausug, 4215: Tiruray; Teduray, 4220: Telugu, 4230: Thai; Central Thai, 4245: Tibetan, 4260: Tigrinya, 4270: Tigre, 4280: Tiv, 4290: Toka, 4295: Tonga, 4310: Toraja-Saʼdan, 4335: Tsonga, 4340: Tswana, 4350: Tumbuka, 4360: Tunisian Arabic;Tunisian, 4365: Turkana, 4370: Turkish, 4380: Turkmen, 4395: Twi; Bono; Abron; Brong, 4400: Uighur, Uyghur, 4410: Ukrainian, 4420: Urdu, 4430: Urhobo, 4450: Uzbek, 4460: ven Venda;Tshivenda, 4470: Vietnamese, 4490: Volapuk, 4510: Walloon, 4520: Waray, 4530: Welsh, 4540: Western Frisian, 4550: Wolaytta, 4560: Wolof, 4570: Xhosa, 4580: Yakan, 4610: Yiddish, 4620: Yoruba, 4630: Zaza; Zazaki; Kirmanjki; Kirdki and Dimli, 4635: Zhuang, Chuang, 4645: Zoroastrian, 4660: Zulu, 9000: Other, 9010: Other African, 9020: Other Asian, 9030: Other Caucassian, 9040: Other European, 9050: Other Oceania, 9060: Other Chinese dialects, 9900: Other local; aboriginal; tribal, community, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G016,,,44.0,35.0,52.0,58.0,63.0
G017,Born in this country: birth country,National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Yes, 2: Latino America, 3: USA/Canada, 4: Asian, 5: Europe, 6: African, 7: Other, 8: Oceania, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G017,,10.0,48.0,,,,
G018,When came to country,National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Within past 2 years, 2: Within past 3-5 years, 3: 6-10 years ago, 4: 11-15 years ago, 5: More than 15 years ago, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G018,,8.0,46.0,,,,
G019,I see myself as a world citizen,National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G019,,,,,48.0,59.0,
G020,I see myself as member of my local community,National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G020,,,,,48.0,59.0,
G021,I see myself as citizen of the [country] nation,National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G021,,,,,48.0,59.0,
G022A,I see myself as citizen of [Latinamerica],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022A,,,,,5.0,4.0,
G022B,I see myself as citizen of [North America],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022B,,,,,3.0,2.0,
G022C,I see myself as citizen of the [European Union],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022C,,,,,17.0,12.0,
G022D,I see myself as citizen of [APEC],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022D,,,,,2.0,1.0,
G022E,I see myself as citizen of [ASIA],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022E,,,,,6.0,5.0,
G022F,I see myself as citizen of [Mercosur],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022F,,,,,2.0,2.0,
G022K,I see myself as citizen of [The African Union],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022K,,,,,7.0,6.0,
G022L,I see myself as citizen of [Arab Maghreb Union],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022L,,,,,1.0,2.0,
G022M,I see myself as citizen of [ASEAN],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022M,,,,,1.0,4.0,
G022N,I see myself as citizen of [Arab Union],National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G022N,,,,,3.0,7.0,
G023,I see myself as an autonomous individual,National Identity,"-5: Missing; Unknown, -4: Not asked, 1: Strongly agree, 2: Agree, 3: Disagree, 4: Strongly disagree, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G023,,,,,48.0,59.0,
G026,Mother immigrant,National Identity,"-5: Missing; Unknown, -4: Not asked, 0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G026,,,,,45.0,55.0,63.0
G027,Father immigrant,National Identity,"-5: Missing; Unknown, -4: Not asked, 0: No, 1: Yes, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G027,,,,,45.0,55.0,63.0
G027A,Respondent immigrant,National Identity,"-4: Not asked, 1: I am born in this country, 2: I am an immigrant to this country, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G027A,,,,,46.0,53.0,90.0
G027B,Respondent citizen,National Identity,"-5: Missing; Unknown, -4: Not asked, 0: Not, I am not a citizen of this country, 1: Yes, I am a citizen of this country, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G027B,,,,,,54.0,62.0
G033,Important: to have been born in [country],National Identity,"1: Very important, 2: Quite important, 3: Not important, 4: Not important at all, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G033,,,,,46.0,,36.0
G034,Important: to respect [country nationality] political institutions and laws,National Identity,"1: Very important, 2: Quite important, 3: Not important, 4: Not important at all, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G034,,,,,46.0,,36.0
G035,Important: to have [country nationality] ancestry,National Identity,"1: Very important, 2: Quite important, 3: Not important, 4: Not important at all, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G035,,,,,46.0,,36.0
G036,Important: to be able to speak [country language],National Identity,"1: Very important, 2: Quite important, 3: Not important, 4: Not important at all, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G036,,,,,46.0,,36.0
G038,Immigrants take away jobs from [nationality],National Identity,"1: Take away, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Do not take away, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G038,,,,,46.0,,36.0
G040,Immigrants increase crime problems,National Identity,"1: Make it worse, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Do not make it worse, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G040,,,,,46.0,,36.0
G041,Immigrants are a strain on welfare system,National Identity,"1: Are a strain, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Are not a strain, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G041,,,,,46.0,,36.0
G043,Immigrants maintain own/take over customs,National Identity,"1: Maintain distinct customs and traditions, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Take over the customs of the country, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G043,,,,,46.0,,36.0
G051,European Union enlargement,National Identity,"1: Should go further, 2: 2, 3: 3, 4: 4, 5: 5, 6: 6, 7: 7, 8: 8, 9: 9, 10: Has gone too far, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G051,,,,,46.0,,36.0
G052,Evaluate the impact of immigrants on the development of [your country],National Identity,"1: Very bad, 2: Quite bad, 3: Neither good, nor bad, 4: Quite good, 5: Very good, .a: Don't know, .b: No answer, .c: Not applicable, .d: Not asked in survey, .e: Missing: other",G052,,,,,,,90.0
