country,variable,percentile,year,value_lcu,age,pop
TR,anninc999i,p0p100,1977,20659.6,999,i
TR,anninc999i,p0p100,1978,20495.6,999,i
TR,anninc999i,p0p100,1979,19827.1,999,i
TR,anninc999i,p0p100,1980,18836.7,999,i
TR,anninc999i,p0p100,1981,19282.8,999,i
TR,anninc999i,p0p100,1982,19483.4,999,i
TR,anninc999i,p0p100,1983,19960.5,999,i
TR,anninc999i,p0p100,1984,20786.3,999,i
TR,anninc999i,p0p100,1985,21271.1,999,i
TR,anninc999i,p0p100,1986,22355.2,999,i
TR,anninc999i,p0p100,1987,23646.4,999,i
TR,anninc999i,p0p100,1988,23568.8,999,i
TR,anninc999i,p0p100,1989,23640.2,999,i
TR,anninc999i,p0p100,1990,25645.2,999,i
TR,anninc999i,p0p100,1991,25315.6,999,i
TR,anninc999i,p0p100,1992,26204.8,999,i
TR,anninc999i,p0p100,1993,27897.7,999,i
TR,anninc999i,p0p100,1994,25813.8,999,i
TR,anninc999i,p0p100,1995,27618.1,999,i
TR,anninc999i,p0p100,1996,29174.3,999,i
TR,anninc999i,p0p100,1997,30980.9,999,i
TR,anninc999i,p0p100,1998,31055.6,999,i
TR,anninc999i,p0p100,1999,29193.4,999,i
TR,anninc999i,p0p100,2000,30930.9,999,i
TR,anninc999i,p0p100,2001,27734.8,999,i
TR,anninc999i,p0p100,2002,29868.6,999,i
TR,anninc999i,p0p100,2003,31520.1,999,i
TR,anninc999i,p0p100,2004,34301.4,999,i
TR,anninc999i,p0p100,2005,37146.4,999,i
TR,anninc999i,p0p100,2006,39089.7,999,i
TR,anninc999i,p0p100,2007,40448.6,999,i
TR,anninc999i,p0p100,2008,40068,999,i
TR,anninc999i,p0p100,2009,36163.6,999,i
TR,anninc999i,p0p100,2010,39544.2,999,i
TR,anninc999i,p0p100,2011,43853.9,999,i
TR,anninc999i,p0p100,2012,45140,999,i
TR,anninc999i,p0p100,2013,48401.8,999,i
TR,anninc999i,p0p100,2014,49799.7,999,i
TR,anninc999i,p0p100,2015,51699.1,999,i
TR,anninc999i,p0p100,2016,55397.3,999,i
TR,anninc999i,p0p100,2017,58142.7,999,i
TR,anninc999i,p0p100,2018,55709,999,i
TR,anninc999i,p0p100,2019,54767,999,i
TR,anninc999i,p0p100,2020,54935.8,999,i
TR,anninc999i,p0p100,2021,58187.8,999,i
TT,anninc999i,p0p100,1950,16909.9,999,i
TT,anninc999i,p0p100,1951,18064.9,999,i
TT,anninc999i,p0p100,1952,18174.2,999,i
TT,anninc999i,p0p100,1953,18070.9,999,i
TT,anninc999i,p0p100,1954,17732.2,999,i
TT,anninc999i,p0p100,1955,19628.4,999,i
TT,anninc999i,p0p100,1956,23113.8,999,i
TT,anninc999i,p0p100,1957,24341.3,999,i
TT,anninc999i,p0p100,1958,25526.6,999,i
TT,anninc999i,p0p100,1959,26271.9,999,i
TT,anninc999i,p0p100,1960,28807.6,999,i
TT,anninc999i,p0p100,1961,32321.9,999,i
TT,anninc999i,p0p100,1962,32488.7,999,i
TT,anninc999i,p0p100,1963,33787.5,999,i
TT,anninc999i,p0p100,1964,36003,999,i
TT,anninc999i,p0p100,1965,35757.3,999,i
TT,anninc999i,p0p100,1966,33084.3,999,i
TT,anninc999i,p0p100,1967,33193,999,i
TT,anninc999i,p0p100,1968,35559.2,999,i
TT,anninc999i,p0p100,1969,36173.6,999,i
TT,anninc999i,p0p100,1970,37787.7,999,i
TT,anninc999i,p0p100,1971,37758.3,999,i
TT,anninc999i,p0p100,1972,38878.7,999,i
TT,anninc999i,p0p100,1973,40164.7,999,i
TT,anninc999i,p0p100,1974,38473.6,999,i
TT,anninc999i,p0p100,1975,43984.1,999,i
TT,anninc999i,p0p100,1976,44703.1,999,i
TT,anninc999i,p0p100,1977,46858.7,999,i
TT,anninc999i,p0p100,1978,53991.4,999,i
TT,anninc999i,p0p100,1979,53689.3,999,i
TT,anninc999i,p0p100,1980,59124.7,999,i
TT,anninc999i,p0p100,1981,62203.2,999,i
TT,anninc999i,p0p100,1982,65857.4,999,i
TT,anninc999i,p0p100,1983,55461.7,999,i
TT,anninc999i,p0p100,1984,49739.3,999,i
TT,anninc999i,p0p100,1985,46664.4,999,i
TT,anninc999i,p0p100,1986,43959.6,999,i
TT,anninc999i,p0p100,1987,40743.8,999,i
TT,anninc999i,p0p100,1988,38201.8,999,i
TT,anninc999i,p0p100,1989,36835.4,999,i
TT,anninc999i,p0p100,1990,38073.1,999,i
TT,anninc999i,p0p100,1991,38325.7,999,i
TT,anninc999i,p0p100,1992,41573.5,999,i
TT,anninc999i,p0p100,1993,41959.6,999,i
TT,anninc999i,p0p100,1994,42885.6,999,i
TT,anninc999i,p0p100,1995,45670.8,999,i
TT,anninc999i,p0p100,1996,46667.6,999,i
TT,anninc999i,p0p100,1997,51500.3,999,i
TT,anninc999i,p0p100,1998,55924.2,999,i
TT,anninc999i,p0p100,1999,59350.4,999,i
TT,anninc999i,p0p100,2000,62816.7,999,i
TT,anninc999i,p0p100,2001,66110.3,999,i
TT,anninc999i,p0p100,2002,71433.9,999,i
TT,anninc999i,p0p100,2003,79171.9,999,i
TT,anninc999i,p0p100,2004,90494.2,999,i
TT,anninc999i,p0p100,2005,92834.3,999,i
TT,anninc999i,p0p100,2006,103137,999,i
TT,anninc999i,p0p100,2007,109419.4,999,i
TT,anninc999i,p0p100,2008,115647.6,999,i
TT,anninc999i,p0p100,2009,107929.5,999,i
TT,anninc999i,p0p100,2010,111634.2,999,i
TT,anninc999i,p0p100,2011,102300.7,999,i
TT,anninc999i,p0p100,2012,105754.7,999,i
TT,anninc999i,p0p100,2013,111865.9,999,i
TT,anninc999i,p0p100,2014,109388.5,999,i
TT,anninc999i,p0p100,2015,118127.6,999,i
TT,anninc999i,p0p100,2016,108428.6,999,i
TT,anninc999i,p0p100,2017,107985.8,999,i
TT,anninc999i,p0p100,2018,103718.7,999,i
TT,anninc999i,p0p100,2019,103418.9,999,i
TT,anninc999i,p0p100,2020,94382.3,999,i
TT,anninc999i,p0p100,2021,96753.5,999,i
TV,anninc999i,p0p100,1970,3405.1,999,i
TV,anninc999i,p0p100,1971,3335.3,999,i
TV,anninc999i,p0p100,1972,3257.7,999,i
TV,anninc999i,p0p100,1973,3178.3,999,i
TV,anninc999i,p0p100,1974,3083.4,999,i
TV,anninc999i,p0p100,1975,2962.9,999,i
TV,anninc999i,p0p100,1976,2821.9,999,i
TV,anninc999i,p0p100,1977,2582.8,999,i
TV,anninc999i,p0p100,1978,2408.2,999,i
TV,anninc999i,p0p100,1979,2293,999,i
TV,anninc999i,p0p100,1980,2200.1,999,i
TV,anninc999i,p0p100,1981,2211.8,999,i
TV,anninc999i,p0p100,1982,1804.3,999,i
TV,anninc999i,p0p100,1983,1956.6,999,i
TV,anninc999i,p0p100,1984,2086.1,999,i
TV,anninc999i,p0p100,1985,2003.3,999,i
TV,anninc999i,p0p100,1986,2438.3,999,i
TV,anninc999i,p0p100,1987,2684.7,999,i
TV,anninc999i,p0p100,1988,3158.7,999,i
TV,anninc999i,p0p100,1989,3012.7,999,i
TV,anninc999i,p0p100,1990,3438.9,999,i
TV,anninc999i,p0p100,1991,3506.4,999,i
TV,anninc999i,p0p100,1992,3560.5,999,i
TV,anninc999i,p0p100,1993,3672.7,999,i
TV,anninc999i,p0p100,1994,4048.8,999,i
TV,anninc999i,p0p100,1995,3800.5,999,i
TV,anninc999i,p0p100,1996,3532.2,999,i
TV,anninc999i,p0p100,1997,3906.7,999,i
TV,anninc999i,p0p100,1998,4549.1,999,i
TV,anninc999i,p0p100,1999,4448.2,999,i
TV,anninc999i,p0p100,2000,4365.9,999,i
TV,anninc999i,p0p100,2001,8887.9,999,i
TV,anninc999i,p0p100,2002,8651,999,i
TV,anninc999i,p0p100,2003,6152,999,i
TV,anninc999i,p0p100,2004,6155.5,999,i
TV,anninc999i,p0p100,2005,5611.5,999,i
TV,anninc999i,p0p100,2006,6575,999,i
TV,anninc999i,p0p100,2007,6688.1,999,i
TV,anninc999i,p0p100,2008,7745.4,999,i
TV,anninc999i,p0p100,2009,6994.7,999,i
TV,anninc999i,p0p100,2010,5890,999,i
TV,anninc999i,p0p100,2011,6166.7,999,i
TV,anninc999i,p0p100,2012,5541.4,999,i
TV,anninc999i,p0p100,2013,7161,999,i
TV,anninc999i,p0p100,2014,7171.3,999,i
TV,anninc999i,p0p100,2015,7756.6,999,i
TV,anninc999i,p0p100,2016,7892.1,999,i
TV,anninc999i,p0p100,2017,8104.8,999,i
TV,anninc999i,p0p100,2018,8193.8,999,i
TV,anninc999i,p0p100,2019,8908.5,999,i
TV,anninc999i,p0p100,2020,8822.8,999,i
TV,anninc999i,p0p100,2021,8985.5,999,i
TW,anninc999i,p0p100,1950,22255.8,999,i
TW,anninc999i,p0p100,1951,22990.4,999,i
TW,anninc999i,p0p100,1952,24759.6,999,i
TW,anninc999i,p0p100,1953,26049.1,999,i
TW,anninc999i,p0p100,1954,27519.7,999,i
TW,anninc999i,p0p100,1955,28716.3,999,i
TW,anninc999i,p0p100,1956,29221.2,999,i
TW,anninc999i,p0p100,1957,30327.8,999,i
TW,anninc999i,p0p100,1958,31277.8,999,i
TW,anninc999i,p0p100,1959,32558.7,999,i
TW,anninc999i,p0p100,1960,33182.5,999,i
TW,anninc999i,p0p100,1961,34215.9,999,i
TW,anninc999i,p0p100,1962,35611.3,999,i
TW,anninc999i,p0p100,1963,37578.6,999,i
TW,anninc999i,p0p100,1964,40781.8,999,i
TW,anninc999i,p0p100,1965,43822.4,999,i
TW,anninc999i,p0p100,1966,46100.2,999,i
TW,anninc999i,p0p100,1967,49420.5,999,i
TW,anninc999i,p0p100,1968,52242,999,i
TW,anninc999i,p0p100,1969,55192,999,i
TW,anninc999i,p0p100,1970,59775.3,999,i
TW,anninc999i,p0p100,1971,66054.1,999,i
TW,anninc999i,p0p100,1972,73387.1,999,i
TW,anninc999i,p0p100,1973,81362.7,999,i
TW,anninc999i,p0p100,1974,80081.7,999,i
TW,anninc999i,p0p100,1975,82084.2,999,i
TW,anninc999i,p0p100,1976,92139.8,999,i
TW,anninc999i,p0p100,1977,99710.5,999,i
TW,anninc999i,p0p100,1978,111710.2,999,i
TW,anninc999i,p0p100,1979,118692.5,999,i
TW,anninc999i,p0p100,1980,125194.1,999,i
TW,anninc999i,p0p100,1981,124804.4,999,i
TW,anninc999i,p0p100,1982,128406.8,999,i
TW,anninc999i,p0p100,1983,138057,999,i
TW,anninc999i,p0p100,1984,149888.2,999,i
TW,anninc999i,p0p100,1985,154175.8,999,i
TW,anninc999i,p0p100,1986,170375.3,999,i
TW,anninc999i,p0p100,1987,190410.2,999,i
TW,anninc999i,p0p100,1988,202768,999,i
TW,anninc999i,p0p100,1989,217987,999,i
TW,anninc999i,p0p100,1990,226234.9,999,i
TW,anninc999i,p0p100,1991,242618.5,999,i
TW,anninc999i,p0p100,1992,260271.8,999,i
TW,anninc999i,p0p100,1993,274957,999,i
TW,anninc999i,p0p100,1994,292917.9,999,i
TW,anninc999i,p0p100,1995,309009.2,999,i
TW,anninc999i,p0p100,1996,325251.8,999,i
TW,anninc999i,p0p100,1997,341273.9,999,i
TW,anninc999i,p0p100,1998,351783.6,999,i
TW,anninc999i,p0p100,1999,373514.4,999,i
TW,anninc999i,p0p100,2000,394595.5,999,i
TW,anninc999i,p0p100,2001,383498.3,999,i
TW,anninc999i,p0p100,2002,402982.2,999,i
TW,anninc999i,p0p100,2003,417896.9,999,i
TW,anninc999i,p0p100,2004,443706.3,999,i
TW,anninc999i,p0p100,2005,465953.8,999,i
TW,anninc999i,p0p100,2006,489634.2,999,i
TW,anninc999i,p0p100,2007,522284.5,999,i
TW,anninc999i,p0p100,2008,521845.7,999,i
TW,anninc999i,p0p100,2009,507160.8,999,i
TW,anninc999i,p0p100,2010,564721.3,999,i
TW,anninc999i,p0p100,2011,584775.4,999,i
TW,anninc999i,p0p100,2012,594990.9,999,i
TW,anninc999i,p0p100,2013,608288.7,999,i
TW,anninc999i,p0p100,2014,635372.1,999,i
TW,anninc999i,p0p100,2015,641435.2,999,i
TW,anninc999i,p0p100,2016,652908.1,999,i
TW,anninc999i,p0p100,2017,673258.4,999,i
TW,anninc999i,p0p100,2018,690131.9,999,i
TW,anninc999i,p0p100,2019,708776.6,999,i
TW,anninc999i,p0p100,2020,729016.5,999,i
TW,anninc999i,p0p100,2021,763664.2,999,i
TZ,anninc999i,p0p100,1950,921571,999,i
TZ,anninc999i,p0p100,1951,1025119.9,999,i
TZ,anninc999i,p0p100,1952,1015827.5,999,i
TZ,anninc999i,p0p100,1953,941839.3,999,i
TZ,anninc999i,p0p100,1954,999996.9,999,i
TZ,anninc999i,p0p100,1955,995777.4,999,i
TZ,anninc999i,p0p100,1956,978010.1,999,i
TZ,anninc999i,p0p100,1957,973728.8,999,i
TZ,anninc999i,p0p100,1958,951299.9,999,i
TZ,anninc999i,p0p100,1959,972566.9,999,i
TZ,anninc999i,p0p100,1960,983595.5,999,i
TZ,anninc999i,p0p100,1961,933620.4,999,i
TZ,anninc999i,p0p100,1962,994455.4,999,i
TZ,anninc999i,p0p100,1963,1024586.3,999,i
TZ,anninc999i,p0p100,1964,1044574.8,999,i
TZ,anninc999i,p0p100,1965,1040884.1,999,i
TZ,anninc999i,p0p100,1966,1149407.8,999,i
TZ,anninc999i,p0p100,1967,1151984.9,999,i
TZ,anninc999i,p0p100,1968,1170654.6,999,i
TZ,anninc999i,p0p100,1969,1144690.1,999,i
TZ,anninc999i,p0p100,1970,1176465.6,999,i
TZ,anninc999i,p0p100,1971,1183349,999,i
TZ,anninc999i,p0p100,1972,1227346,999,i
TZ,anninc999i,p0p100,1973,1206817.6,999,i
TZ,anninc999i,p0p100,1974,1221798.8,999,i
TZ,anninc999i,p0p100,1975,1259682.6,999,i
TZ,anninc999i,p0p100,1976,1296878.9,999,i
TZ,anninc999i,p0p100,1977,1266150.3,999,i
TZ,anninc999i,p0p100,1978,1246239.6,999,i
TZ,anninc999i,p0p100,1979,1249175.5,999,i
TZ,anninc999i,p0p100,1980,1244534.8,999,i
TZ,anninc999i,p0p100,1981,1207625.8,999,i
TZ,anninc999i,p0p100,1982,1183655.9,999,i
TZ,anninc999i,p0p100,1983,1124957.1,999,i
TZ,anninc999i,p0p100,1984,1121597.8,999,i
TZ,anninc999i,p0p100,1985,1136328.9,999,i
TZ,anninc999i,p0p100,1986,1114952.5,999,i
TZ,anninc999i,p0p100,1987,1114264.4,999,i
TZ,anninc999i,p0p100,1988,1135384.8,999,i
TZ,anninc999i,p0p100,1989,1139958.5,999,i
TZ,anninc999i,p0p100,1990,1219854.5,999,i
TZ,anninc999i,p0p100,1991,1173820.3,999,i
TZ,anninc999i,p0p100,1992,1113552.8,999,i
TZ,anninc999i,p0p100,1993,1112120.1,999,i
TZ,anninc999i,p0p100,1994,1102540,999,i
TZ,anninc999i,p0p100,1995,1113321.9,999,i
TZ,anninc999i,p0p100,1996,1145813.5,999,i
TZ,anninc999i,p0p100,1997,1142541.3,999,i
TZ,anninc999i,p0p100,1998,1160271.6,999,i
TZ,anninc999i,p0p100,1999,1199672.6,999,i
TZ,anninc999i,p0p100,2000,1213846.4,999,i
TZ,anninc999i,p0p100,2001,1228784.9,999,i
TZ,anninc999i,p0p100,2002,1315964.4,999,i
TZ,anninc999i,p0p100,2003,1366338.6,999,i
TZ,anninc999i,p0p100,2004,1430528.9,999,i
TZ,anninc999i,p0p100,2005,1472189.5,999,i
TZ,anninc999i,p0p100,2006,1569260.3,999,i
TZ,anninc999i,p0p100,2007,1605245.8,999,i
TZ,anninc999i,p0p100,2008,1668753.9,999,i
TZ,anninc999i,p0p100,2009,1711044.8,999,i
TZ,anninc999i,p0p100,2010,1764244.5,999,i
TZ,anninc999i,p0p100,2011,1862373.8,999,i
TZ,anninc999i,p0p100,2012,1920880.4,999,i
TZ,anninc999i,p0p100,2013,1977903.5,999,i
TZ,anninc999i,p0p100,2014,2083497,999,i
TZ,anninc999i,p0p100,2015,2110609,999,i
TZ,anninc999i,p0p100,2016,2173841.8,999,i
TZ,anninc999i,p0p100,2017,2206535,999,i
TZ,anninc999i,p0p100,2018,2265170.8,999,i
TZ,anninc999i,p0p100,2019,2283581.8,999,i
TZ,anninc999i,p0p100,2020,2282065.5,999,i
TZ,anninc999i,p0p100,2021,2329814,999,i
UA,anninc999i,p0p100,1965,130044.5,999,i
UA,anninc999i,p0p100,1966,128837.4,999,i
UA,anninc999i,p0p100,1967,127761.7,999,i
UA,anninc999i,p0p100,1968,126777.4,999,i
UA,anninc999i,p0p100,1969,125831.5,999,i
UA,anninc999i,p0p100,1970,124887.9,999,i
UA,anninc999i,p0p100,1971,123934.7,999,i
UA,anninc999i,p0p100,1972,122983.8,999,i
UA,anninc999i,p0p100,1973,122051.9,999,i
UA,anninc999i,p0p100,1974,121164.6,999,i
UA,anninc999i,p0p100,1975,120338.3,999,i
UA,anninc999i,p0p100,1976,119575.8,999,i
UA,anninc999i,p0p100,1977,118867.1,999,i
UA,anninc999i,p0p100,1978,118199.3,999,i
UA,anninc999i,p0p100,1979,117553.6,999,i
UA,anninc999i,p0p100,1980,116914.1,999,i
UA,anninc999i,p0p100,1981,116272.8,999,i
UA,anninc999i,p0p100,1982,115620.8,999,i
UA,anninc999i,p0p100,1983,114937.7,999,i
UA,anninc999i,p0p100,1984,114201.9,999,i
UA,anninc999i,p0p100,1985,113403.4,999,i
UA,anninc999i,p0p100,1986,112561,999,i
UA,anninc999i,p0p100,1987,111765.4,999,i
UA,anninc999i,p0p100,1988,114746,999,i
UA,anninc999i,p0p100,1989,123412.5,999,i
UA,anninc999i,p0p100,1990,117359.4,999,i
UA,anninc999i,p0p100,1991,105414.5,999,i
UA,anninc999i,p0p100,1992,91991.4,999,i
UA,anninc999i,p0p100,1993,75693.1,999,i
UA,anninc999i,p0p100,1994,60553.8,999,i
UA,anninc999i,p0p100,1995,53783.3,999,i
UA,anninc999i,p0p100,1996,48619.1,999,i
UA,anninc999i,p0p100,1997,47236.4,999,i
UA,anninc999i,p0p100,1998,46202.1,999,i
UA,anninc999i,p0p100,1999,46784.4,999,i
UA,anninc999i,p0p100,2000,49832.2,999,i
UA,anninc999i,p0p100,2001,56302.2,999,i
UA,anninc999i,p0p100,2002,60595.8,999,i
UA,anninc999i,p0p100,2003,68267.4,999,i
UA,anninc999i,p0p100,2004,78138.1,999,i
UA,anninc999i,p0p100,2005,82898.6,999,i
UA,anninc999i,p0p100,2006,89865.1,999,i
UA,anninc999i,p0p100,2007,98918.7,999,i
UA,anninc999i,p0p100,2008,102240,999,i
UA,anninc999i,p0p100,2009,83998.8,999,i
UA,anninc999i,p0p100,2010,89279.8,999,i
UA,anninc999i,p0p100,2011,94660.6,999,i
UA,anninc999i,p0p100,2012,92431.7,999,i
UA,anninc999i,p0p100,2013,92410.6,999,i
UA,anninc999i,p0p100,2014,87947.1,999,i
UA,anninc999i,p0p100,2015,84416.8,999,i
UA,anninc999i,p0p100,2016,82748.5,999,i
UA,anninc999i,p0p100,2017,86831.8,999,i
UA,anninc999i,p0p100,2018,89867.1,999,i
UA,anninc999i,p0p100,2019,93089,999,i
UA,anninc999i,p0p100,2020,88700.1,999,i
UA,anninc999i,p0p100,2021,93147.1,999,i
UG,anninc999i,p0p100,1950,1355951.4,999,i
UG,anninc999i,p0p100,1951,1259800.4,999,i
UG,anninc999i,p0p100,1952,1306288.8,999,i
UG,anninc999i,p0p100,1953,1330280.8,999,i
UG,anninc999i,p0p100,1954,1274371.9,999,i
UG,anninc999i,p0p100,1955,1326413.9,999,i
UG,anninc999i,p0p100,1956,1365516.3,999,i
UG,anninc999i,p0p100,1957,1387448,999,i
UG,anninc999i,p0p100,1958,1355436.5,999,i
UG,anninc999i,p0p100,1959,1384518.1,999,i
UG,anninc999i,p0p100,1960,1406849.8,999,i
UG,anninc999i,p0p100,1961,1326285.8,999,i
UG,anninc999i,p0p100,1962,1405806,999,i
UG,anninc999i,p0p100,1963,1603859.4,999,i
UG,anninc999i,p0p100,1964,1735881.5,999,i
UG,anninc999i,p0p100,1965,1729142.6,999,i
UG,anninc999i,p0p100,1966,1649060.9,999,i
UG,anninc999i,p0p100,1967,1572208.8,999,i
UG,anninc999i,p0p100,1968,1544630,999,i
UG,anninc999i,p0p100,1969,1529655.1,999,i
UG,anninc999i,p0p100,1970,1498301,999,i
UG,anninc999i,p0p100,1971,1469626.5,999,i
UG,anninc999i,p0p100,1972,1445399.9,999,i
UG,anninc999i,p0p100,1973,1443212.8,999,i
UG,anninc999i,p0p100,1974,1535167.4,999,i
UG,anninc999i,p0p100,1975,1320112.6,999,i
UG,anninc999i,p0p100,1976,1813475.6,999,i
UG,anninc999i,p0p100,1977,1364184.3,999,i
UG,anninc999i,p0p100,1978,1287997.8,999,i
UG,anninc999i,p0p100,1979,1087899.3,999,i
UG,anninc999i,p0p100,1980,1017311.9,999,i
UG,anninc999i,p0p100,1981,1026785.2,999,i
UG,anninc999i,p0p100,1982,1179160,999,i
UG,anninc999i,p0p100,1983,1159865.9,999,i
UG,anninc999i,p0p100,1984,1095848,999,i
UG,anninc999i,p0p100,1985,1053739,999,i
UG,anninc999i,p0p100,1986,1046049.1,999,i
UG,anninc999i,p0p100,1987,1088849.9,999,i
UG,anninc999i,p0p100,1988,1117937,999,i
UG,anninc999i,p0p100,1989,1142152.8,999,i
UG,anninc999i,p0p100,1990,1157739.6,999,i
UG,anninc999i,p0p100,1991,1155629.6,999,i
UG,anninc999i,p0p100,1992,1183391.1,999,i
UG,anninc999i,p0p100,1993,1233093.1,999,i
UG,anninc999i,p0p100,1994,1312057.8,999,i
UG,anninc999i,p0p100,1995,1394803.8,999,i
UG,anninc999i,p0p100,1996,1455601.3,999,i
UG,anninc999i,p0p100,1997,1490811.6,999,i
UG,anninc999i,p0p100,1998,1541988,999,i
UG,anninc999i,p0p100,1999,1552259.9,999,i
UG,anninc999i,p0p100,2000,1568105.1,999,i
UG,anninc999i,p0p100,2001,1615168.1,999,i
UG,anninc999i,p0p100,2002,1700513.1,999,i
UG,anninc999i,p0p100,2003,1753612.9,999,i
UG,anninc999i,p0p100,2004,1774634.4,999,i
UG,anninc999i,p0p100,2005,1885993.9,999,i
UG,anninc999i,p0p100,2006,2008696.1,999,i
UG,anninc999i,p0p100,2007,2118855.5,999,i
UG,anninc999i,p0p100,2008,2231296.8,999,i
UG,anninc999i,p0p100,2009,2254338.5,999,i
UG,anninc999i,p0p100,2010,2368297.3,999,i
UG,anninc999i,p0p100,2011,2422995.5,999,i
UG,anninc999i,p0p100,2012,2429508.5,999,i
UG,anninc999i,p0p100,2013,2437458.3,999,i
UG,anninc999i,p0p100,2014,2490770.5,999,i
UG,anninc999i,p0p100,2015,2532571,999,i
UG,anninc999i,p0p100,2016,2523031.3,999,i
UG,anninc999i,p0p100,2017,2531220,999,i
UG,anninc999i,p0p100,2018,2597939.5,999,i
UG,anninc999i,p0p100,2019,2676930.5,999,i
UG,anninc999i,p0p100,2020,2522774.8,999,i
UG,anninc999i,p0p100,2021,2615809.8,999,i
US,anninc999i,p0p100,1870,3462.8,999,i
US,anninc999i,p0p100,1871,3530.3,999,i
US,anninc999i,p0p100,1872,3566,999,i
US,anninc999i,p0p100,1873,3656.8,999,i
US,anninc999i,p0p100,1874,3543.2,999,i
US,anninc999i,p0p100,1875,3647.1,999,i
US,anninc999i,p0p100,1876,3607.9,999,i
US,anninc999i,p0p100,1877,3660.2,999,i
US,anninc999i,p0p100,1878,3731.7,999,i
US,anninc999i,p0p100,1879,4103.4,999,i
US,anninc999i,p0p100,1880,4492.4,999,i
US,anninc999i,p0p100,1881,4534.1,999,i
US,anninc999i,p0p100,1882,4642.6,999,i
US,anninc999i,p0p100,1883,4644.5,999,i
US,anninc999i,p0p100,1884,4624,999,i
US,anninc999i,p0p100,1885,4548.8,999,i
US,anninc999i,p0p100,1886,4581.2,999,i
US,anninc999i,p0p100,1887,4598.3,999,i
US,anninc999i,p0p100,1888,4477.9,999,i
US,anninc999i,p0p100,1889,4661,999,i
US,anninc999i,p0p100,1890,4634.1,999,i
US,anninc999i,p0p100,1891,4682,999,i
US,anninc999i,p0p100,1892,4838.5,999,i
US,anninc999i,p0p100,1893,4744.3,999,i
US,anninc999i,p0p100,1894,4515.3,999,i
US,anninc999i,p0p100,1895,4952.9,999,i
US,anninc999i,p0p100,1896,4753.9,999,i
US,anninc999i,p0p100,1897,5003,999,i
US,anninc999i,p0p100,1898,5027.6,999,i
US,anninc999i,p0p100,1899,5512.2,999,i
US,anninc999i,p0p100,1900,5527.2,999,i
US,anninc999i,p0p100,1901,6083.6,999,i
US,anninc999i,p0p100,1902,6132.4,999,i
US,anninc999i,p0p100,1903,6189.7,999,i
US,anninc999i,p0p100,1904,6309.6,999,i
US,anninc999i,p0p100,1905,6741.8,999,i
US,anninc999i,p0p100,1906,6891.2,999,i
US,anninc999i,p0p100,1907,6604.7,999,i
US,anninc999i,p0p100,1908,6124,999,i
US,anninc999i,p0p100,1909,6704.9,999,i
US,anninc999i,p0p100,1910,7044.9,999,i
US,anninc999i,p0p100,1911,6700.2,999,i
US,anninc999i,p0p100,1912,6935.5,999,i
US,anninc999i,p0p100,1913,7337.1,999,i
US,anninc999i,p0p100,1914,6651.8,999,i
US,anninc999i,p0p100,1915,6807.2,999,i
US,anninc999i,p0p100,1916,7788.9,999,i
US,anninc999i,p0p100,1917,7677.2,999,i
US,anninc999i,p0p100,1918,8069.3,999,i
US,anninc999i,p0p100,1919,7710.5,999,i
US,anninc999i,p0p100,1920,7568.2,999,i
US,anninc999i,p0p100,1921,6824.6,999,i
US,anninc999i,p0p100,1922,7405.2,999,i
US,anninc999i,p0p100,1923,8350.5,999,i
US,anninc999i,p0p100,1924,8263.3,999,i
US,anninc999i,p0p100,1925,8432.8,999,i
US,anninc999i,p0p100,1926,8861.7,999,i
US,anninc999i,p0p100,1927,8733.5,999,i
US,anninc999i,p0p100,1928,8874.3,999,i
US,anninc999i,p0p100,1929,9367.5,999,i
US,anninc999i,p0p100,1930,8504.8,999,i
US,anninc999i,p0p100,1931,7624.2,999,i
US,anninc999i,p0p100,1932,6480.3,999,i
US,anninc999i,p0p100,1933,6315.5,999,i
US,anninc999i,p0p100,1934,7127.5,999,i
US,anninc999i,p0p100,1935,7898,999,i
US,anninc999i,p0p100,1936,8780.5,999,i
US,anninc999i,p0p100,1937,9374.6,999,i
US,anninc999i,p0p100,1938,8724,999,i
US,anninc999i,p0p100,1939,9377.3,999,i
US,anninc999i,p0p100,1940,10234.8,999,i
US,anninc999i,p0p100,1941,12195.7,999,i
US,anninc999i,p0p100,1942,14462.4,999,i
US,anninc999i,p0p100,1943,16730.2,999,i
US,anninc999i,p0p100,1944,17325.3,999,i
US,anninc999i,p0p100,1945,16753.1,999,i
US,anninc999i,p0p100,1946,14721.6,999,i
US,anninc999i,p0p100,1947,14114.9,999,i
US,anninc999i,p0p100,1948,14702.3,999,i
US,anninc999i,p0p100,1949,14155.3,999,i
US,anninc999i,p0p100,1950,15344,999,i
US,anninc999i,p0p100,1951,16304.4,999,i
US,anninc999i,p0p100,1952,16626.5,999,i
US,anninc999i,p0p100,1953,17022.8,999,i
US,anninc999i,p0p100,1954,16552.6,999,i
US,anninc999i,p0p100,1955,17580.2,999,i
US,anninc999i,p0p100,1956,17724.1,999,i
US,anninc999i,p0p100,1957,17597.9,999,i
US,anninc999i,p0p100,1958,17005.2,999,i
US,anninc999i,p0p100,1959,17989.3,999,i
US,anninc999i,p0p100,1960,17967.4,999,i
US,anninc999i,p0p100,1961,18150.6,999,i
US,anninc999i,p0p100,1962,19045.6,999,i
US,anninc999i,p0p100,1963,19629.6,999,i
US,anninc999i,p0p100,1964,20515.5,999,i
