"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00"
"Serbia",1993,"N","consumption",FALSE,"SRB:1993:N:c","SRB1993",0.0008336457,5.038986e-05,6418,0.614876497293319,0.006904364,0.001540976,53159,0.236510032572022,0.04679546,0.01006678,360293,0.211595756348187,0.2391586,0.06097405,1841355,0.254077378577689,0.6631704,0.244117,5105953,0.367706325248253,0.4250372,6688295,0.488688280040823,0.9459623,0.5474749,7283254,0.57893355569847,0.983956,0.6885737,7575779,0.699355162123586,0.9918766,0.7637148,7636762,0.769461690470098
"Serbia",1994,"N","consumption",FALSE,"SRB:1994:N:c","SRB1994",0.0001113631,3.097144e-05,861,0.706753396409943,0.006544883,0.001279572,50622,0.25146700865777,0.03980057,0.008385392,307843,0.214227405063517,0.2111343,0.05263527,1633048,0.248623187958896,0.627349,0.2238004,4852318,0.356476005805,0.4028977,6592343,0.472503460016231,0.9350762,0.52753,7232477,0.563828618623942,0.9815584,0.6736482,7592000,0.686299820690342,0.9910877,0.7521516,7665706,0.758558709641655
"Serbia",1995,"N","consumption",FALSE,"SRB:1995:N:c","SRB1995",0.0001113631,1.449412e-05,849,0.743193094022785,0.003159495,0.0005641321,24092,0.33164255709027,0.01923792,0.004171045,146696,0.227869824386512,0.1259186,0.02924081,960174,0.233582529338995,0.4933522,0.15444,3761987,0.31345096752563,0.3184606,5875043,0.41320402524939,0.890745,0.4479572,6792249,0.502934792820829,0.9693274,0.6116095,7391467,0.630801627906792,0.9863649,0.7035263,7521384,0.713123080615201
"Serbia",1996,"N","consumption",FALSE,"SRB:1996:N:c","SRB1996",0.0001113631,1.194219e-05,848,0.789659927411929,0.00282112,0.0004965756,21491,0.331136484965485,0.01723977,0.003803119,131329,0.236290740310572,0.1156949,0.02682466,881340,0.233052352371094,0.470295,0.145811,3582610,0.309783876803988,0.306739,5749834,0.405365940233625,0.8795368,0.4364479,6700130,0.496168992048172,0.9665973,0.6022163,7363339,0.623039720336135,0.9850383,0.6960862,7503819,0.706362320161128
"Serbia",1997,"N","consumption",FALSE,"SRB:1997:N:c","SRB1997",0.0001113631,7.583776e-06,846,0.782163045350057,0.002649961,0.0003974107,20130,0.472132066124952,0.01439589,0.003278162,109358,0.254046364867732,0.1022469,0.02322686,776719,0.227510438988377,0.4403387,0.1322228,3345033,0.300066128075249,0.2876125,5544495,0.393639176247776,0.864207,0.4173852,6564949,0.482740838411683,0.9606516,0.5863732,7297591,0.61048035619023,0.9828555,0.6834682,7466263,0.694923753336494
"Serbia",1998,"N","consumption",FALSE,"SRB:1998:N:c","SRB1998",0.0001113631,4.27697e-06,843,0.826207900195999,0.001872317,0.0003350946,14169,0.574108179407135,0.01269197,0.002952568,96050,0.254744736310221,0.09271916,0.02085518,701675,0.226840882743916,0.4166975,0.1228095,3153460,0.294775798357747,0.2738138,5387814,0.384219807434579,0.8529547,0.4033289,6454944,0.473051345791579,0.957474,0.5745005,7245919,0.600559312377575,0.9815584,0.6739433,7428184,0.686572688533877
"Serbia",1999,"N","consumption",FALSE,"SRB:1999:N:c","SRB1999",0.0001113631,1.398703e-05,840,0.793310965110961,0.003159495,0.0005505459,23824,0.344190288451741,0.01872361,0.004093758,141184,0.238909197189593,0.1237165,0.02873927,932872,0.231578387309033,0.4892835,0.1526768,3689394,0.311816401911608,0.3161002,5791609,0.411797356523031,0.888039,0.4456456,6696170,0.500953582601857,0.9690268,0.6097375,7306851,0.628907833480134,0.9863649,0.7020457,7437587,0.711637148996444
"Serbia",2000,"N","consumption",FALSE,"SRB:2000:N:c","SRB2000",0.0001113631,8.715466e-06,837,0.784027418457175,0.002649961,0.0004219743,19918,0.477695940274014,0.01507602,0.003405709,113317,0.244648852216251,0.1055394,0.02410596,793271,0.229235123509852,0.4483813,0.135629,3370189,0.302290283292543,0.2924794,5538816,0.396999992895842,0.8677293,0.4222762,6522154,0.486683061627285,0.9619272,0.5904617,7230178,0.614057315014322,0.9835207,0.686735,7392482,0.69757062723824
"Serbia",2001,"N","consumption",FALSE,"SRB:2001:N:c","SRB2001",0.0001113631,6.969176e-06,836,0.781125168021817,0.002649961,0.0003840707,19884,0.469068244752548,0.01410463,0.003212861,105833,0.249795996569431,0.1001374,0.02276489,751374,0.227509968455781,0.435352,0.1304129,3266635,0.299371952388749,0.2850042,5450987,0.392187341060534,0.8625532,0.4147452,6472110,0.480774028384101,0.9600467,0.584158,7203646,0.608778402114928,0.9826843,0.6816952,7373506,0.693827505925496
"Serbia",2002,"N","consumption",TRUE,"SRB:2002:N:c","SRB2002",0,0,0,0.853295041220336,0.001279985,0.000256356,9595,0.635393792248862,0.01058065,0.002388824,79318,0.290812592751335,0.076158,0.01666248,570920,0.223985299985278,0.3709472,0.1050549,2780814,0.282859857448211,0.2465275,4996754,0.369275629287997,0.8274358,0.3746667,6202891,0.452724529672902,0.9469405,0.5497567,7098760,0.580789208514713,0.9787775,0.653878,7337427,0.668260633059829
"Serbia",2003,"N","consumption",TRUE,"SRB:2003:N:c","SRB2003",0.0005998914,0.0002515234,4488,0.456843617954579,0.003804615,0.001206026,28461,0.419052268366856,0.01750964,0.004777649,130982,0.287707566590647,0.1104925,0.02670712,826549,0.242605108886065,0.4553157,0.1406622,3406031,0.309447194129017,0.2958604,5469323,0.403886038165637,0.8672424,0.4244559,6487486,0.489286952133591,0.9566654,0.5905133,7156423,0.617383286541027,0.9807075,0.6855847,7336272,0.699264252973586
"Serbia",2004,"N","consumption",TRUE,"SRB:2004:N:c","SRB2004",0.00143901,0.0001213638,10740,0.72055115875907,0.007966685,0.001978635,59457,0.348622344054133,0.0289483,0.007717726,216046,0.282641316686913,0.1680436,0.0412512,1254136,0.246920190709778,0.5281008,0.1829031,3941299,0.346561114305212,0.3429112,5703006,0.44888231957394,0.8817032,0.4653596,6580289,0.528236549119493,0.9602433,0.6202931,7166447,0.646098704232772,0.9788257,0.708027,7305130,0.723878004876545
"Serbia",2005,"N","consumption",TRUE,"SRB:2005:N:c","SRB2005",0.001104672,0.0001496487,8220,0.610988271734711,0.007877403,0.002163757,58614,0.338128662466384,0.0361262,0.009123697,268807,0.275145331579457,0.1537553,0.04187107,1144058,0.27434403201792,0.4835384,0.1664849,3597898,0.345214685711203,0.3202082,5511717,0.432894107147662,0.8639639,0.4427816,6428556,0.51312484232562,0.9479709,0.6006869,7053632,0.633542302441058,0.9720676,0.6910127,7232930,0.710709063729672
"Serbia",2006,"N","consumption",TRUE,"SRB:2006:N:c","SRB2006",0.0003293526,1.391253e-05,2441,0.511297199856204,0.004705286,0.0009198979,34874,0.359086378581717,0.01840569,0.005230179,136415,0.302453390487298,0.1036613,0.0247466,768293,0.243697650041266,0.4690962,0.1383002,3476739,0.2959931682518,0.304877,5696771,0.396664716786686,0.8925006,0.4388442,6614830,0.492130516200148,0.9730844,0.6070261,7212082,0.623977769681077,0.9896658,0.7011136,7334976,0.708280200514751
"Serbia",2007,"N","consumption",TRUE,"SRB:2007:N:c","SRB2007",0.0006662927,0.0001374577,4918,0.813228982791713,0.00369309,0.0008391712,27261,0.375373590312054,0.01312671,0.003550472,96896,0.281792621368574,0.09084692,0.02084594,670594,0.231195781139671,0.4577595,0.1278647,3378988,0.278857767018539,0.2943656,5640118,0.385032272961395,0.8953929,0.4310306,6609413,0.480818405259859,0.9717952,0.6022309,7173383,0.619994131726779,0.9889377,0.6971869,7299922,0.704696529389882
"Serbia",2008,"N","consumption",TRUE,"SRB:2008:N:c","SRB2008",0.0003920863,0.0001105907,2882,0.680095010973819,0.00111986,0.000274972,8231,0.831628953144115,0.008983336,0.002059417,66030,0.244848765767381,0.07256251,0.01395824,533351,0.19454588389821,0.4313419,0.1142971,3170459,0.264351720187929,0.2795659,5526388,0.371505927358015,0.8906318,0.4178843,6546341,0.46926531948101,0.9759833,0.5929888,7173694,0.607917934045126,0.9919841,0.6910239,7291303,0.696290059590603
"Serbia",2009,"N","consumption",TRUE,"SRB:2009:N:c","SRB2009",0,0,0,0.726238733001349,0.001445018,0.0002550703,10579,0.855915122632289,0.01445053,0.003231807,105790,0.242412763484874,0.08279932,0.01883139,606158,0.229617222355917,0.4402978,0.1238536,3223335,0.281147769108361,0.28773,5555200,0.378791566973614,0.8963395,0.4254364,6561928,0.474520750214855,0.9761542,0.5993931,7146237,0.613844558284059,0.9925892,0.69592,7266554,0.701219396199575
"Serbia",2010,"N","consumption",TRUE,"SRB:2010:N:c","SRB2010",0,0,0,0.877348177403391,0.000977794,0.0001403876,7130,0.935446409159679,0.01968818,0.003329031,143555,0.201834874841926,0.1106929,0.02427218,807110,0.221732206004722,0.4731434,0.1415218,3449895,0.298965772108787,0.309559,5647903,0.399583458003692,0.8982995,0.443571,6549893,0.494045577569804,0.9781323,0.6117784,7131989,0.625572255945002,0.9929428,0.7057976,7239979,0.710775470847408
"Serbia",2011,"N","consumption",FALSE,"SRB:2011:N:c","SRB2011",0,0,0,0.805926105677184,0.001288836,0.0001782098,9324,0.485072405965209,0.01633747,0.003040335,118187,0.212069686349921,0.1030323,0.02258646,745346,0.219776950167646,0.4551153,0.1352201,3292349,0.296883812011118,0.300442,5521189,0.393501593301231,0.8920811,0.4345766,6453403,0.486900741256392,0.9747645,0.6046208,7051543,0.619822325592491,0.991956,0.7000799,7175908,0.705409084879153
"Serbia",2013,"N","consumption",TRUE,"SRB:2013:N:c","SRB2013",0,0,0,0.751983646148219,0.00225479,0.0003311295,16154,0.46621814544921,0.0143607,0.003418441,102882,0.25011876947082,0.1106494,0.02489173,792707,0.223261248691932,0.4801926,0.144919,3440163,0.301748112115492,0.3139331,5590303,0.402251873820558,0.9038966,0.4477726,6475635,0.495059988245358,0.9783243,0.6154028,7008844,0.628963626030053,0.9927877,0.7083894,7112462,0.71310191040455
"Serbia",2015,"N","consumption",TRUE,"SRB:2015:N:c","SRB2015",0.0002766665,8.05013e-05,1963,0.958105004008714,0.0007171906,0.0002489273,5089,0.626341967443043,0.008643847,0.001631187,61331,0.276260251795592,0.06409269,0.01366745,454762,0.220265784546258,0.3855435,0.1017549,2735579,0.265613748853276,0.255693,5006901,0.362785850234745,0.8690617,0.392012,6166326,0.451550532632142,0.9643032,0.5713748,6842101,0.593037608633378,0.9863547,0.6728387,6998564,0.682654463515861
"Serbia",2018,"N","consumption",TRUE,"SRB:2018:N:c","SRB2018",0,0,0,0.83084072918031,0.0003704303,3.935751e-05,2587,0.56598659789619,0.006815666,0.001073161,47591,0.274973379568195,0.0584318,0.01168245,408006,0.212221892246467,0.3450309,0.09286411,2409214,0.269418489669102,0.2337412,4586488,0.355648348936166,0.8208317,0.3623799,5731543,0.44118960395996,0.9442966,0.5400475,6593649,0.57182348726566,0.9807292,0.6466464,6848044,0.660245320568713
"Serbia",2019,"N","consumption",FALSE,"SRB:2019:N:c","SRB2019",0,0,0,0.82568285403451,0.0003704303,2.572391e-05,2573,0.549489753697665,0.005186094,0.0008563242,36017,0.290495271218787,0.04991436,0.009931108,346654,0.210783466443798,0.3185332,0.08304878,2212205,0.260533936775999,0.2168703,4363346,0.345192455477023,0.800731,0.3438734,5561057,0.429665375345997,0.9376611,0.5235335,6512033,0.558548483010547,0.975803,0.6330136,6776927,0.64834177407476
"South Sudan",2008,"N","consumption",FALSE,"SSD:2008:N:c","SSD2008",0.2082573,0.08190775,1819531,0.392216678388144,0.4487714,0.2023245,3920888,0.450828468489108,0.6714482,0.3506136,5866402,0.521982151768859,0.8614479,0.5313549,7526418,0.61671585394379,0.9665168,0.7098044,8444398,0.734372493290501,0.8003894,8660400,0.807249924857734,0.9962071,0.8488056,8703801,0.85179510168162,0.9991744,0.8984739,8729726,0.898942894469666,0.9995907,0.9237118,8733363,0.924207170852249
"South Sudan",2009,"N","consumption",TRUE,"SSD:2009:N:c","SSD2009",0.2074545,0.08142406,1896603,0.391966188620078,0.4466714,0.2013807,4083586,0.449776677170392,0.6704809,0.3493811,6129710,0.520928342299454,0.8607541,0.5300872,7869237,0.615960187586587,0.9665168,0.708817,8836147,0.733357673869873,0.7996559,9057003,0.806512765787952,0.9962071,0.8482386,9107583,0.851236930114131,0.9991744,0.8980866,9134711,0.898540842535404,0.9995907,0.9234199,9138517,0.923905631901553
"South Sudan",2010,"N","consumption",FALSE,"SSD:2010:N:c","SSD2010",0.1897532,0.07355188,1804242,0.387422494969254,0.424621,0.1869546,4037451,0.439051223421789,0.6511205,0.3327878,6191091,0.510615492192738,0.8495949,0.5146443,8078258,0.605729889680171,0.9617662,0.6972882,9144823,0.724410663304726,0.790994,9403079,0.799373129281357,0.9953644,0.8414468,9464287,0.845243646054068,0.9988994,0.8933956,9497899,0.894745829998641,0.9995026,0.9198549,9503635,0.920364953561537
"South Sudan",2011,"N","consumption",FALSE,"SSD:2011:N:c","SSD2011",0.2135337,0.08139482,2099185,0.380395931636255,0.4663157,0.207015,4584209,0.443375994151249,0.6957766,0.3639776,6839970,0.523116584246075,0.8799801,0.5481736,8650819,0.622448718383992,0.9714223,0.7233922,9549759,0.744553986378413,0.810423,9752577,0.816515472297063,0.9964523,0.856477,9795822,0.85946974381841,0.999155,0.9036692,9822391,0.904136844149411,0.9995639,0.9276118,9826411,0.928102633112058
"South Sudan",2012,"N","consumption",FALSE,"SSD:2012:N:c","SSD2012",0.4059456,0.1689693,4105590,0.416091739982395,0.6931873,0.3574498,7010652,0.515131729053804,0.8736324,0.5363588,8835610,0.613861703663777,0.9637905,0.7003505,9747437,0.726781730430381,0.9938972,0.8281835,10051925,0.832710192062274,0.8842569,10094596,0.885570062480852,0.999352,0.9129293,10107093,0.913395111478825,0.9997834,0.9418263,10111456,0.94226340765255,0.9998402,0.9563228,10112031,0.956697555739413
"South Sudan",2013,"N","consumption",FALSE,"SSD:2013:N:c","SSD2013",0.3659038,0.1477682,3788947,0.403603723281098,0.6663461,0.3308165,6900038,0.496023405633108,0.856616,0.5108913,8870290,0.59628820845878,0.9542002,0.6807988,9880777,0.713130961736839,0.9924986,0.8157343,10277359,0.821839343032179,0.8756657,10328220,0.877823353887975,0.99918,0.9063775,10346545,0.906802040245946,0.999723,0.937421,10352168,0.937868026830631,0.9998057,0.9530073,10353024,0.953401020122973
"South Sudan",2014,"N","consumption",FALSE,"SSD:2014:N:c","SSD2014",0.3552918,0.1410779,3750063,0.396099059463159,0.665389,0.3251258,7023103,0.488197014991496,0.8556879,0.5067575,9031686,0.592136594129146,0.952775,0.6781177,10056429,0.711801854560807,0.992139,0.8140155,10471911,0.820087099998958,0.874447,10525857,0.876601351331894,0.9990785,0.9054343,10545157,0.905852237563771,0.9996779,0.9367784,10551483,0.937234825042514,0.9997776,0.952517,10552536,0.952926118781885
"South Sudan",2015,"N","consumption",FALSE,"SSD:2015:N:c","SSD2015",0.4006379,0.1582646,4293099,0.394479575737362,0.7052869,0.356044,7557613,0.504345980814848,0.8826216,0.5394436,9457871,0.611064309470685,0.9658195,0.7039289,10349391,0.728953065255783,0.9936152,0.8304081,10647241,0.835768371521656,0.8857025,10694758,0.886982866465302,0.9992963,0.913989,10708117,0.914428453010452,0.9996806,0.9425082,10712235,0.942952302006968,0.9997769,0.956815,10713267,0.957214226505226
"South Sudan",2016,"N","consumption",TRUE,"SSD:2016:N:c","SSD2016",0.4624772,0.1859342,5009790,0.401413427322586,0.7526468,0.3978855,8153055,0.528452034210225,0.9106387,0.5806834,9864505,0.637572655111069,0.9762785,0.7350456,10575549,0.752612872459546,0.9953414,0.8494495,10782048,0.85321742587305,0.8987618,10818746,0.900065804984742,0.9994466,0.9238701,10826517,0.924324736410881,0.9996919,0.9491159,10829175,0.949549824273921,0.9999103,0.9617782,10831540,0.962162368205441
"South Sudan",2017,"N","consumption",FALSE,"SSD:2017:N:c","SSD2017",0.4976829,0.2051196,5430098,0.411717711984349,0.7820813,0.4237709,8533101,0.541272219568472,0.9230397,0.6048274,10071064,0.654747380618431,0.9808808,0.7526079,10702154,0.767459347591934,0.9961828,0.859976,10869110,0.862926311213452,0.9059548,10900011,0.907249977556911,0.9995127,0.9292983,10905442,0.929755825831779,0.9997144,0.9527434,10907643,0.953170550554519,0.9999339,0.9645114,10910038,0.96487791291589
"South Sudan",2018,"N","consumption",FALSE,"SSD:2018:N:c","SSD2018",0.5231282,0.2200138,5741813,0.419698616031137,0.7998873,0.4416854,8779499,0.552166079672873,0.9298674,0.6205263,10206150,0.667409640237342,0.9834161,0.7638094,10793896,0.77650752254943,0.9967009,0.866634,10939709,0.869615570326707,0.9105004,10966677,0.910921107509054,0.9995568,0.9327259,10971055,0.933190830631791,0.9997365,0.9550362,10973028,0.955460553754527,0.9999443,0.9662405,10975309,0.966595415315895
"South Sudan",2019,"N","consumption",FALSE,"SSD:2019:N:c","SSD2019",0.5357436,0.2267041,5926456,0.423063287127755,0.8070523,0.4495122,8927704,0.556502592596785,0.9326644,0.6272464,10317239,0.672540083661442,0.9844365,0.7685702,10889948,0.780605461854986,0.9969743,0.8694503,11028642,0.872467417477875,0.9124185,11053472,0.912881019512279,0.9995632,0.9341713,11057281,0.934660764634209,0.9997423,0.956003,11059262,0.956440509756139,0.9999509,0.9669694,11061570,0.967330382317105
"Sao Tome and Principe",1981,"N","consumption",FALSE,"STP:1981:N:c","STP1981",0.006866689,0.0004486511,671,0.0894227244886114,0.1423523,0.02950651,13918,0.207005237546082,0.4464135,0.1379477,43646,0.308642463125074,0.7745667,0.3469152,75729,0.447613851096259,0.9591907,0.594355,93780,0.619672404953008,0.7232137,96993,0.728922543373583,0.9981586,0.7915048,97590,0.792921084477313,1,0.86093,97770,0.861332431077665,1,0.8956975,97770,0.895999323308248
"Sao Tome and Principe",1982,"N","consumption",FALSE,"STP:1982:N:c","STP1982",0.005758689,0.0004011518,573,0.063532615759355,0.1370334,0.02854517,13631,0.208393434111186,0.4392129,0.1352844,43690,0.308125919124413,0.7719357,0.3432011,76787,0.445060069416749,0.9591907,0.5911774,95414,0.616963586211641,0.7208736,98654,0.72652513412184,0.9981586,0.7897049,99290,0.791094811380136,1,0.8597187,99473,0.860114320631569,1,0.8947891,99473,0.895085740473677
"Sao Tome and Principe",1983,"N","consumption",FALSE,"STP:1983:N:c","STP1983",0.009723895,0.0008864169,983,0.0773404301727694,0.1701823,0.03612587,17200,0.212817464298047,0.4878013,0.1552337,49300,0.318050894306585,0.8026873,0.3701941,81124,0.46150492397549,0.9650701,0.6137983,97536,0.635903594364862,0.7374848,100483,0.741742274244368,0.9990119,0.802446,100966,0.803828883136005,1,0.868276,101066,0.868654309854414,1,0.901207,101066,0.901490732390811
"Sao Tome and Principe",1984,"N","consumption",FALSE,"STP:1984:N:c","STP1984",0.01815607,0.001988375,1867,0.113057369092241,0.2118045,0.04907488,21780,0.232352663343459,0.5438569,0.1853953,55924,0.341208631205567,0.842321,0.4080287,86615,0.484356050606264,0.9767851,0.6436604,100442,0.659230353845788,0.7590488,102486,0.761807451825471,1,0.8189044,102829,0.819415840722884,1,0.8792696,102829,0.879610560481923,1,0.9094522,102829,0.909707920361442
"Sao Tome and Principe",1985,"N","consumption",FALSE,"STP:1985:N:c","STP1985",0.01168391,0.001124625,1226,0.0931492285753866,0.1846371,0.03955037,19373,0.214749264803668,0.5044534,0.1634911,52929,0.324131853173101,0.8146675,0.3808486,85478,0.468218072757269,0.9693226,0.6223899,101705,0.642034426473257,0.743738,104487,0.747187050547033,0.9992038,0.8072176,104840,0.807746948123365,1,0.8714727,104924,0.87183129874891,1,0.9036045,104924,0.903873474061683
"Sao Tome and Principe",1986,"N","consumption",FALSE,"STP:1986:N:c","STP1986",0.01974959,0.002390537,2122,0.125753375874824,0.2220769,0.05309045,23857,0.239515112682257,0.55634,0.1940794,59767,0.349078461079654,0.8527446,0.4185145,91609,0.490574524835038,0.9785587,0.6516303,105126,0.665477589840883,0.7647268,107117,0.766860955139684,1,0.8232258,107429,0.823758042667917,1,0.8821505,107429,0.882505361778611,1,0.9116129,107429,0.911879021333958
"Sao Tome and Principe",1987,"N","consumption",FALSE,"STP:1987:N:c","STP1987",0.03109997,0.003649848,3429,0.118619967821623,0.2504546,0.06334495,27614,0.252434238573952,0.5985342,0.2155407,65991,0.360354459175063,0.8700163,0.4432417,95923,0.509376451270208,0.983824,0.6700492,108471,0.681484438448119,0.7777508,110008,0.77913594944448,1,0.8331178,110254,0.833623835373156,1,0.8887452,110254,0.889082556915437,1,0.9165589,110254,0.916811917686578
"Sao Tome and Principe",1988,"N","consumption",FALSE,"STP:1988:N:c","STP1988",0.03238588,0.003879498,3669,0.119361118335375,0.2583378,0.06490941,29266,0.252339347601719,0.6018892,0.2186853,68185,0.363079153713684,0.8741588,0.4467586,99029,0.511020147652903,0.9843184,0.6726206,111509,0.683383722866597,0.7795525,113032,0.780921693692955,1,0.8344844,113285,0.834978005015725,1,0.8896563,113285,0.88998533667715,1,0.9172422,113285,0.917489002507863
"Sao Tome and Principe",1989,"N","consumption",FALSE,"STP:1989:N:c","STP1989",0.03238588,0.003827243,3767,0.122133926563048,0.2559224,0.0645558,29769,0.252462482304069,0.6005099,0.2179835,69851,0.363288529808166,0.8739442,0.4459753,101657,0.510782391763285,0.9842504,0.6720492,114488,0.682838060574605,0.7791525,116060,0.781313201753693,1,0.834181,116320,0.834651030267611,1,0.889454,116320,0.889767353511741,1,0.9170905,116320,0.917325515133806
"Sao Tome and Principe",1990,"N","consumption",FALSE,"STP:1990:N:c","STP1990",0.03886452,0.005392557,4633,0.134601340614635,0.2895416,0.07471487,34516,0.258372175236137,0.6318844,0.2374183,75326,0.376100172873511,0.8937685,0.467309,106545,0.523148499231331,0.9877782,0.6873697,117752,0.695524300145453,0.7898128,118989,0.791194556512195,1,0.8422652,119209,0.842716895311137,1,0.8948435,119209,0.895144596874092,1,0.9211326,119209,0.921358447655569
"Sao Tome and Principe",1991,"N","consumption",FALSE,"STP:1991:N:c","STP1991",0.04027634,0.005954391,4912,0.144118024978767,0.29898,0.07828617,36462,0.26257998982978,0.6420985,0.2438832,78308,0.379743889481324,0.8984568,0.4742632,109572,0.528001323686015,0.9888298,0.6922535,120594,0.700466833955992,0.7931943,121765,0.794580989511022,1,0.8448237,121956,0.845267611769681,1,0.8965491,121956,0.896845074513121,1,0.9224119,121956,0.922633805884841
"Sao Tome and Principe",1992,"N","consumption",FALSE,"STP:1992:N:c","STP1992",0.04410342,0.006736862,5494,0.154141359884072,0.310099,0.0832584,38631,0.268603021681893,0.6591525,0.2527963,82115,0.383497051788246,0.9032695,0.483613,112526,0.535455720299008,0.9894272,0.6987682,123259,0.706370603094321,0.7976983,124406,0.799120398802263,1,0.8482278,124576,0.848677489161742,1,0.8988185,124576,0.899118326107828,1,0.9241139,124576,0.924338744580871
"Sao Tome and Principe",1993,"N","consumption",FALSE,"STP:1993:N:c","STP1993",0.04410342,0.006765417,5604,0.154590023299023,0.3113323,0.08343234,39559,0.268759858773621,0.6601464,0.2531076,83880,0.383762907912824,0.9032695,0.4839337,114771,0.535079160972495,0.9894272,0.6989903,125719,0.706489280046948,0.7978519,126889,0.799157171404256,1,0.8483438,127062,0.848760337250696,1,0.8988959,127062,0.89917355816713,1,0.9241719,127062,0.924380168625348
"Sao Tome and Principe",1994,"N","consumption",FALSE,"STP:1994:N:c","STP1994",0.04283122,0.006654868,5544,0.154978269484722,0.3083962,0.08275607,39915,0.268402353960851,0.6573484,0.251893,85079,0.383149528199296,0.9027826,0.4826782,116844,0.534872791219282,0.9893678,0.6981203,128051,0.705594289955333,0.7972504,129250,0.798517257535769,1,0.8478895,129427,0.848278430905383,1,0.898593,129427,0.898852287270255,1,0.9239447,129427,0.924139215452692
"Sao Tome and Principe",1995,"N","consumption",FALSE,"STP:1995:N:c","STP1995",0.04283122,0.006613757,5640,0.159975317536797,0.3075354,0.08250004,40496,0.268015620014924,0.6572038,0.2514323,86539,0.382621682305729,0.9023579,0.4822011,118821,0.534471025369223,0.9893678,0.6977894,130278,0.705369933982206,0.7970215,131498,0.798422370038911,1,0.8477166,131678,0.848160954591209,1,0.8984778,131678,0.898773969727473,1,0.9238583,131678,0.924080477295604
"Sao Tome and Principe",1996,"N","consumption",FALSE,"STP:1996:N:c","STP1996",0.04410342,0.00674995,5901,0.154986910099164,0.3107131,0.08333806,41575,0.269564665213509,0.6601464,0.2529389,88332,0.383634596530696,0.9032695,0.48376,120863,0.535535529530577,0.9894272,0.69887,132391,0.706401328381785,0.7977687,133623,0.799106305066259,1,0.848281,133806,0.848687951628785,1,0.898854,133806,0.899125301085857,1,0.9241405,133806,0.924343975814393
"Sao Tome and Principe",1997,"N","consumption",FALSE,"STP:1997:N:c","STP1997",0.04610261,0.007071636,6262,0.157241539523357,0.3162023,0.08528811,42950,0.26946165547236,0.6648416,0.256414,90307,0.385836330256246,0.9063252,0.4873319,123108,0.537629149218553,0.9896182,0.701334,134422,0.708825940714998,0.7994714,135647,0.800727903858581,1,0.8495671,135832,0.849943241763447,1,0.8997114,135832,0.899962161175632,1,0.9247835,135832,0.924971620881724
"Sao Tome and Principe",1998,"N","consumption",FALSE,"STP:1998:N:c","STP1998",0.04410342,0.006826897,6080,0.155327234526866,0.3115389,0.08380779,42945,0.269082966178438,0.6611938,0.2537781,91144,0.38363434181485,0.9046907,0.4846254,124710,0.535817848201079,0.9894272,0.6994685,136391,0.706935480473918,0.7981825,137660,0.79943519370023,1,0.8485935,137848,0.848969679973238,1,0.8990623,137848,0.899313119982159,1,0.9242968,137848,0.924484839986619
"Sao Tome and Principe",1999,"N","consumption",FALSE,"STP:1999:N:c","STP1999",0.0416829,0.006581809,5834,0.156694646134374,0.3075354,0.08229875,43042,0.268019470184212,0.656796,0.2510695,91925,0.382074267626962,0.9019616,0.4818255,126238,0.534078032227922,0.9893678,0.6975286,138471,0.70515763366376,0.7968412,139768,0.798245939156076,1,0.8475804,139959,0.848012409047061,1,0.8983869,139959,0.898674939364707,1,0.9237902,139959,0.92400620452353
"Sao Tome and Principe",2000,"N","consumption",TRUE,"STP:2000:N:c","STP2000",0.04610261,0.007078203,6559,0.157496779351097,0.3162023,0.08532696,44984,0.269516561016203,0.6648416,0.2564827,94582,0.385344610230311,0.9063252,0.4874024,128936,0.537709568396386,0.9896182,0.7013825,140785,0.708875315657205,0.7995049,142068,0.800771131186498,1,0.8495924,142262,0.849975638977359,1,0.8997283,142262,0.899983759318239,1,0.9247962,142262,0.924987819488679
"Sao Tome and Principe",2001,"N","consumption",FALSE,"STP:2001:N:c","STP2001",0.04857825,0.007824538,7032,0.16347149384696,0.3235475,0.08849643,46835,0.27301473080704,0.6702378,0.2611805,97020,0.389668693859605,0.907608,0.4915291,131381,0.541768015031408,0.9899675,0.703914,143303,0.711540671144453,0.8012186,144567,0.802598490345121,1,0.8508724,144755,0.851304193902762,1,0.9005816,144755,0.900869462601841,1,0.9254362,144755,0.925652096951381
