DIM_GHECAUSE_TITLE,DIM_YEAR_CODE,DIM_COUNTRY_CODE,DIM_AGEGROUP_CODE,DIM_SEX_CODE,VAL_DEATHS_COUNT_NUMERIC
Malaria,2016,USA,YEARS10-14,BTSX,0.0
Malaria,2016,USA,YEARS15-19,BTSX,0.0
Malaria,2016,USA,YEARS20-24,BTSX,0.0
Malaria,2016,USA,YEARS25-29,BTSX,0.0
Malaria,2016,USA,YEARS30-34,BTSX,0.0
Malaria,2016,USA,YEARS35-39,BTSX,0.0
Malaria,2016,USA,YEARS40-44,BTSX,0.0
Malaria,2016,USA,YEARS45-49,BTSX,0.0
Malaria,2016,USA,YEARS50-54,BTSX,0.0
Malaria,2016,USA,YEARS55-59,BTSX,0.0
Malaria,2016,USA,YEARS60-64,BTSX,0.0
Malaria,2016,USA,YEARS65-69,BTSX,0.0
Malaria,2016,USA,YEARS70-74,BTSX,0.0
Malaria,2016,USA,YEARS75-79,BTSX,0.0
Malaria,2016,USA,YEARS80-84,BTSX,0.0
Malaria,2016,USA,YEARS85PLUS,BTSX,0.0
Malaria,2016,UZB,YEARS0-1,BTSX,0.0
Malaria,2016,UZB,YEARS1-4,BTSX,0.0
Malaria,2016,UZB,YEARS5-9,BTSX,0.0
Malaria,2016,UZB,YEARS10-14,BTSX,0.0
Malaria,2016,UZB,YEARS15-19,BTSX,0.0
Malaria,2016,UZB,YEARS20-24,BTSX,0.0
Malaria,2016,UZB,YEARS25-29,BTSX,0.0
Malaria,2016,UZB,YEARS30-34,BTSX,0.0
Malaria,2016,UZB,YEARS35-39,BTSX,0.0
Malaria,2016,UZB,YEARS40-44,BTSX,0.0
Malaria,2016,UZB,YEARS45-49,BTSX,0.0
Malaria,2016,UZB,YEARS50-54,BTSX,0.0
Malaria,2016,UZB,YEARS55-59,BTSX,0.0
Malaria,2016,UZB,YEARS60-64,BTSX,0.0
Malaria,2016,UZB,YEARS65-69,BTSX,0.0
Malaria,2016,UZB,YEARS70-74,BTSX,0.0
Malaria,2016,UZB,YEARS75-79,BTSX,0.0
Malaria,2016,UZB,YEARS80-84,BTSX,0.0
Malaria,2016,UZB,YEARS85PLUS,BTSX,0.0
Malaria,2016,VCT,YEARS0-1,BTSX,0.0
Malaria,2016,VCT,YEARS1-4,BTSX,0.0
Malaria,2016,VCT,YEARS5-9,BTSX,0.0
Malaria,2016,VCT,YEARS10-14,BTSX,0.0
Malaria,2016,VCT,YEARS15-19,BTSX,0.0
Malaria,2016,VCT,YEARS20-24,BTSX,0.0
Malaria,2016,VCT,YEARS25-29,BTSX,0.0
Malaria,2016,VCT,YEARS30-34,BTSX,0.0
Malaria,2016,VCT,YEARS35-39,BTSX,0.0
Malaria,2016,VCT,YEARS40-44,BTSX,0.0
Malaria,2016,VCT,YEARS45-49,BTSX,0.0
Malaria,2016,VCT,YEARS50-54,BTSX,0.0
Malaria,2016,VCT,YEARS55-59,BTSX,0.0
Malaria,2016,VCT,YEARS60-64,BTSX,0.0
Malaria,2016,VCT,YEARS65-69,BTSX,0.0
Malaria,2016,VCT,YEARS70-74,BTSX,0.0
Malaria,2016,VCT,YEARS75-79,BTSX,0.0
Malaria,2016,VCT,YEARS80-84,BTSX,0.0
Malaria,2016,VCT,YEARS85PLUS,BTSX,0.0
Malaria,2016,VEN,YEARS0-1,BTSX,22.81
Malaria,2016,VEN,YEARS1-4,BTSX,39.19
Malaria,2016,VEN,YEARS5-9,BTSX,7.14
Malaria,2016,VEN,YEARS10-14,BTSX,10.9
Malaria,2016,VEN,YEARS15-19,BTSX,17.46
Malaria,2016,VEN,YEARS20-24,BTSX,12.98
Malaria,2016,VEN,YEARS25-29,BTSX,9.92
Malaria,2016,VEN,YEARS30-34,BTSX,14.64
Malaria,2016,VEN,YEARS35-39,BTSX,11.05
Malaria,2016,VEN,YEARS40-44,BTSX,12.76
Malaria,2016,VEN,YEARS45-49,BTSX,18.41
Malaria,2016,VEN,YEARS50-54,BTSX,13.76
Malaria,2016,VEN,YEARS55-59,BTSX,17.88
Malaria,2016,VEN,YEARS60-64,BTSX,7.28
Malaria,2016,VEN,YEARS65-69,BTSX,14.03
Malaria,2016,VEN,YEARS70-74,BTSX,3.36
Malaria,2016,VEN,YEARS75-79,BTSX,0.0
Malaria,2016,VEN,YEARS80-84,BTSX,10.05
Malaria,2016,VEN,YEARS85PLUS,BTSX,17.36
Malaria,2016,VNM,YEARS0-1,BTSX,0.44
Malaria,2016,VNM,YEARS1-4,BTSX,0.56
Malaria,2016,VNM,YEARS5-9,BTSX,0.26
Malaria,2016,VNM,YEARS10-14,BTSX,0.05
Malaria,2016,VNM,YEARS15-19,BTSX,0.59
Malaria,2016,VNM,YEARS20-24,BTSX,0.6
Malaria,2016,VNM,YEARS25-29,BTSX,0.32
Malaria,2016,VNM,YEARS30-34,BTSX,0.31
Malaria,2016,VNM,YEARS35-39,BTSX,0.31
Malaria,2016,VNM,YEARS40-44,BTSX,0.35
Malaria,2016,VNM,YEARS45-49,BTSX,0.46
Malaria,2016,VNM,YEARS50-54,BTSX,0.51
Malaria,2016,VNM,YEARS55-59,BTSX,0.59
Malaria,2016,VNM,YEARS60-64,BTSX,0.62
Malaria,2016,VNM,YEARS65-69,BTSX,0.41
Malaria,2016,VNM,YEARS70-74,BTSX,0.38
Malaria,2016,VNM,YEARS75-79,BTSX,0.18
Malaria,2016,VNM,YEARS80-84,BTSX,0.14
Malaria,2016,VNM,YEARS85PLUS,BTSX,0.03
Malaria,2016,VUT,YEARS0-1,BTSX,0.0
Malaria,2016,VUT,YEARS1-4,BTSX,0.0
Malaria,2016,VUT,YEARS5-9,BTSX,0.0
Malaria,2016,VUT,YEARS10-14,BTSX,0.0
Malaria,2016,VUT,YEARS15-19,BTSX,0.0
Malaria,2016,VUT,YEARS20-24,BTSX,0.0
Malaria,2016,VUT,YEARS25-29,BTSX,0.0
Malaria,2016,VUT,YEARS30-34,BTSX,0.0
Malaria,2016,VUT,YEARS35-39,BTSX,0.0
Malaria,2016,VUT,YEARS40-44,BTSX,0.0
Malaria,2016,VUT,YEARS45-49,BTSX,0.0
Malaria,2016,VUT,YEARS50-54,BTSX,0.0
Malaria,2016,VUT,YEARS55-59,BTSX,0.0
Malaria,2016,VUT,YEARS60-64,BTSX,0.0
Malaria,2016,VUT,YEARS65-69,BTSX,0.0
Malaria,2016,VUT,YEARS70-74,BTSX,0.0
Malaria,2016,VUT,YEARS75-79,BTSX,0.0
Malaria,2016,VUT,YEARS80-84,BTSX,0.0
Malaria,2016,VUT,YEARS85PLUS,BTSX,0.0
Malaria,2016,WSM,YEARS0-1,BTSX,0.0
Malaria,2016,WSM,YEARS1-4,BTSX,0.0
Malaria,2016,WSM,YEARS5-9,BTSX,0.0
Malaria,2016,WSM,YEARS10-14,BTSX,0.0
Malaria,2016,WSM,YEARS15-19,BTSX,0.0
Malaria,2016,WSM,YEARS20-24,BTSX,0.0
Malaria,2016,WSM,YEARS25-29,BTSX,0.0
Malaria,2016,WSM,YEARS30-34,BTSX,0.0
Malaria,2016,WSM,YEARS35-39,BTSX,0.0
Malaria,2016,WSM,YEARS40-44,BTSX,0.0
Malaria,2016,WSM,YEARS45-49,BTSX,0.0
Malaria,2016,WSM,YEARS50-54,BTSX,0.0
Malaria,2016,WSM,YEARS55-59,BTSX,0.0
Malaria,2016,WSM,YEARS60-64,BTSX,0.0
Malaria,2016,WSM,YEARS65-69,BTSX,0.0
Malaria,2016,WSM,YEARS70-74,BTSX,0.0
Malaria,2016,WSM,YEARS75-79,BTSX,0.0
Malaria,2016,WSM,YEARS80-84,BTSX,0.0
Malaria,2016,WSM,YEARS85PLUS,BTSX,0.0
Malaria,2016,YEM,YEARS0-1,BTSX,193.05
Malaria,2016,YEM,YEARS1-4,BTSX,311.95
Malaria,2016,YEM,YEARS5-9,BTSX,5.49
Malaria,2016,YEM,YEARS10-14,BTSX,5.6
Malaria,2016,YEM,YEARS15-19,BTSX,227.17
Malaria,2016,YEM,YEARS20-24,BTSX,234.46
Malaria,2016,YEM,YEARS25-29,BTSX,124.11
Malaria,2016,YEM,YEARS30-34,BTSX,109.5
Malaria,2016,YEM,YEARS35-39,BTSX,78.32
Malaria,2016,YEM,YEARS40-44,BTSX,58.52
Malaria,2016,YEM,YEARS45-49,BTSX,42.42
Malaria,2016,YEM,YEARS50-54,BTSX,57.47
Malaria,2016,YEM,YEARS55-59,BTSX,61.34
Malaria,2016,YEM,YEARS60-64,BTSX,42.56
Malaria,2016,YEM,YEARS65-69,BTSX,43.24
Malaria,2016,YEM,YEARS70-74,BTSX,54.46
Malaria,2016,YEM,YEARS75-79,BTSX,20.63
Malaria,2016,YEM,YEARS80-84,BTSX,8.74
Malaria,2016,YEM,YEARS85PLUS,BTSX,0.96
Malaria,2016,ZAF,YEARS0-1,BTSX,0.74
Malaria,2016,ZAF,YEARS1-4,BTSX,6.26
Malaria,2016,ZAF,YEARS5-9,BTSX,0.96
Malaria,2016,ZAF,YEARS10-14,BTSX,0.81
Malaria,2016,ZAF,YEARS15-19,BTSX,0.89
Malaria,2016,ZAF,YEARS20-24,BTSX,1.55
Malaria,2016,ZAF,YEARS25-29,BTSX,3.23
Malaria,2016,ZAF,YEARS30-34,BTSX,3.27
Malaria,2016,ZAF,YEARS35-39,BTSX,2.77
Malaria,2016,ZAF,YEARS40-44,BTSX,2.93
Malaria,2016,ZAF,YEARS45-49,BTSX,2.66
Malaria,2016,ZAF,YEARS50-54,BTSX,2.39
Malaria,2016,ZAF,YEARS55-59,BTSX,2.18
Malaria,2016,ZAF,YEARS60-64,BTSX,1.28
Malaria,2016,ZAF,YEARS65-69,BTSX,0.98
Malaria,2016,ZAF,YEARS70-74,BTSX,0.75
Malaria,2016,ZAF,YEARS75-79,BTSX,0.21
Malaria,2016,ZAF,YEARS80-84,BTSX,0.13
Malaria,2016,ZAF,YEARS85PLUS,BTSX,0.02
Malaria,2016,ZMB,YEARS0-1,BTSX,1275.66
Malaria,2016,ZMB,YEARS1-4,BTSX,2012.34
Malaria,2016,ZMB,YEARS5-9,BTSX,868.17
Malaria,2016,ZMB,YEARS10-14,BTSX,342.79
Malaria,2016,ZMB,YEARS15-19,BTSX,254.09
Malaria,2016,ZMB,YEARS20-24,BTSX,241.97
Malaria,2016,ZMB,YEARS25-29,BTSX,193.41
Malaria,2016,ZMB,YEARS30-34,BTSX,191.56
Malaria,2016,ZMB,YEARS35-39,BTSX,228.32
Malaria,2016,ZMB,YEARS40-44,BTSX,267.75
Malaria,2016,ZMB,YEARS45-49,BTSX,237.84
Malaria,2016,ZMB,YEARS50-54,BTSX,272.87
Malaria,2016,ZMB,YEARS55-59,BTSX,272.74
Malaria,2016,ZMB,YEARS60-64,BTSX,314.51
Malaria,2016,ZMB,YEARS65-69,BTSX,269.18
Malaria,2016,ZMB,YEARS70-74,BTSX,257.77
Malaria,2016,ZMB,YEARS75-79,BTSX,94.06
Malaria,2016,ZMB,YEARS80-84,BTSX,29.32
Malaria,2016,ZMB,YEARS85PLUS,BTSX,4.64
Malaria,2016,ZWE,YEARS0-1,BTSX,137.72
Malaria,2016,ZWE,YEARS1-4,BTSX,559.28
Malaria,2016,ZWE,YEARS5-9,BTSX,381.98
Malaria,2016,ZWE,YEARS10-14,BTSX,317.1
Malaria,2016,ZWE,YEARS15-19,BTSX,62.25
Malaria,2016,ZWE,YEARS20-24,BTSX,38.12
Malaria,2016,ZWE,YEARS25-29,BTSX,43.5
Malaria,2016,ZWE,YEARS30-34,BTSX,42.48
Malaria,2016,ZWE,YEARS35-39,BTSX,48.17
Malaria,2016,ZWE,YEARS40-44,BTSX,57.85
Malaria,2016,ZWE,YEARS45-49,BTSX,56.73
Malaria,2016,ZWE,YEARS50-54,BTSX,45.1
Malaria,2016,ZWE,YEARS55-59,BTSX,40.22
Malaria,2016,ZWE,YEARS60-64,BTSX,35.09
Malaria,2016,ZWE,YEARS65-69,BTSX,28.18
Malaria,2016,ZWE,YEARS70-74,BTSX,28.98
Malaria,2016,ZWE,YEARS75-79,BTSX,6.21
Malaria,2016,ZWE,YEARS80-84,BTSX,2.74
Malaria,2016,ZWE,YEARS85PLUS,BTSX,0.29
Malaria,2017,AFG,ALLAges,BTSX,271.24
Malaria,2017,AGO,ALLAges,BTSX,13393.0
Malaria,2017,ALB,ALLAges,BTSX,0.0
Malaria,2017,ARE,ALLAges,BTSX,0.0
Malaria,2017,ARG,ALLAges,BTSX,0.0
Malaria,2017,ARM,ALLAges,BTSX,0.0
Malaria,2017,ATG,ALLAges,BTSX,0.0
Malaria,2017,AUS,ALLAges,BTSX,0.0
Malaria,2017,AUT,ALLAges,BTSX,0.0
Malaria,2017,AZE,ALLAges,BTSX,0.0
Malaria,2017,BDI,ALLAges,BTSX,5115.0
Malaria,2017,BEL,ALLAges,BTSX,0.0
Malaria,2017,BEN,ALLAges,BTSX,7102.0
Malaria,2017,BFA,ALLAges,BTSX,15001.0
Malaria,2017,BGD,ALLAges,BTSX,101.19
Malaria,2017,BGR,ALLAges,BTSX,0.0
Malaria,2017,BHR,ALLAges,BTSX,0.0
Malaria,2017,BHS,ALLAges,BTSX,0.0
Malaria,2017,BIH,ALLAges,BTSX,0.0
Malaria,2017,BLR,ALLAges,BTSX,0.0
Malaria,2017,BLZ,ALLAges,BTSX,0.0
Malaria,2017,BOL,ALLAges,BTSX,0.0
Malaria,2017,BRA,ALLAges,BTSX,36.76
Malaria,2017,BRB,ALLAges,BTSX,0.0
Malaria,2017,BRN,ALLAges,BTSX,0.0
Malaria,2017,BTN,ALLAges,BTSX,0.0
Malaria,2017,BWA,ALLAges,BTSX,7.0
Malaria,2017,CAF,ALLAges,BTSX,3674.86
Malaria,2017,CAN,ALLAges,BTSX,0.0
Malaria,2017,CHE,ALLAges,BTSX,0.0
Malaria,2017,CHL,ALLAges,BTSX,0.0
Malaria,2017,CHN,ALLAges,BTSX,0.0
Malaria,2017,CIV,ALLAges,BTSX,9441.0
Malaria,2017,CMR,ALLAges,BTSX,11610.0
Malaria,2017,COD,ALLAges,BTSX,45439.49
Malaria,2017,COG,ALLAges,BTSX,1929.0
Malaria,2017,COL,ALLAges,BTSX,20.58
Malaria,2017,COM,ALLAges,BTSX,5.0
Malaria,2017,CPV,ALLAges,BTSX,2.0
Malaria,2017,CRI,ALLAges,BTSX,0.0
Malaria,2017,CUB,ALLAges,BTSX,0.0
Malaria,2017,CYP,ALLAges,BTSX,0.0
Malaria,2017,CZE,ALLAges,BTSX,0.0
Malaria,2017,DEU,ALLAges,BTSX,0.0
Malaria,2017,DJI,ALLAges,BTSX,18.0
Malaria,2017,DNK,ALLAges,BTSX,0.0
Malaria,2017,DOM,ALLAges,BTSX,1.0
Malaria,2017,DZA,ALLAges,BTSX,0.0
Malaria,2017,ECU,ALLAges,BTSX,1.0
Malaria,2017,EGY,ALLAges,BTSX,0.0
Malaria,2017,ERI,ALLAges,BTSX,214.49
Malaria,2017,ESP,ALLAges,BTSX,0.0
Malaria,2017,EST,ALLAges,BTSX,0.0
Malaria,2017,ETH,ALLAges,BTSX,6754.0
Malaria,2017,FIN,ALLAges,BTSX,0.0
Malaria,2017,FJI,ALLAges,BTSX,0.0
Malaria,2017,FRA,ALLAges,BTSX,0.0
Malaria,2017,FSM,ALLAges,BTSX,0.0
Malaria,2017,GAB,ALLAges,BTSX,529.1
Malaria,2017,GBR,ALLAges,BTSX,0.0
Malaria,2017,GEO,ALLAges,BTSX,0.0
Malaria,2017,GHA,ALLAges,BTSX,11010.0
Malaria,2017,GIN,ALLAges,BTSX,8217.0
Malaria,2017,GMB,ALLAges,BTSX,653.0
Malaria,2017,GNB,ALLAges,BTSX,672.0
Malaria,2017,GNQ,ALLAges,BTSX,672.81
Malaria,2017,GRC,ALLAges,BTSX,0.0
Malaria,2017,GRD,ALLAges,BTSX,0.0
Malaria,2017,GTM,ALLAges,BTSX,1.0
Malaria,2017,GUY,ALLAges,BTSX,33.0
Malaria,2017,HND,ALLAges,BTSX,0.05
Malaria,2017,HRV,ALLAges,BTSX,0.0
Malaria,2017,HTI,ALLAges,BTSX,74.0
Malaria,2017,HUN,ALLAges,BTSX,0.0
Malaria,2017,IDN,ALLAges,BTSX,1383.97
Malaria,2017,IND,ALLAges,BTSX,16266.63
Malaria,2017,IRL,ALLAges,BTSX,0.0
Malaria,2017,IRN,ALLAges,BTSX,1.0
Malaria,2017,IRQ,ALLAges,BTSX,0.0
Malaria,2017,ISL,ALLAges,BTSX,0.0
Malaria,2017,ISR,ALLAges,BTSX,0.0
Malaria,2017,ITA,ALLAges,BTSX,0.0
Malaria,2017,JAM,ALLAges,BTSX,0.0
Malaria,2017,JOR,ALLAges,BTSX,0.0
Malaria,2017,JPN,ALLAges,BTSX,0.0
Malaria,2017,KAZ,ALLAges,BTSX,0.0
Malaria,2017,KEN,ALLAges,BTSX,12398.0
Malaria,2017,KGZ,ALLAges,BTSX,0.0
Malaria,2017,KHM,ALLAges,BTSX,554.0
Malaria,2017,KIR,ALLAges,BTSX,0.0
Malaria,2017,KOR,ALLAges,BTSX,0.0
Malaria,2017,KWT,ALLAges,BTSX,0.0
Malaria,2017,LAO,ALLAges,BTSX,29.0
Malaria,2017,LBN,ALLAges,BTSX,0.0
Malaria,2017,LBR,ALLAges,BTSX,2382.94
Malaria,2017,LBY,ALLAges,BTSX,0.0
Malaria,2017,LCA,ALLAges,BTSX,0.0
Malaria,2017,LKA,ALLAges,BTSX,0.0
Malaria,2017,LSO,ALLAges,BTSX,0.0
Malaria,2017,LTU,ALLAges,BTSX,0.0
Malaria,2017,LUX,ALLAges,BTSX,0.0
Malaria,2017,LVA,ALLAges,BTSX,0.0
Malaria,2017,MAR,ALLAges,BTSX,0.0
Malaria,2017,MDA,ALLAges,BTSX,0.0
Malaria,2017,MDG,ALLAges,BTSX,4113.0
Malaria,2017,MDV,ALLAges,BTSX,0.0
Malaria,2017,MEX,ALLAges,BTSX,0.0
Malaria,2017,MKD,ALLAges,BTSX,0.0
Malaria,2017,MLI,ALLAges,BTSX,12015.0
Malaria,2017,MLT,ALLAges,BTSX,0.0
Malaria,2017,MMR,ALLAges,BTSX,357.0
Malaria,2017,MNE,ALLAges,BTSX,0.0
Malaria,2017,MNG,ALLAges,BTSX,0.0
Malaria,2017,MOZ,ALLAges,BTSX,14993.0
Malaria,2017,MRT,ALLAges,BTSX,1373.0
Malaria,2017,MUS,ALLAges,BTSX,0.0
Malaria,2017,MWI,ALLAges,BTSX,6299.0
Malaria,2017,MYS,ALLAges,BTSX,0.0
Malaria,2017,NAM,ALLAges,BTSX,228.0
Malaria,2017,NER,ALLAges,BTSX,17144.0
Malaria,2017,NGA,ALLAges,BTSX,101399.0
Malaria,2017,NIC,ALLAges,BTSX,1.15
Malaria,2017,NLD,ALLAges,BTSX,0.0
Malaria,2017,NOR,ALLAges,BTSX,0.0
Malaria,2017,NPL,ALLAges,BTSX,1.0
Malaria,2017,NZL,ALLAges,BTSX,0.0
Malaria,2017,OMN,ALLAges,BTSX,0.0
Malaria,2017,PAK,ALLAges,BTSX,789.0
Malaria,2017,PAN,ALLAges,BTSX,0.0
Malaria,2017,PER,ALLAges,BTSX,64.0
Malaria,2017,PHL,ALLAges,BTSX,36.0
Malaria,2017,PNG,ALLAges,BTSX,2410.22
Malaria,2017,POL,ALLAges,BTSX,0.0
Malaria,2017,PRK,ALLAges,BTSX,0.14
Malaria,2017,PRT,ALLAges,BTSX,0.0
Malaria,2017,PRY,ALLAges,BTSX,0.0
Malaria,2017,QAT,ALLAges,BTSX,0.0
Malaria,2017,ROU,ALLAges,BTSX,0.0
Malaria,2017,RUS,ALLAges,BTSX,0.0
Malaria,2017,RWA,ALLAges,BTSX,3194.0
Malaria,2017,SAU,ALLAges,BTSX,0.0
Malaria,2017,SDN,ALLAges,BTSX,4484.0
Malaria,2017,SEN,ALLAges,BTSX,4460.0
Malaria,2017,SGP,ALLAges,BTSX,0.0
Malaria,2017,SLB,ALLAges,BTSX,134.0
Malaria,2017,SLE,ALLAges,BTSX,7232.0
Malaria,2017,SLV,ALLAges,BTSX,0.0
Malaria,2017,SOM,ALLAges,BTSX,2081.0
Malaria,2017,SRB,ALLAges,BTSX,0.0
Malaria,2017,SSD,ALLAges,BTSX,5264.41
Malaria,2017,STP,ALLAges,BTSX,1.29
Malaria,2017,SUR,ALLAges,BTSX,1.0
Malaria,2017,SVK,ALLAges,BTSX,0.0
Malaria,2017,SVN,ALLAges,BTSX,0.0
Malaria,2017,SWE,ALLAges,BTSX,0.0
Malaria,2017,SWZ,ALLAges,BTSX,1.25
Malaria,2017,SYC,ALLAges,BTSX,0.0
Malaria,2017,SYR,ALLAges,BTSX,0.0
Malaria,2017,TCD,ALLAges,BTSX,8653.0
Malaria,2017,TGO,ALLAges,BTSX,4768.45
Malaria,2017,THA,ALLAges,BTSX,14.95
Malaria,2017,TJK,ALLAges,BTSX,0.0
Malaria,2017,TKM,ALLAges,BTSX,0.0
Malaria,2017,TLS,ALLAges,BTSX,0.01
Malaria,2017,TON,ALLAges,BTSX,0.0
Malaria,2017,TTO,ALLAges,BTSX,0.0
Malaria,2017,TUN,ALLAges,BTSX,0.0
Malaria,2017,TUR,ALLAges,BTSX,0.0
Malaria,2017,TZA,ALLAges,BTSX,21061.0
Malaria,2017,UGA,ALLAges,BTSX,13703.55
Malaria,2017,UKR,ALLAges,BTSX,0.0
Malaria,2017,URY,ALLAges,BTSX,0.0
Malaria,2017,USA,ALLAges,BTSX,0.0
Malaria,2017,UZB,ALLAges,BTSX,0.0
Malaria,2017,VCT,ALLAges,BTSX,0.0
Malaria,2017,VEN,ALLAges,BTSX,424.0
Malaria,2017,VNM,ALLAges,BTSX,9.19
Malaria,2017,VUT,ALLAges,BTSX,0.0
Malaria,2017,WSM,ALLAges,BTSX,0.0
Malaria,2017,YEM,ALLAges,BTSX,1885.0
Malaria,2017,ZAF,ALLAges,BTSX,301.0
Malaria,2017,ZMB,ALLAges,BTSX,7651.0
Malaria,2017,ZWE,ALLAges,BTSX,3377.0
Malaria,2017,AFG,YEARS0-1,BTSX,19.96
Malaria,2017,AFG,YEARS1-4,BTSX,42.04
Malaria,2017,AFG,YEARS5-9,BTSX,2.78
Malaria,2017,AFG,YEARS10-14,BTSX,0.7
Malaria,2017,AFG,YEARS15-19,BTSX,57.82
Malaria,2017,AFG,YEARS20-24,BTSX,33.91
Malaria,2017,AFG,YEARS25-29,BTSX,11.82
Malaria,2017,AFG,YEARS30-34,BTSX,13.24
Malaria,2017,AFG,YEARS35-39,BTSX,11.84
Malaria,2017,AFG,YEARS40-44,BTSX,16.86
Malaria,2017,AFG,YEARS45-49,BTSX,11.66
Malaria,2017,AFG,YEARS50-54,BTSX,12.13
Malaria,2017,AFG,YEARS55-59,BTSX,9.65
Malaria,2017,AFG,YEARS60-64,BTSX,8.29
Malaria,2017,AFG,YEARS65-69,BTSX,7.52
Malaria,2017,AFG,YEARS70-74,BTSX,7.84
Malaria,2017,AFG,YEARS75-79,BTSX,2.29
Malaria,2017,AFG,YEARS80-84,BTSX,0.82
Malaria,2017,AFG,YEARS85PLUS,BTSX,0.08
Malaria,2017,AGO,YEARS0-1,BTSX,2550.36
Malaria,2017,AGO,YEARS1-4,BTSX,4144.64
Malaria,2017,AGO,YEARS5-9,BTSX,1402.74
Malaria,2017,AGO,YEARS10-14,BTSX,649.35
Malaria,2017,AGO,YEARS15-19,BTSX,283.02
Malaria,2017,AGO,YEARS20-24,BTSX,260.33
Malaria,2017,AGO,YEARS25-29,BTSX,227.22
Malaria,2017,AGO,YEARS30-34,BTSX,255.98
Malaria,2017,AGO,YEARS35-39,BTSX,290.23
Malaria,2017,AGO,YEARS40-44,BTSX,387.11
Malaria,2017,AGO,YEARS45-49,BTSX,349.0
Malaria,2017,AGO,YEARS50-54,BTSX,520.91
Malaria,2017,AGO,YEARS55-59,BTSX,552.46
Malaria,2017,AGO,YEARS60-64,BTSX,538.03
Malaria,2017,AGO,YEARS65-69,BTSX,417.65
Malaria,2017,AGO,YEARS70-74,BTSX,387.22
Malaria,2017,AGO,YEARS75-79,BTSX,133.51
Malaria,2017,AGO,YEARS80-84,BTSX,38.43
Malaria,2017,AGO,YEARS85PLUS,BTSX,4.81
Malaria,2017,ALB,YEARS0-1,BTSX,0.0
Malaria,2017,ALB,YEARS1-4,BTSX,0.0
Malaria,2017,ALB,YEARS5-9,BTSX,0.0
Malaria,2017,ALB,YEARS10-14,BTSX,0.0
Malaria,2017,ALB,YEARS15-19,BTSX,0.0
Malaria,2017,ALB,YEARS20-24,BTSX,0.0
Malaria,2017,ALB,YEARS25-29,BTSX,0.0
Malaria,2017,ALB,YEARS30-34,BTSX,0.0
Malaria,2017,ALB,YEARS35-39,BTSX,0.0
Malaria,2017,ALB,YEARS40-44,BTSX,0.0
Malaria,2017,ALB,YEARS45-49,BTSX,0.0
Malaria,2017,ALB,YEARS50-54,BTSX,0.0
Malaria,2017,ALB,YEARS55-59,BTSX,0.0
Malaria,2017,ALB,YEARS60-64,BTSX,0.0
Malaria,2017,ALB,YEARS65-69,BTSX,0.0
Malaria,2017,ALB,YEARS70-74,BTSX,0.0
Malaria,2017,ALB,YEARS75-79,BTSX,0.0
Malaria,2017,ALB,YEARS80-84,BTSX,0.0
Malaria,2017,ALB,YEARS85PLUS,BTSX,0.0
Malaria,2017,ARE,YEARS0-1,BTSX,0.0
Malaria,2017,ARE,YEARS1-4,BTSX,0.0
Malaria,2017,ARE,YEARS5-9,BTSX,0.0
Malaria,2017,ARE,YEARS10-14,BTSX,0.0
Malaria,2017,ARE,YEARS15-19,BTSX,0.0
Malaria,2017,ARE,YEARS20-24,BTSX,0.0
Malaria,2017,ARE,YEARS25-29,BTSX,0.0
Malaria,2017,ARE,YEARS30-34,BTSX,0.0
Malaria,2017,ARE,YEARS35-39,BTSX,0.0
Malaria,2017,ARE,YEARS40-44,BTSX,0.0
Malaria,2017,ARE,YEARS45-49,BTSX,0.0
Malaria,2017,ARE,YEARS50-54,BTSX,0.0
Malaria,2017,ARE,YEARS55-59,BTSX,0.0
Malaria,2017,ARE,YEARS60-64,BTSX,0.0
Malaria,2017,ARE,YEARS65-69,BTSX,0.0
Malaria,2017,ARE,YEARS70-74,BTSX,0.0
Malaria,2017,ARE,YEARS75-79,BTSX,0.0
Malaria,2017,ARE,YEARS80-84,BTSX,0.0
Malaria,2017,ARE,YEARS85PLUS,BTSX,0.0
Malaria,2017,ARG,YEARS0-1,BTSX,0.0
Malaria,2017,ARG,YEARS1-4,BTSX,0.0
Malaria,2017,ARG,YEARS5-9,BTSX,0.0
Malaria,2017,ARG,YEARS10-14,BTSX,0.0
Malaria,2017,ARG,YEARS15-19,BTSX,0.0
Malaria,2017,ARG,YEARS20-24,BTSX,0.0
Malaria,2017,ARG,YEARS25-29,BTSX,0.0
Malaria,2017,ARG,YEARS30-34,BTSX,0.0
Malaria,2017,ARG,YEARS35-39,BTSX,0.0
Malaria,2017,ARG,YEARS40-44,BTSX,0.0
Malaria,2017,ARG,YEARS45-49,BTSX,0.0
Malaria,2017,ARG,YEARS50-54,BTSX,0.0
Malaria,2017,ARG,YEARS55-59,BTSX,0.0
Malaria,2017,ARG,YEARS60-64,BTSX,0.0
Malaria,2017,ARG,YEARS65-69,BTSX,0.0
Malaria,2017,ARG,YEARS70-74,BTSX,0.0
Malaria,2017,ARG,YEARS75-79,BTSX,0.0
Malaria,2017,ARG,YEARS80-84,BTSX,0.0
Malaria,2017,ARG,YEARS85PLUS,BTSX,0.0
Malaria,2017,ARM,YEARS0-1,BTSX,0.0
Malaria,2017,ARM,YEARS1-4,BTSX,0.0
Malaria,2017,ARM,YEARS5-9,BTSX,0.0
Malaria,2017,ARM,YEARS10-14,BTSX,0.0
