"Region","Year","PovRate","PovRate1.9"
"East. Europe and form. SU",1988,0.00843165906265204,0.00152349900148547
"Latin America and Carib.",1988,0.172665013244567,0.139553161418025
"MENA",1988,0.0791170239207995,0.091136980421687
"South and South-East Asia",1988,0.521715942967775,0.483363596388596
"Sub-Saharan Africa",1988,0.57930798170138,0.589349805448511
"W. Europe",1988,0.000717327004404535,8.6824803575579e-06
"W. Offshoots",1988,0.00529976020327141,0.00490367680450929
"World",1988,0.35014451787395,0.358250861096883
"East Asia",1989,0.427029152079477,0.568860626146105
"East. Europe and form. SU",1989,0.010496202030174,0.00164476626037348
"Latin America and Carib.",1989,0.182487645723607,0.134461580347461
"MENA",1989,0.0800128786647315,0.0980718021880686
"South and South-East Asia",1989,0.507458211382439,0.474518083483631
"Sub-Saharan Africa",1989,0.595916680110168,0.640533400269375
"W. Europe",1989,0.000643907103160298,4.12026933270244e-06
"W. Offshoots",1989,0.00526291136955546,0.00486851946756096
"World",1989,0.337053026789038,0.365114949450148
"East Asia",1990,0.365014204838448,0.576961262444159
"East. Europe and form. SU",1990,0.00687683226050904,0.00205274946776576
"Latin America and Carib.",1990,0.174180475234541,0.140908898621034
"MENA",1990,0.066527171983069,0.0801786882103841
"South and South-East Asia",1990,0.474759777453525,0.456384877261707
"Sub-Saharan Africa",1990,0.580721143529194,0.640166055224336
"W. Europe",1990,0.000813394676161866,9.12452195439326e-06
"W. Offshoots",1990,0.00525926070228331,0.00486776724036673
"World",1990,0.308594451780392,0.362096039084181
"East Asia",1991,0.429721765706092,0.55293216308629
"East. Europe and form. SU",1991,0.00714311567837486,0.00363043538461054
"Latin America and Carib.",1991,0.151543158342077,0.14138963666284
"MENA",1991,0.0515240929349517,0.0760624412087842
"South and South-East Asia",1991,0.483636346912674,0.454766097391743
"Sub-Saharan Africa",1991,0.601975793866766,0.635306636689868
"W. Europe",1991,0.00168913826349221,3.73750108571774e-05
"W. Offshoots",1991,0.00525472621670454,0.00486777033511146
"World",1991,0.328237512108395,0.35537182269102
"East Asia",1992,0.447165952936432,0.522433622771073
"East. Europe and form. SU",1992,0.0804079883621618,0.0142377167710684
"Latin America and Carib.",1992,0.160408801066473,0.14628253436916
"MENA",1992,0.0549491231951154,0.072681083810032
"South and South-East Asia",1992,0.495970581185437,0.450385099868655
"Sub-Saharan Africa",1992,0.602260079338242,0.609082494875002
"W. Europe",1992,0.00132609939232167,0.000141471827481108
"W. Offshoots",1992,0.00596662899390266,0.00558511904633978
"World",1992,0.342986030337783,0.345270335309701
"East Asia",1993,0.513324295062928,0.495034441441417
"East. Europe and form. SU",1993,0.14559316634351,0.0241654631225465
"Latin America and Carib.",1993,0.153810302551954,0.138847760292714
"MENA",1993,0.0473458420835533,0.0708116168745359
"South and South-East Asia",1993,0.460602178596418,0.435624203243522
"Sub-Saharan Africa",1993,0.588411171097451,0.60557702584242
"W. Europe",1993,0.0015268399365791,0.00027596231530604
"W. Offshoots",1993,0.00667832700079911,0.00630243811573456
"World",1993,0.352353810571486,0.33387083294706
"East Asia",1994,0.56499588978433,0.46760676057917
"East. Europe and form. SU",1994,0.110652081826529,0.0355055288641927
"Latin America and Carib.",1994,0.161293320413208,0.125220548544654
"MENA",1994,0.0554453529568366,0.0733073385864938
"South and South-East Asia",1994,0.437118945094418,0.42475374670235
"Sub-Saharan Africa",1994,0.60310001857337,0.618169602898664
"W. Europe",1994,0.00153811145833279,0.00038442363699966
"W. Offshoots",1994,0.00749927701199746,0.00701995901200551
"World",1994,0.359731122447616,0.324911748135818
"East Asia",1995,0.593236514105206,0.416916813239469
"East. Europe and form. SU",1995,0.148192624573584,0.0403280613995142
"Latin America and Carib.",1995,0.13967193313369,0.1207945376348
"MENA",1995,0.0466196327663015,0.0710479415848838
"South and South-East Asia",1995,0.406709903707435,0.409330954462981
"Sub-Saharan Africa",1995,0.601381194427272,0.614647450220171
"W. Europe",1995,0.00156952799991198,0.00052258954086147
"W. Offshoots",1995,0.00774073986995965,0.00709183520747122
"World",1995,0.358141612808778,0.307159397715358
"East Asia",1996,0.481514526658044,0.365112107447265
"East. Europe and form. SU",1996,0.143868194629959,0.0396996983287684
"Latin America and Carib.",1996,0.152412778311175,0.129224821266444
"MENA",1996,0.0369422701666256,0.0676934289713032
"South and South-East Asia",1996,0.397786834705844,0.381468693093807
"Sub-Saharan Africa",1996,0.562776906774351,0.59827381921889
"W. Europe",1996,0.0012720175807952,0.000349642586385975
"W. Offshoots",1996,0.00766544497755679,0.00645664408820553
"World",1996,0.323581342098695,0.2849731988504
"East Asia",1997,0.398878147532344,0.363875341557255
"East. Europe and form. SU",1997,0.101528915727003,0.0287779177395717
"Latin America and Carib.",1997,0.148532105364308,0.13384740603923
"MENA",1997,0.0358974257583646,0.0653136411760466
"South and South-East Asia",1997,0.375517532189461,0.385768808692665
"Sub-Saharan Africa",1997,0.525888597243567,0.603320826006508
"W. Europe",1997,0.00101452208570553,0.000180008383851021
"W. Offshoots",1997,0.00988625855180622,0.00723506165157718
"World",1997,0.28965379304734,0.286905755284076
"East Asia",1998,0.392090708912138,0.361233571065632
"East. Europe and form. SU",1998,0.109575140464723,0.0284915685513334
"Latin America and Carib.",1998,0.151044460928181,0.13224895583212
"MENA",1998,0.0357863939744021,0.0627387786790759
"South and South-East Asia",1998,0.45723634931648,0.403505149116282
"Sub-Saharan Africa",1998,0.542085786192061,0.623593024414787
"W. Europe",1998,0.000922288403888121,8.85764607413721e-06
"W. Offshoots",1998,0.00988277424093799,0.00724187457263429
"World",1998,0.315909952107662,0.294081330473129
"East Asia",1999,0.373830610270375,0.353124872541042
"East. Europe and form. SU",1999,0.147654225221225,0.0443743158170797
"Latin America and Carib.",1999,0.14317598140139,0.129775645813335
"MENA",1999,0.0263491294940635,0.0587265059015297
"South and South-East Asia",1999,0.382455438540801,0.36631433582859
"Sub-Saharan Africa",1999,0.481310159780368,0.570195338200806
"W. Europe",1999,0.000787711768080129,4.2229837811829e-06
"W. Offshoots",1999,0.00999093738085722,0.00713169538769277
"World",1999,0.283880440255832,0.276687638082221
"East Asia",2000,0.293512934634419,0.315355339044193
"East. Europe and form. SU",2000,0.132485424241075,0.0396862709627763
"Latin America and Carib.",2000,0.123613742416714,0.109779495404456
"MENA",2000,0.0252665380990355,0.0609500008227563
"South and South-East Asia",2000,0.351525914339702,0.355768755649379
"Sub-Saharan Africa",2000,0.499140695776371,0.598711337883031
"W. Europe",2000,0.000777236480427899,5.22636535608119e-06
"W. Offshoots",2000,0.00986546112066412,0.00702184003216068
"World",2000,0.253321255318036,0.265349085192027
"East Asia",2001,0.261762243850863,0.299837918744503
"East. Europe and form. SU",2001,0.0850126192742117,0.0270969035369909
"Latin America and Carib.",2001,0.134543315643342,0.11699459394375
"MENA",2001,0.0263137557677978,0.0536658211799964
"South and South-East Asia",2001,0.323668038146523,0.345556646864246
"Sub-Saharan Africa",2001,0.461804610305868,0.551814505765751
"W. Europe",2001,0.000852352569200819,6.47222906106992e-06
"W. Offshoots",2001,0.0103923125406853,0.00754778414496418
"World",2001,0.231965882567809,0.25397950242506
"East Asia",2002,0.243590340407909,0.278257040622154
"East. Europe and form. SU",2002,0.0607052524483179,0.0192716431485026
"Latin America and Carib.",2002,0.132361926095213,0.113050686854199
"MENA",2002,0.0255630490812603,0.0518913806434682
"South and South-East Asia",2002,0.314303649405003,0.332799434562526
"Sub-Saharan Africa",2002,0.405889483727455,0.498869991743052
"W. Europe",2002,0.000801106878801657,8.84106294836819e-06
"W. Offshoots",2002,0.0109992303995059,0.00814573947805314
"World",2002,0.21799368175697,0.239212905673383
"East Asia",2003,0.223154734175245,0.245303287082023
"East. Europe and form. SU",2003,0.0680327426761192,0.0143515263875082
"Latin America and Carib.",2003,0.133533014302911,0.108960911529872
"MENA",2003,0.0295717318958804,0.0568249221876714
"South and South-East Asia",2003,0.315127739229936,0.330974253178133
"Sub-Saharan Africa",2003,0.416522713183914,0.511935466297818
"W. Europe",2003,0.00563364847766562,0.00303681396553579
"W. Offshoots",2003,0.0116064929380212,0.00874396874953484
"World",2003,0.215926051008047,0.232372746225396
"East Asia",2004,0.272105424977598,0.206192446703129
"East. Europe and form. SU",2004,0.0572846718371778,0.0111508934274146
"Latin America and Carib.",2004,0.123033230793128,0.0982864146545283
"MENA",2004,0.0202996710131718,0.0489790017973912
"South and South-East Asia",2004,0.295297337317833,0.305611761306017
"Sub-Saharan Africa",2004,0.443829339012739,0.505752134129944
"W. Europe",2004,0.00714708247046809,0.00323086569367363
"W. Offshoots",2004,0.0118426666505128,0.00910581666124701
"World",2004,0.223122151718682,0.213014303741995
"East Asia",2005,0.209655057503337,0.1629084751125
"East. Europe and form. SU",2005,0.0494550617788586,0.0106146646272375
"Latin America and Carib.",2005,0.128518084747301,0.0919039550407896
"MENA",2005,0.0192138562243588,0.0468930129955479
"South and South-East Asia",2005,0.262643918981203,0.286286528865992
"Sub-Saharan Africa",2005,0.416042208993003,0.496550472546806
"W. Europe",2005,0.00658647561173285,0.00320172316373975
"W. Offshoots",2005,0.0115900384119838,0.00899176309122347
"World",2005,0.195031933386315,0.195425624428538
"East Asia",2006,0.208474607062923,0.151950521944156
"East. Europe and form. SU",2006,0.0363729220314398,0.00728115299479903
"Latin America and Carib.",2006,0.0965668090068901,0.0764361256536918
"MENA",2006,0.0156874010581789,0.0376986300394496
"South and South-East Asia",2006,0.259688627787678,0.284509072993033
"Sub-Saharan Africa",2006,0.373653983097338,0.482923869970631
"W. Europe",2006,0.0056993093022875,0.00255700695671706
"W. Offshoots",2006,0.0116394716839678,0.009000936306115
"World",2006,0.186068200756975,0.189361054473757
"East Asia",2007,0.182080227643327,0.136863376638436
"East. Europe and form. SU",2007,0.0364789162948987,0.00415550949438673
"Latin America and Carib.",2007,0.0966606107230411,0.0721487733418954
"MENA",2007,0.0147625308099614,0.0358636645476609
"South and South-East Asia",2007,0.247723346599923,0.261028764818733
"Sub-Saharan Africa",2007,0.372102668308572,0.464656710701846
"W. Europe",2007,0.00549722829038335,0.00237248459352037
"W. Offshoots",2007,0.0116271311806959,0.00900989154779963
"World",2007,0.176029350554358,0.176316666047572
"East Asia",2008,0.186351290609739,0.130963022962272
"East. Europe and form. SU",2008,0.0283126356767202,0.00169975854592285
"Latin America and Carib.",2008,0.0915021289630755,0.063189306174392
"MENA",2008,0.0131782385038953,0.0346472778729011
"South and South-East Asia",2008,0.250672923460913,0.25324089672428
"Sub-Saharan Africa",2008,0.422720848576792,0.474899617026065
"W. Europe",2008,0.00627979199088682,0.0024921590953302
"W. Offshoots",2008,0.0114985511618858,0.00900245807186001
"World",2008,0.183051015339538,0.173251566492374
"East Asia",2009,0.170177735732079,0.11571334769799
"East. Europe and form. SU",2009,0.0235375349075886,0.0022267807917819
"Latin America and Carib.",2009,0.0877194757838042,0.0609675660595457
"MENA",2009,0.0109034787226078,0.0283754392058184
"South and South-East Asia",2009,0.232621021675243,0.234753405018628
"Sub-Saharan Africa",2009,0.415697435854643,0.467351541701827
"W. Europe",2009,0.00702421061478706,0.00327496821758712
"W. Offshoots",2009,0.0129828197652982,0.00899425557732056
"World",2009,0.172559047519399,0.163042099079711
"East Asia",2010,0.167735498290395,0.0989925626963931
"East. Europe and form. SU",2010,0.0255311421569962,0.00269190937442315
"Latin America and Carib.",2010,0.0827163713342962,0.0554884231057272
"MENA",2010,0.0106245559982919,0.0255896028454867
"South and South-East Asia",2010,0.225681278211089,0.202782665039208
"Sub-Saharan Africa",2010,0.412402622120088,0.453884672841394
"W. Europe",2010,0.0077967691745708,0.00369903557288335
"W. Offshoots",2010,0.0137599649714445,0.00898582508336413
"World",2010,0.16967754757132,0.147367106887956
"East Asia",2011,0.149793159098395,0.0701240168607258
"East. Europe and form. SU",2011,0.0246053445120137,0.00211372130776947
"Latin America and Carib.",2011,0.0772535116432192,0.0508489495615199
"MENA",2011,0.0100330570234057,0.0288910000927136
"South and South-East Asia",2011,0.200721698397053,0.170627858018596
"Sub-Saharan Africa",2011,0.434248204278111,0.482402376694757
"W. Europe",2011,0.00855873563233738,0.00438634463157157
"W. Offshoots",2011,0.0139849185128031,0.00909467077548617
"World",2011,0.15987232022048,0.133908613338743
"East Asia",2012,0.145531567418812,0.0574872107151524
"East. Europe and form. SU",2012,0.0247588240209726,0.00218494871802185
"Latin America and Carib.",2012,0.0689821035922594,0.0438232759906355
"MENA",2012,0.00961386494532551,0.0379318441375225
"South and South-East Asia",2012,0.209236323255611,0.157546882538865
"Sub-Saharan Africa",2012,0.415155233983101,0.459036282395395
"W. Europe",2012,0.00856410324140952,0.00422603741571471
"W. Offshoots",2012,0.0142105289741705,0.00920389217449362
"World",2012,0.159332674174158,0.124803677032068
"East Asia",2013,0.114426180850061,0.0166629702429743
"East. Europe and form. SU",2013,0.0241172938862021,0.00201015964602406
"Latin America and Carib.",2013,0.066963384116786,0.042197606988761
"MENA",2013,0.00832815637577091,0.0374646469682688
"South and South-East Asia",2013,0.177093772451262,0.142230500618177
"Sub-Saharan Africa",2013,0.373068495381531,0.416015221976681
"W. Europe",2013,0.00873539974333829,0.00474322855364848
"W. Offshoots",2013,0.0144366648644568,0.009313393988804
"World",2013,0.137041091200145,0.105927151195533
"East Asia",2014,0.0892098307150603,0.0122566182685885
"East. Europe and form. SU",2014,0.0233580344553699,0.00718138248739719
"Latin America and Carib.",2014,0.0912084180117936,0.0533919300136664
"MENA",2014,0.00716395086874321,0.0333205808743052
"South and South-East Asia",2014,0.154004869793315,0.128876762173458
"Sub-Saharan Africa",2014,0.35826697987775,0.405558528737635
"W. Europe",2014,0.00837541872775258,0.00379912207538344
"W. Offshoots",2014,0.0131078441647627,0.0100624735506635
"World",2014,0.124456006899106,0.101068014771888
"East Asia",2015,0.0669069746010421,0.00669585422786474
"East. Europe and form. SU",2015,0.0237802591093108,0.00615860787036317
"Latin America and Carib.",2015,0.0778447019545115,0.0496630039884819
"MENA",2015,0.00864957210220015,0.0392384565458127
"South and South-East Asia",2015,0.141725723664395,0.116039326738727
"Sub-Saharan Africa",2015,0.415239934364648,0.485115509339888
"W. Europe",2015,0.0104550337837707,0.00529607748654692
"W. Offshoots",2015,0.0138206136446287,0.0107747682372254
"World",2015,0.121788603865766,0.10604951574507
"East Asia",2016,0.0559632475894838,0.00521228798168751
"East. Europe and form. SU",2016,0.0221827985890145,0.00172048676917231
"Latin America and Carib.",2016,0.0773496865435462,0.0496650998144956
"MENA",2016,0.00589906003527404,0.0368862351212153
"South and South-East Asia",2016,0.129502794699749,0.102729374619376
"Sub-Saharan Africa",2016,0.394211907438831,0.434307957574237
"W. Europe",2016,0.0101957987257015,0.00529775414048014
"W. Offshoots",2016,0.014533325075708,0.0114872209272423
"World",2016,0.113044647051386,0.0956800826481537
"East Asia",2017,0.0542068846913713,0.00469742832053629
"East. Europe and form. SU",2017,0.0226598943085949,0.00153176122377101
"Latin America and Carib.",2017,0.0891151431193159,0.0625761825443339
"MENA",2017,0.00629553588540422,0.0414123486663317
"South and South-East Asia",2017,0.115362866737063,0.0924467880136006
"Sub-Saharan Africa",2017,0.383522871462018,0.422293743030452
"W. Europe",2017,0.0101461013646431,0.00514209625442558
"W. Offshoots",2017,0.0149150970137119,0.0114486453536933
"World",2017,0.10887148674436,0.0932206865006051
"East Asia",2018,0.0492196101827951,0.00391636371264263
"East. Europe and form. SU",2018,0.0218576246181394,0.00142584318238437
"Latin America and Carib.",2018,0.0689266940795014,0.0429791677527167
"MENA",2018,0.00673943482161571,0.0446477679069015
"South and South-East Asia",2018,0.101520798440823,0.0790361908272501
"Sub-Saharan Africa",2018,0.36840249719958,0.407982300139238
"W. Europe",2018,0.010127315763583,0.00512705729162425
"W. Offshoots",2018,0.0149154347990227,0.0114450733182514
"World",2018,0.100145131658043,0.0861439759366677
"East Asia",2019,0.044974536615618,0.00331437332384767
"East. Europe and form. SU",2019,0.020998289193194,0.00134673881425091
"Latin America and Carib.",2019,0.0684068197118875,0.0423741331776792
"MENA",2019,0.00729250915496971,0.0453754700452535
"South and South-East Asia",2019,0.0927868879926047,0.0663965560424468
"Sub-Saharan Africa",2019,0.356555794364422,0.397863479493232
"W. Europe",2019,0.0100757574710329,0.00482673361635585
"W. Offshoots",2019,0.0149157409400621,0.0114416212842221
"World",2019,0.095402318683553,0.0813566221844744
"East Asia",2020,0.0413026884846705,0.00282618663213313
"East. Europe and form. SU",2020,0.0201862003165012,0.00126835024447765
"Latin America and Carib.",2020,0.067484084831933,0.0413802475372287
"MENA",2020,0.00683349611248321,0.040996151886672
"South and South-East Asia",2020,0.08434056383144,0.0563417311707019
"Sub-Saharan Africa",2020,0.345448237921994,0.38646528904721
"W. Europe",2020,0.0100037775747315,0.00481368407170427
"W. Offshoots",2020,0.0149160155767682,0.0114383054492237
"World",2020,0.0908467835822143,0.0768865744128754
"East Asia",2021,0.0381033863938363,0.00243034914113293
"East. Europe and form. SU",2021,0.0193687045415226,0.00114509419123632
"Latin America and Carib.",2021,0.0665513336819696,0.0403129068639038
"MENA",2021,0.00650829635681818,0.0372035066044059
"South and South-East Asia",2021,0.0763630186636009,0.046730011685786
"Sub-Saharan Africa",2021,0.333491654754373,0.374346092258209
"W. Europe",2021,0.0100279889787256,0.00480216160770227
"W. Offshoots",2021,0.0149163320016946,0.0114350644510715
"World",2021,0.0864234513320779,0.0724754523931494
"East Asia",2022,0.0354234848415709,0.00211616024167055
"East. Europe and form. SU",2022,0.0183463448838287,0.00109223434673016
"Latin America and Carib.",2022,0.0656214218048371,0.0393340188468269
"MENA",2022,0.00620871301280447,0.0332420190084565
"South and South-East Asia",2022,0.0688869018851469,0.0392003758991737
"Sub-Saharan Africa",2022,0.320475007684409,0.357923594159868
"W. Europe",2022,0.0100155600067405,0.00479187534578762
"W. Offshoots",2022,0.0149165521336573,0.0114320393833643
"World",2022,0.0820952777317588,0.0681461031809676
"East Asia",2023,0.0341604433208548,0.00157943126358021
"East. Europe and form. SU",2023,0.0169315460406648,0.000921621928697503
"Latin America and Carib.",2023,0.0646782377033394,0.0383417562377847
"MENA",2023,0.00585942859285395,0.0337103023514607
"South and South-East Asia",2023,0.0614841449442717,0.0312610964812035
"Sub-Saharan Africa",2023,0.298312991703147,0.344016246739472
"W. Europe",2023,NA,NA
"W. Offshoots",2023,0.0149167532092906,0.011429142873365
"World",2023,0.0808978278299092,0.067854020108048
"East Asia",2024,NA,NA
"East. Europe and form. SU",2024,0.0155097996589194,0.000832220259163146
"Latin America and Carib.",2024,0.0638672510382473,0.0375595899143842
"MENA",2024,NA,NA
"South and South-East Asia",2024,0.05648990105912,0.0251426074367004
"Sub-Saharan Africa",2024,0.306498018204856,0.331253421616852
"W. Europe",2024,NA,NA
"W. Offshoots",2024,NA,NA
"World",2024,0.10971573313885,0.0926156382915561
